Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
cypress-io,483.1,506.01,529.64,548.47,545.49,562.54,586.62,606.13,630.29,655.21,676.17,701.44,725.93,754.91,781.57
ankidroid,763.03,772.24,744.27,710.22,730.87,701.77,731.09,747.0,750.6,775.43,822.74,839.05,841.79,894.67,880.21
Expensify,95.05,95.05,108.0,115.81,136.34,161.86,172.53,171.81,151.25,139.47,161.68,169.66,173.02,172.77,142.45
gravitational,442.34,434.81,424.32,430.47,434.03,427.03,432.89,428.2,436.92,437.43,456.44,474.1,473.73,469.14,465.35
kubevirt,465.15,456.13,467.13,481.69,482.55,492.89,500.18,514.39,508.41,525.17,540.43,579.68,581.83,606.09,603.18
MetaMask,668.1,659.66,661.97,671.23,675.8,663.77,675.33,678.63,679.36,686.29,679.44,691.22,691.09,700.22,706.44
yuzu-emu,332.64,343.98,359.63,370.87,391.36,414.29,423.2,435.31,429.78,446.58,455.72,476.12,490.7,498.58,519.0
taosdata,305.81,319.94,333.71,280.51,248.96,259.03,255.59,229.42,223.99,231.4,243.03,243.5,260.44,279.83,298.2
matrix-org,730.81,734.7,745.88,738.25,740.1,745.16,739.46,743.61,754.23,758.4,773.82,794.87,817.21,833.63,859.11
tensorflow,746.59,764.01,781.61,801.67,812.59,823.54,837.4,850.84,866.96,877.61,902.27,921.6,919.82,956.52,977.83
rust-lang,942.7,955.41,967.69,980.52,994.8,1007.19,1017.7,1027.08,1035.64,1044.39,1052.77,1063.37,1076.19,1093.84,1103.95
openvinotoolkit,701.37,726.27,774.1,780.97,781.72,775.24,799.72,824.27,835.22,838.36,860.89,903.11,938.14,948.59,946.1
DataDog,699.64,709.18,716.5,731.57,758.8,774.83,797.82,812.63,827.96,846.38,873.56,887.65,905.26,921.74,937.77
home-assistant,545.13,519.69,531.92,540.72,550.66,560.58,555.52,559.36,568.26,569.01,569.15,564.3,567.28,558.05,568.94
matplotlib,1098.23,1101.08,1116.11,1127.91,1138.73,1150.27,1164.42,1178.93,1175.88,1197.12,1210.1,1215.14,1234.71,1250.83,1229.85
envoyproxy,728.42,743.82,748.09,754.39,771.74,780.44,797.36,801.84,815.59,835.55,854.42,877.87,887.82,896.19,902.88
godotengine,859.89,863.41,873.4,885.8,901.2,912.0,914.09,917.55,906.13,901.72,902.63,907.9,919.4,925.24,917.24
aws,555.52,564.86,580.29,589.34,606.79,611.59,627.78,646.52,658.72,674.49,683.1,708.67,718.81,734.23,753.1
NixOS,778.02,781.93,782.61,787.71,796.25,804.08,820.37,826.44,833.92,850.13,862.68,869.31,874.56,872.08,870.87
newrelic,213.06,204.17,213.73,231.55,247.77,280.31,308.94,328.56,346.92,353.55,387.08,416.53,456.97,479.73,504.04
huggingface,330.12,340.97,351.41,354.41,372.16,389.01,392.64,416.15,443.5,451.79,466.86,485.81,512.01,531.72,520.41
denoland,402.17,408.84,417.18,422.58,434.27,454.91,470.92,471.81,484.33,496.89,503.99,512.38,518.84,514.52,509.91
symfony,569.24,577.79,592.32,608.11,606.33,627.59,640.07,659.8,670.96,682.45,682.29,699.31,702.14,704.64,721.56
containers,457.63,460.49,475.12,478.3,474.6,472.8,488.29,480.51,485.11,472.18,473.92,489.36,522.13,524.22,519.25
xbmc,669.78,683.27,681.21,667.09,684.1,704.83,718.05,709.0,732.58,740.59,759.91,763.99,742.84,759.45,764.39
airbytehq,173.59,180.47,190.48,198.96,212.83,223.99,240.71,249.08,243.83,250.5,259.42,272.1,279.49,272.71,285.62
kubernetes,468.6,467.35,503.17,513.6,529.07,533.85,541.97,549.47,574.66,597.33,605.65,614.99,630.51,632.89,658.14
tgstation,1120.23,1138.32,1154.94,1173.9,1172.08,1167.08,1161.9,1174.08,1187.13,1205.22,1213.4,1210.56,1212.09,1234.76,1267.58
gitpod-io,229.7,232.76,235.88,241.88,242.51,252.32,257.6,264.88,271.78,282.18,299.12,324.88,342.89,366.29,391.6
neovim,930.87,942.07,950.86,961.06,961.0,963.98,969.73,974.9,971.81,965.32,972.75,969.12,977.63,988.14,1000.54
keycloak,36.66,49.47,64.09,76.54,92.54,102.55,118.57,128.04,141.73,158.16,171.33,188.05,201.38,211.54,151.27
spack,948.57,958.14,968.56,987.3,1003.96,1013.76,1020.38,1022.5,1035.07,1048.89,1063.64,1081.61,1096.85,1105.98,1122.51
electron,861.95,861.84,874.15,875.12,894.51,903.38,921.55,943.2,960.62,985.29,1138.83,1134.87,1176.41,1217.32,1238.45
backstage,297.46,308.79,319.17,322.83,334.26,343.52,362.12,381.11,399.6,424.72,444.58,447.17,457.29,464.9,481.73
cilium,532.48,535.95,552.49,564.92,573.33,591.56,616.91,638.94,653.82,663.9,647.54,646.98,640.21,638.55,635.37
oppia,654.03,675.02,679.36,697.4,723.1,730.73,748.97,774.18,752.88,704.45,699.3,724.86,681.37,692.87,702.69
obsproject,348.98,362.02,374.88,399.82,413.3,428.83,449.16,456.8,438.33,403.41,393.22,403.58,415.83,434.14,468.15
strapi,563.17,556.06,571.38,588.76,628.99,646.71,642.93,666.71,668.09,700.01,687.42,733.93,717.51,752.34,741.53
GoogleChrome,199.5,219.79,230.53,237.12,255.18,270.57,276.38,291.19,269.92,274.6,290.38,305.42,313.03,325.32,340.31
nrwl,353.27,349.4,348.83,352.72,350.92,350.21,342.83,350.06,350.84,365.26,381.87,382.27,383.31,402.43,408.88
scipy,937.2,949.2,961.4,974.93,972.42,988.36,1009.66,1025.97,1034.99,1049.14,1045.95,1065.72,1071.68,1094.76,1118.39
project-chip,185.81,199.42,204.54,227.65,253.78,271.05,291.63,309.87,328.52,339.17,358.5,377.37,396.33,414.01,427.34
ziglang,667.73,682.66,689.77,707.78,727.78,743.66,747.76,743.71,748.69,760.39,771.56,768.96,774.22,778.91,777.01
espressif,611.68,616.45,624.93,633.31,644.87,649.55,665.02,669.43,673.26,678.5,685.13,691.57,698.92,716.37,722.31
apache,541.03,534.2,532.23,471.9,418.96,369.33,346.45,352.81,389.71,468.35,465.65,465.24,458.39,427.61,396.35
scikit-learn,1003.59,1001.58,1022.23,1041.55,1064.38,1071.82,1077.18,1094.24,1112.29,1128.14,1140.79,1163.99,1186.76,1195.33,1210.56
laravel,1063.23,1047.52,1017.7,1003.7,1009.79,982.58,986.47,993.01,1027.55,1024.52,1039.62,1019.81,1026.29,1009.39,1023.51
ethereum,250.02,268.47,270.81,276.44,266.98,284.0,289.02,281.53,272.32,292.33,286.45,288.16,304.03,329.89,354.26
ant-design,734.64,745.0,755.6,769.19,782.66,796.46,808.09,818.04,829.72,839.54,838.65,846.06,853.38,867.94,888.41
directus,778.14,754.12,710.97,742.28,713.53,688.87,678.7,666.8,657.89,668.57,678.09,689.09,698.32,718.81,730.26
rails,1033.67,1033.59,1051.76,1051.08,1082.7,1092.33,1100.35,1129.84,1179.01,1208.23,1223.24,1235.4,1263.01,1258.12,1236.68
vectordotdev,381.57,396.96,414.83,430.05,450.07,464.93,481.81,460.53,476.53,494.27,515.85,524.21,544.77,561.78,578.27
gatsbyjs,1003.24,1022.75,1047.38,1073.56,1094.59,1118.65,1148.57,1168.7,1187.45,1217.73,1247.12,1259.46,1297.09,1322.67,1345.65
