Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
renovatebot,45,32,35,38,35,25,21,34,38,88,36,34,47,43,64
PowerShell,49,95,112,107,125,46,41,46,24,38,47,116,46,46,44
Skyrat-SS13,22,17,17,23,17,18,18,19,17,17,18,21,16,16,18
vitejs,242,257,238,277,230,207,293,252,219,241,227,212,196,230,209
aws-amplify,175,65,64,51,118,105,91,100,30,43,36,22,52,33,38
element-plus,71,90,86,253,259,236,257,248,208,152,70,134,120,70,225
opencv,53,25,44,105,111,39,40,45,55,42,48,45,114,43,117
void-linux,89,73,53,81,49,66,58,54,67,54,77,46,53,50,51
PrestaShop,35,32,41,39,29,44,30,41,34,33,31,41,48,43,46
github,419,360,311,296,260,56,55,76,62,88,69,146,69,166,58
sourcegraph,26,31,33,34,33,34,34,33,32,31,32,28,23,28,29
cypress-io,237,186,199,183,175,338,235,306,228,256,242,232,228,211,213
ankidroid,7,6,16,14,10,10,10,10,11,14,9,15,25,16,13
Expensify,35,34,46,35,35,32,41,43,41,46,53,47,53,52,60
gravitational,21,20,26,24,25,25,24,29,27,23,28,24,25,27,26
kubevirt,17,18,16,21,22,21,20,23,20,21,24,15,18,19,21
MetaMask,62,43,26,30,36,27,24,26,25,20,27,22,30,27,32
yuzu-emu,41,114,97,105,88,29,50,143,113,43,128,117,47,120,96
taosdata,17,22,23,18,21,21,22,31,29,29,27,65,53,27,28
matrix-org,19,19,14,16,18,14,21,14,12,17,19,16,29,20,13
tensorflow,361,328,363,311,134,319,324,150,140,137,125,138,132,304,142
rust-lang,167,118,124,125,114,134,128,159,137,136,131,156,137,122,157
openvinotoolkit,63,61,56,60,23,42,53,52,47,43,50,53,40,51,48
DataDog,34,33,32,35,33,41,37,36,38,36,47,34,47,50,45
home-assistant,440,1485,1164,1253,1098,1047,1286,1351,1233,1378,1396,1341,1555,1435,1353
matplotlib,21,39,45,30,28,32,36,21,45,28,22,27,24,22,26
envoyproxy,41,48,44,42,37,41,59,59,53,71,40,33,36,39,43
godotengine,222,226,220,187,168,194,239,292,306,305,279,266,332,359,924
aws,326,305,278,270,234,251,246,124,304,112,269,97,264,111,104
NixOS,338,275,272,307,316,264,301,328,303,322,315,281,328,304,329
newrelic,60,35,66,50,42,52,54,39,56,39,37,37,39,41,47
huggingface,106,99,175,143,139,117,116,141,116,106,126,125,137,140,171
denoland,46,42,53,48,46,50,63,54,66,58,50,58,60,55,71
symfony,119,98,98,87,92,58,93,95,57,102,100,112,99,53,64
containers,88,76,87,61,74,80,40,50,48,62,84,58,66,74,54
xbmc,25,36,28,22,30,25,41,36,46,27,39,23,79,30,29
airbytehq,42,44,46,46,46,53,51,58,63,66,66,52,60,57,64
kubernetes,45,107,40,113,103,150,149,145,112,122,114,86,115,121,121
tgstation,80,61,62,73,62,75,63,80,53,55,60,66,61,76,69
gitpod-io,25,27,25,25,26,23,25,27,21,23,20,20,19,13,13
neovim,82,31,38,92,44,59,78,65,72,75,35,64,95,64,46
keycloak,32,75,75,224,201,68,189,294,268,217,213,172,202,247,467
spack,58,61,63,70,66,75,63,62,52,62,63,57,57,61,70
electron,218,210,202,201,154,169,165,190,209,171,156,161,177,174,163
backstage,61,54,65,50,62,64,56,105,71,80,60,70,73,82,68
cilium,28,34,30,30,29,34,29,36,32,40,50,37,43,46,45
oppia,27,25,23,20,13,14,12,13,15,23,13,26,34,34,52
obsproject,52,134,52,46,45,38,28,52,208,159,149,111,151,50,56
strapi,248,216,206,162,174,156,165,78,144,59,61,153,65,57,182
GoogleChrome,23,19,26,30,32,30,24,27,25,36,33,47,45,45,34
nrwl,262,221,273,215,249,261,257,275,290,294,255,267,335,305,325
scipy,35,70,34,44,35,42,43,38,37,36,74,30,41,41,31
project-chip,31,33,39,35,38,40,51,38,42,41,54,43,30,43,36
ziglang,84,70,37,66,39,48,68,95,54,54,87,94,87,45,90
espressif,186,197,248,219,227,193,98,247,253,232,248,217,216,256,252
apache,23,17,19,22,33,43,26,36,35,29,36,29,26,30,41
scikit-learn,46,46,40,29,39,35,36,44,48,32,32,30,32,61,29
laravel,144,138,144,118,114,108,110,138,128,110,232,84,113,126,92
ethereum,70,60,68,46,63,33,27,69,105,91,66,44,65,59,62
ant-design,245,194,285,278,245,259,276,271,238,222,372,350,248,268,310
directus,62,44,69,50,53,47,53,53,48,45,42,94,50,108,130
rails,142,80,79,168,94,92,66,83,97,78,78,88,103,63,100
vectordotdev,14,11,15,13,14,18,19,21,17,21,18,15,14,15,22
gatsbyjs,51,132,139,93,106,99,40,43,39,94,94,77,81,56,48
