Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
newrelic,82,56,97,109,110,67,101,94,106,62,81,75,59,103,98
huggingface,2247,1804,2705,2577,3129,2891,2256,2518,2709,3227,2667,2834,3166,4790,7505
denoland,961,715,1114,954,968,932,1150,1056,734,838,722,630,790,912,795
symfony,427,335,344,376,319,280,466,331,292,301,292,329,303,350,279
containers,863,659,598,461,502,497,440,566,418,461,457,392,414,467,492
xbmc,328,207,212,147,210,172,169,393,290,228,263,227,351,279,207
airbytehq,644,599,647,609,564,424,607,645,581,762,634,537,707,773,590
kubernetes,560,385,378,343,328,349,337,327,304,283,276,272,521,312,309
tgstation,243,136,171,225,154,159,159,164,158,150,151,162,131,125,197
gitpod-io,341,674,343,360,407,303,303,296,345,401,310,252,316,251,218
neovim,1141,944,1168,1374,1298,1255,1504,1257,1088,1388,1157,1189,1521,1444,1531
keycloak,484,485,583,537,500,445,419,608,482,458,508,488,503,504,528
spack,104,128,120,111,133,105,182,147,131,144,112,95,100,140,144
electron,1132,839,1173,984,885,814,990,1073,892,907,845,887,1022,878,974
backstage,655,691,978,742,614,856,624,670,972,850,785,846,889,777,719
cilium,521,335,451,419,662,365,368,399,447,347,409,391,415,412,471
oppia,250,165,172,82,48,53,62,59,130,274,134,130,480,348,315
obsproject,1444,1069,1091,938,951,964,804,1427,1278,959,971,1238,1175,992,871
strapi,1160,1031,1061,889,966,939,885,1235,1264,1145,1347,1052,968,910,932
GoogleChrome,169,137,190,194,135,135,169,170,159,208,155,170,195,180,184
nrwl,705,735,763,699,667,602,645,655,538,536,528,501,579,538,450
scipy,304,236,291,269,287,242,351,233,232,245,247,233,262,237,236
project-chip,427,235,264,203,251,315,274,233,279,598,442,336,340,312,192
ziglang,613,488,488,580,464,452,2225,986,629,574,541,569,739,576,811
espressif,488,409,511,446,403,392,391,456,407,442,348,361,425,502,482
apache,238,197,318,240,222,241,224,234,224,174,197,124,181,210,262
scikit-learn,976,722,923,712,808,684,704,661,699,797,705,547,660,721,896
laravel,699,863,773,687,674,643,680,665,634,562,631,544,652,686,633
ethereum,678,500,527,415,442,409,350,392,718,428,407,264,379,311,374
ant-design,2180,2093,2316,2208,2072,1644,1770,1851,1694,1602,2152,1874,1836,1945,1521
directus,571,565,826,606,1109,659,603,552,580,534,698,672,1100,718,668
rails,712,491,574,546,512,426,486,533,493,489,513,425,490,461,491
vectordotdev,321,358,342,381,359,334,280,335,351,305,376,238,562,353,273
gatsbyjs,556,450,513,486,429,485,322,423,379,323,326,250,324,307,282
