Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
WordPress,1328.54,1430.76,1428.65,1298.29,1315.42,1089.84,1188.24,1322.99,1375.55,1251.07,1385.78,1099.58,1259.81,1333.47,1419.53
istio,731.8,759.51,812.87,742.02,785.42,705.8,695.61,799.93,710.01,677.48,745.79,637.47,699.11,829.33,755.86
qbittorrent,1010.79,524.88,547.38,454.53,495.27,401.01,424.14,439.82,338.41,345.88,374.58,480.28,400.9,364.94,355.04
yt-dlp,776.21,694.45,794.02,721.76,760.14,715.23,702.37,729.32,681.88,728.09,677.69,578.32,573.81,822.91,732.87
DefinitelyTyped,1411.95,1129.49,1249.16,1244.28,1160.78,1042.96,1035.53,1177.94,1043.6,1120.88,1009.2,795.04,858.73,1026.85,1021.96
mastodon,200.34,243.49,238.12,365.06,419.69,225.49,173.91,225.92,147.5,387.86,3547.23,1696.71,895.64,760.78,675.96
grpc,465.73,403.87,444.47,480.89,449.46,467.96,364.02,405.71,469.75,444.74,480.59,417.83,515.61,443.97,483.36
elastic,2239.42,2304.51,2780.39,2232.96,2451.97,2258.71,2412.21,2492.01,2716.67,2323.77,2512.0,1945.13,2219.74,2383.12,2098.32
sveltejs,792.93,756.61,573.34,545.93,575.43,388.3,700.41,897.11,855.25,563.65,562.51,590.72,746.32,643.46,510.41
Azure,665.99,700.53,774.16,713.96,752.63,710.68,654.65,799.99,746.43,772.2,729.13,560.72,660.5,741.38,717.8
MicrosoftDocs,3221.61,3302.85,3602.62,3020.43,3139.18,2937.18,2986.11,3164.88,3326.35,3219.28,3142.08,2520.18,3030.22,3140.8,3374.48
ArduPilot,467.06,356.84,308.24,366.59,327.65,306.07,337.1,411.96,398.48,314.6,375.07,350.39,417.89,377.33,400.32
systemd,708.62,571.98,651.23,573.75,602.37,553.78,720.2,756.61,663.7,672.49,795.74,634.81,729.06,594.1,752.02
ppy,221.37,176.81,351.45,403.18,376.57,334.67,385.12,470.54,388.11,427.98,392.73,406.84,501.67,322.6,318.71
o3de,902.65,864.57,867.78,815.79,823.15,856.03,805.13,980.23,937.23,786.31,841.97,624.57,669.75,695.76,660.36
helix-editor,318.96,252.82,297.71,700.1,489.89,537.47,564.2,586.59,737.02,836.44,677.74,710.67,765.66,765.96,741.15
cloudflare,400.94,420.31,437.45,430.34,567.0,504.43,500.3,535.84,598.1,589.48,565.82,382.92,522.18,502.35,604.32
bitnami,686.69,685.48,770.58,675.52,753.67,791.72,659.32,806.05,648.58,626.23,686.99,523.3,670.2,625.19,716.55
appsmithorg,736.41,739.98,917.98,859.51,806.33,797.15,727.16,858.38,919.39,931.92,804.06,903.55,930.09,909.41,1015.27
go-gitea,619.19,608.91,572.47,520.26,568.46,529.24,626.78,673.49,606.94,634.23,572.54,560.2,688.45,696.52,813.14
Homebrew,1176.68,1148.32,1266.85,1116.19,1159.17,1190.67,1227.25,1271.14,1275.22,1162.8,1176.93,1178.27,1263.51,1221.1,1259.76
tachiyomiorg,469.86,442.44,477.07,544.33,470.81,466.56,604.44,680.65,504.91,534.56,507.82,419.89,581.53,473.5,562.71
mlflow,274.71,276.32,373.98,506.55,374.89,312.39,353.32,466.97,486.83,420.67,341.83,359.6,330.97,291.53,419.6
zulip,509.65,423.89,553.18,557.44,328.52,382.21,421.71,428.89,457.13,442.74,498.21,530.49,570.57,604.0,809.18
trinodb,895.49,778.26,883.96,835.9,907.67,818.42,719.93,992.94,926.54,957.48,978.03,751.56,793.89,912.16,930.27
ray-project,982.8,948.78,1268.15,1160.95,1151.69,1130.19,1259.05,1229.32,1049.29,1131.96,1115.88,917.03,1104.05,990.79,1221.58
grafana,605.16,419.01,541.84,592.59,506.93,540.83,440.4,539.65,648.8,563.21,618.08,533.17,697.98,635.0,650.21
open-telemetry,683.11,566.43,565.1,550.87,673.2,739.84,766.64,835.66,797.8,775.69,802.63,651.61,773.84,828.9,910.85
getsentry,667.11,694.47,921.09,917.67,860.15,889.32,928.46,943.43,1033.08,1095.11,1095.46,859.23,1067.12,1167.91,1259.03
CleverRaven,1089.2,879.57,834.27,953.16,808.82,971.11,1044.43,1016.04,991.24,881.09,735.29,641.69,629.59,662.94,1190.68
quarkusio,1009.72,979.82,930.51,881.38,962.16,848.98,888.56,961.08,1009.03,879.04,987.17,829.48,1073.22,1065.29,1104.23
SerenityOS,901.89,798.44,765.08,698.5,531.96,463.2,444.45,533.88,539.65,782.49,740.17,827.88,637.18,596.08,630.79
open-mmlab,374.42,389.53,651.44,594.84,445.49,369.64,352.54,471.26,429.09,411.61,398.15,303.32,325.52,269.84,387.96
expo,990.21,845.45,885.92,756.06,988.19,866.68,778.43,1096.37,919.18,949.23,1134.45,828.32,967.41,940.78,1132.95
conda-forge,808.32,1025.24,923.86,892.61,839.3,762.52,846.26,845.75,805.1,863.4,995.53,671.88,782.35,848.45,880.62
alibaba,374.47,254.07,397.68,386.63,409.37,375.85,374.82,422.06,406.97,360.15,331.65,285.77,231.05,282.86,455.08
argoproj,528.36,583.82,643.25,618.67,541.88,657.3,614.63,721.21,600.01,817.83,793.54,656.32,699.76,893.31,838.43
azerothcore,386.16,348.07,372.9,305.2,313.54,283.55,305.43,294.25,242.06,290.77,266.38,320.35,373.36,332.97,353.11
mdn,474.0,583.44,782.26,614.45,690.18,679.59,670.88,800.31,743.63,729.01,725.65,531.75,678.31,744.97,715.83
dotnet,1142.82,1046.13,1057.67,934.34,992.69,997.01,960.36,1153.6,988.94,952.97,1102.05,840.11,1080.15,1110.94,1064.61
ansible,510.28,423.06,481.37,442.26,402.59,379.39,381.23,440.08,455.83,500.13,408.89,237.04,410.44,397.45,407.1
bitcoin,677.5,580.69,605.72,767.61,649.45,579.39,621.95,735.83,612.27,639.74,661.5,541.87,555.95,523.18,549.45
openhab,713.29,488.31,439.4,416.27,464.09,380.48,377.29,395.34,388.8,462.14,516.42,631.57,579.98,479.37,568.06
renovatebot,660.86,594.36,499.73,539.98,550.2,557.05,578.35,703.78,549.1,636.21,549.23,464.8,569.47,634.56,561.45
PowerShell,435.55,295.42,360.62,357.09,479.21,334.22,393.13,449.61,373.63,421.25,495.18,424.18,432.11,461.02,455.94
Skyrat-SS13,568.16,436.75,439.69,494.39,451.27,433.21,459.35,397.41,476.59,516.48,399.07,386.16,432.92,274.13,359.02
vitejs,673.59,729.36,742.4,793.41,734.3,652.28,850.86,759.03,621.86,660.03,702.99,644.56,554.33,646.25,667.5
aws-amplify,592.99,517.25,555.3,459.83,395.63,322.61,303.49,305.03,326.91,440.41,412.83,352.87,428.05,416.47,393.68
element-plus,666.38,710.19,733.37,722.21,771.3,677.41,730.11,678.35,620.44,469.18,591.14,405.92,307.54,544.89,628.21
opencv,443.28,371.5,433.82,328.67,312.34,324.56,317.2,394.53,445.49,388.49,404.89,411.57,351.06,349.36,363.08
void-linux,745.66,698.31,702.77,720.0,655.66,683.13,785.44,748.91,696.79,823.69,773.74,662.77,777.83,666.88,711.26
PrestaShop,710.6,588.47,674.21,649.48,594.23,531.24,480.99,538.41,557.15,647.72,641.51,541.97,731.03,662.86,660.95
github,1066.89,914.12,796.48,785.67,685.92,429.41,442.47,531.22,490.01,576.82,465.03,411.27,516.42,471.59,445.1
sourcegraph,949.87,1025.07,1080.63,1033.41,1125.79,1151.48,1127.38,1080.54,1012.62,1055.98,1100.51,962.8,966.18,1016.47,1217.53
cypress-io,968.84,866.55,906.64,873.44,787.45,1173.38,874.04,1196.96,1002.0,907.76,914.36,875.63,811.45,785.38,794.09
ankidroid,224.78,196.87,385.45,494.57,317.71,330.06,274.56,376.75,365.33,344.2,313.07,252.25,290.16,310.04,241.6
Expensify,843.54,869.26,946.08,854.45,851.42,779.24,861.97,1049.89,1140.29,1353.72,1697.42,1404.3,1406.69,1502.91,1694.02
gravitational,569.92,666.66,787.24,727.31,696.17,782.5,845.67,890.07,866.42,856.0,891.85,800.16,974.64,1063.11,1062.05
kubevirt,509.06,381.22,542.05,558.82,532.91,566.15,683.81,685.38,542.59,518.04,560.95,406.68,478.64,559.53,609.61
MetaMask,639.79,629.91,669.9,492.28,451.25,432.67,470.97,612.14,497.84,441.41,578.32,494.61,547.11,655.22,809.19
yuzu-emu,319.02,288.94,319.04,345.47,265.82,301.62,416.26,409.19,358.93,321.33,417.46,378.42,373.68,373.73,302.84
taosdata,362.28,261.99,426.46,482.18,572.76,498.35,570.47,610.36,471.13,442.06,496.78,544.7,384.52,376.9,396.59
matrix-org,382.44,389.1,382.31,403.83,477.59,315.39,415.25,427.11,443.1,454.67,385.66,272.83,318.9,325.79,303.59
tensorflow,1190.25,1071.4,1230.43,992.76,994.25,1001.06,1016.54,1252.09,1070.82,1089.02,968.7,1058.07,1044.54,954.96,1112.22
rust-lang,2315.1,1999.79,2141.41,2236.08,2180.93,2217.62,2461.57,2824.77,2359.71,2295.19,2390.57,2104.47,2357.55,2237.31,2329.43
openvinotoolkit,1216.07,1112.75,1165.95,664.34,556.72,642.63,845.07,1032.71,1051.94,1083.43,1233.16,949.21,1068.23,1101.79,1187.61
DataDog,608.82,591.02,631.78,533.68,570.86,534.2,540.81,594.03,626.64,709.09,654.58,671.83,703.02,781.72,806.62
home-assistant,4023.09,4676.27,3864.39,3983.44,3577.48,3451.45,3962.79,4318.84,3998.84,4465.51,4311.88,4158.24,5049.57,4481.29,4327.19
matplotlib,455.81,306.18,377.76,408.16,382.25,342.86,280.26,403.35,375.6,410.43,408.85,440.47,394.82,403.34,410.81
envoyproxy,878.74,889.09,1051.05,947.15,873.86,844.29,844.34,992.28,909.39,841.8,948.56,747.53,900.48,865.48,972.93
godotengine,1685.2,1598.3,1603.02,1468.89,1453.05,1477.8,1856.92,2230.37,2368.24,2254.76,2188.12,2221.46,2601.54,2693.41,2570.24
aws,1185.44,992.11,987.92,921.3,864.07,860.08,916.72,1098.73,1081.96,959.0,995.48,876.7,926.81,989.98,1053.99
NixOS,4709.28,3957.32,4152.01,4504.33,4466.66,4039.08,4306.16,4732.87,4423.74,4702.48,4690.57,4561.93,5121.0,4815.61,5060.68
newrelic,601.32,536.1,609.0,580.14,525.37,512.48,525.93,499.36,562.58,606.17,551.54,536.67,656.3,661.12,756.8
huggingface,977.17,932.14,1284.45,1116.94,1224.28,1028.14,1037.68,1167.95,1017.67,1380.22,1120.9,1066.7,1126.97,1148.63,1457.42
denoland,453.44,366.99,498.19,432.21,425.08,445.74,485.01,501.3,587.5,508.54,532.61,479.32,542.88,505.57,639.09
symfony,837.38,640.59,683.58,627.25,674.61,647.99,667.52,675.11,635.81,690.24,698.1,848.25,712.05,782.65,722.99
containers,737.9,646.76,708.06,601.44,654.25,679.03,647.55,760.5,709.18,638.79,665.96,599.31,639.78,660.07,595.08
xbmc,470.73,305.54,354.68,315.88,386.87,319.74,274.75,263.36,350.24,317.39,283.22,331.24,607.18,520.98,396.99
airbytehq,892.41,899.71,956.4,1006.06,1115.34,1076.55,1095.37,1385.08,1414.73,1672.94,1676.45,1346.36,1454.91,1460.16,1299.58
kubernetes,479.39,365.5,377.83,390.33,381.77,449.19,438.12,437.9,378.16,416.62,382.44,294.62,392.08,420.01,392.8
tgstation,1373.92,1085.41,1176.61,1321.93,1317.95,1064.22,1167.6,1080.77,994.42,1130.07,1166.89,1211.3,1158.68,887.97,1184.71
gitpod-io,699.32,664.29,639.03,683.1,718.95,674.16,656.01,791.19,771.06,723.46,664.52,502.9,565.81,464.82,449.91
neovim,690.02,480.47,558.64,751.78,702.04,575.65,621.04,612.08,634.48,725.65,565.54,559.19,762.24,559.78,682.46
keycloak,527.74,642.68,688.82,656.88,586.56,628.58,592.35,828.92,872.81,662.48,628.82,522.77,642.71,781.33,1271.75
spack,851.0,847.59,932.06,952.63,906.95,761.84,667.3,976.45,831.03,924.56,975.78,813.61,843.02,873.21,1022.73
electron,710.43,676.0,731.28,679.81,594.51,599.87,560.2,670.17,696.62,752.81,602.36,482.35,629.69,612.55,593.64
backstage,764.17,690.93,797.94,688.81,758.66,751.65,717.52,729.96,780.31,879.22,897.07,845.67,908.09,965.34,870.85
cilium,568.65,531.9,628.17,640.65,588.18,642.63,657.02,692.4,715.61,687.29,760.11,662.88,851.83,856.78,981.58
oppia,890.37,630.22,672.93,544.5,377.08,477.62,545.42,537.51,558.88,751.64,606.6,397.98,623.69,642.95,607.56
obsproject,428.48,379.23,421.99,388.63,413.1,330.13,413.54,506.84,608.67,493.01,473.43,324.96,504.27,479.15,470.63
strapi,733.32,715.2,753.44,529.19,566.98,530.88,546.5,707.04,528.56,550.55,680.29,589.66,705.4,639.52,625.7
GoogleChrome,334.42,276.22,453.17,427.24,388.32,354.2,356.65,486.51,381.94,412.07,505.33,372.37,536.41,625.25,544.34
nrwl,861.69,718.8,881.81,720.3,797.78,814.93,775.16,893.35,954.12,921.97,902.27,881.96,1081.83,1063.13,1180.34
scipy,488.86,527.86,485.55,498.5,586.58,446.19,541.5,515.97,446.88,513.83,541.59,429.5,514.08,505.34,479.46
project-chip,1044.67,995.79,1006.75,937.38,983.49,1039.51,957.75,955.46,785.06,652.88,686.95,632.73,763.39,782.51,827.59
ziglang,538.85,490.8,472.52,404.35,392.37,303.37,470.8,597.17,544.03,592.63,540.36,595.13,577.77,488.2,560.28
espressif,477.74,507.01,642.32,580.27,617.11,513.21,626.16,658.59,615.13,608.79,645.7,573.29,592.27,690.26,697.6
apache,556.15,524.62,651.96,535.15,631.03,614.58,695.3,692.37,773.71,587.78,600.53,536.24,553.81,602.81,610.43
scikit-learn,582.97,600.86,685.24,499.92,479.17,621.83,536.05,492.83,560.94,489.57,590.35,447.72,580.36,454.67,549.4
laravel,831.34,822.42,812.82,670.91,672.18,696.86,707.22,838.26,815.35,714.52,613.73,512.4,648.72,772.29,604.64
ethereum,433.34,329.81,433.42,328.78,504.16,531.49,464.13,502.11,630.97,575.92,471.12,340.2,534.35,458.6,428.63
ant-design,689.74,601.97,870.37,876.42,774.45,764.59,789.04,828.81,753.48,729.28,1143.28,1104.75,803.96,857.26,988.92
directus,452.66,360.43,464.05,402.57,433.63,398.08,392.45,439.6,357.97,365.9,345.17,286.79,399.03,305.41,377.23
rails,793.29,656.59,634.4,490.13,637.32,627.63,565.17,613.79,626.09,507.97,563.47,559.26,748.93,671.91,658.19
vectordotdev,444.9,417.25,459.1,451.55,435.11,471.89,408.36,454.18,464.59,422.74,477.46,428.13,471.95,400.73,508.55
gatsbyjs,483.42,470.91,490.63,375.61,408.68,351.53,381.44,367.51,331.33,305.67,293.81,259.65,281.46,199.04,208.18
