Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
Homebrew,1225,1242,1255,1271,1283,1304,1320,1343,1374,1398,1427,1440,1449,1462,1473,1474,1484,1495,1505,1509,1514,1522,1532,1530,1539,1548,1546
tachiyomiorg,92,100,107,114,115,123,132,135,139,146,151,162,169,181,201,204,213,224,230,237,245,251,260,266,277,286,288
zulip,216,222,232,235,237,241,242,247,254,267,281,284,294,295,306,309,321,329,331,336,347,355,356,359,364,375,385
trinodb,86,96,105,111,117,125,125,129,133,141,148,153,160,167,174,173,182,189,207,209,213,227,233,239,241,252,258
ray-project,269,281,293,307,325,335,349,361,378,391,405,419,438,454,460,460,475,484,502,508,521,541,559,577,592,605,616
open-telemetry,21,29,34,38,48,53,62,67,80,93,106,118,121,132,144,147,168,181,203,214,231,240,243,258,275,288,313
CleverRaven,802,819,848,876,902,922,942,952,960,967,976,979,1024,1062,1100,1102,1116,1140,1165,1186,1201,1222,1239,1271,1285,1314,1333
quarkusio,243,256,275,306,317,325,339,351,375,387,404,412,425,444,460,461,473,493,507,521,529,536,554,570,583,591,611
SerenityOS,139,148,156,161,168,180,192,212,240,278,313,350,385,402,415,421,436,457,501,540,578,606,617,623,639,662,669
conda-forge,1127,1164,1202,1230,1289,1312,1359,1405,1448,1513,1575,1630,1667,1702,1741,1734,1784,1824,1863,1888,1937,1991,2029,2065,2103,2157,2196
argoproj,213,233,251,268,287,307,316,329,351,374,397,419,440,456,471,474,482,496,521,526,543,569,591,609,622,651,669
azerothcore,94,100,102,103,111,118,123,125,131,141,151,158,173,181,197,196,201,211,215,218,219,225,231,233,232,231,235
dotnet,294,308,320,330,345,353,364,377,390,406,419,440,452,461,478,481,481,486,500,512,520,527,529,532,542,552,555
ansible,3666,3692,3703,3716,3725,3742,3764,3777,3788,3815,3840,3857,3858,3860,3870,3871,3881,3885,3900,3915,3930,3940,3945,3962,3972,3985,3993
openhab,423,429,445,456,464,484,520,549,566,583,605,606,610,612,620,621,622,642,670,677,686,691,697,689,693,701,706
renovatebot,230,246,261,276,292,300,317,334,344,357,368,386,392,400,420,423,444,457,482,503,515,526,549,558,565,579,593
PowerShell,285,289,292,296,300,302,301,302,306,312,317,324,328,332,333,331,337,336,342,341,342,345,351,356,358,368,367
vitejs,44,51,55,60,70,74,123,160,185,209,232,259,279,303,338,339,358,372,397,407,440,457,491,516,532,552,569
opencv,920,927,935,952,967,979,994,1011,1021,1032,1045,1050,1061,1068,1078,1085,1100,1117,1123,1133,1141,1148,1161,1162,1170,1181,1193
void-linux,326,341,348,362,379,398,417,432,455,468,488,485,504,516,530,534,560,574,590,582,599,603,606,627,636,662,669
sourcegraph,60,61,65,67,71,74,78,81,83,86,88,90,92,94,99,101,105,108,106,110,110,116,127,136,139,155,153
cypress-io,156,166,171,179,186,193,196,199,203,212,219,231,239,244,251,253,256,260,273,278,282,290,295,300,304,314,323
kubevirt,120,120,117,119,123,124,125,129,132,137,142,145,151,157,163,159,163,164,170,172,178,184,187,190,192,198,200
tensorflow,2116,2151,2188,2224,2245,2276,2314,2330,2363,2392,2421,2453,2462,2486,2502,2504,2518,2534,2554,2557,2568,2579,2595,2599,2607,2628,2630
rust-lang,1923,1967,2008,2061,2102,2127,2153,2170,2193,2216,2241,2257,2272,2294,2311,2310,2314,2344,2360,2373,2397,2420,2438,2458,2481,2508,2541
DataDog,114,118,121,122,122,126,132,138,140,146,151,154,156,156,158,163,167,175,176,183,190,196,198,201,208,216,215
home-assistant,1777,1820,1861,1945,1986,2022,2073,2103,2161,2192,2232,2259,2275,2319,2355,2354,2411,2456,2510,2562,2591,2619,2643,2677,2696,2728,2750
matplotlib,719,737,749,765,772,785,792,800,808,819,831,838,846,858,868,869,874,886,897,901,907,913,921,929,933,948,952
godotengine,1082,1096,1123,1139,1154,1168,1197,1221,1233,1250,1264,1284,1293,1304,1352,1359,1382,1392,1416,1426,1446,1466,1490,1518,1546,1592,1619
aws,324,356,378,411,442,463,488,514,546,570,591,631,666,678,693,691,722,752,783,804,821,841,856,872,902,933,947
NixOS,1933,1971,2007,2044,2100,2136,2233,2275,2358,2434,2516,2576,2628,2730,2775,2754,2829,2926,2995,3030,3100,3160,3239,3267,3329,3408,3467
huggingface,377,427,476,551,610,634,653,671,711,741,774,805,824,854,877,887,905,924,949,963,1021,1058,1094,1137,1164,1201,1241
denoland,332,355,377,400,425,445,467,479,484,500,512,528,535,547,557,559,565,569,577,582,590,594,602,607,618,628,641
symfony,1054,1091,1128,1171,1186,1216,1240,1257,1283,1304,1329,1344,1367,1387,1412,1420,1448,1478,1492,1512,1539,1554,1564,1569,1606,1614,1633
containers,154,157,159,164,180,189,198,208,218,228,238,248,258,261,278,279,292,295,306,316,332,339,344,354,358,373,384
kubernetes,480,491,506,521,529,542,547,558,573,585,599,605,619,628,642,643,650,659,661,672,678,685,687,704,707,716,721
tgstation,616,626,642,654,659,660,677,691,707,717,728,739,753,757,773,772,795,793,813,827,843,857,881,896,909,923,930
neovim,315,311,328,337,352,363,375,384,390,403,414,425,434,442,453,454,458,468,476,480,491,504,524,533,540,549,555
spack,407,419,424,452,463,477,501,523,544,555,566,585,610,637,651,665,674,683,687,697,709,739,772,772,775,807,813
electron,884,892,896,909,915,925,940,950,958,970,982,992,997,1001,1011,1012,1016,1020,1039,1044,1056,1058,1061,1065,1072,1081,1102
backstage,65,77,95,121,132,143,155,169,200,222,248,268,293,309,341,347,373,410,447,479,503,530,556,589,632,651,680
cilium,158,164,173,182,189,195,204,218,229,241,253,265,276,283,292,288,298,304,312,327,343,358,364,382,399,401,409
oppia,296,302,307,320,335,349,355,365,377,384,393,395,398,404,410,414,426,429,434,445,455,463,465,473,474,477,480
nrwl,157,167,179,182,185,194,214,222,226,234,243,244,247,259,278,281,292,303,328,337,356,369,390,412,421,447,464
scipy,652,657,669,676,699,706,712,726,740,750,763,768,781,784,797,793,806,818,825,841,851,865,888,903,930,948,965
project-chip,3,5,11,15,16,17,20,25,29,31,32,40,50,53,57,57,66,72,79,89,103,111,123,136,152,168,176
ziglang,176,185,200,225,232,240,248,255,265,272,276,299,310,322,336,339,355,371,392,408,422,429,442,447,460,477,481
apache,88,92,98,99,99,104,112,119,126,138,149,157,162,167,171,172,180,187,196,204,212,221,235,244,250,261,288
scikit-learn,1447,1477,1489,1506,1527,1544,1566,1601,1620,1638,1654,1679,1716,1735,1757,1754,1784,1808,1840,1870,1911,1951,1978,2016,2043,2055,2098
laravel,1939,1967,1997,2029,2063,2081,2095,2114,2135,2164,2193,2215,2226,2240,2255,2248,2269,2298,2348,2380,2406,2443,2477,2500,2520,2553,2588
ethereum,121,124,136,157,175,191,209,222,262,287,315,348,356,392,436,441,478,501,544,579,604,622,663,700,730,755,807
ant-design,1171,1198,1221,1254,1282,1316,1337,1350,1372,1393,1416,1433,1465,1474,1497,1496,1506,1522,1543,1557,1575,1595,1608,1619,1635,1648,1659
rails,1942,1956,1964,1979,2008,2037,2059,2090,2103,2125,2142,2169,2189,2196,2229,2230,2254,2287,2331,2350,2365,2375,2402,2415,2420,2440,2473
vectordotdev,50,55,58,66,69,75,82,84,93,99,105,114,120,129,135,139,143,145,149,155,160,164,171,181,184,192,202
gatsbyjs,3334,3420,3470,3508,3530,3536,3563,3583,3606,3638,3669,3696,3712,3741,3753,3758,3770,3773,3787,3796,3818,3828,3832,3845,3854,3863,3877
