Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
qbittorrent,565.92,574.4,583.11,613.9,626.99,655.83,655.32,717.01,752.76,730.77,771.09,816.34,810.85,744.15,744.58,743.77,778.85,803.04,860.3,930.61,983.37,1012.13,1001.84,931.78,944.2,1007.38,1025.67
DefinitelyTyped,912.23,915.17,943.77,942.36,982.2,983.69,1024.26,1035.55,1078.96,1065.17,1060.0,1074.82,1100.52,1095.87,1109.85,1135.63,1143.98,1153.63,1142.71,1175.72,1205.67,1185.29,1211.08,1239.86,1222.25,1277.63,1305.88
grpc,750.31,755.63,758.48,770.37,757.64,804.97,803.75,803.99,790.9,752.52,727.82,754.32,752.78,751.84,742.75,782.15,786.25,782.85,798.06,797.5,819.36,813.66,841.6,830.01,865.47,886.69,900.33
elastic,555.14,577.3,577.96,589.43,589.39,606.84,617.82,611.33,610.79,626.13,602.12,617.89,625.49,619.34,609.73,604.21,614.15,602.91,603.08,617.02,631.84,643.36,648.87,664.94,684.76,692.47,704.7
Azure,473.95,480.27,493.16,490.01,498.27,507.83,521.91,578.28,588.42,606.47,608.0,618.07,620.53,615.79,641.69,633.98,641.4,622.57,617.73,631.21,656.81,651.0,667.27,686.97,703.08,734.95,741.67
MicrosoftDocs,728.74,719.92,735.92,748.07,727.85,749.15,756.45,797.3,799.32,790.05,786.34,788.5,821.22,798.33,731.97,720.1,708.73,699.4,724.72,725.65,746.36,756.08,777.8,766.33,831.92,851.45,859.48
ArduPilot,637.9,636.69,647.68,681.21,671.09,675.32,661.74,635.82,666.31,681.69,669.35,683.87,661.66,680.94,703.29,682.99,701.58,701.4,695.66,723.69,737.93,747.43,757.36,763.3,795.93,798.07,797.3
systemd,676.05,691.88,689.83,714.82,765.55,773.26,769.89,783.02,793.76,825.75,808.1,836.78,847.0,833.78,839.24,811.6,814.83,794.81,793.16,833.1,830.02,835.44,812.24,838.87,842.8,853.82,825.36
bitnami,495.79,518.5,495.47,515.95,500.64,497.92,535.8,564.39,465.05,477.12,481.14,510.82,532.75,545.21,464.38,482.59,450.59,402.28,391.56,370.61,364.72,384.6,398.13,410.1,399.65,420.81,426.1
appsmithorg,39.84,44.68,50.3,53.31,44.65,53.47,57.16,69.05,66.43,83.01,88.32,115.42,126.39,127.0,136.52,148.5,160.32,171.54,190.28,202.72,228.34,232.44,247.98,267.47,277.52,303.13,308.19
go-gitea,554.01,547.21,530.75,514.83,526.23,565.11,574.65,591.05,607.23,625.4,613.78,629.29,621.52,622.02,635.87,635.7,645.43,643.37,631.43,635.53,653.09,677.5,675.32,686.44,674.26,649.26,648.61
Homebrew,837.11,860.15,884.36,911.39,939.94,965.26,990.66,1021.11,1040.98,1064.89,1086.03,1104.72,1129.55,1145.15,1153.12,1169.7,1179.98,1181.36,1192.24,1215.6,1224.06,1233.61,1247.22,1268.31,1285.14,1298.5,1304.08
tachiyomiorg,600.51,674.87,625.75,599.72,563.71,575.84,586.86,582.4,551.44,554.16,601.66,610.68,620.38,608.26,574.27,591.51,561.67,583.29,606.06,621.22,629.93,631.77,607.53,655.05,652.98,654.88,636.46
zulip,551.6,541.76,542.24,555.71,570.1,569.98,594.42,606.13,629.3,655.38,661.38,661.98,656.77,664.11,674.32,672.16,680.49,695.8,707.44,744.38,762.14,775.1,787.57,786.8,788.04,790.23,790.22
trinodb,222.56,227.85,244.02,259.81,257.99,275.6,278.59,282.12,288.86,310.11,310.07,319.36,317.54,333.29,326.97,341.16,341.41,336.75,346.98,360.1,361.92,334.52,314.22,329.23,344.27,352.34,364.43
ray-project,443.58,443.6,456.56,465.46,441.32,446.77,464.41,449.34,450.72,453.16,409.33,421.84,418.7,413.27,412.89,434.67,399.28,390.91,408.16,433.73,444.39,448.99,464.18,482.31,497.31,503.21,495.65
open-telemetry,68.62,76.1,63.82,70.54,69.63,101.11,113.42,119.33,100.2,129.89,127.04,133.43,133.18,142.2,137.68,144.81,148.5,146.65,156.39,170.56,187.11,180.47,208.04,223.22,246.6,259.56,268.87
CleverRaven,1392.37,1375.03,1400.11,1404.17,1397.03,1387.45,1451.91,1493.04,1532.69,1533.77,1533.28,1596.97,1613.01,1564.25,1538.26,1580.21,1577.22,1588.13,1561.41,1579.99,1582.66,1600.38,1608.87,1584.39,1585.04,1564.38,1699.53
quarkusio,197.35,211.55,230.02,228.8,245.46,236.69,250.79,265.36,275.13,301.3,286.26,300.5,311.13,320.72,325.07,324.17,323.21,329.31,319.76,347.62,357.84,367.96,372.23,381.72,405.39,412.78,406.8
SerenityOS,127.52,123.66,146.31,107.26,106.7,113.57,113.43,131.57,136.07,157.65,171.77,166.52,190.25,175.11,182.25,196.58,220.59,234.48,255.77,266.02,279.97,279.36,301.63,295.44,306.5,340.84,344.68
conda-forge,641.25,657.05,635.47,628.07,630.89,651.71,625.88,647.39,642.89,635.24,589.44,603.0,567.89,575.15,580.71,600.9,606.24,577.23,560.22,577.5,588.84,588.51,597.05,606.3,593.71,598.71,629.96
argoproj,384.58,377.15,357.5,408.73,395.89,398.17,408.89,415.6,424.14,446.8,430.81,420.17,453.35,421.84,410.98,430.89,448.06,431.51,412.29,420.88,408.18,404.43,377.88,369.13,371.69,368.8,392.63
azerothcore,272.64,321.64,269.51,277.37,240.24,282.02,256.61,250.97,228.49,238.23,249.32,246.36,255.01,259.86,274.9,340.22,345.01,356.28,344.0,370.78,403.05,395.02,390.37,402.53,452.86,449.61,469.87
dotnet,413.8,452.89,476.99,500.81,487.81,515.24,529.8,535.86,527.17,570.82,573.47,584.36,598.96,596.99,600.72,602.87,602.6,607.31,606.34,620.75,644.36,632.59,646.77,658.84,702.65,703.33,753.41
ansible,754.18,778.18,798.15,822.16,850.47,878.84,895.48,924.28,958.02,984.6,1001.33,1011.01,1044.23,1064.61,1085.71,1096.25,1113.75,1137.19,1156.29,1180.39,1200.47,1213.66,1228.23,1251.56,1264.42,1290.08,1305.04
openhab,520.33,537.41,558.63,609.44,626.54,683.15,696.72,693.8,679.76,692.12,682.5,694.14,697.19,703.64,732.59,773.15,788.13,788.37,791.8,779.4,786.15,830.2,843.43,810.45,820.35,787.48,815.95
renovatebot,638.82,655.8,636.12,670.29,621.49,611.11,698.5,699.62,689.2,692.44,684.65,670.43,671.27,648.83,589.12,589.73,601.83,572.07,552.34,567.44,559.52,583.26,582.79,624.08,623.11,628.92,635.75
PowerShell,464.59,494.35,512.44,580.05,616.53,641.93,664.71,710.82,733.11,743.63,744.56,746.01,805.61,820.17,847.24,820.68,840.15,836.97,799.85,880.52,854.22,848.11,820.3,794.6,796.13,804.08,852.77
vitejs,96.17,80.89,76.72,78.3,107.31,108.35,120.63,133.82,156.65,176.44,164.48,161.57,172.66,160.01,177.22,182.24,204.22,212.96,208.41,227.32,244.39,253.39,279.13,275.58,297.27,304.95,320.01
opencv,928.53,959.85,1025.94,1006.92,987.85,1015.52,1013.52,1057.89,1060.92,1104.29,1073.62,1116.61,1100.27,1119.93,1115.67,1104.02,1145.36,1125.96,1099.57,1145.25,1192.02,1241.9,1230.6,1245.49,1254.91,1231.19,1259.03
void-linux,506.99,536.6,541.38,554.6,569.91,579.28,598.01,611.7,620.63,637.99,656.87,667.72,680.74,688.57,685.0,695.37,712.43,783.35,801.29,812.63,834.07,846.41,847.69,864.71,882.5,903.91,906.28
sourcegraph,298.65,310.67,323.67,333.36,321.76,351.95,359.07,378.44,361.03,377.12,373.46,364.71,372.02,358.16,354.65,348.29,337.04,322.44,307.74,329.52,344.36,353.02,360.31,374.71,387.79,401.16,399.0
cypress-io,392.34,427.24,411.4,456.11,440.54,454.31,470.14,481.66,488.17,491.39,440.64,456.49,457.24,437.06,397.62,387.52,406.85,376.2,401.31,395.3,412.18,433.94,446.08,485.13,516.98,535.96,557.97
kubevirt,369.61,352.53,364.08,395.69,423.57,435.14,431.53,425.17,450.19,456.8,436.78,461.14,492.14,490.51,452.03,495.32,475.35,465.34,453.19,464.47,482.59,504.71,509.5,528.43,533.71,530.69,538.13
tensorflow,588.74,594.8,617.08,652.64,599.62,667.68,689.57,709.46,705.75,738.02,717.11,733.39,725.04,660.48,669.34,676.5,679.54,687.35,696.46,716.87,729.13,724.38,740.8,782.63,810.2,813.0,842.12
rust-lang,1197.03,1162.14,1142.98,1132.71,1116.67,1104.86,1098.16,1098.88,1095.29,1115.55,1103.06,1085.44,1075.76,1074.08,1069.28,1066.3,1065.41,1058.06,1051.89,1043.37,1040.06,1038.04,1038.34,1037.74,1044.33,1046.32,1050.11
DataDog,514.57,527.24,570.63,574.06,584.59,576.54,575.85,604.5,597.98,623.83,585.26,562.51,535.98,524.87,522.53,510.15,493.8,496.51,487.76,502.29,487.77,495.49,478.4,478.2,486.65,480.07,480.97
home-assistant,578.35,581.86,622.9,624.08,653.3,683.6,673.64,669.43,688.55,662.94,635.28,599.72,634.56,629.88,636.77,624.6,616.4,632.92,606.93,616.25,629.26,617.02,634.63,633.53,636.72,634.45,656.41
matplotlib,655.82,651.84,679.58,672.25,740.13,732.2,742.46,772.81,798.2,816.17,801.15,794.03,817.95,808.18,845.82,843.78,854.55,870.62,873.23,896.37,884.58,865.46,885.36,880.36,887.78,897.41,905.81
godotengine,500.24,531.01,525.57,521.81,526.77,543.62,535.68,535.23,558.19,582.3,569.36,550.88,595.13,583.04,580.27,574.74,586.74,591.05,580.14,586.49,560.5,535.26,528.65,516.84,514.8,504.35,501.46
aws,338.01,364.03,352.17,373.91,366.19,410.18,428.98,409.86,405.73,421.04,411.22,403.35,444.14,446.16,454.62,477.28,474.32,477.06,497.82,530.32,523.65,542.31,538.0,567.22,582.72,593.36,607.93
NixOS,505.11,510.5,524.77,539.83,538.33,550.61,568.08,573.86,571.91,596.43,589.45,565.21,578.66,571.37,559.23,560.22,558.37,551.32,532.78,562.66,562.5,558.42,560.12,553.2,589.31,593.63,595.36
huggingface,191.92,208.75,216.87,242.54,240.94,253.9,261.32,278.2,284.46,312.64,303.54,307.2,302.34,297.39,263.1,268.22,268.28,265.93,280.39,291.22,315.06,311.85,325.95,336.43,362.08,373.76,377.09
denoland,493.5,558.4,539.6,556.74,566.5,604.76,657.7,630.21,617.29,622.89,634.25,656.0,685.22,666.03,613.8,621.97,612.22,637.35,637.07,636.8,651.99,665.74,674.19,671.84,686.07,691.91,674.57
symfony,729.81,740.87,763.3,739.23,720.47,698.31,700.79,711.17,742.1,761.75,751.98,734.26,749.33,755.91,797.33,814.66,810.63,803.64,864.56,873.32,869.64,888.11,853.44,880.92,860.56,865.87,872.15
containers,582.9,589.66,592.9,665.48,663.12,684.96,690.41,692.4,673.83,691.32,666.83,676.19,710.84,714.08,682.39,705.89,660.38,627.67,628.39,634.68,639.98,645.71,654.28,668.07,696.16,690.04,684.61
kubernetes,552.56,595.59,628.55,612.77,593.73,530.42,612.28,612.48,629.32,670.04,640.22,619.1,596.7,621.75,626.55,650.41,647.36,627.97,621.54,619.18,654.68,655.74,666.15,661.43,678.46,705.88,693.45
tgstation,851.49,890.83,929.14,916.1,946.4,968.51,945.86,1000.87,1001.78,1011.02,975.82,1028.46,1024.57,1027.86,1031.58,1021.03,1043.63,1035.83,1010.2,1014.15,1074.66,1045.5,1057.95,1047.81,1065.61,1087.1,1078.62
neovim,623.27,633.7,635.37,646.33,663.59,679.78,685.55,668.63,698.78,741.83,702.08,682.33,696.06,705.6,701.68,702.75,673.19,673.97,669.81,675.45,682.11,677.01,683.26,693.38,705.08,728.83,744.34
spack,687.76,713.24,693.26,702.71,686.86,691.1,727.09,711.18,702.2,737.8,724.65,736.34,732.98,724.86,723.67,734.56,762.58,761.57,757.48,766.04,768.33,768.39,780.9,770.9,782.86,779.11,778.57
electron,711.6,725.53,740.46,761.66,714.69,730.23,775.98,783.92,813.31,812.03,766.76,734.99,828.92,807.49,813.57,790.23,794.1,712.86,717.46,724.98,762.44,759.12,779.94,790.61,825.32,847.49,858.32
backstage,94.15,102.52,117.78,138.58,153.67,169.73,177.98,192.26,220.78,227.43,230.38,236.68,260.71,243.57,228.74,221.95,228.87,228.11,240.65,257.56,263.21,274.47,297.0,312.71,324.4,332.44,345.27
cilium,650.82,658.48,623.16,637.73,609.55,646.15,670.11,687.51,691.05,706.55,678.47,661.89,680.72,684.13,690.2,689.22,666.66,669.51,687.66,666.25,682.05,699.17,678.46,663.87,689.0,690.75,687.93
oppia,550.41,554.41,554.69,554.36,603.07,608.85,663.21,715.59,699.34,710.24,622.21,603.69,590.04,629.77,641.35,650.31,684.66,689.56,708.66,744.45,741.68,761.77,792.86,793.82,799.51,812.2,868.96
nrwl,431.26,383.04,386.21,359.98,370.79,413.61,431.41,390.16,420.42,426.15,375.57,374.51,380.28,337.34,299.1,293.38,283.63,293.91,289.87,313.35,323.59,328.38,328.28,327.57,338.25,340.65,344.46
scipy,707.37,731.42,742.85,755.2,777.57,759.61,760.81,767.78,780.98,793.79,815.36,818.38,811.37,813.92,801.64,812.39,830.61,823.55,801.95,820.92,850.14,851.8,869.8,847.85,863.02,866.24,897.88
project-chip,73.49,74.15,68.76,85.96,72.03,94.73,113.74,130.78,144.85,156.05,146.67,155.37,170.23,171.36,177.49,181.1,188.51,192.26,189.8,215.36,233.48,250.78,267.62,284.24,309.58,327.09,333.58
ziglang,342.47,391.41,360.59,344.65,324.19,359.54,367.48,410.94,415.04,459.54,478.38,414.89,433.13,431.88,412.57,421.15,440.76,396.07,398.16,388.52,372.61,418.56,415.44,417.49,452.38,460.41,407.28
apache,272.68,293.21,294.23,285.31,301.82,264.55,279.29,283.77,287.28,308.88,275.9,249.2,258.58,281.61,285.33,263.83,275.03,259.45,260.07,256.22,272.3,269.82,274.73,273.47,286.56,292.26,303.55
scikit-learn,760.43,765.12,773.6,804.4,824.4,844.19,877.29,892.16,902.39,915.11,894.63,893.77,918.58,924.48,934.88,955.86,957.76,953.03,951.28,943.85,973.55,979.22,993.03,1016.64,1022.4,1045.13,1043.71
laravel,891.14,902.57,914.52,939.92,933.63,965.52,986.78,995.96,1019.66,1040.9,1028.15,1035.98,1034.98,991.34,933.32,907.92,891.79,860.37,839.15,830.45,837.58,848.52,871.75,884.74,891.29,899.45,908.61
ethereum,190.46,158.39,177.24,192.88,139.15,162.0,191.62,213.12,267.49,202.73,203.44,179.6,258.85,221.1,180.74,144.84,179.72,152.73,154.88,170.13,172.05,213.25,205.55,209.25,238.26,260.23,283.95
ant-design,653.91,676.33,683.26,706.31,704.76,726.46,736.75,755.1,778.16,812.35,792.84,802.41,805.65,822.44,774.98,758.05,754.64,733.47,719.48,728.26,737.87,713.6,685.8,675.93,686.83,702.11,705.45
rails,698.2,677.83,677.11,721.74,730.15,729.03,737.34,740.65,781.95,795.36,831.16,852.33,859.27,857.5,872.96,867.54,889.43,851.47,834.81,846.03,876.92,861.82,876.02,862.96,883.86,872.98,870.97
vectordotdev,149.06,162.59,167.7,173.78,180.97,216.17,224.1,218.05,219.64,245.11,243.43,236.71,246.16,236.55,239.25,252.91,251.94,241.27,257.37,275.59,287.04,298.34,287.46,306.98,331.31,354.63,361.99
gatsbyjs,569.12,573.04,587.25,623.97,641.41,686.32,703.24,689.93,722.7,732.95,756.83,780.51,803.72,809.56,817.38,826.17,834.3,851.75,875.2,899.15,924.64,955.35,1014.48,1032.06,1073.05,1093.4,1113.23
