Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
quarkusio,130417,174920,136163,138598,88393,125575,141652,75165,129934,16441,139045,127941,139082,112478,134115,48015,72585,116308,42989,67178,92461,175143,90495,56707,150080,204669,159929
SerenityOS,105856,69213,81389,209004,247158,163849,245752,253667,137509,37042,116579,129554,136895,147889,162924,193131,89505,77906,94865,72689,103759,97424,116951,127359,204966,107104,108463
conda-forge,86753,118725,62804,120207,75168,195789,83874,49034,78710,26073,93913,60319,85787,86913,96669,127528,94155,119841,80913,98637,95846,105499,170741,57127,46682,113392,49117
argoproj,42749,18219,33001,58545,89191,22998,33826,39654,19658,10992,136017,96452,136102,336449,142817,109033,65446,90575,126841,172982,114850,246247,84439,264265,106329,305164,184681
azerothcore,227215,53811,143953,197113,153140,188788,86663,24704,111459,21457,111517,115768,148687,61857,117029,276040,29199,50956,51218,50772,53972,105088,36882,73132,167867,101609,139736
dotnet,118033,260350,84623,206288,90086,104297,281315,165562,319851,177409,164516,122128,184176,114225,68431,76005,72117,97649,182983,90597,94587,93349,47075,30397,67422,96307,93800
ansible,29388,88599,28746,115823,25611,362056,79804,20968,50137,2121,28690,7126,15140,135158,34914,85694,14360,31108,108899,125976,67057,162160,16648,86200,11672,201568,87131
openhab,384732,257884,63556,79136,210053,65690,252202,53437,43664,19901,162790,131432,255242,153861,50348,49931,93339,88612,55708,97442,53406,63856,52392,190154,94598,117969,108270
renovatebot,25955,28123,35131,28230,26335,35485,22978,44385,25667,12106,135748,28543,48635,50811,142211,51739,35173,38686,30042,85787,23239,81874,66366,41085,306949,32551,50978
PowerShell,12735,52332,3931,20564,6351,74994,7658,28609,26571,3164,8743,4255,8735,7741,71865,10638,43728,6808,47869,8702,46884,18215,96006,6437,11903,37190,20507
vitejs,28272,13079,10469,7508,6212,9772,16144,8514,42491,11600,14272,18388,22559,8593,14276,9201,30623,25104,13367,15523,11992,11079,11386,20958,5802,10396,13092
opencv,22881,121715,106089,388116,69405,193113,69089,40740,53800,20845,117322,196006,113473,118970,20490,181052,64299,10509,26051,109826,29105,20757,56095,123205,70576,42073,160069
void-linux,42366,158192,97137,44760,109304,27643,173964,21511,96580,7576,150101,23179,171336,88778,34298,48661,80333,47630,61087,164741,37256,240246,154377,206540,27302,109580,28036
sourcegraph,134067,106487,376014,156122,131773,129000,171995,278110,181937,22857,324628,435583,282211,646413,352543,388953,278295,264805,356404,404248,297811,305411,328666,359412,434068,810236,666644
cypress-io,1197222,323094,97001,242948,245867,119150,49655,125075,234665,29250,319155,564004,220257,600595,640451,365555,497003,73102,178606,356932,227998,275206,219192,118540,85322,128816,81613
kubevirt,359417,183606,206366,148151,160793,57021,178874,67951,116457,48040,190069,143927,204786,89476,317823,198393,68377,55435,134736,78285,78881,31211,100945,31647,107495,357133,71497
tensorflow,66651,90875,195680,70685,89654,80518,93498,72552,60301,20358,76962,175098,97548,119385,173391,26929,47251,63840,43938,130539,29252,39469,165615,38310,45125,145873,62187
rust-lang,241962,305719,359079,270685,194891,119318,206308,118365,249312,49001,281671,240813,204393,191555,211975,279152,182398,399553,476459,384045,440927,323298,394673,236090,371454,305372,324407
DataDog,119139,100525,132942,84004,143433,75589,78480,73016,108451,16380,115304,90071,107316,112289,131384,57445,72564,92862,160273,123209,120129,169554,223649,169381,346194,252572,189537
home-assistant,261685,354999,284920,217870,357744,263174,307018,343734,418598,60262,298095,348282,289615,411228,458417,233557,346674,149886,353592,855541,419671,243948,208362,267433,304164,343727,245135
matplotlib,45203,18345,31885,30550,55485,37237,174618,81064,45008,3189,52803,14977,22754,12283,15360,6558,9986,17988,10255,21047,14956,15001,37664,63202,68960,81906,41161
godotengine,283073,300915,327324,395093,446657,215231,302347,573258,419165,88134,276070,165802,556897,556491,313734,359684,315505,315363,499604,408396,459347,380580,258132,273740,351330,273794,188994
aws,197313,292098,494083,409960,268202,250633,376150,125270,417916,50120,563269,684406,648437,351732,295096,803203,383266,472462,474453,456059,454211,438157,566589,454008,541865,475206,1174327
NixOS,694166,529530,539715,616445,961165,518181,506118,643606,975577,67035,735877,562554,498802,529422,440629,477741,398170,436702,665797,949897,622304,940110,725170,783482,794462,706231,844872
huggingface,127477,92587,169606,131092,191603,139106,100532,139085,170047,10774,89694,224211,112113,176171,139625,147740,339759,210852,103471,98058,267787,214744,327525,294102,350646,152076,143038
denoland,78748,79881,67150,105792,58517,88704,36583,69226,56806,8632,32320,59920,48317,31654,52944,59016,23131,51816,40162,207106,69171,160463,125727,51426,81256,399397,226411
symfony,84702,54215,159193,130775,216443,30487,37715,68879,23831,34249,55657,30187,142166,45179,118615,115366,16283,20044,202150,72454,21339,121154,60577,136661,36582,88859,89628
containers,106615,164209,210881,94113,125328,87421,117369,134494,80502,7608,99317,109998,165147,96016,117079,82750,144377,120368,367707,199315,125089,251368,198232,28046,420128,152094,101352
kubernetes,7569,29489,48272,18084,80464,15002,9597,22537,5918,559,7117,17423,20547,31391,19289,10954,22737,11733,3753,6931,4342,5285,6318,53450,11924,7752,10241
tgstation,422885,487852,612911,865322,457716,292775,121345,151128,446729,89238,293953,156664,517322,714384,745107,475204,711261,562620,590753,678801,200035,91355,220649,375231,187006,169623,328256
neovim,21628,8985,14643,19245,54838,17350,84716,33920,292105,26558,52993,48074,52712,28907,168111,50551,82222,39830,67432,167829,44494,39743,209888,41900,74492,32991,138512
spack,95060,84319,119823,78798,71782,43031,83204,53948,77596,23887,94920,48039,267106,41739,52425,34284,106005,41008,79700,51661,37662,54545,110075,124218,168398,208571,71062
electron,46141,25610,72968,47199,104284,50727,38015,37753,75995,10482,107957,54730,29009,66597,63586,115591,211053,45784,29743,44072,30144,28391,35159,52529,25031,30142,48296
backstage,94897,92129,113758,190148,118307,103818,153186,94329,134336,32413,165631,139243,161241,143155,150793,111522,123564,93738,154713,209769,154173,75096,158936,109003,142629,267244,115581
cilium,337407,460424,378121,638744,352635,371470,265007,162004,258434,135460,301672,416544,163940,296479,111616,239224,322626,125923,166397,147848,177163,338697,330103,380455,445105,443621,169032
oppia,90474,69672,201237,168569,216847,253109,283817,197222,92314,21930,42936,104696,138532,127190,153687,69952,77913,312284,501303,164468,182974,323229,230059,121950,227612,33502,24896
nrwl,73017,40057,114085,165996,161415,143270,93365,44316,42129,6779,107154,113538,175901,26578,103090,93140,102552,69528,28696,61802,156179,87652,140287,291820,87829,73646,92342
scipy,51991,54309,158797,27165,29671,23071,139173,24623,23463,3597,98405,106873,12648,17522,20115,15667,204446,14402,15957,29759,11643,35082,20646,15663,19162,15374,54145
project-chip,534491,1201297,787021,1643624,1125805,924478,1661493,828750,790826,299314,1771611,1918106,1664399,1371457,1369174,1404255,1773648,1514039,2610973,1243452,720706,574159,582793,543608,398660,497035,335055
ziglang,45216,141356,115828,53947,285875,183599,55197,30781,68026,67996,106009,147588,64526,70899,71060,173377,81900,42840,308657,82905,38111,163570,54806,115873,48575,71155,174986
apache,53210,44131,89639,69956,27617,64529,137750,387002,132864,5896,570215,160103,141351,103251,139836,147092,117483,301769,178581,79255,235764,93275,105583,256771,123023,326122,279385
scikit-learn,96354,16983,17437,22104,26351,80193,38939,38407,81265,6203,57979,76168,75710,39037,63598,27710,44458,25524,27588,50590,21446,19382,26886,72754,32078,28221,27793
laravel,14018,12016,25623,45042,34295,15803,80431,47169,85407,3585,19218,23038,101254,33872,19363,61896,26472,25583,103920,65551,34320,24214,31891,22826,31612,40754,20128
ethereum,306875,13758,209051,42199,56609,169516,96793,224896,111389,7165,150150,458012,361190,200383,290597,364795,223467,126914,281230,135244,216398,252628,125809,158631,101225,140777,179687
ant-design,18807,29057,150490,27066,49909,21437,86778,402369,260244,1425,26523,306903,80474,136638,324429,370247,510542,446336,668984,145591,335957,467529,499440,251132,186519,151058,534458
rails,9517,13464,11527,31236,23165,15935,20601,32878,13066,2607,13384,11245,10279,21430,19913,26951,10272,14112,14072,12435,33836,13896,91609,73013,75295,26714,17566
vectordotdev,96898,80882,57513,55988,104489,96142,182379,73948,100369,13769,67217,288391,62675,229141,100528,67560,61780,95814,54878,57063,39626,144251,58368,63921,80971,43857,72103
gatsbyjs,155450,675040,65616,122662,64032,433040,159782,56406,178836,15787,71104,145218,55226,82592,135589,157549,202207,64738,191764,126406,55169,36781,161267,42797,52679,52006,17246
