Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
influxdata,440.84,577.0,501.19,432.3,337.17,414.29,374.34,322.2,390.48,421,476.91,458.17,469.4,433.41,406.66,339.85,360.83,325.04,348.01,362.14,359.5,375.68,323.54,282.79,336.37,345.26,310.06
zephyrproject-rtos,1707.79,1575.23,1751.86,1780.61,1742.47,1786.17,1617.52,1506.81,1646.05,1716,1900.06,1659.33,1924.03,1951.41,2191.99,1783.3,1854.62,1998.24,2110.21,2322.35,2057.6,1960.57,2012.68,1652.73,2109.01,1965.68,2317.78
qmk,959.11,952.1,884.64,857.91,865.13,892.79,1016.65,935.15,914.17,848,779.72,768.06,991.23,648.07,726.72,597.62,661.3,650.78,797.31,776.23,658.67,732.45,636.41,639.91,693.71,632.16,804.42
mrdoob,359.77,418.27,369.17,355.37,348.55,286.13,298.9,330.23,299.7,321,324.73,351.48,459.29,362.38,371.48,352.81,368.58,308.44,247.09,346.18,332.09,311.87,300.78,300.01,309.76,318.87,352.04
rapid7,349.95,371.78,407.43,378.69,411.52,324.25,384.51,280.39,315.36,296,297.5,263.01,298.26,256.56,318.32,309.42,287.35,229.61,277.49,264.8,306.96,337.26,305.79,276.08,322.3,375.2,305.26
ccxt,296.64,276.48,255.84,280.6,312.76,307.26,275.47,263.25,263.37,319,362.1,401.69,474.31,399.38,354.46,399.0,409.95,389.08,366.24,388.5,339.94,368.43,427.55,389.04,446.85,374.62,432.65
JuliaLang,787.32,755.57,815.08,929.07,758.78,761.81,683.95,614.6,750.44,729,770.27,699.13,744.83,729.28,736.68,606.02,733.21,599.95,563.15,668.68,655.84,726.15,703.28,627.9,751.12,724.84,632.16
jitsi,487.31,437.42,478.94,425.66,416.92,414.27,371.92,332.87,415.21,379,350.55,406.32,418.23,361.11,427.5,398.27,255.22,295.33,271.86,283.46,324.31,278.99,272.35,227.47,207.27,264.31,222.17
WordPress,1303.76,1331.56,1498.61,1456.94,1805.22,1320.02,1309.49,1140.59,1319.48,1286,1372.89,1151.95,1328.54,1430.76,1428.65,1298.29,1315.42,1089.84,1188.24,1322.99,1375.55,1251.07,1385.78,1099.58,1259.81,1333.47,1419.53
istio,1006.66,970.57,1073.48,984.0,855.67,961.28,992.87,831.53,814.92,799,808.01,705.01,731.8,759.51,812.87,742.02,785.42,705.8,695.61,799.93,710.01,677.48,745.79,637.47,699.11,829.33,755.86
qbittorrent,501.56,458.26,601.43,440.97,440.76,316.78,273.2,369.67,325.18,345,360.97,332.0,1010.79,524.88,547.38,454.53,495.27,401.01,424.14,439.82,338.41,345.88,374.58,480.28,400.9,364.94,355.04
DefinitelyTyped,1756.02,1568.83,1744.99,1627.87,1648.51,1523.77,1483.81,1420.91,1353.74,1336,1383.33,1098.97,1411.95,1129.49,1249.16,1244.28,1160.78,1042.96,1035.53,1177.94,1043.6,1120.88,1009.2,795.04,858.73,1026.85,1021.96
grpc,447.91,452.91,454.89,496.67,413.85,392.12,484.92,486.95,544.44,452,396.67,329.52,465.73,403.87,444.47,480.89,449.46,467.96,364.02,405.71,469.75,444.74,480.59,417.83,515.61,443.97,483.36
elastic,2413.2,2704.59,2617.91,2634.64,2130.37,2744.6,2439.32,2487.21,2427.63,2432,2485.8,2258.77,2239.42,2304.51,2780.39,2232.96,2451.97,2258.71,2412.21,2492.01,2716.67,2323.77,2512.0,1945.13,2219.74,2383.12,2098.32
Azure,887.42,953.3,1110.55,982.92,982.19,971.11,788.23,850.56,843.88,800,803.96,636.36,665.99,700.53,774.16,713.96,752.63,710.68,654.65,799.99,746.43,772.2,729.13,560.72,660.5,741.38,717.8
MicrosoftDocs,3409.88,3578.76,3905.47,3689.31,3261.46,3625.55,3262.46,3030.55,3243.96,3179,3301.53,2891.83,3221.61,3302.85,3602.62,3020.43,3139.18,2937.18,2986.11,3164.88,3326.35,3219.28,3142.08,2520.18,3030.22,3140.8,3374.48
ArduPilot,464.92,477.53,516.43,415.62,426.86,481.83,440.37,449.19,430.44,415,405.48,364.58,467.06,356.84,308.24,366.59,327.65,306.07,337.1,411.96,398.48,314.6,375.07,350.39,417.89,377.33,400.32
systemd,764.64,720.88,659.9,728.3,633.53,620.16,647.8,621.22,680.26,657,652.57,650.11,708.62,571.98,651.23,573.75,602.37,553.78,720.2,756.61,663.7,672.49,795.74,634.81,729.06,594.1,752.02
bitnami,763.8,739.98,778.61,710.35,623.55,647.8,672.64,569.25,677.81,662,695.93,636.15,686.69,685.48,770.58,675.52,753.67,791.72,659.32,806.05,648.58,626.23,686.99,523.3,670.2,625.19,716.55
appsmithorg,275.09,306.63,356.28,333.04,408.93,515.92,563.18,549.36,731.43,666,633.59,704.16,736.41,739.98,917.98,859.51,806.33,797.15,727.16,858.38,919.39,931.92,804.06,903.55,930.09,909.41,1015.27
go-gitea,533.98,509.89,530.98,609.94,503.0,468.9,509.08,432.53,538.62,528,553.42,538.82,619.19,608.91,572.47,520.26,568.46,529.24,626.78,673.49,606.94,634.23,572.54,560.2,688.45,696.52,813.14
Homebrew,1355.13,1252.04,1359.32,1324.02,1369.21,1112.32,1147.28,1128.69,1174.63,1230,1317.71,1254.4,1176.68,1148.32,1266.85,1116.19,1159.17,1190.67,1227.25,1271.14,1275.22,1162.8,1176.93,1178.27,1263.51,1221.1,1259.76
tachiyomiorg,433.84,482.94,473.82,530.47,732.0,657.4,544.42,631.16,546.71,507,419.78,492.19,469.86,442.44,477.07,544.33,470.81,466.56,604.44,680.65,504.91,534.56,507.82,419.89,581.53,473.5,562.71
zulip,361.61,505.98,704.65,672.9,504.05,525.78,476.85,303.42,358.47,408,485.11,447.92,509.65,423.89,553.18,557.44,328.52,382.21,421.71,428.89,457.13,442.74,498.21,530.49,570.57,604.0,809.18
trinodb,577.08,599.56,745.65,644.81,673.89,776.21,824.8,679.63,750.04,748,746.94,816.67,895.49,778.26,883.96,835.9,907.67,818.42,719.93,992.94,926.54,957.48,978.03,751.56,793.89,912.16,930.27
ray-project,872.97,828.49,874.82,763.51,801.08,865.96,1015.42,948.92,970.48,1007,1127.98,866.29,982.8,948.78,1268.15,1160.95,1151.69,1130.19,1259.05,1229.32,1049.29,1131.96,1115.88,917.03,1104.05,990.79,1221.58
open-telemetry,313.35,350.43,458.6,403.67,461.46,415.24,333.51,492.1,535.25,561,599.68,601.84,683.11,566.43,565.1,550.87,673.2,739.84,766.64,835.66,797.8,775.69,802.63,651.61,773.84,828.9,910.85
CleverRaven,999.58,780.56,742.7,597.22,642.25,663.88,1220.1,1107.72,960.06,896,724.89,931.09,1089.2,879.57,834.27,953.16,808.82,971.11,1044.43,1016.04,991.24,881.09,735.29,641.69,629.59,662.94,1190.68
quarkusio,1076.41,1149.96,1146.83,1176.62,1015.58,1031.26,1210.35,891.61,1042.71,1028,1119.3,917.44,1009.72,979.82,930.51,881.38,962.16,848.98,888.56,961.08,1009.03,879.04,987.17,829.48,1073.22,1065.29,1104.23
SerenityOS,465.13,414.76,494.46,811.59,873.52,829.9,862.16,697.05,638.67,610,553.74,588.19,901.89,798.44,765.08,698.5,531.96,463.2,444.45,533.88,539.65,782.49,740.17,827.88,637.18,596.08,630.79
conda-forge,736.55,731.48,890.19,964.61,798.09,849.17,701.59,641.51,768.64,767,824.25,755.58,808.32,1025.24,923.86,892.61,839.3,762.52,846.26,845.75,805.1,863.4,995.53,671.88,782.35,848.45,880.62
argoproj,336.9,418.47,464.79,461.64,357.54,430.32,416.05,452.6,402.14,453,501.03,458.83,528.36,583.82,643.25,618.67,541.88,657.3,614.63,721.21,600.01,817.83,793.54,656.32,699.76,893.31,838.43
azerothcore,311.8,298.62,437.75,479.4,447.31,415.77,473.37,421.95,466.29,449,463.92,403.19,386.16,348.07,372.9,305.2,313.54,283.55,305.43,294.25,242.06,290.77,266.38,320.35,373.36,332.97,353.11
dotnet,1227.97,1350.61,1386.52,1402.92,1293.95,1470.08,1346.83,1344.31,1448.85,1308,1300.01,964.94,1142.82,1046.13,1057.67,934.34,992.69,997.01,960.36,1153.6,988.94,952.97,1102.05,840.11,1080.15,1110.94,1064.61
ansible,646.47,614.54,663.09,688.15,558.16,581.24,482.48,404.11,420.18,420,422.8,430.25,510.28,423.06,481.37,442.26,402.59,379.39,381.23,440.08,455.83,500.13,408.89,237.04,410.44,397.45,407.1
openhab,1080.85,828.32,598.15,549.41,519.58,414.02,433.03,307.82,370.0,439,473.24,650.88,713.29,488.31,439.4,416.27,464.09,380.48,377.29,395.34,388.8,462.14,516.42,631.57,579.98,479.37,568.06
renovatebot,316.7,417.29,414.04,443.68,387.83,407.71,353.87,481.89,463.61,479,531.64,387.42,660.86,594.36,499.73,539.98,550.2,557.05,578.35,703.78,549.1,636.21,549.23,464.8,569.47,634.56,561.45
PowerShell,455.66,449.05,507.65,468.99,399.22,467.95,384.05,363.03,343.34,390,443.42,403.34,435.55,295.42,360.62,357.09,479.21,334.22,393.13,449.61,373.63,421.25,495.18,424.18,432.11,461.02,455.94
vitejs,804.87,712.39,870.82,789.1,731.76,770.5,771.3,600.85,602.11,661,679.88,812.55,673.59,729.36,742.4,793.41,734.3,652.28,850.86,759.03,621.86,660.03,702.99,644.56,554.33,646.25,667.5
opencv,540.66,580.83,471.33,501.37,490.5,457.87,473.03,482.48,443.54,474,480.35,524.33,443.28,371.5,433.82,328.67,312.34,324.56,317.2,394.53,445.49,388.49,404.89,411.57,351.06,349.36,363.08
void-linux,903.05,852.29,876.56,818.68,710.47,671.55,757.44,689.39,650.2,685,715.92,687.38,745.66,698.31,702.77,720.0,655.66,683.13,785.44,748.91,696.79,823.69,773.74,662.77,777.83,666.88,711.26
sourcegraph,661.3,615.98,680.77,728.74,677.53,710.39,778.72,757.65,819.72,879,1008.83,838.43,949.87,1025.07,1080.63,1033.41,1125.79,1151.48,1127.38,1080.54,1012.62,1055.98,1100.51,962.8,966.18,1016.47,1217.53
cypress-io,864.6,842.93,857.02,957.36,778.75,761.41,679.05,660.95,700.63,780,902.26,795.98,968.84,866.55,906.64,873.44,787.45,1173.38,874.04,1196.96,1002.0,907.76,914.36,875.63,811.45,785.38,794.09
kubevirt,526.96,562.83,677.7,622.59,543.67,589.74,614.23,496.01,468.77,513,564.59,513.34,509.06,381.22,542.05,558.82,532.91,566.15,683.81,685.38,542.59,518.04,560.95,406.68,478.64,559.53,609.61
tensorflow,2183.86,2032.19,2313.11,2106.05,2026.48,1992.62,1523.35,1468.03,1405.98,1351,1309.73,1202.98,1190.25,1071.4,1230.43,992.76,994.25,1001.06,1016.54,1252.09,1070.82,1089.02,968.7,1058.07,1044.54,954.96,1112.22
rust-lang,2192.72,2216.69,2292.35,2163.73,2221.36,1910.14,2091.97,1963.58,2155.31,2083,2002.19,2224.06,2315.1,1999.79,2141.41,2236.08,2180.93,2217.62,2461.57,2824.77,2359.71,2295.19,2390.57,2104.47,2357.55,2237.31,2329.43
DataDog,467.48,497.07,451.34,456.61,443.4,432.32,442.54,481.58,621.67,574,537.75,642.91,608.82,591.02,631.78,533.68,570.86,534.2,540.81,594.03,626.64,709.09,654.58,671.83,703.02,781.72,806.62
home-assistant,3409.02,3654.25,3510.04,3385.25,3097.29,2768.88,3161.96,3735.73,3399.18,3886,4214.62,4408.39,4023.09,4676.27,3864.39,3983.44,3577.48,3451.45,3962.79,4318.84,3998.84,4465.51,4311.88,4158.24,5049.57,4481.29,4327.19
matplotlib,387.65,388.08,354.46,427.4,405.62,387.21,399.99,323.45,287.7,375,463.77,422.21,455.81,306.18,377.76,408.16,382.25,342.86,280.26,403.35,375.6,410.43,408.85,440.47,394.82,403.34,410.81
godotengine,1385.27,1522.42,1621.37,1468.62,1424.8,1290.81,1410.14,1603.43,1535.09,1539,1587.71,1370.71,1685.2,1598.3,1603.02,1468.89,1453.05,1477.8,1856.92,2230.37,2368.24,2254.76,2188.12,2221.46,2601.54,2693.41,2570.24
aws,1152.09,1212.34,1256.51,1140.74,1131.5,1235.86,1187.55,1009.05,1039.77,1102,1205.42,1096.48,1185.44,992.11,987.92,921.3,864.07,860.08,916.72,1098.73,1081.96,959.0,995.48,876.7,926.81,989.98,1053.99
NixOS,4394.21,3780.95,3891.19,4267.18,4458.86,4246.86,3836.38,3848.82,3881.47,4156,4507.79,4283.64,4709.28,3957.32,4152.01,4504.33,4466.66,4039.08,4306.16,4732.87,4423.74,4702.48,4690.57,4561.93,5121.0,4815.61,5060.68
huggingface,1020.43,992.92,1123.37,1102.19,937.88,989.72,929.11,902.96,943.07,888,850.4,832.09,977.17,932.14,1284.45,1116.94,1224.28,1028.14,1037.68,1167.95,1017.67,1380.22,1120.9,1066.7,1126.97,1148.63,1457.42
denoland,664.92,491.24,496.43,649.78,463.79,516.64,475.77,424.23,434.85,436,439.41,441.27,453.44,366.99,498.19,432.21,425.08,445.74,485.01,501.3,587.5,508.54,532.61,479.32,542.88,505.57,639.09
symfony,913.35,828.17,918.82,898.82,841.36,913.53,899.29,712.56,827.58,856,893.78,978.38,837.38,640.59,683.58,627.25,674.61,647.99,667.52,675.11,635.81,690.24,698.1,848.25,712.05,782.65,722.99
containers,646.76,672.36,659.74,577.83,627.48,658.76,641.2,606.44,870.01,716,667.11,582.25,737.9,646.76,708.06,601.44,654.25,679.03,647.55,760.5,709.18,638.79,665.96,599.31,639.78,660.07,595.08
kubernetes,506.01,540.99,577.98,460.38,496.45,434.22,401.25,393.54,463.29,447,462.44,429.38,479.39,365.5,377.83,390.33,381.77,449.19,438.12,437.9,378.16,416.62,382.44,294.62,392.08,420.01,392.8
tgstation,1273.81,1310.41,1293.92,1218.06,1025.22,1062.74,1061.88,884.42,1089.37,1111,1318.68,903.57,1373.92,1085.41,1176.61,1321.93,1317.95,1064.22,1167.6,1080.77,994.42,1130.07,1166.89,1211.3,1158.68,887.97,1184.71
neovim,494.72,451.62,565.83,558.79,592.64,636.87,700.36,601.36,669.14,624,576.31,655.06,690.02,480.47,558.64,751.78,702.04,575.65,621.04,612.08,634.48,725.65,565.54,559.19,762.24,559.78,682.46
spack,969.47,899.54,968.06,891.38,853.32,876.93,811.74,772.34,1056.45,924,911.59,793.82,851.0,847.59,932.06,952.63,906.95,761.84,667.3,976.45,831.03,924.56,975.78,813.61,843.02,873.21,1022.73
electron,727.56,660.94,987.3,752.43,808.13,813.01,682.03,649.14,749.13,676,679.01,525.08,710.43,676.0,731.28,679.81,594.51,599.87,560.2,670.17,696.62,752.81,602.36,482.35,629.69,612.55,593.64
backstage,585.51,642.24,749.5,586.36,527.11,583.08,667.83,569.46,658.02,673,695.6,756.72,764.17,690.93,797.94,688.81,758.66,751.65,717.52,729.96,780.31,879.22,897.07,845.67,908.09,965.34,870.85
cilium,515.82,531.47,635.42,668.97,594.82,558.38,577.39,474.48,481.53,486,527.39,412.45,568.65,531.9,628.17,640.65,588.18,642.63,657.02,692.4,715.61,687.29,760.11,662.88,851.83,856.78,981.58
oppia,668.78,669.27,860.09,822.7,666.48,813.12,698.24,663.91,450.0,587,668.61,641.99,890.37,630.22,672.93,544.5,377.08,477.62,545.42,537.51,558.88,751.64,606.6,397.98,623.69,642.95,607.56
nrwl,555.17,560.87,596.02,616.71,624.77,597.99,636.11,599.73,564.75,658,736.84,747.44,861.69,718.8,881.81,720.3,797.78,814.93,775.16,893.35,954.12,921.97,902.27,881.96,1081.83,1063.13,1180.34
scipy,550.15,543.66,532.07,592.47,656.77,500.29,633.59,561.59,399.69,497,540.37,558.16,488.86,527.86,485.55,498.5,586.58,446.19,541.5,515.97,446.88,513.83,541.59,429.5,514.08,505.34,479.46
project-chip,416.67,493.39,615.64,660.83,742.86,782.26,801.45,729.33,825.84,886,1041.88,816.87,1044.67,995.79,1006.75,937.38,983.49,1039.51,957.75,955.46,785.06,652.88,686.95,632.73,763.39,782.51,827.59
ziglang,527.82,373.41,557.81,437.23,447.42,551.74,470.04,375.13,433.75,439,444.33,502.62,538.85,490.8,472.52,404.35,392.37,303.37,470.8,597.17,544.03,592.63,540.36,595.13,577.77,488.2,560.28
apache,362.43,354.68,332.16,400.87,341.31,416.02,444.64,380.38,418.01,481,548.31,570.73,556.15,524.62,651.96,535.15,631.03,614.58,695.3,692.37,773.71,587.78,600.53,536.24,553.81,602.81,610.43
scikit-learn,582.51,664.13,609.42,523.64,434.08,674.23,543.69,523.96,560.59,592,656.91,579.76,582.97,600.86,685.24,499.92,479.17,621.83,536.05,492.83,560.94,489.57,590.35,447.72,580.36,454.67,549.4
laravel,626.64,653.41,741.12,725.01,737.69,612.05,613.34,693.77,679.52,680,685.9,652.3,831.34,822.42,812.82,670.91,672.18,696.86,707.22,838.26,815.35,714.52,613.73,512.4,648.72,772.29,604.64
ethereum,173.94,228.98,302.7,247.98,262.84,273.95,221.14,303.9,402.14,366,339.95,401.41,433.34,329.81,433.42,328.78,504.16,531.49,464.13,502.11,630.97,575.92,471.12,340.2,534.35,458.6,428.63
ant-design,964.62,727.47,879.59,801.24,748.94,765.94,776.59,644.62,731.36,728,733.96,786.84,689.74,601.97,870.37,876.42,774.45,764.59,789.04,828.81,753.48,729.28,1143.28,1104.75,803.96,857.26,988.92
rails,757.62,745.26,830.73,793.63,661.69,930.18,756.81,648.87,631.15,637,560.16,817.94,793.29,656.59,634.4,490.13,637.32,627.63,565.17,613.79,626.09,507.97,563.47,559.26,748.93,671.91,658.19
vectordotdev,437.59,341.85,425.84,385.86,375.9,421.96,435.72,427.53,431.51,433,440.0,422.42,444.9,417.25,459.1,451.55,435.11,471.89,408.36,454.18,464.59,422.74,477.46,428.13,471.95,400.73,508.55
gatsbyjs,833.87,829.04,1064.3,807.09,747.9,726.84,579.02,528.92,507.59,489,498.68,383.19,483.42,470.91,490.63,375.61,408.68,351.53,381.44,367.51,331.33,305.67,293.81,259.65,281.46,199.04,208.18
