Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
go-gitea,83490,22066,115285,222989,55990,89712,178129,94987,16719,1715,78917,51954,82807,140947,33779,17656,27163,44543,71009,90412,23324,48637,157726,17156,58906,39786,263958
Homebrew,27587,194850,47360,191197,15314,18339,14633,20512,19723,4215,13402,21550,13079,13851,17614,37546,77898,19598,15195,19862,21775,17371,38573,18875,20882,19937,21737
tachiyomiorg,4390,15280,6257,6666,14188,58188,4645,53731,5058,7505,3741,10395,7363,7145,2927,7915,12154,22579,48561,54800,12259,9097,3810,3892,31313,13670,3533
zulip,9398,97438,89817,61549,23644,38746,25205,20072,39911,1412,62724,49169,50292,13026,79325,39180,12834,22154,25535,17799,18400,37364,65671,19021,22641,34130,171446
trinodb,107032,13198,23399,14875,25072,19927,33881,7870,26824,7852,48132,51850,47053,40122,48321,59408,48634,50689,29681,53729,46746,70426,74131,78132,50591,117661,80897
ray-project,31643,73736,64992,30091,29341,36589,53248,87494,84781,15736,141218,149849,331390,80448,135874,94118,115373,213769,145376,234397,101831,289194,201396,45958,88536,157370,167221
open-telemetry,16561,30079,54122,35677,68283,62072,57836,204403,75898,7133,59979,65414,53066,122517,70528,109079,107477,92107,76596,288211,214174,194671,140186,226916,260550,195280,305759
CleverRaven,263928,227237,297140,117759,100699,258895,499321,329007,557197,87209,359348,243018,658775,215373,333034,375338,390404,408084,467190,289820,323657,313928,207974,239652,349311,312111,383341
quarkusio,43192,61311,53188,45165,25216,32094,35191,18447,33325,11438,37052,98383,46418,27130,22116,14115,21705,21030,16531,15755,30367,38859,19624,10239,32125,100110,59269
SerenityOS,26820,77228,24734,182936,77844,51852,54987,32990,71819,22853,25027,64941,56007,57341,67718,51961,69563,25326,58484,44928,49180,41225,48421,56969,63471,58142,47157
conda-forge,1229,1099,6435,792,4861,1161,1570,537,716,2103,4366,1480,2049,246,2873,517,966,734,685,1543,830,1111,1561,157,1163,1020,173
argoproj,24299,11153,21021,39562,41483,9629,47124,11454,5676,961,55104,9381,17723,225849,56287,50032,19387,59141,122458,135755,132851,49332,112096,95441,93473,268015,151128
azerothcore,148777,22952,111919,45547,119276,24992,63385,6366,15669,5799,70646,32936,94692,23130,26712,194704,22588,15657,5131,85136,3293,47816,7477,20896,43608,59908,111747
dotnet,199396,137322,45730,330629,265611,136829,253912,91065,141000,10274,236075,49952,127485,160598,35718,36593,67105,51970,80703,55981,38810,68422,25877,23706,58867,24135,129238
ansible,16174,246714,40747,164952,33298,72539,94676,11285,33621,1242,28246,4443,11261,65234,17500,17816,41749,21750,52026,60136,28202,106017,8735,28335,3831,100740,85859
openhab,79463,39054,8945,17448,50516,25698,112764,5463,10263,5427,101046,13713,116642,34000,15975,36711,25843,19141,10368,21499,9282,11954,7356,41337,38673,104437,64047
renovatebot,5218,13514,19725,19246,19418,22264,9673,25602,14855,8708,22537,16863,28777,34600,137100,63329,17355,17593,13795,51197,10884,22221,55092,22023,336716,17361,23297
PowerShell,5014,30041,3922,18297,3906,5848,3459,8894,5820,10484,11314,1631,4316,3883,31714,4638,15090,2250,15812,4176,25114,16090,43019,5956,12176,33074,9688
vitejs,14887,1577,2283,2185,5497,8782,4877,2005,25477,3429,5764,16429,6680,4112,6526,3556,25242,34633,7491,7963,16578,6342,10779,29119,3765,3428,7208
opencv,9182,48882,32190,92296,16671,82207,21334,8392,29177,3452,77059,100675,106071,104975,4448,31216,48901,1601,2832,17373,5107,8544,76880,60530,25859,2950,117401
void-linux,23456,144389,28254,53017,22124,19787,9484,10852,18289,5610,11803,8806,30001,33665,21274,9465,126616,127870,100175,23864,13207,146184,20328,23351,72979,52747,28004
sourcegraph,103776,71788,307136,72496,72962,72201,102076,104729,95459,11504,166788,277844,108380,390003,194354,115423,169477,137878,206461,359124,269716,215854,184396,143077,364645,469516,416141
cypress-io,218845,98515,89483,151400,170414,96048,21045,64988,171636,5597,222184,564575,147732,166430,332934,414114,331216,46230,36517,108129,50953,85140,100518,133089,26718,28626,87142
kubevirt,166572,108482,22269,29695,61682,46545,128707,30137,64837,33443,130819,48245,115067,78857,178442,149503,20939,14794,37535,26071,35954,18698,40720,17058,27900,127270,83941
tensorflow,17958,27148,68688,18366,22372,20817,16857,18856,21971,5087,12899,114270,90562,56490,70664,12693,7435,60583,13774,114412,13923,9552,27910,7814,22569,31530,12114
rust-lang,134572,250680,228816,306767,84235,72915,116912,68163,85283,26046,113342,109693,110172,129532,100590,145937,117596,251616,321824,218170,203740,195374,258252,143001,163843,201019,151902
DataDog,57374,44208,40899,46705,30738,18062,49202,29444,49155,6447,49620,45988,46675,174980,63216,58871,51180,37938,42377,44929,46298,43603,102279,168996,201975,165743,109921
home-assistant,67982,104059,141415,157088,148477,125281,135723,189287,165072,17057,158731,203883,95622,327000,377027,147560,220542,68110,150382,118547,239427,147557,123535,121702,156808,331585,168483
matplotlib,62631,11775,20594,31701,12819,9752,50498,21212,37850,1565,37641,14904,14866,14253,7283,5550,10526,12469,4116,9543,10591,11309,84364,26018,13208,11146,32670
godotengine,278092,240235,569044,197447,468940,105727,195229,655725,281434,41079,262168,81752,352946,493128,497992,448325,262181,129403,320885,276646,202884,170763,137007,87985,203903,259612,58474
aws,45465,102569,113440,159222,49099,84907,88956,31454,201795,31218,154085,226952,556515,59958,157155,250542,280180,267366,270699,503802,126652,115424,346443,92841,282699,130226,268233
NixOS,524587,301357,299721,287206,540680,274099,391565,455114,394629,42548,592918,372692,422211,310748,349639,383850,338681,256100,275228,494572,369482,545207,534521,648299,809648,706956,699402
huggingface,40743,25477,17818,33229,119342,18172,156008,21565,18738,1826,16297,149220,56099,93558,58606,43154,53911,47062,39652,13820,23983,39170,52477,14485,65200,16852,15516
denoland,50824,52677,35196,69145,41944,90159,39354,39293,23839,4657,18284,42844,35692,10113,31879,36206,22881,38590,28013,79432,50886,42521,42236,39093,62930,143705,201670
symfony,51532,11787,86522,56020,167460,132065,65399,47025,11239,7108,16662,7162,24889,9745,50178,59686,4700,4555,61946,37025,6388,72157,45637,75250,37462,52815,14055
containers,35667,118143,83653,36997,117664,17624,35191,64817,64217,3209,41205,49363,40722,33391,80945,64440,34986,129160,118955,167774,136432,72375,22809,8269,51316,66995,21742
kubernetes,2327,5229,37870,8278,15579,6079,2861,6931,4793,423,12325,8563,9823,3735,3429,2742,5295,6569,1251,3259,2507,3814,2122,8189,6483,4872,3425
tgstation,393981,378597,362359,313841,370535,314859,109786,198766,272685,53667,258148,220452,525034,646931,729269,505516,641027,546426,565713,691832,74833,47280,148915,251754,50227,49762,213357
neovim,5851,2564,4793,9765,14876,3270,63437,17102,202265,14386,22882,16685,36276,13505,206168,21557,46890,22393,47954,110270,35239,45875,133931,26592,67538,22448,17773
spack,29705,25831,16671,23774,13235,13094,30960,33389,19246,5399,32392,9804,129214,20343,16595,16050,36094,49530,50485,10904,7080,13149,73052,46455,75461,94057,26692
electron,8505,12917,21851,25122,23198,29011,95798,13391,9478,5829,67007,24197,7537,26158,11270,15188,88931,13885,17005,27345,6828,15098,19975,11505,11250,14447,34068
backstage,27582,35403,24776,38284,20808,107254,29424,26384,120094,2488,95632,44454,98911,75353,53990,37317,22023,34412,83933,150260,70765,20070,76004,33860,160364,46095,56754
cilium,242656,306735,152334,462210,355670,206584,183260,220078,140844,37862,244772,204243,125762,156972,64315,199622,148918,46579,74505,92313,168475,70512,299942,135745,243874,241090,161490
oppia,67930,55788,140342,111005,142965,265096,140814,236665,95090,12801,28966,57436,94034,81925,85033,27308,48441,155874,420162,72659,78547,220073,92290,51267,139492,27668,16364
nrwl,30394,34040,24565,55710,70197,157483,52652,26691,18808,3027,75750,24486,309452,58135,86743,19687,87227,50411,13094,35271,59912,62330,105676,55487,74448,92779,84682
scipy,4026,5704,11215,10030,5888,3886,53835,6351,51725,1857,87101,51012,4053,5401,11852,7873,187293,4303,6445,5463,4410,8217,5925,5579,6703,6693,21111
project-chip,152816,389439,593591,444975,1058318,428248,460260,374795,347505,119527,865453,1327107,953941,696617,469924,606066,882855,1236824,1868435,763427,487466,192542,587711,334099,256096,275769,133574
ziglang,24498,54456,33200,38480,74712,105781,43239,137371,42352,11504,59003,180340,19549,18866,42102,154066,33032,16084,207505,35647,22127,85687,92025,160011,17201,31185,43661
apache,6503,8233,61078,11396,9655,13145,71478,214275,65343,3489,224969,84498,20721,31278,31228,25950,121328,117951,49017,14713,26782,23081,49741,82712,132599,74508,144246
scikit-learn,8380,11753,7271,7146,12255,51524,17143,13676,66452,1732,10826,57964,5677,11501,49120,8797,15633,14671,9746,30026,16712,9482,9377,38494,19786,14498,14627
laravel,5970,1733,8781,26125,7873,4185,55177,18645,53308,631,3744,3238,53345,12566,9169,28269,9415,7146,59169,18037,12156,7404,11552,3241,10994,23454,4281
ethereum,70214,79053,23891,22448,6884,8520,9803,63327,6967,1811,41105,214246,160314,44994,114695,133635,68504,58064,253214,81855,155416,129374,96323,81922,64283,93695,173945
ant-design,15868,29472,100812,14505,39194,10060,31815,145569,94486,260,6644,15830,61775,40016,104512,156769,277012,295895,498823,90826,236286,395813,394626,95555,152417,82333,424860
rails,2263,5398,2798,10325,5477,6580,8280,13915,6724,1033,3323,5259,4552,10299,7107,14728,2243,6396,4525,4434,13661,26620,32676,23234,90837,20595,14872
vectordotdev,35243,46552,26534,32050,47303,19142,114630,39512,40590,6324,21601,94089,34324,156778,64169,28357,30973,82656,43999,34756,23653,34992,35656,63536,44045,23311,65353
gatsbyjs,103217,287544,91491,114764,89296,162042,82318,35838,98216,15303,38754,93726,69193,85827,145502,29553,164303,54149,101535,143359,50994,28572,106604,27300,39948,51076,12436
