Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
rapid7,206.8,211.07,206.26,209.36,212.21,206.82,212.55,192.32,188.56,181,172.93,172.68,161.61,153.79,168.89,164.86,159.86,159.11,162.78,164.36,166.33,175.29,173.77,170.45,172.37,183.1,171.68
ccxt,120.88,120.6,116.52,124.84,144.0,146.0,141.39,137.81,136.12,149,153.86,178.57,201.19,205.71,208.59,216.17,230.49,242.83,245.65,254.41,250.24,251.31,255.67,256.04,266.45,246.76,256.69
JuliaLang,233.77,222.95,226.05,247.67,226.09,211.74,196.01,173.41,214.72,210,221.21,207.1,210.59,215.17,220.91,200.23,217.62,202.24,196.59,185.03,204.22,213.86,212.32,213.19,223.5,212.4,194.26
jitsi,198.05,194.68,200.14,185.36,193.51,183.92,189.4,175.69,186.83,174,157.05,180.22,182.06,169.74,183.79,188.48,170.04,161.16,159.91,147.06,167.23,156.4,144.7,134.35,114.12,123.04,114.29
WordPress,532.1,521.84,549.59,577.88,664.82,600.98,589.39,564.0,559.92,535,515.69,494.58,518.26,551.04,566.44,560.66,555.23,531.23,544.38,553.77,546.6,528.04,561.76,550.79,530.99,522.79,538.9
istio,475.91,449.43,434.33,442.19,411.07,418.44,433.35,422.5,400.04,381,358.41,349.93,335.93,344.16,345.98,354.79,363.58,338.05,328.07,338.56,315.15,299.65,265.89,274.12,277.93,292.84,288.34
qbittorrent,283.52,286.38,313.64,292.75,282.87,250.33,227.9,237.25,210.1,209,204.14,192.75,348.88,325.02,321.91,302.36,298.68,283.4,279.14,272.78,242.18,222.78,220.79,225.2,205.63,190.35,184.27
DefinitelyTyped,724.53,655.76,667.53,656.44,689.94,697.44,661.94,653.85,603.46,581,555.7,518.02,522.21,494.76,489.21,475.09,461.09,430.1,422.33,417.62,401.11,402.71,393.95,333.7,310.09,321.05,332.39
grpc,188.56,174.45,172.93,179.25,157.58,155.0,163.65,170.73,184.11,182,187.45,177.29,185.2,181.03,188.35,199.92,198.09,205.94,192.86,191.34,199.47,208.56,213.43,212.13,219.55,206.69,208.07
elastic,1004.11,1008.65,1002.0,1003.76,986.0,1007.53,997.25,974.39,965.19,951,941.71,914.65,902.36,887.82,908.5,871.77,867.23,862.12,850.36,857.17,878.57,854.88,871.5,850.27,835.95,841.2,825.23
Azure,329.47,339.12,364.09,378.38,397.88,382.54,364.71,376.35,360.39,334,309.24,287.59,271.68,276.76,281.45,268.53,277.15,287.02,272.84,279.09,271.21,274.53,267.3,262.47,266.71,262.16,251.87
MicrosoftDocs,1406.42,1403.95,1456.18,1440.75,1390.78,1403.49,1379.6,1317.67,1298.11,1258,1210.46,1218.9,1232.92,1276.38,1365.28,1270.14,1288.75,1271.9,1288.43,1304.09,1289.56,1269.87,1272.3,1173.61,1193.9,1201.82,1259.5
ArduPilot,250.59,255.48,266.8,243.02,229.91,245.11,253.23,257.96,247.78,234,219.26,210.22,223.57,200.65,177.56,195.14,197.48,194.15,191.59,195.66,189.31,179.07,186.5,184.73,197.37,191.04,200.75
systemd,303.15,317.34,309.43,318.91,321.72,298.98,309.1,302.84,290.07,288,276.76,294.48,290.45,276.3,272.64,267.77,275.3,267.54,293.31,291.67,287.73,291.51,316.73,314.26,315.67,298.67,310.42
bitnami,248.21,250.2,251.24,244.48,222.9,219.95,229.79,217.73,223.97,216,213.6,199.11,215.77,216.71,244.91,241.01,271.78,285.03,243.26,233.41,205.04,187.78,189.03,166.95,170.07,163.65,175.59
appsmithorg,54.32,55.81,63.14,71.42,84.79,95.25,103.18,107.95,128.41,137,146.92,160.3,171.85,178.24,198.5,204.56,212.94,220.91,219.79,233.93,235.47,243.8,252.58,255.2,259.49,258.68,274.34
go-gitea,295.34,270.14,259.97,278.28,264.68,261.23,265.46,246.47,239.91,246,251.9,249.29,267.97,279.17,291.38,290.94,282.87,293.16,300.36,293.63,270.74,286.11,278.44,282.62,294.94,312.51,325.24
Homebrew,565.66,582.77,589.63,583.91,607.94,601.03,645.99,654.86,653.51,649,644.98,640.08,615.42,598.75,593.54,577.54,583.13,587.94,607.73,598.22,612.84,587.92,587.26,585.8,614.52,599.07,617.96
tachiyomiorg,183.41,209.18,206.12,222.45,285.5,297.35,290.77,306.09,301.51,279,250.54,263.86,254.14,238.32,253.47,262.79,249.63,254.73,286.34,311.28,284.72,271.34,274.16,249.52,287.13,270.0,298.5
zulip,169.12,178.14,204.74,221.67,216.08,221.75,229.9,216.49,208.21,206,199.66,205.61,218.35,208.63,218.86,224.29,206.56,204.08,199.79,199.21,204.86,201.14,213.54,225.96,229.27,234.83,272.73
trinodb,217.58,225.45,243.54,239.49,247.12,258.62,269.01,274.43,265.32,261,252.23,258.3,274.17,275.27,286.38,279.12,290.48,286.62,277.49,281.01,288.49,302.55,313.73,297.53,293.46,318.2,334.7
ray-project,366.67,376.03,384.48,378.59,383.09,391.81,423.08,428.43,441.02,438,438.31,441.44,447.9,437.36,457.52,459.24,468.64,487.14,489.61,503.93,479.42,481.97,489.27,475.85,485.93,486.14,494.29
open-telemetry,70.2,63.23,73.61,73.63,90.9,95.04,94.05,114.73,115.81,120,117.53,141.26,154.44,147.38,140.48,146.79,173.9,198.19,205.94,216.41,222.52,210.03,217.09,212.86,214.64,237.04,253.01
CleverRaven,389.87,374.96,368.96,346.89,336.41,316.2,381.9,387.67,369.71,349,316.28,338.41,360.98,352.01,330.75,352.99,341.48,359.61,374.94,378.28,389.73,367.69,347.82,326.52,304.96,297.33,367.54
quarkusio,363.47,380.13,383.17,395.37,399.88,400.25,420.45,389.54,384.33,372,364.25,340.66,361.68,357.49,355.06,335.58,338.18,337.06,338.66,337.17,332.29,310.65,316.31,325.36,327.92,324.01,348.96
SerenityOS,158.31,154.04,170.97,211.05,232.51,236.73,252.36,244.52,227.93,220,208.46,203.45,220.39,236.03,247.56,238.33,191.39,186.08,176.65,182.61,187.76,216.52,223.23,240.45,229.73,221.34,218.99
conda-forge,198.66,191.45,193.17,222.02,210.86,234.58,215.95,197.93,191.58,192,184.35,207.94,212.96,256.65,247.62,242.67,239.26,235.05,258.82,241.15,220.32,213.68,243.43,215.92,194.69,202.14,195.86
argoproj,109.24,117.93,116.62,118.06,102.16,111.4,122.96,123.85,106.39,120,126.7,132.81,144.74,166.52,183.33,197.27,193.75,217.73,219.56,234.43,206.05,229.68,225.36,219.62,226.06,252.61,254.2
azerothcore,110.54,111.43,127.66,147.32,141.44,146.94,170.35,178.31,193.61,193,197.65,194.54,200.93,193.05,196.61,186.19,184.45,183.01,180.95,171.75,162.5,162.26,165.77,166.93,169.08,164.21,173.01
dotnet,559.25,556.2,586.92,619.5,589.87,636.07,664.99,657.52,620.19,567,521.25,456.22,473.81,456.01,449.0,435.86,438.97,466.35,447.28,449.61,430.99,379.68,373.88,375.44,410.59,431.52,423.47
ansible,301.38,287.86,272.15,268.88,248.27,248.47,216.01,184.76,171.62,163,146.12,157.97,165.21,157.46,168.87,166.93,159.61,163.19,158.57,160.03,175.76,164.87,157.21,119.85,143.6,146.32,153.08
openhab,367.54,356.08,337.88,314.86,284.27,252.29,260.41,248.94,239.68,230,210.28,231.4,245.32,232.93,228.84,209.09,206.78,207.29,200.68,211.32,207.17,205.08,203.94,217.63,224.14,205.37,209.36
renovatebot,132.46,142.59,151.11,170.29,172.87,173.23,158.57,188.86,186.29,181,175.8,171.49,193.49,211.59,199.5,216.03,220.49,224.11,241.33,255.26,246.33,257.8,245.27,233.48,227.3,244.92,234.12
PowerShell,246.6,232.69,228.84,226.84,179.42,203.56,185.1,179.06,156.81,166,166.37,173.67,186.07,162.67,163.62,149.27,166.93,138.82,139.05,141.48,153.7,161.5,190.04,190.24,182.41,187.21,193.32
vitejs,170.41,187.66,218.68,229.69,230.45,242.41,248.48,226.66,205.57,213,203.63,238.08,203.15,205.97,229.74,262.78,290.69,270.28,294.46,278.66,246.76,220.01,238.89,227.96,185.2,205.6,225.12
opencv,289.38,276.45,234.13,223.39,232.64,239.04,234.12,237.08,213.69,212,200.96,210.8,213.01,202.97,205.11,179.84,141.37,128.57,126.16,153.5,172.77,176.99,191.51,196.6,181.21,177.79,179.59
void-linux,332.13,319.96,317.78,318.43,304.83,301.72,314.1,310.04,286.18,289,287.21,281.19,270.4,273.83,270.3,280.69,277.62,287.08,297.02,292.34,289.99,292.98,295.02,286.67,288.89,283.5,283.85
sourcegraph,188.92,187.79,196.76,200.16,198.86,207.83,214.84,210.17,215.05,222,231.38,229.87,247.26,251.56,261.53,266.74,271.4,278.68,281.41,285.81,274.43,271.28,289.76,296.33,283.44,293.54,306.01
cypress-io,378.62,364.95,373.72,397.95,366.38,368.33,364.2,362.92,375.35,372,368.62,378.27,408.28,433.34,486.07,494.8,485.65,560.39,530.75,561.14,578.23,556.67,520.15,500.74,478.1,492.29,482.59
kubevirt,101.9,121.91,130.35,137.03,141.57,138.9,149.74,139.4,132.74,138,140.7,145.85,141.06,125.29,136.54,144.76,138.69,159.15,189.78,188.55,173.16,164.22,158.76,151.41,146.63,154.76,163.51
tensorflow,995.4,956.26,980.86,936.83,901.2,890.2,774.57,707.19,645.89,606,550.88,537.47,511.55,454.77,463.97,432.87,413.58,409.76,405.58,438.11,434.58,423.28,381.1,389.48,375.41,347.57,355.63
rust-lang,882.72,878.77,853.39,848.86,897.58,831.33,890.33,859.86,871.67,848,820.74,844.63,835.03,823.61,828.06,846.94,825.8,862.56,885.85,942.75,950.42,906.49,926.27,941.79,940.71,921.3,948.9
DataDog,140.02,153.89,144.71,142.68,149.72,150.81,157.03,150.38,165.42,160,151.63,177.87,179.31,183.57,194.95,196.01,183.1,181.0,174.15,170.64,182.68,190.14,192.29,186.04,184.55,201.89,214.94
home-assistant,1468.72,1529.41,1605.18,1671.74,1709.98,1621.92,1810.39,1926.5,1819.57,1858,1810.52,1990.86,2048.63,2168.17,2157.66,2241.15,2159.29,2127.45,2200.64,2263.59,2238.24,2275.51,2241.96,2210.53,2332.18,2371.61,2387.11
matplotlib,181.76,177.26,174.88,178.82,187.11,191.66,190.65,167.2,158.86,168,171.65,180.65,188.74,171.49,169.58,182.24,180.11,171.03,151.88,174.39,167.63,174.07,177.21,200.09,188.75,178.75,169.69
godotengine,678.4,710.51,755.88,746.03,749.68,730.31,726.74,775.12,781.28,774,777.45,747.39,764.16,759.89,796.58,802.55,798.46,813.65,845.07,948.85,1023.14,1039.95,1041.65,1061.78,1094.01,1138.0,1158.5
aws,503.75,516.81,541.01,546.22,520.66,508.7,525.09,484.42,499.39,498,501.14,498.22,516.21,515.92,515.63,473.2,433.63,443.12,450.63,447.85,457.21,431.59,442.34,432.88,432.45,417.1,406.68
NixOS,1572.67,1564.08,1588.85,1671.34,1775.21,1776.83,1734.49,1737.78,1787.05,1766,1754.46,1773.38,1815.68,1797.7,1831.69,1914.88,1953.23,1924.8,1953.35,1981.03,1968.92,1985.09,1988.2,2027.75,2066.65,2049.43,2080.5
huggingface,513.08,527.72,532.96,537.4,502.97,498.74,466.92,460.16,452.02,419,377.83,398.37,427.26,437.85,466.43,480.7,496.91,468.63,446.3,444.41,410.36,441.93,433.96,444.47,468.44,480.47,503.12
denoland,273.18,230.34,210.91,234.1,225.05,219.27,193.88,178.07,167.9,168,161.25,175.14,160.27,151.31,171.99,176.72,161.59,163.25,162.38,178.52,206.5,199.45,199.64,189.82,196.45,199.62,226.04
symfony,365.96,365.42,365.24,389.93,389.73,407.66,438.97,382.97,368.58,351,324.66,341.89,299.85,274.96,288.95,281.83,278.78,297.16,284.92,269.91,272.74,259.3,265.35,281.97,261.62,285.15,290.21
containers,239.32,224.93,217.45,201.9,205.49,216.18,218.42,218.92,261.15,242,235.07,233.49,230.41,227.75,229.04,235.38,227.02,244.47,238.22,251.99,243.24,244.27,249.65,256.7,236.24,228.93,212.28
kubernetes,224.74,226.16,223.11,210.74,223.71,213.05,208.12,200.83,185.02,177,163.16,166.54,173.79,156.27,148.03,153.69,158.45,161.87,167.49,167.63,164.59,168.57,152.6,131.49,136.45,146.45,153.8
tgstation,396.15,392.19,385.47,402.28,387.01,384.54,377.74,361.11,373.43,384,408.07,373.18,390.38,374.08,387.81,396.18,396.08,385.95,388.03,375.13,362.16,371.9,384.26,401.19,398.09,374.51,396.59
neovim,129.88,121.79,139.26,136.4,154.87,183.97,178.35,175.84,209.92,215,226.25,238.84,235.68,218.95,237.8,262.15,291.64,296.41,292.7,278.11,284.82,288.59,271.77,258.47,279.0,259.03,283.26
spack,254.66,256.31,264.4,249.26,251.81,243.86,242.55,248.05,268.23,260,261.77,248.94,247.99,240.88,253.12,264.36,264.36,250.59,226.64,254.48,253.85,259.65,272.41,264.59,271.72,259.93,266.56
electron,338.07,307.88,327.21,305.77,309.27,317.34,298.59,298.96,303.55,266,238.16,207.84,224.6,229.2,249.51,253.32,260.46,250.93,255.4,252.97,273.36,276.75,251.12,220.23,227.75,226.74,230.83
backstage,152.47,165.18,188.91,191.97,191.62,199.68,217.59,205.12,213.06,217,219.23,230.9,246.12,242.68,262.99,262.1,273.65,284.73,283.06,280.42,288.7,296.84,300.88,310.1,317.7,323.3,319.16
cilium,204.6,194.45,205.55,203.08,200.04,190.6,203.1,188.45,186.83,182,178.41,172.29,187.94,191.22,195.97,204.03,197.97,202.15,209.62,206.62,216.19,223.48,223.29,225.1,242.21,251.15,262.34
oppia,156.73,160.51,170.29,179.08,174.51,175.27,168.05,164.37,151.92,164,171.2,174.51,190.93,186.57,184.9,178.6,163.92,158.68,155.19,152.06,156.86,171.95,171.78,161.15,174.36,193.78,201.01
nrwl,172.2,179.79,185.9,200.52,209.06,215.87,241.33,243.89,239.7,242,241.41,249.88,283.25,285.63,304.58,295.31,307.39,314.87,309.38,323.53,346.09,353.32,363.57,374.83,402.05,421.7,432.99
scipy,201.51,197.45,198.01,226.1,252.1,218.16,227.73,230.53,193.59,196,178.7,207.29,184.92,194.43,191.36,195.41,212.14,192.21,204.91,205.84,192.4,198.62,198.71,180.93,184.62,185.77,182.81
project-chip,72.24,77.87,91.81,103.16,120.77,135.85,148.16,154.08,161.84,172,183.15,189.15,201.99,211.97,231.2,236.49,248.05,263.47,266.49,270.33,266.28,265.75,260.34,254.03,255.34,260.75,268.11
ziglang,176.56,149.57,167.71,162.7,157.2,169.85,174.69,147.97,142.19,140,132.78,145.03,152.78,160.83,158.35,156.92,149.96,133.49,139.2,166.86,175.34,184.27,188.29,189.75,187.16,170.73,175.23
apache,119.86,124.65,125.94,136.81,140.89,144.84,148.45,143.83,148.22,143,136.4,147.32,162.34,172.53,186.18,191.59,207.75,219.39,229.58,239.23,250.86,240.57,240.8,245.67,247.65,248.84,249.36
scikit-learn,271.05,277.04,262.33,249.0,209.06,253.45,246.01,248.86,251.85,258,266.38,263.71,249.71,245.97,277.78,265.82,260.28,267.27,254.83,225.47,225.86,217.99,231.71,226.61,231.3,212.47,232.93
laravel,247.67,244.29,237.49,249.88,265.57,241.67,237.78,261.18,258.07,238,218.2,214.54,236.95,250.2,268.03,255.29,251.36,243.5,242.76,257.58,271.64,258.94,227.46,203.96,210.02,212.85,218.89
ethereum,64.8,58.9,83.1,77.35,84.7,80.29,70.9,84.36,113.21,111,111.61,128.81,141.35,139.53,156.89,157.31,176.74,201.5,201.12,207.99,224.73,225.62,204.7,175.81,208.34,190.13,189.82
ant-design,500.03,468.72,444.32,409.74,383.83,376.65,371.0,333.48,337.1,310,275.14,303.13,287.1,276.13,321.6,346.68,354.74,360.06,355.59,363.51,379.39,381.81,454.44,489.78,461.81,461.77,457.75
rails,203.58,215.05,225.68,238.98,230.25,277.93,276.74,253.89,232.55,211,172.16,206.87,208.67,202.35,205.2,175.14,189.94,197.32,191.99,196.82,205.58,181.13,175.96,172.77,195.15,198.12,201.65
vectordotdev,139.68,135.97,141.93,144.93,145.19,151.03,155.54,155.5,154.4,156,155.57,158.23,160.48,162.7,167.22,171.13,165.96,171.3,172.55,177.44,184.94,176.09,182.84,181.98,184.58,175.86,176.69
gatsbyjs,453.56,442.79,447.95,415.59,380.74,376.06,340.61,309.98,298.79,264,238.03,197.35,202.12,202.54,209.61,193.41,192.64,194.38,194.57,185.78,171.2,162.95,141.99,140.72,142.34,112.47,99.26
