Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
MicrosoftDocs,48,110,87,186,90,113,85,107,104,97,88,91,144,108,115,118,134,113,180,177,204,157,179,111,195,162,186
ArduPilot,618,695,871,412,489,685,510,690,546,525,476,426,595,488,248,406,236,284,292,591,393,274,421,345,404,274,381
systemd,1027,936,726,1006,791,643,622,1109,927,923,985,581,443,632,859,633,513,545,1280,1302,1187,666,1208,729,1047,609,1181
bitnami,296,331,259,253,214,270,365,179,278,212,192,138,173,231,418,396,353,295,195,260,165,135,286,120,100,159,196
appsmithorg,284,314,365,197,333,446,637,570,803,547,353,379,340,422,571,499,538,609,468,445,831,545,492,635,540,536,860
go-gitea,269,266,398,336,279,344,349,193,486,566,805,569,684,570,709,410,589,657,660,479,474,667,387,514,546,788,1047
Homebrew,823,526,1016,775,996,857,965,900,826,838,891,681,764,613,653,512,662,833,1055,1151,725,589,445,502,672,542,768
tachiyomiorg,45,29,23,101,82,101,63,50,18,26,15,46,35,33,20,65,75,50,53,52,143,75,38,41,88,70,42
zulip,204,459,944,966,706,926,683,238,301,346,431,362,398,440,661,481,286,373,527,667,580,406,487,405,697,719,1141
trinodb,1350,1758,2188,1523,1563,1988,2135,1397,1792,1670,1459,2148,2248,2248,2498,2091,2326,1830,1491,2616,2268,2530,2549,1548,1829,2074,1887
ray-project,1008,1135,1311,782,914,1223,1718,1562,1625,1794,2309,1222,1395,1428,3176,2178,2276,1988,2666,2254,1779,2204,1941,1573,2433,1805,2785
open-telemetry,235,358,359,279,504,349,210,360,500,622,780,798,922,508,567,631,917,681,724,890,977,910,796,622,706,671,797
CleverRaven,1059,518,693,411,261,349,1151,628,663,479,281,361,464,296,457,439,316,409,455,431,364,437,442,264,292,345,1028
quarkusio,665,738,697,749,873,877,950,565,587,603,658,551,660,558,540,276,536,351,505,611,615,422,510,451,662,731,791
SerenityOS,559,394,349,1113,1494,1255,1371,869,840,761,714,579,1493,962,762,710,665,590,580,474,703,1480,1103,1206,985,1081,1195
conda-forge,484,426,563,654,382,685,470,379,468,492,529,574,518,897,725,585,677,461,575,518,443,456,622,408,455,527,600
argoproj,72,89,102,127,46,134,44,75,55,70,81,73,245,193,224,293,163,221,222,264,120,294,177,175,179,259,294
azerothcore,345,181,213,263,219,181,231,279,200,261,315,258,278,196,156,107,135,91,89,108,35,69,66,124,152,172,142
dotnet,474,1056,1002,1200,934,1345,1348,1053,722,592,387,309,657,606,515,677,596,729,848,744,362,304,294,316,700,682,564
ansible,346,369,359,483,286,435,179,129,139,154,152,217,268,215,176,157,191,138,112,286,365,202,192,63,189,175,223
openhab,1441,1113,823,506,414,378,384,267,259,496,637,952,1275,587,454,671,902,495,529,549,456,542,749,939,696,517,844
renovatebot,154,286,396,549,492,370,359,654,534,630,808,417,1123,768,549,893,749,888,1040,1318,532,721,649,573,591,775,685
PowerShell,210,227,217,209,150,255,217,286,100,163,162,186,223,86,109,53,195,42,157,193,268,250,200,264,256,451,307
vitejs,49,34,256,238,283,150,227,167,124,172,207,209,176,201,279,256,457,297,323,314,148,100,277,176,86,171,294
opencv,462,578,562,299,449,554,387,492,423,515,528,724,330,474,496,144,79,172,178,212,387,377,279,368,158,215,87
void-linux,406,471,442,442,249,361,424,496,292,312,318,158,194,280,366,278,283,198,399,461,256,496,456,323,382,329,285
sourcegraph,847,931,1168,1541,1182,1336,1697,1388,1326,1446,1672,1256,1720,1869,1973,1437,1787,1764,1767,1716,1544,1946,2015,1851,2309,2298,2565
cypress-io,187,218,346,182,195,192,211,217,276,339,458,330,746,998,1031,1069,619,544,406,1043,950,461,737,703,413,477,354
kubevirt,745,846,734,846,805,797,1017,579,414,540,588,684,635,367,515,662,592,657,1022,1035,539,531,529,434,581,619,604
tensorflow,570,463,754,466,485,790,423,309,344,290,234,278,424,183,329,130,214,162,272,378,275,251,186,359,417,153,254
rust-lang,2111,1660,1800,1502,1667,1472,1826,1429,1542,1420,1357,1270,1623,1373,1449,1991,1728,1795,1937,2225,1995,1595,1842,1323,1856,1880,1926
DataDog,533,743,592,544,543,500,503,531,1054,855,748,963,820,770,715,591,569,515,532,514,650,962,606,978,733,933,1030
home-assistant,2637,2707,2826,3089,3212,2321,2694,3566,2825,3245,3455,3415,4972,3029,2944,2074,2306,2202,1906,3066,2582,2491,2548,2067,3095,2113,2857
matplotlib,354,294,202,398,447,481,488,291,231,332,414,420,580,260,310,319,287,329,152,482,197,354,385,436,335,366,242
godotengine,441,682,870,601,590,611,830,1178,763,741,664,429,730,679,636,629,719,719,985,1302,1272,920,1007,939,1101,734,494
aws,533,783,733,411,612,1261,1775,550,517,739,999,838,729,514,439,402,268,182,313,481,470,410,384,373,271,452,438
NixOS,5258,3596,4164,5233,4475,3707,3352,3096,3078,3431,4357,2429,3472,2276,3438,3190,3561,2943,3622,4261,3490,3341,3369,3674,4245,3358,3991
huggingface,970,907,908,689,871,949,479,865,910,788,599,864,1358,1535,1469,1065,1742,982,1129,1097,991,1185,1266,1430,1329,1286,1227
denoland,464,307,326,383,306,359,276,317,349,326,294,357,254,204,411,307,170,251,380,351,416,342,332,230,293,351,474
symfony,994,679,693,952,630,511,901,537,448,524,502,739,375,308,366,369,309,432,456,436,433,455,520,579,477,882,680
containers,476,289,318,338,342,554,646,568,511,477,400,488,441,308,400,442,272,401,520,366,395,448,344,405,320,268,262
kubernetes,220,280,280,186,260,304,87,75,135,147,184,159,111,67,63,53,167,50,51,52,53,83,55,30,132,149,68
tgstation,2002,2155,1991,1588,1379,1452,1244,736,1465,1211,1324,829,1341,891,1210,1468,1547,851,1144,905,1030,1383,1782,1374,1100,774,1405
neovim,225,137,201,239,337,207,343,538,771,568,411,493,428,430,460,628,848,491,493,511,527,623,601,395,428,368,691
spack,928,746,979,558,813,607,549,693,996,815,757,649,862,764,812,729,695,502,444,879,817,839,865,723,729,857,1030
electron,78,71,158,110,358,257,165,182,209,122,60,4,133,52,149,88,109,157,82,142,333,221,148,39,73,169,158
backstage,1066,1096,971,683,537,373,598,463,671,694,718,922,971,610,769,564,552,461,507,498,689,811,919,664,748,749,771
cilium,636,656,1209,1011,654,538,927,557,530,542,686,219,468,336,655,666,511,620,635,565,722,685,471,506,659,590,944
oppia,1449,1320,2189,2312,2082,3368,2762,2347,674,1402,1651,1573,2622,1142,1830,1192,793,1196,1737,1792,1717,1883,1960,414,648,575,317
nrwl,67,31,66,119,128,179,135,110,72,109,129,145,101,88,204,134,129,93,59,94,150,134,189,247,290,269,387
scipy,835,670,785,1013,949,581,760,823,335,462,379,592,649,533,477,466,581,306,520,548,382,570,421,426,603,531,644
project-chip,714,907,1408,1310,1345,1510,1900,1432,1737,1903,2457,1471,2355,2012,1851,1785,1580,1751,1141,1356,934,639,778,691,1283,1133,1267
ziglang,213,79,298,185,235,391,122,132,156,152,161,139,268,263,319,219,179,88,161,161,135,252,118,142,178,194,186
apache,697,506,384,415,342,556,778,506,519,689,905,765,841,857,1270,652,629,460,1156,789,1209,680,762,514,684,710,564
scikit-learn,589,682,550,574,367,873,738,544,716,732,844,699,803,769,1021,770,572,966,563,516,730,556,989,599,909,508,746
laravel,109,86,61,159,114,56,96,153,112,127,121,149,148,124,134,81,65,68,48,185,136,79,51,77,69,122,59
ethereum,101,155,155,105,70,80,41,168,341,230,122,287,315,156,462,285,756,784,556,516,400,325,254,288,289,278,266
ant-design,197,184,119,77,92,71,40,57,137,79,38,59,100,161,396,303,254,163,121,122,231,313,366,616,370,318,588
rails,215,407,211,254,307,743,426,290,218,240,242,237,259,266,208,112,316,381,288,331,344,191,182,216,530,401,402
vectordotdev,846,616,668,730,539,545,634,859,827,748,729,497,655,642,648,664,609,620,594,654,645,460,706,480,777,442,654
gatsbyjs,383,423,280,312,274,392,253,108,281,171,130,76,263,208,162,118,196,154,171,178,146,112,36,68,65,14,133
