Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
Azure,125.92,154.33,193.16,114.24,136.14,189.58,120.15,130.82,125.42,189.26,72.92,130.16,127.27,111.21,94.13,132.06,127.73,84.73,79.19,68.12,73.49,72.6,45.78,30.57,33.29,22.49,9.84
MicrosoftDocs,1.12,1.55,2.52,1.89,2.69,4.8,0.19,2.51,2.43,95.74,2.42,2.51,3.26,7.22,3.71,2.93,4.1,8.84,7.79,1.81,2.12,1.54,2.15,2.54,2.24,1.29,0.91
ArduPilot,127.92,106.21,178.96,172.69,155.12,51.93,84.0,126.84,125.1,210.81,125.45,95.93,118.44,137.68,66.29,56.19,74.51,87.62,54.16,69.9,63.08,33.36,48.78,41.62,20.9,17.54,8.56
systemd,73.42,113.19,42.61,47.19,100.21,43.04,63.28,110.62,46.84,134.08,49.2,43.07,51.23,71.7,48.08,56.13,60.43,52.74,69.06,26.96,31.52,37.95,25.12,22.04,14.49,10.64,6.96
bitnami,1.77,1.24,7.75,1.01,10.47,0.85,1.22,1.6,10.06,153.76,1.31,4.72,0.89,7.52,10.33,10.36,15.33,24.54,17.84,6.98,8.2,14.2,3.7,6.61,6.02,3.22,3.13
appsmithorg,129.45,100.79,178.19,129.32,105.62,128.87,137.61,109.36,99.6,169.81,100.83,111.94,115.75,81.64,75.65,100.71,83.02,98.64,82.81,82.35,67.39,65.31,55.72,43.82,34.65,22.73,10.49
go-gitea,115.73,101.05,69.97,115.11,117.79,132.17,55.96,96.06,92.76,140.33,67.45,48.67,64.5,82.19,66.82,55.42,60.58,66.31,70.31,54.66,49.48,43.42,30.3,29.58,20.15,11.59,4.71
Homebrew,47.8,45.73,16.85,43.9,14.47,25.0,8.56,22.37,16.0,58.65,0.25,27.39,1.26,0.44,12.19,16.3,16.65,30.89,15.94,0.97,2.17,6.46,5.64,14.36,7.08,5.39,1.0
tachiyomiorg,161.45,180.9,126.95,187.15,169.99,131.94,49.02,81.66,62.26,159.56,48.47,55.93,46.47,93.49,92.6,93.15,112.5,119.51,78.01,71.25,61.4,42.97,38.63,35.05,23.63,18.52,9.51
zulip,50.06,18.55,8.03,20.39,33.17,65.6,105.31,73.98,39.31,133.77,8.74,10.84,22.36,16.41,18.46,18.22,22.73,27.55,7.4,6.81,6.2,9.96,2.55,2.92,2.69,1.32,0.67
trinodb,237.79,167.89,130.4,226.58,190.75,162.03,170.84,195.36,140.46,294.78,203.22,122.96,115.83,106.31,125.38,86.75,88.1,102.01,57.69,43.52,55.08,47.38,44.18,30.68,32.48,18.44,8.06
ray-project,97.18,170.33,198.5,159.97,126.09,175.48,143.49,160.42,111.34,230.77,117.88,91.17,119.81,82.78,99.13,78.64,102.83,88.63,54.65,65.21,62.89,39.34,34.88,34.89,25.38,20.78,8.82
open-telemetry,143.96,168.2,160.51,140.76,156.71,119.62,165.12,286.01,189.03,221.86,83.18,48.54,32.63,49.25,69.83,49.47,100.24,75.43,40.21,27.81,33.82,41.32,38.4,21.27,19.83,12.97,6.47
CleverRaven,72.47,63.52,75.93,96.77,45.96,61.33,57.93,67.23,99.34,108.51,63.89,61.95,55.18,48.09,52.28,67.2,67.56,42.55,48.14,39.66,41.26,35.08,28.61,29.02,18.99,11.18,5.88
quarkusio,41.99,44.79,77.88,64.32,55.98,44.18,47.59,53.81,46.34,124.11,25.16,37.92,36.3,30.64,36.35,46.45,40.21,29.46,22.79,21.84,15.59,17.88,20.32,12.56,9.22,5.72,3.78
SerenityOS,95.31,38.08,79.88,57.62,82.42,97.34,58.38,112.95,107.26,158.33,71.23,72.67,69.67,68.35,55.32,89.72,91.09,52.59,94.05,44.2,35.3,68.38,54.68,10.0,18.58,14.73,8.35
conda-forge,128.14,196.0,309.6,30.2,235.83,111.83,34.0,16.4,115.0,321.0,140.83,6.5,258.0,71.33,175.71,54.88,197.7,101.0,177.67,18.0,60.17,20.5,31.0,64.5,51.33,35.2,9.14
argoproj,171.17,166.8,198.96,172.58,145.08,109.69,81.06,110.7,113.03,263.74,96.55,111.57,91.61,120.92,132.66,111.08,136.22,78.58,71.84,72.03,61.42,43.27,61.98,46.58,36.7,21.09,9.53
azerothcore,292.76,52.19,47.39,63.18,87.6,86.28,75.79,99.91,89.63,204.46,103.36,131.25,72.65,105.88,80.39,78.38,75.71,80.54,73.83,53.32,41.78,77.0,55.13,59.62,43.04,22.4,6.21
dotnet,111.35,122.9,124.63,100.31,109.5,105.96,96.26,105.63,112.92,157.78,75.89,70.32,88.61,78.84,51.9,59.29,43.91,59.64,41.69,45.88,41.75,28.31,27.58,27.51,16.1,13.22,7.88
ansible,0.03,0.0,3.98,5.6,0.85,2.24,0.02,10.2,0.22,41.91,2.79,0.68,10.32,10.96,2.79,1.15,2.31,5.19,3.36,1.28,2.46,0.25,0.39,0.91,1.0,0.81,0.36
openhab,103.4,98.01,164.98,78.8,107.29,108.67,142.63,140.0,97.4,89.71,100.78,81.83,98.01,118.14,100.53,40.92,56.9,56.73,65.8,25.55,35.86,40.36,24.64,22.58,22.4,20.13,7.6
renovatebot,60.27,58.23,72.06,142.53,93.57,58.42,98.71,68.39,41.23,121.79,82.55,104.09,73.17,86.49,66.97,65.8,76.43,84.73,64.99,60.04,54.35,40.76,36.73,35.14,20.69,14.44,7.08
PowerShell,128.75,193.85,59.3,87.18,80.24,88.54,101.21,59.09,122.44,83.32,50.27,28.78,38.37,53.73,75.59,25.4,72.57,45.2,57.09,27.7,20.32,29.95,15.23,22.51,14.44,8.85,2.19
vitejs,6.06,17.42,45.51,77.15,82.84,64.94,45.86,60.92,65.34,189.42,61.26,41.54,59.17,56.78,36.22,39.04,42.17,51.61,35.73,37.95,30.24,38.68,22.2,31.93,20.89,9.28,4.06
opencv,145.44,119.85,126.83,140.16,41.21,78.02,95.1,106.24,66.08,152.17,98.59,49.1,124.05,128.43,73.52,57.91,79.77,123.47,83.47,56.9,37.7,42.03,40.92,23.0,27.53,9.06,3.26
void-linux,60.15,140.13,87.24,67.98,121.61,93.83,61.6,164.49,91.46,229.39,96.35,114.88,102.38,95.18,92.44,108.06,84.97,67.45,42.35,43.18,35.89,34.18,26.17,30.98,27.75,16.36,4.87
sourcegraph,190.64,158.07,206.57,179.39,213.94,203.21,190.56,171.16,204.11,282.57,149.3,123.58,105.45,138.36,107.31,53.12,56.22,72.12,46.4,71.32,78.8,55.54,54.98,60.33,41.25,26.31,10.51
cypress-io,56.56,49.31,110.74,55.78,82.51,119.86,138.09,130.73,157.99,225.69,91.92,130.65,95.43,72.13,106.76,116.88,67.38,47.25,39.24,61.7,38.79,31.64,25.05,23.96,18.05,8.78,5.11
kubevirt,23.6,36.91,30.9,24.29,48.88,56.0,23.68,82.15,21.61,35.41,17.53,43.56,10.43,38.81,36.66,30.7,16.32,28.29,35.81,20.97,19.49,26.36,25.32,31.55,14.31,19.0,5.13
tensorflow,48.96,28.74,38.9,41.95,44.91,39.68,37.37,48.67,41.16,117.4,8.7,10.7,8.75,21.43,19.26,22.73,16.73,32.02,23.77,10.95,11.07,9.64,5.49,4.27,6.6,4.91,2.68
rust-lang,101.54,124.7,128.86,109.28,110.94,93.27,114.81,111.6,109.45,170.21,106.37,66.99,76.45,76.03,79.01,57.92,68.59,64.02,49.17,43.95,42.88,37.08,32.79,27.74,17.76,10.37,5.12
DataDog,248.0,382.25,135.92,137.15,283.0,324.71,162.94,156.39,175.43,267.33,195.47,49.81,84.52,138.82,128.91,144.27,123.0,171.19,20.75,47.64,25.43,53.33,44.74,18.54,36.67,15.45,11.94
home-assistant,96.15,94.53,94.9,95.06,80.37,91.97,97.89,72.48,91.39,143.97,83.56,62.73,70.45,69.45,67.89,57.98,60.37,55.42,54.63,51.88,32.37,27.68,33.14,31.03,17.89,13.55,6.62
matplotlib,52.95,59.71,68.56,66.34,32.87,68.77,63.05,50.64,35.8,101.08,26.19,34.09,26.23,26.44,59.97,21.49,39.46,34.42,30.73,9.03,26.66,7.53,8.64,10.18,6.0,3.57,2.93
godotengine,78.31,63.75,96.0,78.18,73.02,84.46,86.12,64.42,65.46,154.42,81.75,66.4,55.21,61.54,44.32,47.78,56.31,49.16,41.52,40.56,32.38,32.61,21.86,18.04,12.02,11.11,5.05
aws,162.85,154.95,103.83,63.19,86.33,70.8,94.94,102.31,145.84,149.2,78.58,72.4,79.01,106.11,85.32,78.36,80.52,66.69,56.78,39.39,22.2,37.22,22.35,19.39,18.95,6.03,3.74
NixOS,81.26,111.68,117.58,98.32,106.03,124.69,107.05,108.89,106.6,139.5,91.56,77.41,90.47,104.53,104.48,59.41,91.06,74.3,64.11,54.6,57.13,44.47,39.73,33.16,27.21,19.71,7.67
huggingface,55.98,57.47,86.18,92.94,64.53,123.13,90.06,41.64,58.61,139.31,56.99,69.45,42.64,54.35,46.25,50.27,49.71,57.18,38.64,22.4,25.01,14.15,12.09,11.56,7.78,3.25,2.22
denoland,45.26,61.53,79.91,68.33,94.14,85.6,82.3,70.97,70.74,151.54,90.53,74.5,87.82,121.8,88.9,71.19,75.7,79.46,71.29,58.49,60.49,42.43,30.52,29.96,19.59,16.5,8.82
symfony,32.88,24.1,43.1,39.97,72.75,50.3,64.5,54.83,35.43,125.97,25.42,27.54,50.23,68.16,59.99,51.62,52.35,55.26,39.67,39.38,47.55,27.76,25.13,16.49,12.46,10.37,7.83
containers,8.51,1.9,14.4,11.1,7.33,10.15,8.38,13.83,10.54,61.89,5.89,11.14,9.93,10.05,17.24,7.31,17.85,13.38,10.94,6.35,6.92,15.33,5.78,8.83,4.39,6.83,4.58
kubernetes,13.2,13.9,20.97,23.36,26.62,17.24,30.35,70.88,52.96,91.0,33.55,30.24,39.67,60.19,27.34,34.01,30.19,24.95,21.13,17.55,18.34,25.32,50.53,38.03,26.13,20.8,9.03
tgstation,119.86,71.49,95.03,93.43,78.38,62.11,76.33,49.96,68.43,167.62,30.61,50.33,47.76,45.86,31.43,28.98,56.74,62.83,54.23,28.1,34.55,21.27,21.82,21.8,17.4,10.38,3.09
neovim,88.13,61.35,61.11,66.3,84.3,55.02,39.4,45.81,18.02,131.75,26.62,21.84,49.98,38.35,23.27,25.62,33.83,39.42,33.98,27.64,19.61,23.96,16.04,17.79,6.61,7.83,2.46
spack,113.61,206.48,233.36,173.24,186.99,138.67,239.56,127.34,180.12,161.79,195.37,99.58,111.43,107.0,104.13,93.71,87.43,119.01,113.43,92.87,76.29,64.82,53.52,44.4,26.85,25.28,10.97
electron,88.63,133.14,115.45,47.26,39.15,48.67,49.15,80.75,103.99,138.85,100.86,97.13,56.85,64.76,76.87,68.06,58.15,48.19,28.77,23.42,29.27,44.32,25.62,28.95,17.49,11.22,4.59
backstage,54.04,60.41,31.03,21.26,61.53,44.39,61.94,46.11,43.73,152.83,59.14,19.39,30.81,36.93,35.24,41.4,44.45,31.9,32.66,28.9,22.22,14.44,11.36,11.31,12.36,7.93,4.95
cilium,159.32,165.78,72.2,129.46,109.38,124.84,93.43,72.19,163.96,98.39,98.36,76.93,102.85,61.95,62.59,93.34,76.88,62.26,45.7,66.79,53.63,46.14,48.45,40.98,26.5,17.35,8.54
oppia,164.93,156.8,166.11,179.21,276.49,147.55,195.61,199.12,195.55,166.44,105.7,109.5,66.29,143.37,144.0,55.24,149.8,108.96,47.2,78.19,93.5,70.71,51.24,20.56,28.44,9.16,6.08
nrwl,59.96,107.88,117.8,97.74,82.56,111.03,60.37,79.1,134.13,211.96,53.11,59.03,40.48,67.25,71.47,64.01,47.99,55.03,55.7,50.79,39.52,26.31,26.34,26.82,19.23,10.58,6.24
scipy,39.48,85.39,57.64,69.19,82.53,41.9,64.17,62.74,40.32,165.0,65.84,66.35,62.3,32.0,31.7,55.89,41.66,34.37,32.37,24.5,10.97,19.45,30.92,17.08,9.49,6.52,4.3
project-chip,119.12,180.97,226.56,174.06,164.81,192.9,165.53,192.7,163.66,200.83,100.76,134.32,196.64,80.34,101.74,78.07,54.33,55.8,33.71,41.14,56.19,50.88,52.25,49.14,27.82,14.18,9.41
ziglang,122.04,114.77,95.71,131.3,142.31,90.74,95.67,153.85,90.5,153.3,90.51,121.16,84.95,93.76,77.18,75.77,99.64,95.36,78.89,38.55,48.44,33.89,34.55,24.04,25.33,14.53,7.39
apache,0.69,1.1,2.28,4.23,5.16,11.65,7.54,4.4,5.02,87.89,4.35,2.8,3.36,1.88,8.31,2.81,11.75,3.4,4.27,7.81,10.02,5.17,10.51,14.64,6.79,4.76,3.19
scikit-learn,50.06,33.37,37.01,66.33,58.59,50.04,45.68,6.55,47.67,165.49,46.4,14.71,25.33,37.35,19.33,46.57,21.88,24.08,29.83,26.57,16.42,7.77,10.09,9.59,4.69,7.06,2.65
laravel,0.25,2.44,7.62,20.75,13.87,0.36,0.41,7.69,1.31,126.57,7.05,57.57,29.08,23.81,26.13,27.19,21.17,23.56,17.96,6.36,2.88,6.57,13.24,25.81,8.07,2.38,2.61
ethereum,75.32,84.66,26.54,48.9,39.26,196.4,162.11,66.52,35.93,216.79,13.63,26.14,17.92,56.75,40.38,58.08,57.22,48.47,47.84,54.41,55.6,28.31,51.05,46.96,22.89,22.78,5.63
ant-design,35.98,96.63,128.72,142.11,123.84,153.27,109.38,90.91,118.97,175.94,85.98,89.99,61.67,56.13,62.9,71.56,50.39,49.57,42.78,44.96,34.73,29.34,17.24,18.53,10.34,4.86,2.02
rails,77.29,57.79,28.27,23.42,38.65,16.86,8.85,38.17,53.87,167.45,67.76,32.73,31.22,16.43,37.71,41.0,7.06,28.89,13.7,20.26,7.28,15.48,19.41,12.23,3.1,7.27,5.87
vectordotdev,181.7,246.84,236.18,204.91,173.85,151.25,174.0,171.79,144.22,218.86,135.37,195.79,147.17,122.66,146.67,112.08,90.48,98.01,111.43,78.44,69.05,63.06,53.8,43.29,15.72,13.56,8.99
gatsbyjs,9.64,55.03,23.19,25.32,44.96,13.64,21.68,63.2,82.4,77.9,19.25,86.69,77.15,46.16,80.16,58.24,71.8,64.31,76.63,47.57,45.08,52.11,38.38,32.31,1.1,10.27,9.71
