Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
systemd,73.07,48.01,47.76,48.0,33.45,49.57,50.55,23.96,16.69,53.36,22.31,40.56,13.87,38.33,34.25,32.44,27.8,22.67,26.11,16.75,11.45,14.71,14.44,6.73,7.79,2.92,1.68
bitnami,56.55,85.51,56.49,57.28,62.08,44.75,31.96,45.71,50.02,46.62,32.98,34.32,21.33,24.2,23.72,25.02,23.38,26.08,24.44,22.09,27.89,25.92,21.75,23.69,18.18,18.81,8.12
appsmithorg,75.47,81.28,108.5,90.75,82.61,68.42,76.67,62.92,70.04,86.62,76.51,75.29,55.64,70.06,53.52,61.66,52.33,60.93,36.85,43.37,36.11,30.65,26.53,20.52,21.34,14.44,6.71
go-gitea,91.62,72.3,55.44,73.31,46.39,80.1,56.99,57.35,48.92,48.71,50.55,33.16,38.41,49.35,20.8,37.03,36.38,46.01,22.8,33.03,14.11,18.4,17.49,16.9,9.72,4.78,2.03
Homebrew,16.12,8.51,9.82,22.35,12.37,19.19,12.96,4.85,18.97,30.37,5.9,12.79,7.12,13.86,16.18,20.29,17.64,14.0,12.0,5.71,26.67,4.61,19.9,9.55,16.56,6.51,1.27
tachiyomiorg,49.22,36.17,50.07,68.61,52.32,89.25,55.54,64.54,38.39,68.16,31.95,37.46,38.74,44.75,42.72,30.52,39.96,33.16,29.41,34.98,33.6,11.56,10.56,5.16,3.66,3.99,1.16
zulip,67.71,66.15,42.33,77.99,85.0,110.9,96.04,115.33,109.6,100.39,71.67,56.44,57.75,62.41,61.94,77.0,63.66,47.53,46.58,25.27,50.09,26.35,25.5,26.69,15.9,15.27,5.06
trinodb,85.07,106.85,133.55,146.9,128.53,80.56,56.18,132.48,81.83,102.39,70.59,47.38,58.5,41.35,48.64,30.75,38.07,50.98,34.66,27.55,28.63,27.2,18.2,14.85,11.92,9.08,3.12
ray-project,102.82,123.71,135.05,114.38,113.78,121.85,95.98,105.51,87.38,104.56,98.99,92.33,125.58,90.58,83.83,65.78,75.85,72.38,45.83,57.52,43.44,25.77,23.73,23.91,15.91,15.49,5.08
open-telemetry,263.59,300.03,221.62,281.47,299.66,290.05,214.59,291.85,242.5,151.13,107.86,82.85,65.9,58.03,65.49,53.89,73.19,33.57,41.0,33.68,29.96,38.86,32.04,25.01,13.41,11.78,3.89
CleverRaven,224.02,217.34,198.62,235.12,175.68,165.86,133.43,139.46,149.09,178.07,129.3,123.8,139.58,145.45,112.7,130.99,136.3,116.12,67.15,27.13,53.14,60.14,43.04,40.28,34.56,7.3,2.74
quarkusio,56.73,55.94,81.79,75.61,71.38,79.52,53.3,56.05,51.43,74.18,34.99,50.26,38.63,40.16,49.45,44.17,31.43,41.88,38.51,20.83,20.17,16.75,16.03,14.93,9.55,6.87,4.31
SerenityOS,34.62,55.55,52.79,50.31,27.95,40.57,21.1,40.08,36.06,41.15,19.44,26.44,41.88,34.38,33.07,51.06,61.52,46.25,40.8,26.64,16.5,36.79,16.8,13.07,16.14,7.06,2.0
conda-forge,18.33,15.5,23.33,36.75,42.0,0.0,34.0,17.2,4.5,106.0,72.8,134.67,140.0,33.4,91.4,13.0,62.5,63.2,32.5,1.0,27.0,26.5,24.67,2.0,4.5,6.5,3.0
argoproj,88.31,90.71,82.24,86.39,59.55,51.97,28.39,53.29,45.5,96.0,44.53,55.17,38.21,61.27,53.2,60.1,43.24,35.49,35.76,27.06,25.92,27.65,10.45,27.59,14.39,5.66,1.3
azerothcore,179.05,47.76,31.78,57.54,74.73,66.39,54.22,48.51,39.56,43.25,39.17,38.04,53.47,63.96,33.73,80.6,87.64,60.84,53.47,34.69,31.96,26.53,26.49,19.94,14.99,8.28,2.37
dotnet,49.66,55.77,39.4,38.42,43.87,40.72,26.26,28.17,36.51,57.5,37.59,33.59,32.9,43.0,34.2,29.01,21.68,30.77,17.95,19.47,17.72,18.84,16.59,14.82,11.07,7.83,4.08
ansible,38.12,31.07,47.88,46.73,55.44,53.6,21.67,49.73,50.29,53.04,27.79,45.93,37.77,45.16,27.15,31.0,23.86,17.75,7.32,20.3,7.32,5.66,7.57,11.0,8.65,3.05,2.42
openhab,119.13,161.49,162.17,114.08,83.67,126.78,170.52,112.08,83.11,131.37,88.89,69.43,65.58,73.74,84.71,74.57,42.53,50.46,30.61,23.37,44.92,29.46,31.53,10.91,16.25,10.94,5.81
renovatebot,59.08,79.72,42.51,99.64,61.72,72.85,71.63,58.73,38.21,97.36,59.05,66.0,63.49,39.66,51.03,44.7,21.71,36.6,35.43,28.24,19.67,26.52,17.96,21.75,15.56,8.34,1.1
PowerShell,56.94,94.58,70.41,64.06,109.53,77.3,42.62,43.53,46.26,72.91,54.06,45.77,27.82,30.82,37.59,25.0,5.1,31.67,27.83,8.38,5.07,10.05,16.54,15.78,6.98,6.69,3.53
vitejs,5.86,26.15,85.92,112.52,104.66,97.07,107.29,97.79,70.08,119.09,75.95,49.76,69.05,62.49,36.09,21.16,15.18,23.11,17.46,15.49,12.97,18.49,11.8,8.21,8.52,5.49,2.76
opencv,67.16,57.91,89.96,73.46,43.25,44.64,59.05,69.52,31.18,67.77,43.07,22.44,58.17,40.25,12.91,20.41,33.52,32.55,33.44,29.84,29.94,19.97,17.85,15.44,16.92,8.64,1.82
void-linux,58.94,71.93,97.79,92.43,121.71,67.97,64.96,125.64,73.4,117.91,92.76,90.61,63.64,54.58,51.42,68.06,64.48,40.1,22.93,20.67,24.61,6.0,14.0,7.36,5.32,0.52,3.33
sourcegraph,70.26,80.04,81.15,61.92,51.1,68.33,55.34,61.65,67.21,84.73,59.3,61.22,32.16,51.68,45.92,49.15,43.52,37.84,31.69,25.33,24.75,24.32,21.98,28.08,21.46,11.89,4.22
cypress-io,55.03,51.3,42.65,53.16,112.38,73.31,76.02,106.78,78.59,164.4,86.52,67.5,49.87,35.92,67.68,46.56,92.21,34.26,32.15,21.88,21.34,27.21,25.51,18.19,13.25,8.44,5.73
kubevirt,53.67,59.11,114.17,88.47,66.85,96.84,139.62,110.89,113.93,144.81,164.23,151.88,131.14,121.77,93.94,105.92,117.92,118.64,89.76,81.31,94.77,100.38,30.7,11.67,13.86,3.67,4.57
tensorflow,80.79,87.12,73.91,55.85,62.06,81.77,63.12,62.83,51.44,49.66,39.89,37.57,42.59,27.97,32.73,31.5,36.16,27.7,30.72,24.41,27.54,29.82,25.81,22.0,20.69,16.68,8.2
rust-lang,109.67,104.07,109.65,97.29,89.58,55.04,54.82,64.44,84.8,119.26,78.54,66.09,81.3,69.67,54.7,38.68,45.87,35.32,25.05,27.68,22.16,19.12,17.83,17.35,13.49,7.42,3.12
DataDog,74.33,157.4,120.0,227.0,97.43,241.29,8.83,59.78,20.5,131.0,45.0,4.07,60.36,50.56,38.75,137.5,13.67,18.22,3.08,13.06,34.09,14.14,11.45,19.11,20.0,11.62,13.0
home-assistant,73.76,64.91,54.24,56.39,57.66,37.38,34.45,35.12,38.72,52.71,44.0,38.25,40.11,38.58,45.27,39.35,38.77,45.53,40.04,38.74,34.39,32.63,35.32,32.76,8.57,5.86,3.33
matplotlib,123.09,44.94,53.57,60.53,65.32,31.76,44.61,48.79,32.3,67.41,35.35,43.6,50.15,49.32,36.91,31.47,32.46,23.1,19.83,26.72,28.28,18.62,15.31,14.93,7.98,4.08,2.18
godotengine,107.84,97.73,68.05,101.98,77.33,71.56,99.74,72.18,62.82,147.42,80.37,83.34,67.94,75.76,65.32,59.06,49.62,49.89,43.68,35.09,31.68,31.57,17.97,14.04,7.0,3.48,2.34
aws,144.99,130.46,132.86,122.18,102.17,126.13,120.76,130.88,139.61,145.88,83.1,68.1,89.89,81.16,72.44,55.15,43.46,43.83,40.0,25.48,42.62,38.03,25.84,19.59,21.05,10.59,4.34
NixOS,83.23,111.81,106.97,87.57,112.44,102.04,78.54,90.04,81.04,105.2,85.69,69.66,60.91,70.02,68.16,34.91,50.36,55.33,36.8,34.05,29.42,20.28,16.8,17.55,11.3,9.01,3.4
huggingface,35.55,29.15,26.27,28.8,24.79,28.43,25.78,27.11,29.01,43.87,30.47,40.61,31.89,36.01,28.98,29.49,32.25,30.21,37.54,30.21,29.22,27.98,23.99,26.44,19.73,12.9,2.1
denoland,56.83,31.85,61.77,56.92,52.46,72.98,40.31,73.83,70.4,80.01,65.81,43.67,37.39,73.18,63.49,61.12,49.51,34.97,32.91,30.3,22.7,17.64,15.09,11.05,8.99,7.41,4.15
symfony,76.72,61.05,104.99,81.35,86.45,59.49,67.36,96.53,61.14,73.56,61.97,48.58,84.26,82.97,66.12,55.49,66.26,78.64,36.95,31.16,26.98,13.68,10.9,7.37,10.41,7.14,4.62
containers,34.37,31.8,44.06,38.74,30.35,21.52,31.99,28.03,37.96,53.9,23.18,29.72,30.71,19.69,24.97,22.16,25.57,33.61,18.94,22.43,18.19,29.64,21.76,15.62,10.37,8.15,2.73
kubernetes,63.24,56.14,44.96,69.02,67.28,57.18,58.98,121.29,99.0,120.9,110.58,88.16,103.25,123.62,73.95,78.77,56.24,73.12,76.77,86.85,88.31,84.25,46.56,29.05,13.73,18.25,4.27
tgstation,100.61,86.39,95.07,76.49,84.84,46.54,78.79,70.47,64.08,86.94,35.63,42.36,32.9,29.2,24.73,30.86,35.01,37.82,27.63,28.32,17.91,20.16,22.71,17.52,11.91,7.39,2.33
neovim,108.01,102.0,77.13,60.69,84.34,86.57,50.94,58.96,40.86,77.27,33.1,27.66,27.77,30.18,21.65,25.96,27.93,19.99,19.01,11.44,12.71,5.59,18.74,12.46,3.18,4.23,0.7
spack,46.02,41.98,58.66,55.92,76.7,68.08,52.47,52.0,40.88,90.05,87.23,66.52,29.21,36.39,51.19,24.84,29.5,35.42,16.37,36.21,28.84,10.23,17.16,20.0,12.38,7.11,5.41
electron,143.52,171.57,154.43,123.16,119.98,128.57,102.66,130.62,148.79,177.78,122.68,111.48,93.12,102.07,82.58,54.78,53.11,52.81,44.85,34.99,26.1,23.93,24.45,17.71,9.15,4.84,3.67
backstage,91.28,107.68,108.02,103.29,97.21,95.62,80.26,74.27,88.9,91.56,74.75,74.15,54.16,63.84,72.39,72.85,65.75,56.25,58.68,50.11,54.19,44.51,39.31,40.27,22.57,7.92,3.67
cilium,150.1,130.21,119.22,86.71,101.98,158.18,186.18,136.28,197.3,177.47,109.96,128.29,88.17,94.45,87.49,86.18,70.32,66.33,53.97,55.1,62.66,64.46,49.59,46.19,27.2,8.98,4.83
oppia,178.48,127.73,139.22,164.0,187.76,124.13,166.39,108.07,144.31,93.08,89.37,111.69,55.56,55.8,111.85,79.86,64.5,68.81,45.67,55.68,48.56,43.62,34.67,37.78,21.81,15.02,4.78
nrwl,65.99,52.42,79.48,97.68,98.05,93.14,88.96,90.23,124.97,116.41,75.45,79.82,65.6,81.27,82.23,77.55,62.97,68.58,63.78,59.42,35.74,24.74,30.69,20.72,13.89,7.06,4.12
scipy,105.93,142.78,92.94,75.52,114.27,89.53,112.25,121.36,51.07,73.06,63.9,60.24,73.77,44.04,50.67,50.14,47.94,25.07,29.63,27.35,21.69,21.27,23.51,10.38,12.63,4.82,3.85
project-chip,125.33,188.09,196.29,173.16,170.24,175.64,152.41,153.96,118.32,105.47,103.62,111.48,150.75,73.3,68.48,58.93,46.65,48.97,40.58,44.27,27.75,23.85,25.45,15.02,9.59,7.95,3.92
ziglang,161.85,190.27,186.21,114.26,135.49,98.38,70.9,102.98,59.15,132.05,68.68,68.31,57.21,70.25,64.6,69.02,57.88,47.28,43.5,23.24,19.82,14.66,7.95,9.58,5.79,5.8,2.78
apache,91.3,69.55,51.57,51.22,59.25,49.45,55.3,72.1,60.71,74.57,33.25,34.27,36.13,44.75,53.42,59.34,70.58,59.72,56.72,40.49,23.83,18.64,26.07,23.13,16.68,6.32,4.06
scikit-learn,76.24,57.6,82.86,85.28,66.71,71.49,63.24,38.87,37.68,133.9,50.44,32.58,39.46,51.2,46.17,27.74,30.09,28.3,22.56,30.51,30.74,18.81,19.89,9.9,9.7,7.34,2.17
laravel,5.38,2.79,4.36,0.5,1.35,2.26,0.85,0.77,2.82,6.64,0.44,1.61,0.77,1.11,1.04,1.12,1.16,3.58,2.16,1.1,1.09,4.16,1.27,2.89,1.47,1.46,1.26
ethereum,52.52,32.17,41.42,43.05,53.71,30.65,26.52,24.84,51.45,64.26,23.58,20.77,12.93,7.29,15.88,37.89,59.46,13.29,43.22,39.89,32.3,17.96,43.5,44.25,22.22,17.35,4.0
ant-design,14.07,12.48,8.65,18.16,6.78,13.99,13.94,6.16,10.45,15.8,13.89,13.22,10.43,18.44,6.45,6.1,6.49,5.45,6.91,9.82,6.29,5.85,6.18,6.47,4.85,3.75,1.86
rails,43.18,56.56,68.39,61.12,46.96,36.55,80.06,43.83,41.92,76.94,63.38,33.26,40.65,36.04,32.09,48.57,31.59,40.66,29.62,22.62,18.98,14.95,8.22,11.02,3.84,5.83,3.42
vectordotdev,210.18,189.77,193.0,150.71,133.27,114.22,174.97,157.49,135.95,177.34,109.23,72.67,59.55,52.19,61.25,48.45,48.27,43.61,26.95,31.82,22.47,26.0,17.29,14.38,11.49,7.49,4.22
gatsbyjs,40.24,35.74,36.62,27.89,18.56,23.83,16.82,36.16,51.09,51.91,32.78,58.19,34.9,34.32,22.95,37.39,23.59,44.47,20.2,31.22,22.69,16.62,14.67,8.93,10.43,5.18,5.78
