Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
conan-io,701.79,646.95,681.64,607.64,674.82,637.85,771.48,815.11,681.14,662,605.38,593.04,707.36,553.79,675.44,675.04,630.85,578.9,700.53,891.97,725.48,819.7,756.61,730.5,780.7,705.54,766.03
pandas-dev,1011.29,945.89,981.42,986.2,891.47,866.27,950.78,977.39,922.46,877,809.69,829.78,932.26,719.81,831.32,760.26,610.82,663.48,701.77,749.61,833.05,903.25,950.57,844.31,843.29,818.32,1015.95
woocommerce,666.35,612.89,584.86,498.09,465.41,424.19,495.64,387.56,432.69,465,535.12,454.62,496.38,430.17,578.56,563.64,637.43,528.27,580.2,643.01,655.96,667.29,656.75,580.86,704.87,540.67,727.08
logseq,202.34,206.48,216.24,164.05,328.57,335.02,277.92,306.18,261.96,358,412.83,507.87,579.28,470.94,546.25,539.54,569.48,619.58,577.78,558.71,507.86,545.7,618.92,589.67,537.8,454.93,488.7
Ultimaker,454.46,355.6,364.66,605,529.62,393.55,430.89,390.01,464.53,497,574.61,501.34,519.27,386.77,351.15,516.72,728.85,557.26,618.42,544.56,536.15,584.74,555.8,568.25,585.84,572.75,750.62
influxdata,440.84,577,501.19,432.3,337.17,414.29,374.34,322.2,390.48,421,476.91,458.17,469.4,433.41,406.66,339.85,360.83,325.04,348.01,362.14,359.5,375.68,323.54,282.79,336.37,345.26,310.06
docker,353.7,336.56,333.65,326.58,236.94,290.72,298.98,268.28,288.69,291,302.62,290.52,265.72,257.22,286.99,314.46,356.42,286.67,411.71,442.25,410.18,434.93,419.54,293.38,453.53,308.23,408.11
ValveSoftware,546.43,461.62,461.08,632.08,586.2,497.42,660.5,569.67,589.52,731,936.53,744.88,546.78,728.57,809.76,627.34,538.14,597.07,628.27,733.4,521.83,607.81,580.35,628.5,584.51,618.64,572.28
magento,1077.54,1109.14,941.56,846.14,799.92,909.86,820.84,893.02,910.35,812,743.37,659.91,581.73,442.93,472.54,564.36,555.91,531.26,526.16,798.28,595.54,590.78,621.38,510.14,529.72,589,715.64
vercel,1370.33,1133.99,1298.85,1272.8,1241.09,1564.93,1240.41,1218.05,1136.48,1389,1753.34,1301.19,1387.12,1243.24,1068.16,1160.94,1081.15,1057.36,1154.52,1104.55,1070.7,1335.74,1710.8,1319.37,1485.29,1551.87,1682.91
department-of-veterans-affairs,923.09,918.27,1094.33,1047.68,990.96,1044.66,998.99,888.75,985.57,963,970.23,964.86,1119.01,1098.99,1121.85,999.29,1018.94,1075.29,1033.27,1114.01,964.69,841.74,875.21,786.44,955.2,1027.75,1130.7
zephyrproject-rtos,1707.79,1575.23,1751.86,1780.61,1742.47,1786.17,1617.52,1506.81,1646.05,1716,1900.06,1659.33,1924.03,1951.41,2191.99,1783.3,1854.62,1998.24,2110.21,2322.35,2057.6,1960.57,2012.68,1652.73,2109.01,1965.68,2317.78
Automattic,1191.17,1379.25,1348.13,1169.94,1172.85,1429.91,1314.81,1056.84,1220.47,1281,1426.59,1308.24,1367.35,1265.84,1259.4,1153.82,1250.87,1236.72,1309.57,1557.61,1530.3,1502.55,1395.62,1328.34,1474.81,1449.58,1512.21
qmk,959.11,952.1,884.64,857.91,865.13,892.79,1016.65,935.15,914.17,848,779.72,768.06,991.23,648.07,726.72,597.62,661.3,650.78,797.31,776.23,658.67,732.45,636.41,639.91,693.71,632.16,804.42
mrdoob,359.77,418.27,369.17,355.37,348.55,286.13,298.9,330.23,299.7,321,324.73,351.48,459.29,362.38,371.48,352.81,368.58,308.44,247.09,346.18,332.09,311.87,300.78,300.01,309.76,318.87,352.04
termux,265.31,265.56,215.98,283.87,370.32,294.72,269.44,328.22,296.68,329,348.51,361.91,385.11,352.43,379.97,519.09,413.16,300.98,341.65,383.58,394.97,429.41,369.02,364.17,331.4,306.6,313.06
rapid7,349.95,371.78,407.43,378.69,411.52,324.25,384.51,280.39,315.36,296,297.5,263.01,298.26,256.56,318.32,309.42,287.35,229.61,277.49,264.8,306.96,337.26,305.79,276.08,322.3,375.2,305.26
Regalis11,224.96,185.15,178.9,210.06,226.43,237.2,167.4,139.46,179.35,282,418.8,348.04,224.67,247.61,216.07,323.49,242.19,246.64,198.04,179.74,182.41,284.44,348.86,250.78,263.4,244.88,374.67
Koenkk,931.38,808.01,748.24,686.68,684.96,681.79,537.71,707.42,721.81,883,1043.28,1061.22,1300.43,941.32,847.25,886.16,845.46,783.35,732.64,829.12,962.02,1056.67,1227.11,1239.33,1515.68,1130.1,958.71
ccxt,296.64,276.48,255.84,280.6,312.76,307.26,275.47,263.25,263.37,319,362.1,401.69,474.31,399.38,354.46,399,409.95,389.08,366.24,388.5,339.94,368.43,427.55,389.04,446.85,374.62,432.65
JuliaLang,787.32,755.57,815.08,929.07,758.78,761.81,683.95,614.6,750.44,729,770.27,699.13,744.83,729.28,736.68,606.02,733.21,599.95,563.15,668.68,655.84,726.15,703.28,627.9,751.12,724.84,632.16
jitsi,487.31,437.42,478.94,425.66,416.92,414.27,371.92,332.87,415.21,379,350.55,406.32,418.23,361.11,427.5,398.27,255.22,295.33,271.86,283.46,324.31,278.99,272.35,227.47,207.27,264.31,222.17
WordPress,1303.76,1331.56,1498.61,1456.94,1805.22,1320.02,1309.49,1140.59,1319.48,1286,1372.89,1151.95,1328.54,1430.76,1428.65,1298.29,1315.42,1089.84,1188.24,1322.99,1375.55,1251.07,1385.78,1099.58,1259.81,1333.47,1419.53
istio,1006.66,970.57,1073.48,984,855.67,961.28,992.87,831.53,814.92,799,808.01,705.01,731.8,759.51,812.87,742.02,785.42,705.8,695.61,799.93,710.01,677.48,745.79,637.47,699.11,829.33,755.86
qbittorrent,501.56,458.26,601.43,440.97,440.76,316.78,273.2,369.67,325.18,345,360.97,332,1010.79,524.88,547.38,454.53,495.27,401.01,424.14,439.82,338.41,345.88,374.58,480.28,400.9,364.94,355.04
yt-dlp,67.35,162.52,178.23,173.57,156,191.15,285.95,457.31,585.81,630,689.22,767.52,776.21,694.45,794.02,721.76,760.14,715.23,702.37,729.32,681.88,728.09,677.69,578.32,573.81,822.91,732.87
DefinitelyTyped,1756.02,1568.83,1744.99,1627.87,1648.51,1523.77,1483.81,1420.91,1353.74,1336,1383.33,1098.97,1411.95,1129.49,1249.16,1244.28,1160.78,1042.96,1035.53,1177.94,1043.6,1120.88,1009.2,795.04,858.73,1026.85,1021.96
mastodon,264.61,200.57,203.79,191.97,230.01,152.61,167.5,165.93,135.35,178,228.58,171.68,200.34,243.49,238.12,365.06,419.69,225.49,173.91,225.92,147.5,387.86,3547.23,1696.71,895.64,760.78,675.96
python,708.25,610.64,753.53,936.77,981.19,735.46,842.5,712.82,785.99,758,715.97,833.69,1063.25,949.36,1023.43,1414.7,1762.06,1375.68,1322.26,1445.55,1327.43,1628.22,1612.05,1270.73,1330.74,1376.64,1364.92
grpc,447.91,452.91,454.89,496.67,413.85,392.12,484.92,486.95,544.44,452,396.67,329.52,465.73,403.87,444.47,480.89,449.46,467.96,364.02,405.71,469.75,444.74,480.59,417.83,515.61,443.97,483.36
elastic,2413.2,2704.59,2617.91,2634.64,2130.37,2744.6,2439.32,2487.21,2427.63,2432,2485.8,2258.77,2239.42,2304.51,2780.39,2232.96,2451.97,2258.71,2412.21,2492.01,2716.67,2323.77,2512,1945.13,2219.74,2383.12,2098.32
hashicorp,949.8,1100.84,1022.42,956.09,904.26,929.31,867.1,761.84,835.06,859,918.83,875.69,970.47,1068.99,980.21,894.8,862.87,759.43,744.32,902.76,820.59,908.67,967.46,800.7,1014.65,894.13,1084.85
redis,395.37,342.3,365.44,358.91,286.04,394.51,402.52,322.53,403.77,412,417.75,505.57,421.11,389.4,353.93,358.86,357.19,313.78,376.15,398.42,350.84,336.64,345.81,273.62,326.94,348.66,381.56
Azure,887.42,953.3,1110.55,982.92,982.19,971.11,788.23,850.56,843.88,800,803.96,636.36,665.99,700.53,774.16,713.96,752.63,710.68,654.65,799.99,746.43,772.2,729.13,560.72,660.5,741.38,717.8
golang,1446.38,1544.67,1372.44,1473.35,1300.78,1229.34,1121.03,1185.02,1231.3,1218,1249.34,1145.02,1185.44,1025.38,1357.16,1205.32,1182.92,1045.12,1053.87,1210.31,1235.03,1173.08,1055.19,1095.09,1119.03,1260.66,1244.51
ceph,920.94,887.03,1003.59,939.44,899.01,935.03,1048.13,875.36,785.27,821,820.67,852.25,926.24,801.12,912.05,959.99,894.52,858.19,997.99,1002.33,870.38,749.54,726.66,718.37,692.4,778.6,875.6
MicrosoftDocs,3409.88,3578.76,3905.47,3689.31,3261.46,3625.55,3262.46,3030.55,3243.96,3179,3301.53,2891.83,3221.61,3302.85,3602.62,3020.43,3139.18,2937.18,2986.11,3164.88,3326.35,3219.28,3142.08,2520.18,3030.22,3140.8,3374.48
ArduPilot,464.92,477.53,516.43,415.62,426.86,481.83,440.37,449.19,430.44,415,405.48,364.58,467.06,356.84,308.24,366.59,327.65,306.07,337.1,411.96,398.48,314.6,375.07,350.39,417.89,377.33,400.32
systemd,764.64,720.88,659.9,728.3,633.53,620.16,647.8,621.22,680.26,657,652.57,650.11,708.62,571.98,651.23,573.75,602.37,553.78,720.2,756.61,663.7,672.49,795.74,634.81,729.06,594.1,752.02
TeamNewPipe,413.43,402.7,556.48,482.83,419.28,475.28,532.76,522.84,404.92,417,386.82,412.3,364.33,601.02,433.33,530.5,414.37,257.18,359.97,506.46,326.49,483.48,519,311.64,303.63,349.39,249.07
ppy,398.35,379.53,516.95,536.82,517.72,433.95,358.86,390.61,320.91,304,291.84,207.84,221.37,176.81,351.45,403.18,376.57,334.67,385.12,470.54,388.11,427.98,392.73,406.84,501.67,322.6,318.71
qgis,717.42,793.39,796.4,703.64,655.99,736.87,687.94,592.33,660.04,656,705.51,592.65,681.47,668.17,709.74,521.54,544.59,491.71,492.36,626.76,552.15,504.57,550.65,449.61,566.98,547.21,610.96
google,1142.64,1276.91,2261.5,958.62,1026.92,919.1,1046,907.6,855.64,860,840.08,871.68,809.49,879.94,2045.71,861.8,802.72,930.45,949.38,1115.89,1073.11,1095.3,772.15,932.65,978.03,1007.08,2634.35
openjournals,648.4,724.72,760.21,756.3,795.31,933.54,868.96,929.31,967.73,901,866.75,795.5,781.4,846.9,827.87,778.81,755.16,779.61,830.98,922.16,801.15,992.59,900.15,719.29,795.12,882.32,955.93
microsoft,721.94,619.17,661.65,786.56,720.57,535.12,660.98,587.39,618.97,671,783.3,612.51,671.53,608.02,625.23,667.11,574.19,477.89,485.7,557.14,735.19,769.61,888.81,849.28,952.25,829.36,943.7
odoo,1374.41,1420.5,1693.97,1543.87,1340.76,1594.36,1502.77,1598.21,1715.4,1669,1718.82,1514.66,1697.29,1661.19,1865.87,1894.43,1798.26,1689.26,1673.74,2012.62,2146.35,2067.17,1984.64,1762.09,2075.25,1962.19,2259.18
dbeaver,481.94,493.46,549.74,486.22,456.65,480.31,414.97,408.34,442.01,414,377.18,439.83,404.39,433.12,461.12,449.26,436.15,402.1,367.56,473.04,417.01,441.24,492.65,389.7,500.45,577.98,535.87
Lightning-AI,934.06,809.12,765.9,737.97,644.6,708.19,636.49,741.83,737.02,729,766.62,610.24,617.23,691.63,642.92,581.05,423.95,398.78,725.85,759.49,667.27,609.39,569.54,439.28,452.52,446.91,498.86
cloudflare,183.77,252.05,328.5,403.85,340.63,461.62,410.21,425.53,420.89,411,407.94,377.38,400.94,420.31,437.45,430.34,567,504.43,500.3,535.84,598.1,589.48,565.82,382.92,522.18,502.35,604.32
lensapp,302.67,363.73,360.92,347.31,314.72,309.66,441.18,227.98,387.65,348,380.49,299.23,267.92,219.62,278,216.65,482.22,385.28,207.95,261.41,219.47,248.48,271.22,250.53,307.02,207.42,271.45
bitnami,763.8,739.98,778.61,710.35,623.55,647.8,672.64,569.25,677.81,662,695.93,636.15,686.69,685.48,770.58,675.52,753.67,791.72,659.32,806.05,648.58,626.23,686.99,523.3,670.2,625.19,716.55
appsmithorg,275.09,306.63,356.28,333.04,408.93,515.92,563.18,549.36,731.43,666,633.59,704.16,736.41,739.98,917.98,859.51,806.33,797.15,727.16,858.38,919.39,931.92,804.06,903.55,930.09,909.41,1015.27
prisma,629.98,601.22,554.76,589.3,645.01,637.12,590.97,550.52,576.47,592,638.16,563.57,739.53,692.56,766.54,691.88,764.93,673.91,762.8,878.43,824.29,700.19,810.17,852.12,941.3,822,838.92
llvm,11.9,6.93,18.67,15.04,15.95,13.84,14.77,25.84,16.18,115,20.02,656.78,1082.81,1119.78,1117.15,1090.74,1138.25,1034.72,1019.4,1290.08,1209.72,1183.6,1148.94,1060.1,1318.74,1312.04,1379.13
darktable-org,734.74,526.08,411.22,431.44,471.82,418.24,526.98,397.59,398.68,399,370.89,466.53,515.94,409.22,356.08,377.89,382.86,249.11,350.61,363.85,308.99,324.74,426.89,375.67,435.75,426.14,408.51
go-gitea,533.98,509.89,530.98,609.94,503,468.9,509.08,432.53,538.62,528,553.42,538.82,619.19,608.91,572.47,520.26,568.46,529.24,626.78,673.49,606.94,634.23,572.54,560.2,688.45,696.52,813.14
Homebrew,1355.13,1252.04,1359.32,1324.02,1369.21,1112.32,1147.28,1128.69,1174.63,1230,1317.71,1254.4,1176.68,1148.32,1266.85,1116.19,1159.17,1190.67,1227.25,1271.14,1275.22,1162.8,1176.93,1178.27,1263.51,1221.1,1259.76
tachiyomiorg,433.84,482.94,473.82,530.47,732,657.4,544.42,631.16,546.71,507,419.78,492.19,469.86,442.44,477.07,544.33,470.81,466.56,604.44,680.65,504.91,534.56,507.82,419.89,581.53,473.5,562.71
mlflow,264.52,296.53,229.44,264.1,252.43,281.03,249.25,240.21,250.3,283,351.23,243.22,274.71,276.32,373.98,506.55,374.89,312.39,353.32,466.97,486.83,420.67,341.83,359.6,330.97,291.53,419.6
flybywiresim,727.24,875.19,823.61,738.08,528.79,487.36,558.69,547.75,366.29,393,338.75,424.25,355.43,348.02,360.32,301.53,229.73,122.06,135.55,172.16,144.01,147.56,107.17,136.03,173.28,202.4,183.55
angular,942.43,921.32,878.8,936.88,1002.14,799.79,758.85,677.54,771.96,708,709.67,587.65,688.3,613.31,637.13,665.42,665.19,678.96,655.32,686.76,609.63,613.42,613.94,577.79,548.53,637.26,639.83
bevyengine,356.84,389.26,464.93,532.87,498.53,521.23,385.32,326.01,317.57,336,305.56,457.58,682.67,489.21,611.3,567.82,554.1,639.47,715.38,644.8,660.72,630.4,748.06,626.01,789.47,802.34,791.05
zulip,361.61,505.98,704.65,672.9,504.05,525.78,476.85,303.42,358.47,408,485.11,447.92,509.65,423.89,553.18,557.44,328.52,382.21,421.71,428.89,457.13,442.74,498.21,530.49,570.57,604,809.18
trinodb,577.08,599.56,745.65,644.81,673.89,776.21,824.8,679.63,750.04,748,746.94,816.67,895.49,778.26,883.96,835.9,907.67,818.42,719.93,992.94,926.54,957.48,978.03,751.56,793.89,912.16,930.27
ray-project,872.97,828.49,874.82,763.51,801.08,865.96,1015.42,948.92,970.48,1007,1127.98,866.29,982.8,948.78,1268.15,1160.95,1151.69,1130.19,1259.05,1229.32,1049.29,1131.96,1115.88,917.03,1104.05,990.79,1221.58
rstudio,302.78,504.13,269.99,247.63,254.07,256.99,251.18,218.66,279.03,293,331.78,308.61,346.53,358,323.34,335.79,397.09,324.75,292.39,358.25,336.11,355.99,255.36,274.65,385.87,311.18,367.48
grafana,378.95,310.01,347.49,230.86,244.81,330.6,370.68,331.74,339.78,382,455.36,357.62,605.16,419.01,541.84,592.59,506.93,540.83,440.4,539.65,648.8,563.21,618.08,533.17,697.98,635,650.21
desktop,415.61,381.21,469.4,430.21,410.42,399.13,320.14,343.87,373.33,375,391.53,374.16,364.94,416.31,469.89,525.57,343.59,395.14,365.09,382.47,396.84,354.97,342.91,299.51,404.74,437.5,383.11
open-telemetry,313.35,350.43,458.6,403.67,461.46,415.24,333.51,492.1,535.25,561,599.68,601.84,683.11,566.43,565.1,550.87,673.2,739.84,766.64,835.66,797.8,775.69,802.63,651.61,773.84,828.9,910.85
getsentry,689.17,696.88,789,770.13,615.86,733.46,774.99,509.09,737.35,665,664.21,656.63,667.11,694.47,921.09,917.67,860.15,889.32,928.46,943.43,1033.08,1095.11,1095.46,859.23,1067.12,1167.91,1259.03
CleverRaven,999.58,780.56,742.7,597.22,642.25,663.88,1220.1,1107.72,960.06,896,724.89,931.09,1089.2,879.57,834.27,953.16,808.82,971.11,1044.43,1016.04,991.24,881.09,735.29,641.69,629.59,662.94,1190.68
quarkusio,1076.41,1149.96,1146.83,1176.62,1015.58,1031.26,1210.35,891.61,1042.71,1028,1119.3,917.44,1009.72,979.82,930.51,881.38,962.16,848.98,888.56,961.08,1009.03,879.04,987.17,829.48,1073.22,1065.29,1104.23
SerenityOS,465.13,414.76,494.46,811.59,873.52,829.9,862.16,697.05,638.67,610,553.74,588.19,901.89,798.44,765.08,698.5,531.96,463.2,444.45,533.88,539.65,782.49,740.17,827.88,637.18,596.08,630.79
open-mmlab,384.66,269.82,414.53,480.62,354.45,448.98,468.75,545.63,484.92,489,444.93,542.54,374.42,389.53,651.44,594.84,445.49,369.64,352.54,471.26,429.09,411.61,398.15,303.32,325.52,269.84,387.96
brave,812.66,709.71,825.24,751.46,770.72,711.87,664.77,656.55,747.87,728,809.2,561.81,715.85,643,744.68,750.59,672.18,699.33,630.46,723.75,699.55,673.71,713.44,589.81,662.13,661.89,730.31
expo,708.78,706.72,672.39,828.86,697.17,635.97,847.15,697.44,774.49,808,885.99,812.15,990.21,845.45,885.92,756.06,988.19,866.68,778.43,1096.37,919.18,949.23,1134.45,828.32,967.41,940.78,1132.95
php,225.45,184.77,263.86,322.55,343.16,313.34,285.95,236.36,244.5,253,236.95,330.04,356.78,339.73,314.31,424.59,446.29,455.19,578.18,497.93,387.81,412.72,360.21,415.73,485.93,496.65,442.38
conda-forge,736.55,731.48,890.19,964.61,798.09,849.17,701.59,641.51,768.64,767,824.25,755.58,808.32,1025.24,923.86,892.61,839.3,762.52,846.26,845.75,805.1,863.4,995.53,671.88,782.35,848.45,880.62
alibaba,460.87,261.65,373.75,494.22,402.5,473.82,469.22,469.21,376.46,387,354.83,402.06,374.47,254.07,397.68,386.63,409.37,375.85,374.82,422.06,406.97,360.15,331.65,285.77,231.05,282.86,455.08
elementor,722.08,887.92,774.51,784.38,767.89,696.65,688.46,797.65,543.32,637,666.61,628.91,710.64,728.89,668.23,562.19,538.82,526.95,582.42,857.32,743.35,600.43,805.05,660.07,679.36,683.09,687.1
argoproj,336.9,418.47,464.79,461.64,357.54,430.32,416.05,452.6,402.14,453,501.03,458.83,528.36,583.82,643.25,618.67,541.88,657.3,614.63,721.21,600.01,817.83,793.54,656.32,699.76,893.31,838.43
azerothcore,311.8,298.62,437.75,479.4,447.31,415.77,473.37,421.95,466.29,449,463.92,403.19,386.16,348.07,372.9,305.2,313.54,283.55,305.43,294.25,242.06,290.77,266.38,320.35,373.36,332.97,353.11
JetBrains,584.78,603.29,613.27,611.29,487.27,546.21,436.52,506.43,549.55,505,484.34,447.88,487.77,409.91,498.8,444.12,443.93,400.06,413.45,526.62,601.46,704.16,604.87,541.48,635.08,665.94,839.18
Chia-Network,153.14,264.74,482.21,2011.53,4527.51,1128.09,1275.74,519.15,513.25,486,485.19,389.68,495.33,491.34,570.5,509.83,412.86,346.12,380.84,463.43,325.42,267.12,371,232.27,265.67,279.39,272.59
files-community,781.72,608.37,714.36,472.24,346.23,346.39,359.29,373.77,357.65,492,724.31,381.98,1106.32,712.22,470.79,335.61,331.42,282.86,282.61,375.17,304.71,383.82,329.08,458.69,341.88,468.02,405.37
type-challenges,153.34,126.43,145.16,133.7,149.61,245.91,234.68,280.52,331.2,365,399.1,446.59,385.08,410.71,605.82,747.42,768.43,725.67,807.05,827.34,795.96,712.87,822.41,624.15,726.1,680.53,785.99
mdn,24.47,43.09,396.49,459.45,524.64,380.9,535.91,560.43,420.79,441,427.16,403.36,474,583.44,782.26,614.45,690.18,679.59,670.88,800.31,743.63,729.01,725.65,531.75,678.31,744.97,715.83
gradle,510.69,537.87,593.16,649.79,571.59,551.7,569.49,517.68,630.4,588,590.82,550.96,559.39,544.3,554.19,617.54,478.08,501.01,507.51,628.76,761.57,554.87,627.29,662.05,636.37,627.03,718.96
dotnet,1227.97,1350.61,1386.52,1402.92,1293.95,1470.08,1346.83,1344.31,1448.85,1308,1300.01,964.94,1142.82,1046.13,1057.67,934.34,992.69,997.01,960.36,1153.6,988.94,952.97,1102.05,840.11,1080.15,1110.94,1064.61
ansible,646.47,614.54,663.09,688.15,558.16,581.24,482.48,404.11,420.18,420,422.8,430.25,510.28,423.06,481.37,442.26,402.59,379.39,381.23,440.08,455.83,500.13,408.89,237.04,410.44,397.45,407.1
bitcoin,786.47,783.35,734.12,789.59,708.4,652.87,661.79,718.54,758.31,724,716.54,668.82,677.5,580.69,605.72,767.61,649.45,579.39,621.95,735.83,612.27,639.74,661.5,541.87,555.95,523.18,549.45
openhab,1080.85,828.32,598.15,549.41,519.58,414.02,433.03,307.82,370,439,473.24,650.88,713.29,488.31,439.4,416.27,464.09,380.48,377.29,395.34,388.8,462.14,516.42,631.57,579.98,479.37,568.06
renovatebot,316.7,417.29,414.04,443.68,387.83,407.71,353.87,481.89,463.61,479,531.64,387.42,660.86,594.36,499.73,539.98,550.2,557.05,578.35,703.78,549.1,636.21,549.23,464.8,569.47,634.56,561.45
PowerShell,455.66,449.05,507.65,468.99,399.22,467.95,384.05,363.03,343.34,390,443.42,403.34,435.55,295.42,360.62,357.09,479.21,334.22,393.13,449.61,373.63,421.25,495.18,424.18,432.11,461.02,455.94
openjdk,1124,1226.28,1402.64,1350.11,1286.82,1107.78,884.9,973.3,1130.75,1091,1162.11,950.6,947.34,1045.11,1219.29,1196.59,1278.88,1087.37,1013.31,1194.08,1270.77,1185.3,1467.45,1078.69,1325.09,1431.62,1441.78
Skyrat-SS13,347.13,419.93,482.5,538.44,474.16,422.14,458.02,448.3,441.15,472,500.42,499.43,568.16,436.75,439.69,494.39,451.27,433.21,459.35,397.41,476.59,516.48,399.07,386.16,432.92,274.13,359.02
vitejs,804.87,712.39,870.82,789.1,731.76,770.5,771.3,600.85,602.11,661,679.88,812.55,673.59,729.36,742.4,793.41,734.3,652.28,850.86,759.03,621.86,660.03,702.99,644.56,554.33,646.25,667.5
demisto,696.28,747.01,733.5,731.78,827.22,734.36,721.76,811.35,691.48,726,713.99,752.21,813.83,662.86,693.95,669.79,756.22,732.39,689.02,767.67,824.82,700.61,886.89,795.2,962.13,944.94,897.71
aws-amplify,633.3,623.89,603.78,578.06,577.32,486.11,577.33,485.97,516.57,577,684,562.27,592.99,517.25,555.3,459.83,395.63,322.61,303.49,305.03,326.91,440.41,412.83,352.87,428.05,416.47,393.68
element-plus,303.84,222.88,315.37,345.4,286.59,478.61,573.62,542.96,739.92,637,566.56,652.48,666.38,710.19,733.37,722.21,771.3,677.41,730.11,678.35,620.44,469.18,591.14,405.92,307.54,544.89,628.21
trustwallet,360.76,498.58,736.89,1526.14,2793.94,2739.88,1824.05,1162.29,1051.89,1311,1752.19,1033.03,1005.91,1027.54,1035.01,972.06,764.45,602.75,567.61,617.53,505.17,475.12,468.72,367.25,464.29,416.26,384.77
firebase,354.8,284.04,238.19,210.97,224.8,270.46,286.86,209.55,250.36,265,296.76,282.7,249.04,250.18,281.55,267.69,241.25,259.74,286.85,315.51,286.39,261.44,251.33,238.07,262.7,262.22,302.5
