Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
DefinitelyTyped,415306,325564,293776,311195,250865,445736,807463,251523,358702,36097,147383,198436,262274,213353,137309,308282,207370,284707,93520,224196,569904,208878,177603,97020,241261,240551,349441
mastodon,8628,17410,23241,44523,141860,46614,3604,10407,132854,1334,24985,6425,29552,38308,93523,18810,28170,63230,30517,128913,15920,45648,95896,358257,18738,115612,183439
python,72374,98070,134509,441711,156408,173364,238234,757453,398109,49907,284047,77582,211931,301122,113964,139890,337887,280302,232978,259243,279305,291698,260505,162040,87841,468539,325607
grpc,72407,120858,182704,98349,51865,94218,227691,271723,108289,163785,161834,178041,268567,127249,119491,154983,134561,108224,117713,92483,147376,201876,141544,105811,101502,74877,278828
elastic,1660431,1769676,2060837,1821593,1503994,1772712,1412904,1612033,1904119,205901,1069945,799828,1161169,822238,1110451,981690,885374,938826,1208891,1148783,1160804,1145025,1018875,685041,796543,842519,1041928
hashicorp,84074,64892,171073,187345,93019,112162,62054,52644,149605,44317,229927,127124,194606,153374,203368,124111,258390,99490,113550,139504,54519,124929,233598,155006,197296,129739,162903
redis,68594,17863,65820,123555,9121,15098,66947,14191,14374,31388,20183,41684,90674,99135,9423,33874,26068,7230,5842,17674,5691,225953,100962,7650,17877,16935,53652
Azure,1880288,2021203,1525578,3670202,1419798,2051034,2003268,931077,925015,232003,1826284,1030280,1254530,951843,1491030,2075933,1884309,1712734,1143214,1559734,1052151,1263122,1291533,991415,1499154,1644533,1571124
golang,51051,227500,33095,1784,112278,1621,8288,39326,7652,1356,12428,19006,2849,9876,2688,5691,6774,1230,1453,76424,73464,1429,2162,3069,1517,2083,4001
ceph,367262,274482,316340,361993,178697,125566,407103,312153,106196,32388,168607,99763,428936,146566,195343,383494,432153,528555,250468,278778,242551,206678,329503,122647,93841,109565,271809
MicrosoftDocs,79137,66560,117946,14255,146777,10119,8064,32610,7941,1771,63543,7768,6198,15671,6711,160882,17039,7515,28319,30249,26114,49083,61942,18566,250863,153870,36098
ArduPilot,72868,188576,252942,249898,181065,334840,308538,119376,161691,67641,115147,107880,206070,81158,162029,297326,150595,128698,51439,127728,59765,154896,185911,122632,183801,161604,237211
systemd,59538,71392,38462,38353,42376,57949,31126,40524,49663,8143,45909,74156,22847,32488,46071,25655,35474,31514,33009,28759,61254,27764,22948,26433,53569,43221,41680
TeamNewPipe,29589,12158,11573,11459,5965,19024,9733,10891,10778,39248,10854,11022,9321,19994,14121,30747,1540,10581,16850,13675,10693,9724,10548,7298,16342,27033,3164
ppy,15281,19260,11777,49480,40906,117704,29507,29493,25768,7197,39051,34036,60734,18777,25397,23470,23454,33373,33703,26326,139339,21795,26062,16535,52397,16686,5010
qgis,113111,238078,143515,74549,111527,222643,147586,287785,107877,24312,251596,58924,68601,105371,194701,90065,104216,49940,198597,210815,46899,165278,116584,39069,65699,94706,113355
google,5185,5256,8924,4221,4761,4021,4850,3920,3673,1488,3678,3805,3452,3703,8497,3592,3406,5651,4135,5281,5577,5988,4192,4808,4973,5361,11351
odoo,388051,457467,841046,555131,410225,671400,913739,559583,1498547,174781,1135958,466851,419725,731454,387540,1031332,749775,557484,836242,1162758,1616291,1227127,731868,601914,1663414,894505,1012638
dbeaver,8041,9050,16602,11727,59594,25467,8366,13101,15514,1694,76501,21490,32484,17691,16000,15429,33066,12750,9002,9484,20623,15649,13750,15344,33933,12433,8272
Lightning-AI,188169,62526,46931,47664,25766,80303,126068,41631,36704,4932,33522,34270,18764,46018,21250,37741,11008,83683,72066,83852,139694,70139,64364,76892,55976,51944,24461
cloudflare,38870,15078,27167,29129,17667,22362,108346,56180,28273,8858,66439,55628,256454,167076,69201,72904,31822,20178,56346,35890,35268,35834,80846,16799,28356,78796,472281
lensapp,27676,20981,26803,89832,136590,26966,24001,16469,8569,5812,25325,25226,107725,105348,84967,50175,44243,60619,219035,54470,22057,75934,156596,130146,237900,199991,728557
bitnami,57572,39527,23352,25384,34671,37935,144064,42762,44962,34213,109441,28542,71351,90315,103673,84085,90394,199819,77520,45308,34034,109278,69967,144547,36772,51560,180122
appsmithorg,75458,108800,168046,86957,100646,243795,422201,182284,466802,82371,205223,413929,260132,273671,507880,421305,505407,438313,600043,475277,327038,268842,512997,484722,294779,389777,734601
prisma,42044,25391,40023,81729,42814,47995,41129,64373,49218,17809,20940,16787,47239,67093,12280,21658,39458,70125,47067,71599,47239,40144,48494,19005,33901,106309,30723
darktable-org,131263,210042,100517,50745,123980,214317,116738,27362,82189,28486,137305,73026,55168,102311,113151,103586,96447,132538,69611,86782,85462,56646,96276,79684,51703,141709,187760
go-gitea,244286,109107,180551,275419,62110,118494,262169,247570,29101,2160,137838,147239,99699,29938,48010,21215,79092,46142,68114,89243,43219,53592,235550,64591,78995,174168,360488
Homebrew,58451,98778,30555,25643,24534,62950,26998,25655,30818,8890,21055,25958,19955,19322,27120,53144,37263,63226,24003,27577,28203,69837,52825,27655,28293,36517,30507
tachiyomiorg,10173,23300,10365,12397,45398,27230,11794,27801,9567,5395,10096,19112,12524,9940,5653,6966,15133,17595,78996,96654,15123,11589,3972,8561,22774,15289,8653
mlflow,5833,12341,32491,9687,18166,31573,31532,15366,40292,3788,81016,36512,362126,361377,168893,272553,351370,201208,85377,78715,155379,153218,74724,53949,14065,50857,136993
flybywiresim,125169,163223,537332,457003,100567,71760,101663,110278,83923,48724,74026,80424,139819,410331,347469,263749,328600,18910,79773,61050,406959,38612,90869,177054,69463,182465,45834
angular,148270,89961,118875,183697,141083,216301,38603,62087,132041,104396,387613,156434,125515,84666,183654,268687,48903,57657,203454,153817,125713,50404,90462,181062,110271,109894,111002
bevyengine,33048,76735,39118,21470,17388,10512,18037,51633,88537,3547,207053,36107,28219,23288,34311,50188,32412,31806,39628,37465,39488,31689,38271,27567,71003,39455,101918
zulip,16227,67781,108847,108166,33970,53081,53674,33702,57500,3548,139832,63060,97154,20925,111773,50381,30508,10564,43630,28351,46629,55855,84912,32334,67239,47573,150594
trinodb,114023,54390,76403,54854,93220,56239,50826,32984,62085,13272,128764,167989,126809,152000,217644,131767,118150,76758,148072,331109,138520,418622,221651,237956,127931,246167,303170
ray-project,75434,99221,207439,79948,98452,103597,129219,165088,118667,27828,144550,95012,225464,168681,231107,137327,184699,356000,579859,379006,168967,485454,240583,107234,200358,221085,321243
rstudio,16288,11756,36750,6256,30418,23297,30075,14773,4790,1956,59155,74363,53157,64075,13327,15833,20294,19277,9425,47363,53895,7450,7819,3564,7706,12540,13632
grafana,386706,24001,326095,196782,55950,33302,165364,84946,53755,2313,295472,101722,298123,291608,250336,401073,319323,131010,542243,324947,139619,155708,593812,290513,492135,465661,360717
desktop,11348,52442,47456,24718,13453,18881,8255,40723,16758,7242,11466,12628,18635,15927,12572,19321,5401,31143,3474,4437,103031,3665,2784,36436,2224,5685,5705
open-telemetry,62248,94725,131780,114009,151679,147618,104167,491462,122131,13753,118290,216827,212285,185158,418526,454988,577583,508826,404835,359732,319619,254348,284144,285564,264141,279085,273202
getsentry,149765,302818,183001,235533,113853,188968,144169,75213,184146,19477,114758,90918,182924,170907,249297,202643,153607,152231,184200,246943,286895,240503,227010,139122,271583,146374,191640
CleverRaven,405260,305858,339741,192125,158066,365853,1085706,557739,884301,252406,565722,349531,650768,232563,457175,384991,546554,415202,586642,440439,438788,503749,250036,265486,371765,453650,388585
quarkusio,130417,174920,136163,138598,88393,125575,141652,75165,129934,16441,139045,127941,139082,112478,134115,48015,72585,116308,42989,67178,92461,175143,90495,56707,150080,204669,159929
SerenityOS,105856,69213,81389,209004,247158,163849,245752,253667,137509,37042,116579,129554,136895,147889,162924,193131,89505,77906,94865,72689,103759,97424,116951,127359,204966,107104,108463
brave,475,337,510,236,200,297,154,216,170,39,391,180,3282,1171,451,866,202,360,46422,46393,336,266,5885,6665,221,280,143
expo,238875,242286,226265,107642,178670,448297,180488,174072,269750,67061,142427,412348,173042,234114,229961,258861,108015,211098,382341,149928,61157,247991,83221,94508,188654,237395,67298
php,64485,27149,54309,69218,205094,290865,192697,56015,89145,55723,70045,77255,16287,63384,9012,20805,45409,29622,76729,149683,25989,19683,13137,17296,75996,88687,24574
conda-forge,86753,118725,62804,120207,75168,195789,83874,49034,78710,26073,93913,60319,85787,86913,96669,127528,94155,119841,80913,98637,95846,105499,170741,57127,46682,113392,49117
alibaba,128600,20878,72744,150970,149145,38563,129293,109245,176745,3,24059,77204,117598,20268,30778,119474,10684,9454,43095,348694,47365,149407,39098,70193,22898,16775,61740
elementor,147030,63066,131292,228250,102560,187710,144350,138045,18727,9433,110879,45868,12524,142336,167009,15593,76457,116052,114602,162116,128222,127636,42069,221631,105763,341858,53241
argoproj,42749,18219,33001,58545,89191,22998,33826,39654,19658,10992,136017,96452,136102,336449,142817,109033,65446,90575,126841,172982,114850,246247,84439,264265,106329,305164,184681
azerothcore,227215,53811,143953,197113,153140,188788,86663,24704,111459,21457,111517,115768,148687,61857,117029,276040,29199,50956,51218,50772,53972,105088,36882,73132,167867,101609,139736
JetBrains,114976,36977,157252,63781,75674,108993,18675,19603,912,18478,63895,54726,36827,506,58172,119957,19224,24598,18612,87730,129571,73083,108970,36834,111576,54834,37921
Chia-Network,927701,498649,73212,66773,56422,144375,196774,25971,24230,47441,111092,99292,389727,47456,176861,331803,300664,158234,220250,426734,148761,25845,65655,14691,11282,24970,36633
files-community,76672,54888,121483,98283,38857,68744,72337,115358,13963,9650,98155,33074,106834,61796,29119,28483,43051,519731,5811,109129,58606,131371,33333,19603,25556,385288,67421
type-challenges,1694,1368,55969,33,508,118,212,833,715,27,752,1722,231,233,1128,10043,379,9414,19096,6658,228,18267,532,744,64759,19517,17924
mdn,8596,537332,126017,148269,53733,53325,85380,102337,242854,198844,413258,90156,116281,105719,86554,77980,200857,242312,538853,3531294,1081784,523065,141959,87153,71718,93363,92849
gradle,29780,40474,33279,43756,27086,257151,174155,68936,138480,29631,70237,88805,45099,28718,58894,52344,33923,50128,46866,135099,139767,95408,60123,135003,98478,108370,220518
dotnet,118033,260350,84623,206288,90086,104297,281315,165562,319851,177409,164516,122128,184176,114225,68431,76005,72117,97649,182983,90597,94587,93349,47075,30397,67422,96307,93800
ansible,29388,88599,28746,115823,25611,362056,79804,20968,50137,2121,28690,7126,15140,135158,34914,85694,14360,31108,108899,125976,67057,162160,16648,86200,11672,201568,87131
bitcoin,28094,49199,113761,86517,225578,172535,88196,352937,99436,17875,421953,88290,134322,288778,91047,231677,73257,138916,227202,66347,37876,82921,262271,29932,355620,232308,341718
openhab,384732,257884,63556,79136,210053,65690,252202,53437,43664,19901,162790,131432,255242,153861,50348,49931,93339,88612,55708,97442,53406,63856,52392,190154,94598,117969,108270
renovatebot,25955,28123,35131,28230,26335,35485,22978,44385,25667,12106,135748,28543,48635,50811,142211,51739,35173,38686,30042,85787,23239,81874,66366,41085,306949,32551,50978
PowerShell,12735,52332,3931,20564,6351,74994,7658,28609,26571,3164,8743,4255,8735,7741,71865,10638,43728,6808,47869,8702,46884,18215,96006,6437,11903,37190,20507
openjdk,148191,154105,114956,284747,180092,288036,273767,72402,108001,11025,278551,105743,76218,96895,289340,353182,261514,135093,106698,139568,143818,283865,332469,128059,139757,191134,403264
Skyrat-SS13,468133,1000085,853697,1160453,1367056,473659,351900,562797,1334390,84438,641280,919479,1628122,1231578,2083420,1062577,1378656,1415336,1355827,765532,775859,389844,209121,458910,406116,351720,501629
vitejs,28272,13079,10469,7508,6212,9772,16144,8514,42491,11600,14272,18388,22559,8593,14276,9201,30623,25104,13367,15523,11992,11079,11386,20958,5802,10396,13092
demisto,970510,945721,1199215,769600,796059,1612587,998337,1298595,793017,232598,1021669,1228347,1274918,943082,635893,870568,508073,389604,745540,1088814,882186,494145,1261908,767237,1287819,730191,792454
aws-amplify,22885,23023,24730,43003,37866,25079,89029,421818,294733,52370,1028128,178678,110429,16270,66767,90205,20582,15295,29301,26024,54221,129296,105989,81873,114463,250609,175171
element-plus,33713,35804,41538,59322,67452,159987,105164,318133,750452,24164,39498,132805,66532,60160,103916,77099,122074,93472,27771,17473,37585,25792,19007,24870,1627,16435,49168
trustwallet,86904,161023,74607,156325,313262,114747,104008,126929,82691,24559,565404,160440,139358,216878,199514,204676,265868,75331,24693,306197,106352,18498,152082,23968,110786,33219,57219
firebase,152973,39991,8120,47567,5674,9362,73847,168239,30206,3170,15843,11849,41771,4711,12037,11729,102465,17374,33016,19304,53491,92161,52655,259326,125379,53329,29391
opencv,22881,121715,106089,388116,69405,193113,69089,40740,53800,20845,117322,196006,113473,118970,20490,181052,64299,10509,26051,109826,29105,20757,56095,123205,70576,42073,160069
xamarin,57634,42538,814248,3023432,810525,132635,347248,36395,32715,11007,73408,29720,54457,43795,260631,1517784,1116761,86959,35682,117287,93447,335271,272179,409396,198987,178169,640183
void-linux,42366,158192,97137,44760,109304,27643,173964,21511,96580,7576,150101,23179,171336,88778,34298,48661,80333,47630,61087,164741,37256,240246,154377,206540,27302,109580,28036
PrestaShop,230431,335875,545190,641565,274522,371040,173985,110710,110017,108313,330008,643478,84061,51292,91183,104384,60022,162600,172291,153185,128288,148818,168251,290075,365166,174215,246713
IntelRealSense,31971,84493,79009,36913,48137,43721,27238,37647,27577,16225,7868,2077,998,3843,1227,6664,8275,10098,8810,5270,32416,179515,94285,182132,73089,242476,118215
github,404644,469853,781025,355690,593829,669044,216508,285126,180658,109874,237831,692554,610208,410872,354047,550537,480130,558891,352723,434660,1493738,316670,701367,756741,265299,357779,372597
sourcegraph,134067,106487,376014,156122,131773,129000,171995,278110,181937,22857,324628,435583,282211,646413,352543,388953,278295,264805,356404,404248,297811,305411,328666,359412,434068,810236,666644
openshift,242985,559283,498618,305106,278173,661934,472222,350889,882257,99019,632294,922212,1021063,484761,377337,390706,525608,390323,515375,414914,605603,615301,939322,667797,755398,609582,1006632
facebook,3840,1186,165924,11915,4407,3121,8048,25841,9290,42678,16955,64313,12622,40966,26765,36903,11397,88068,189658,15529,87124,82949,50860,16018,36286,75771,135864
cypress-io,1197222,323094,97001,242948,245867,119150,49655,125075,234665,29250,319155,564004,220257,600595,640451,365555,497003,73102,178606,356932,227998,275206,219192,118540,85322,128816,81613
ankidroid,12201,5875,84968,93269,35887,22751,33972,40014,42824,6122,25247,13615,66975,16582,78370,134867,48062,56504,71966,73206,42458,49523,12133,29714,9191,136977,17151
Expensify,60213,85025,389700,397744,396434,95362,108227,52354,212695,197322,223386,72029,138198,98100,115945,25461,201641,146027,652242,897755,529229,272451,331249,227443,231991,217861,132534
RPCS3,21795,35550,20350,24664,39363,9658,19424,21661,13964,7170,10322,17414,42095,14130,12764,34646,28616,24333,19090,14719,10873,14107,5195,11705,12818,12659,116864
gravitational,171275,364155,712997,244212,354113,254213,273549,334236,643381,99857,101000,583379,232048,400335,396209,543984,281398,330830,758127,904709,322611,506736,509491,489931,808300,726263,684971
kubevirt,359417,183606,206366,148151,160793,57021,178874,67951,116457,48040,190069,143927,204786,89476,317823,198393,68377,55435,134736,78285,78881,31211,100945,31647,107495,357133,71497
macports,63309,24546,23013,22305,19465,24728,53626,30055,211779,38228,44898,31132,31420,47272,30507,30314,24529,16233,58580,31310,47637,19608,22663,29622,308080,58600,40074
MetaMask,55766,239735,84384,364879,50920,240276,98860,67974,167506,22946,137676,101809,181066,132073,131910,134509,49560,90422,65170,96326,255387,303364,483660,142614,176067,843594,204564
yuzu-emu,35131,22374,7785,26697,22480,17013,116407,8241,8140,14523,55046,60010,50212,52880,52269,55487,132600,31729,115455,75770,26673,52921,47475,100018,78340,61052,38527
taosdata,170094,82307,149905,221575,145797,116213,263731,368486,296925,27250,262660,625081,410266,614818,1058873,627063,2042063,906065,630121,492040,460691,508950,351346,352944,488987,447361,205510
mui,157069,78221,128618,100430,405464,493794,190551,326119,311617,10746,277447,177054,108207,112437,100609,128980,50664,67586,57217,95753,59744,62725,80811,59809,36607,81853,68077
matrix-org,45180,24936,14242,18459,21976,21421,21281,37067,21316,5474,27807,18976,11626,20594,26363,28383,27674,15657,16669,17084,31173,20135,21292,72302,39720,17756,36360
tensorflow,66651,90875,195680,70685,89654,80518,93498,72552,60301,20358,76962,175098,97548,119385,173391,26929,47251,63840,43938,130539,29252,39469,165615,38310,45125,145873,62187
rust-lang,241962,305719,359079,270685,194891,119318,206308,118365,249312,49001,281671,240813,204393,191555,211975,279152,182398,399553,476459,384045,440927,323298,394673,236090,371454,305372,324407
openvinotoolkit,271378,306177,423146,307181,395446,372352,297701,367412,584516,86101,364350,425802,285304,276133,591569,56460,221909,65243,231087,242687,311048,223757,516999,321085,444931,224873,293702
DataDog,119139,100525,132942,84004,143433,75589,78480,73016,108451,16380,115304,90071,107316,112289,131384,57445,72564,92862,160273,123209,120129,169554,223649,169381,346194,252572,189537
tailscale,12062,12584,18674,21329,12926,23345,20888,12479,11679,1720,13715,13105,5133,129381,17651,17284,8235,10232,24256,24373,17122,21984,31471,14445,11885,25905,152673
openwrt,212916,743414,565412,159604,239982,261336,77482,165345,168582,23394,130592,294181,155367,210883,168480,164642,170463,95647,541701,278119,149337,184582,251013,365057,764419,276463,197179
home-assistant,261685,354999,284920,217870,357744,263174,307018,343734,418598,60262,298095,348282,289615,411228,458417,233557,346674,149886,353592,855541,419671,243948,208362,267433,304164,343727,245135
matplotlib,45203,18345,31885,30550,55485,37237,174618,81064,45008,3189,52803,14977,22754,12283,15360,6558,9986,17988,10255,21047,14956,15001,37664,63202,68960,81906,41161
rancher,31598,13118,101666,131873,55868,114961,29980,164084,53969,1766,199382,62154,70372,29973,27398,33756,13861,74938,18553,90062,156319,102768,86438,272924,171205,341072,14809
envoyproxy,71930,60035,125634,104618,97034,175670,100583,82023,98342,14569,55187,27322,42003,90092,71315,91594,55241,66557,66699,88479,59262,40516,505928,114448,95828,94175,84431
godotengine,283073,300915,327324,395093,446657,215231,302347,573258,419165,88134,276070,165802,556897,556491,313734,359684,315505,315363,499604,408396,459347,380580,258132,273740,351330,273794,188994
aws,197313,292098,494083,409960,268202,250633,376150,125270,417916,50120,563269,684406,648437,351732,295096,803203,383266,472462,474453,456059,454211,438157,566589,454008,541865,475206,1174327
NixOS,694166,529530,539715,616445,961165,518181,506118,643606,975577,67035,735877,562554,498802,529422,440629,477741,398170,436702,665797,949897,622304,940110,725170,783482,794462,706231,844872
newrelic,347212,195978,57789,97580,231442,105662,103016,235893,168265,36345,188788,84673,548215,667654,435050,506095,349237,403175,285443,608331,275681,713976,345360,314701,289875,623450,368320
mattermost,231786,180747,184023,316339,410565,266711,230626,133701,91309,197906,112990,47303,327683,101473,129342,178833,194526,66833,78424,164014,85580,73608,126183,70923,208767,92318,80739
metabase,212281,69598,85534,175067,75183,210267,109697,235530,118045,128359,397118,215046,223721,256486,152933,803557,418218,154328,126947,341251,178455,133649,192033,401245,190991,278162,339324
huggingface,127477,92587,169606,131092,191603,139106,100532,139085,170047,10774,89694,224211,112113,176171,139625,147740,339759,210852,103471,98058,267787,214744,327525,294102,350646,152076,143038
denoland,78748,79881,67150,105792,58517,88704,36583,69226,56806,8632,32320,59920,48317,31654,52944,59016,23131,51816,40162,207106,69171,160463,125727,51426,81256,399397,226411
freddier,16501,9000,14528,7367,7180,5592,8903,6946,2960,5328,3854,9818,10942,4719,4786,9176,2150,3804,7207,9922,1513,8147,4064,6596,9210,8131,5601
symfony,84702,54215,159193,130775,216443,30487,37715,68879,23831,34249,55657,30187,142166,45179,118615,115366,16283,20044,202150,72454,21339,121154,60577,136661,36582,88859,89628
containers,106615,164209,210881,94113,125328,87421,117369,134494,80502,7608,99317,109998,165147,96016,117079,82750,144377,120368,367707,199315,125089,251368,198232,28046,420128,152094,101352
storybookjs,86663,190287,29968,66186,68076,184424,34321,41992,104891,8903,124362,32635,73202,100622,41013,47600,119226,409666,640626,125961,37822,112039,90274,43162,58789,132112,68053
cockroachdb,395359,376250,290242,463242,529144,506587,471405,417517,320780,63563,364179,393736,711767,457403,607747,440411,431791,377995,405362,506323,616910,336037,307023,347679,351793,392315,380789
coolsnowwolf,36893,113495,90142,82378,10754,46493,47150,22143,106675,5165,18643,55968,18639,14186,3457,40026,28158,28879,32467,124108,21688,12925,16349,11650,79039,75207,70459
