Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
docker,21,13,30,22,14,14,19,8,9,15,25,12,12,26,8,18,12,12,18,18,22,20,13,6,17,12,15
vercel,62,30,28,37,29,48,56,34,31,42,58,36,55,67,22,37,60,40,37,55,43,50,52,23,43,42,50
zephyrproject-rtos,41,18,28,28,26,31,31,12,25,25,29,26,17,16,47,25,27,26,35,44,24,27,28,22,33,37,42
qmk,58,50,44,35,47,24,61,54,49,43,35,37,57,22,38,33,19,21,54,44,24,23,27,17,23,21,24
mrdoob,14,9,16,9,9,6,9,5,6,10,14,13,22,17,14,6,13,16,4,17,5,10,14,5,8,6,11
rapid7,9,2,10,12,9,5,5,1,8,4,3,2,5,5,3,6,8,2,2,3,7,6,5,3,2,8,7
ccxt,5,5,5,3,8,7,6,3,7,7,7,10,10,5,4,8,7,4,6,9,7,1,3,6,6,3,1
JuliaLang,9,6,13,29,19,8,15,11,7,9,13,5,9,12,7,13,21,6,4,14,7,3,8,11,8,12,11
jitsi,15,11,21,8,4,13,2,7,5,7,7,9,9,4,8,3,2,2,5,5,3,3,7,1,4,8,5
WordPress,16,12,9,21,6,9,7,12,13,15,17,21,5,7,19,14,13,19,8,8,9,12,12,8,8,9,11
istio,7,11,6,11,6,14,7,11,7,9,11,8,9,13,8,10,11,9,13,7,13,6,12,6,7,9,13
qbittorrent,4,5,2,5,6,3,2,7,3,3,2,1,1,3,2,3,2,6,3,3,2,5,1,6,3,3,2
yt-dlp,3,8,6,7,4,3,14,21,16,19,21,20,14,12,14,10,16,17,16,15,11,17,16,13,7,21,10
DefinitelyTyped,186,130,191,126,161,133,153,141,173,155,164,107,149,99,110,126,103,101,105,107,107,100,99,70,79,108,105
python,21,18,34,29,33,18,30,18,24,21,21,14,21,31,22,30,55,30,27,33,24,43,30,33,29,30,29
grpc,6,7,9,12,8,11,12,9,10,7,4,4,4,5,4,4,7,5,6,5,7,7,7,3,16,6,8
elastic,7,8,13,13,8,12,4,10,9,13,20,8,5,5,17,8,20,6,15,17,14,11,11,7,11,10,6
hashicorp,41,55,31,45,42,35,51,36,39,39,41,38,50,26,58,41,32,23,33,37,26,51,38,16,23,35,58
Azure,8,7,6,11,13,8,3,12,7,9,12,2,6,4,8,2,9,4,8,7,3,15,5,6,7,10,12
ceph,6,8,14,13,14,11,17,11,12,11,10,10,15,12,6,11,3,9,14,8,9,8,8,11,5,7,8
MicrosoftDocs,106,92,134,115,95,130,97,120,107,108,115,83,120,95,101,97,78,88,119,103,145,103,102,75,142,134,136
ArduPilot,5,4,11,6,5,6,4,5,4,7,10,7,6,5,4,6,4,4,3,5,6,5,3,5,7,3,7
systemd,18,23,16,23,18,18,18,20,19,18,18,16,16,12,11,10,18,12,15,30,15,14,17,17,20,10,13
dbeaver,4,3,5,3,3,3,3,5,3,3,2,3,4,2,3,3,6,2,2,1,6,4,1,2,6,4,1
Lightning-AI,22,20,13,27,19,20,20,17,16,16,17,15,12,23,11,19,15,14,20,22,20,11,13,8,11,5,13
cloudflare,15,27,30,39,25,23,22,24,34,28,26,22,28,13,22,25,37,23,24,22,34,30,28,10,26,26,32
bitnami,48,54,56,52,38,34,36,45,49,46,43,46,38,42,41,39,36,32,29,37,25,25,33,16,43,27,32
appsmithorg,3,6,5,6,8,7,5,5,3,7,11,11,4,7,4,3,4,3,3,5,7,9,4,8,7,3,5
go-gitea,21,12,7,13,11,8,19,7,8,10,14,9,12,13,12,8,18,14,15,16,14,16,11,9,14,18,18
Homebrew,9,23,24,18,17,10,7,6,6,8,10,10,10,7,6,9,8,4,10,6,15,4,7,2,7,3,42
tachiyomiorg,16,9,15,9,18,14,13,12,11,11,9,12,10,5,5,10,10,8,11,9,5,9,6,8,11,9,6
zulip,5,11,13,16,11,4,7,1,7,7,7,13,6,7,8,8,2,2,7,7,7,7,7,9,6,5,7
trinodb,3,4,4,9,11,10,5,7,11,10,10,10,13,6,8,9,6,8,6,12,11,8,5,6,7,8,9
ray-project,13,18,13,12,17,17,20,21,6,13,17,12,16,7,14,16,20,18,17,10,13,9,11,8,16,6,14
open-telemetry,5,8,21,14,16,13,4,7,18,19,25,16,21,17,12,17,10,16,20,18,27,8,20,14,10,22,19
CleverRaven,28,17,16,9,15,10,38,34,25,24,19,24,23,25,19,22,19,22,19,26,23,17,11,12,15,12,37
quarkusio,16,20,19,12,14,10,15,21,11,14,12,17,10,13,12,13,19,19,16,12,16,8,8,10,21,11,17
SerenityOS,18,18,32,44,39,44,42,29,18,23,23,27,36,40,31,22,13,14,10,19,13,26,22,37,12,10,7
conda-forge,36,48,53,46,45,49,36,35,41,44,52,43,42,34,46,58,35,34,38,43,44,46,45,30,30,39,61
argoproj,10,14,21,23,16,22,19,19,18,17,17,12,22,6,23,26,18,22,13,31,26,42,25,21,16,17,27
azerothcore,7,6,14,14,9,9,13,5,11,8,7,4,4,3,5,5,2,3,1,3,2,2,6,2,8,5,3
JetBrains,172,184,176,177,152,125,97,153,141,136,135,112,127,83,152,123,133,93,98,156,173,178,167,115,166,139,250
mdn,1,1,56,74,72,47,63,94,62,69,71,55,70,71,110,87,73,75,85,98,68,79,73,50,66,64,64
dotnet,16,13,13,14,7,24,10,12,11,8,3,8,13,10,11,7,10,8,9,6,6,13,8,12,15,11,7
ansible,15,13,13,24,15,16,2,3,11,8,5,12,17,12,10,10,9,13,5,10,16,29,12,5,11,9,9
openhab,31,23,10,24,14,12,11,6,10,7,2,13,12,7,3,6,8,6,8,7,6,4,4,9,6,7,7
renovatebot,15,16,14,13,10,17,8,18,17,18,23,7,26,27,13,15,14,13,14,16,12,25,12,19,24,15,14
PowerShell,1,2,2,6,2,7,2,4,1,3,5,2,6,1,2,3,3,1,5,5,2,4,3,1,1,1,3
Skyrat-SS13,11,13,11,10,5,8,5,12,11,12,13,10,8,4,3,12,9,7,3,7,3,4,4,4,2,2,7
vitejs,55,45,33,26,24,26,22,20,32,26,25,20,24,13,33,14,25,23,20,18,14,19,23,14,15,26,15
demisto,13,8,11,13,23,15,16,17,14,15,17,9,16,16,7,14,10,13,12,15,15,15,13,10,12,5,12
element-plus,11,9,7,14,20,7,20,22,19,17,13,16,10,19,16,14,17,13,10,24,24,11,7,9,8,17,5
trustwallet,39,56,111,224,429,393,124,98,98,105,133,64,61,62,51,41,33,20,32,30,22,25,19,11,24,15,16
opencv,12,15,8,11,13,7,11,9,9,12,16,13,5,5,3,6,19,3,8,9,10,8,3,7,9,6,12
void-linux,16,15,17,4,14,8,18,17,11,15,21,9,20,5,14,13,8,18,6,17,15,13,12,13,8,7,13
github,67,37,62,36,53,36,38,38,39,45,63,21,35,42,38,30,31,25,21,37,35,51,30,18,45,30,24
sourcegraph,8,3,8,5,5,2,4,6,12,9,10,4,5,8,9,4,10,8,7,7,1,3,9,8,2,3,5
openshift,23,21,25,17,16,21,21,9,30,28,34,29,23,11,24,26,30,23,20,26,24,18,17,18,19,36,30
cypress-io,4,4,5,9,5,9,6,5,11,8,7,7,12,5,3,8,4,9,9,9,8,5,3,6,6,3,7
Expensify,14,5,15,8,12,11,9,7,9,9,12,2,13,3,2,9,9,5,6,11,7,17,16,14,8,9,13
kubevirt,5,5,6,3,4,1,3,3,1,4,6,5,3,2,7,5,4,2,7,7,3,5,4,3,1,3,3
macports,17,12,15,12,14,10,7,6,6,9,11,15,9,11,5,7,6,11,7,5,9,4,8,4,2,8,5
mui,30,20,29,31,17,22,23,27,27,31,37,29,19,28,29,11,26,19,26,28,15,22,14,28,18,14,17
tensorflow,33,18,35,21,16,26,8,12,20,14,9,16,13,8,7,9,10,12,11,21,12,11,9,17,18,13,14
rust-lang,22,11,20,20,16,19,23,23,25,21,14,23,11,14,27,25,26,17,23,37,34,29,26,21,28,19,22
DataDog,5,7,3,2,4,4,6,5,6,5,6,3,5,5,12,3,5,8,10,10,4,10,5,7,9,13,8
home-assistant,46,39,47,31,31,24,32,41,35,45,62,34,55,44,27,27,34,29,23,28,29,41,25,23,39,36,43
matplotlib,11,9,7,4,14,8,8,6,11,11,13,9,6,7,7,7,6,11,8,13,6,16,5,13,6,14,5
godotengine,23,29,36,13,24,19,16,16,34,24,20,15,32,17,21,21,21,26,38,35,23,36,30,30,39,30,24
aws,27,25,28,29,20,31,31,17,19,25,34,25,25,20,17,21,14,19,32,28,16,27,14,13,24,26,15
NixOS,83,67,66,81,68,74,77,64,67,74,88,70,100,54,85,73,67,75,68,85,85,66,67,76,107,73,101
newrelic,1,7,75,46,22,22,25,16,30,25,28,16,23,19,26,22,13,14,15,19,18,23,23,19,18,22,23
mattermost,10,6,3,7,4,4,4,2,5,5,6,4,9,6,5,7,4,9,8,5,9,16,5,4,1,3,1
huggingface,28,19,33,33,26,27,23,27,18,23,24,25,25,22,71,34,46,33,30,32,37,90,29,32,33,50,41
denoland,17,13,4,18,7,15,7,9,10,8,5,7,4,5,12,10,7,11,9,10,12,9,2,5,8,9,18
symfony,22,20,31,15,29,24,19,15,26,21,20,20,26,23,20,15,12,16,24,10,16,24,9,28,11,18,13
containers,9,10,8,9,6,10,8,5,16,12,14,4,13,4,18,7,7,16,3,11,9,12,8,5,15,10,4
storybookjs,13,18,19,31,13,11,29,19,12,15,17,12,20,13,14,18,11,16,15,18,8,29,12,14,21,12,13
nrfconnect,7,13,9,3,6,10,9,7,15,9,5,5,7,5,5,11,8,3,5,10,13,10,9,5,5,5,3
airbytehq,7,2,9,13,9,27,17,10,22,22,28,23,26,19,29,37,33,20,33,35,40,51,39,17,14,16,25
kubernetes,5,11,13,10,13,8,14,4,12,8,6,10,3,13,4,6,3,14,4,9,6,8,7,3,5,10,3
tgstation,21,19,11,19,8,14,16,10,13,14,17,10,20,6,17,18,17,10,16,17,14,21,11,6,11,5,18
gitpod-io,2,3,7,4,5,2,3,5,4,5,5,6,4,3,8,3,7,3,1,2,3,5,2,1,5,5,2
neovim,12,5,11,9,14,13,14,10,8,8,6,9,8,7,13,15,16,12,7,7,9,14,16,13,14,8,17
keycloak,11,7,8,3,7,3,10,8,6,8,10,6,6,18,12,13,10,8,10,28,13,6,8,1,9,9,10
spack,25,22,20,18,11,19,29,14,17,16,21,7,13,9,20,21,19,13,10,10,20,12,26,14,12,10,20
electron,9,11,8,8,15,9,6,3,9,4,2,1,23,3,15,2,4,2,4,10,17,9,4,4,6,1,6
backstage,23,25,24,34,18,38,25,23,44,37,38,30,33,31,35,21,36,38,36,27,22,41,39,37,38,36,29
zero-to-mastery,313,251,251,216,236,262,257,219,231,191,146,176,185,219,192,179,169,195,211,231,262,293,175,190,319,208,187
cilium,9,12,10,18,9,6,15,6,5,7,9,10,15,12,15,21,10,23,18,9,11,15,22,8,13,20,20
oppia,8,10,9,9,2,3,1,2,8,8,11,7,7,7,3,8,2,5,4,4,4,11,1,14,10,15,13
GoogleChrome,16,10,15,12,10,14,12,14,28,16,10,6,8,6,16,17,13,14,10,26,11,16,20,14,19,15,21
nrwl,14,7,9,10,12,2,6,12,15,12,11,8,18,14,23,14,24,23,16,23,19,19,21,15,30,15,16
scipy,8,16,13,6,20,9,14,9,13,12,12,14,7,16,10,7,17,17,25,17,12,21,14,5,11,13,12
project-chip,7,6,11,9,10,12,13,9,12,13,19,8,10,11,14,11,15,19,12,9,9,7,18,1,11,12,9
ziglang,11,4,11,10,10,21,16,16,13,13,13,12,20,16,13,12,16,10,14,17,13,12,13,19,14,10,17
apache,7,8,8,11,10,10,9,6,5,9,14,12,8,10,8,15,15,16,9,16,25,10,6,4,9,9,11
scikit-learn,22,32,18,21,17,39,30,14,21,22,29,19,34,30,43,28,29,42,35,17,35,13,23,21,21,25,19
laravel,22,18,24,28,17,24,18,27,18,23,25,26,38,30,28,32,34,19,29,32,29,20,32,15,28,25,23
ethereum,17,18,42,27,26,32,14,37,43,39,41,30,45,37,37,20,40,30,31,35,61,61,20,9,57,37,38
ant-design,22,12,21,18,16,12,26,14,20,17,16,18,23,13,24,22,17,22,16,19,13,17,35,25,17,28,24
rails,22,29,17,19,23,28,21,15,31,25,20,31,30,22,18,13,29,12,10,20,27,22,26,12,19,27,19
vectordotdev,8,2,9,8,7,10,7,7,7,5,4,3,4,6,3,4,10,11,6,15,8,5,6,9,10,6,8
gatsbyjs,23,19,23,25,29,15,15,24,12,14,15,5,15,12,17,11,6,9,11,12,11,6,15,2,10,6,4
