Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
MicrosoftDocs,0.07,0.43,2.12,1.88,0.19,1.8,2.38,0.23,0.18,57.45,0.05,0.6,1.1,4.3,2.22,2,1.92,2.58,0.21,8.97,5.79,1.29,1.84,0.03,6.44,3.54,1.82
ArduPilot,16.82,12.87,13.52,12.53,23.88,43.49,16.06,26.48,20.12,37.49,15.43,16.6,23.1,24.63,21.37,25.74,25.19,21.18,10.05,9.59,15.01,8.74,9.58,5.36,3.21,4.93,2.26
systemd,4.29,1.23,2.19,5.21,12.58,1.26,1.93,5.05,3.78,22.32,2.44,5.12,3.6,4.89,8.25,4.75,1.63,6.99,9.78,1.46,1.59,3.38,4.02,2.23,1.57,1.82,0.74
TeamNewPipe,21.74,8.33,1.68,1.11,5.08,3.1,1.09,0.69,2.78,182.17,0.78,1.46,1.33,1.33,0.92,3.59,2.04,7.74,16.69,35.92,9.13,7.92,13.75,3.37,2.93,6.89,12.09
ppy,2.83,6.86,0.21,4.62,1.37,0.3,0.24,8.28,1.43,16.94,0.39,3.48,0.35,9.48,2.43,4.88,3.78,5.29,2.79,0.64,0.79,1.71,1.57,4.66,0.51,1.72,2.11
qgis,0.77,0.82,15.62,5.09,6.42,3.23,1.08,11.93,10.49,47.93,2.21,8.28,2.6,1.78,4.57,6.98,6.59,12.92,7.18,4.63,5.79,5.42,1.21,8.44,2.06,2.21,1.87
google,671.68,652.47,640.4,579.56,574.92,550.4,502.8,501.01,458.94,474.51,426.31,392.07,374.58,354.52,337.71,299.87,267.14,238.02,212.26,168.55,135.08,126.06,100.8,77.31,56.61,33.49,21.31
odoo,0.76,0.26,3.12,2.25,8.7,3.28,1.15,5.23,4.24,9.05,2.49,2.39,5.11,7.66,4.12,5.36,3.44,5.5,4.05,0.52,1.3,1.53,1.68,1.37,0.93,0.9,0.7
dbeaver,0.84,11.28,23.87,0.41,41.87,27.06,1.51,31.12,12.92,57.53,1.34,18.95,6.73,29.21,30.68,31.12,27.56,14.73,20.69,3.79,5.96,7.67,2.32,1.35,2.83,2.95,3.11
Lightning-AI,4.59,3.72,8.28,3.98,9.08,10.27,9.91,15.67,16.82,53.77,7.76,9.49,8.46,13.09,7.09,15.43,8.64,11.67,6.96,7.75,4.3,3.51,5.5,2.06,1.8,1.65,1.35
cloudflare,8.66,5.96,14.21,5.39,15.58,7.09,6.43,5.44,9.69,118.36,4.48,8.49,6.84,18.2,8.45,8.48,9.61,21.27,10.52,5.42,4.35,4.03,5.95,7.14,2.69,3.09,1.54
lensapp,2.15,6.1,12.12,0.89,2.33,1.91,9.18,15.64,15.32,104,1.87,4.2,8.77,15.52,30.73,1.43,15.97,17.93,7.64,6.85,1.65,13.03,4.26,4,3.89,0.95,1.05
bitnami,7.38,13.05,6.06,3.35,8.74,6.31,1.34,12.25,8.99,38.87,4.99,1.43,12.2,8.47,18.2,3.1,7.73,21.35,22.78,10,7.05,6.64,8.65,7.01,5.24,2.94,1.4
appsmithorg,4.06,4.19,5.66,2.85,19.93,12.55,7.89,17.22,12.99,97.85,32.2,18.62,39.81,18.29,19.12,12.71,29.64,23.24,29.29,22.41,9.97,9.33,8.05,5.61,7.65,4.95,2.84
prisma,2.84,6.48,24.55,6.97,6.04,19.65,215.48,205.81,249.75,273.5,245.47,239.07,102.1,38.95,61.15,69.49,50.95,47.72,49.62,21.7,42.96,25.26,18.59,26.92,13.35,10.32,6.19
darktable-org,1.49,1.01,0.36,0.36,1.01,6.55,1.01,6.48,1.06,87.63,2.3,2.98,5.15,5.07,0.52,2.72,5.37,3.46,12.58,4.59,0.68,2.93,2.58,4.42,1.33,1.21,0.59
go-gitea,1.9,13.24,6.89,0.73,3.08,1.05,0.13,0.2,1.01,42,0.87,1.37,2.49,1.78,2.36,2.86,0.32,0.67,4.86,2.14,2.01,1.36,2.11,1.23,2.11,2.07,0.24
Homebrew,1.6,0.81,5.66,2.04,6.15,2.71,4.23,9.43,9.15,28.63,5.49,10.56,8.53,9.11,6.04,5.42,6.75,8.82,4.08,5.02,2.32,4.58,3.4,2.01,0.85,0.71,0.37
tachiyomiorg,0.26,11.48,23.13,0.2,14.3,3.66,4.67,8.91,14.29,13.21,24.13,0.44,7.96,19.8,46.46,0.49,6.96,25.11,5.13,2.46,12.1,5.29,2.49,2.92,5.08,2.64,1.9
mlflow,73.85,27.07,86.8,52.74,33.68,27.68,26.26,12.68,35.38,109.17,6.54,15.7,11.98,9.19,3.42,10.53,1.24,8.72,9.23,3.47,5.77,0.5,0.04,1.05,2.06,0.05,0.12
flybywiresim,2.09,6.13,2.04,2.68,11,6.99,3.16,12.77,14.63,42.86,4.15,6.02,7.92,5.85,7.14,11.68,2,5.87,14.11,10.55,10.27,16.5,14.71,7.13,10.36,6.91,1.92
angular,7.18,1.29,4.04,1.47,1.96,5.47,1.6,3.37,18.22,43.92,4.83,6.17,4.62,8.22,15.08,9.23,7.21,15.25,13.98,3.98,5.46,8.03,10.04,7.39,5.17,4.06,2.51
bevyengine,1.73,2.01,65.32,13.16,6.68,10.91,43.73,19.34,6.18,0.19,20.93,18.44,12.29,15.85,3.99,8.13,5.87,5.56,5.04,7.24,4.48,2.61,5.14,2.85,3.34,2.2,2.15
zulip,24,9.28,20.53,14.33,7.81,7.28,6.48,17.9,18.4,46.85,6.65,6.75,9.31,7.44,14,16.8,13.44,8.34,6.15,7.69,3.36,2.39,3.16,7.44,2.97,1.37,1.48
trinodb,9.7,5.44,15.88,11.79,15.05,5.03,13.82,18.81,8.8,88.27,8.68,8.92,6.64,6.53,7.48,7.88,9.76,13.08,7.02,4.66,8.89,7.74,5.86,4.2,2.89,3.94,2.25
ray-project,3.13,2.97,7.81,9.3,7.14,2.8,2.93,12.94,6.85,53.65,4.74,6.65,3.14,13.33,13.4,15.06,20.1,18.22,7.6,8.37,10.63,7.51,8.14,10.75,4.19,4.45,2.4
rstudio,0.88,0.42,31.26,1.32,17.46,0.45,3.39,16.78,0.86,100.82,1.74,2.19,0.78,4.92,26.38,5.23,4.3,7.9,27,1.07,11.9,0.42,5.87,10.09,3.49,2.5,2.02
grafana,0.58,2.22,1.87,2,0.84,10.89,0.83,8.6,1.21,122,0.59,3.54,0.95,4.71,13.38,16.19,0.59,5.31,11.49,1.31,0.62,1.74,0.87,3.27,0.3,2.78,1.21
desktop,2.61,1.02,0.79,1.84,20.31,0.71,3.94,1.08,31,142.42,2.17,26.52,1.3,7.34,16.55,35.33,12.65,33.06,25.96,11.74,8.27,17.48,4.39,5.27,9.7,5.93,3.78
open-telemetry,1.58,9.65,1.14,15.73,14.86,0.66,0.99,6.64,9.31,2,1.26,1.74,7.02,3.47,10.55,8.9,9.81,11.5,11.71,5.27,2.41,5.74,4.4,5.1,1.88,1.82,1.4
getsentry,6.96,10.41,6.97,3.59,19.54,9.48,4.83,24.67,9.44,93.25,9.1,8.55,5.23,7.53,10.9,6.06,12.58,13.97,9.02,6.07,4.19,3.14,3.9,3.37,2.04,1.72,1.1
CleverRaven,0.77,7.81,4.94,4.03,28.63,7.7,4.99,10.32,4.87,80.61,8.24,1.31,3.25,12.68,21.2,9.04,9.99,12.52,6.46,4.55,7.13,6.69,7.01,8.86,5.75,3.84,1.58
quarkusio,3.69,1.38,2.5,3.3,1.9,0.86,3.57,5.84,6.8,93.85,1.68,3.84,3.34,8.54,3.76,5.55,6.03,7.15,4.92,2.8,2.83,2.73,2.28,4.51,1.76,1.27,1.34
SerenityOS,2.61,13.37,7.95,10.35,9.03,10.98,5.21,15.63,14.61,22.95,3.69,10.51,4.32,17.94,17.11,9.42,11.98,6.23,10.25,7.9,5.07,5.54,5.37,3.58,4.05,2.28,0.84
brave,0.75,1.48,1.69,2.69,0.59,2.24,2.76,29,21.14,155.14,0.24,6.12,1.6,35.33,0,33.38,3,4.43,6.31,0,0.42,4.24,5.08,0.29,6.14,0,0.17
expo,35.49,9.24,21.43,8.02,17.07,15.84,15.55,11.42,23.76,22.43,5.86,7.44,1.37,15.52,12.31,4.83,19.04,6.25,4.69,4.76,2.18,3.67,3.36,2.73,1.47,2.11,1.28
php,4.31,5.11,13.65,3.4,27.92,16.41,6.43,32.86,14.25,15.24,16.24,15.99,16.45,17.37,12.06,13.88,4.92,18.91,8.45,5.15,8.2,20.04,5.49,6.72,3.88,3.36,2.45
conda-forge,0,0,0,0.01,1,1.9,0,0,0.87,18.06,0.15,1.91,0.06,2.76,3.66,0.88,1.38,2.67,4.02,0.01,2.74,0.63,0.68,2,13.23,8.31,4.53
alibaba,1.03,0.74,0.98,0.56,24.29,1.66,1.03,0.98,8.26,336.5,2.76,11.78,2.38,9.19,6.59,3.01,0.79,1.11,1.29,7.24,1.1,7.21,2.38,6.94,1.52,0.85,0.84
elementor,18.29,32.38,12.73,29.51,35.19,21.98,13.5,50.28,47.55,30.8,7.34,53.95,25.26,33.88,26.92,28.47,6.49,27.88,13.14,7.29,13.59,13.52,7.03,3.61,4.21,6.39,2.94
argoproj,0.31,4.97,21.14,13.44,15.9,23.03,8.75,33.3,12.26,117.53,35.57,21.06,9.55,32.35,10.99,9.37,19.55,28.33,14.06,10.19,6.49,16.43,11.42,22.34,18.4,10.96,4.95
azerothcore,0.87,6.23,0.91,1.9,4.17,1.73,4.24,3.57,3.42,48.47,0.68,2.74,5.14,2.7,8.27,1.74,1.4,8.95,3.16,3.94,2.92,4.72,3.86,5.84,1.78,1.95,1.75
JetBrains,2.98,3.35,3.05,3.5,3.28,2.6,4.43,7.73,5.13,126.4,1.49,2.4,9.43,23.95,15.73,15.76,5.99,17.19,8.92,1.11,3.79,3.15,2.04,2.44,1.3,1.9,1.05
Chia-Network,0.38,0.43,18.33,5.79,23.62,8.87,19.18,14.35,9.84,1.92,48.31,19.47,11.65,21.37,16.8,14.92,16.15,10.97,9.57,3,7.63,11.92,6.43,10.92,7.32,6.23,4.31
files-community,0.55,0.31,4.63,0.44,0.92,0.6,0.65,10.47,0.98,27.8,5.08,0.85,2.08,5.02,15.8,1.72,2.78,9.64,5.26,0.78,5.99,2.25,0.82,2.3,0.46,1.08,0.76
type-challenges,0.15,0.2,0.17,0,0.12,0,0.25,0.8,0.67,0,28.11,41.43,0.2,0.75,41,11.47,43.9,25.65,16.22,67.43,4.73,18.16,11,11.89,18.9,0.14,3.36
mdn,23.31,18.06,2.47,20.39,20.66,17.36,10.15,27.71,29.47,149.38,15.98,9.99,21.34,31.64,33.75,35.37,20.94,18.53,13.19,6.46,5.29,7.41,6.83,8.12,5.13,3.4,2.69
gradle,10.97,9.65,22.23,1.56,34.21,10.97,6.84,3.57,14.27,24.15,10.37,5.24,5.38,13.7,17.35,1.76,12.38,9.65,10.79,2.23,1.49,8.91,4.12,5.49,3.28,3.16,0.95
dotnet,14.76,0.68,0.89,3.86,5.61,1.46,1.35,16.16,7.63,26.32,1.05,1.94,4.12,6.2,3.41,7.76,4.71,8.54,4.88,5.09,11.95,3.17,5.52,3.93,1.6,1.64,0.94
ansible,13.91,13.44,19.67,12.57,20.52,5.26,21.68,24.22,15.01,142.41,30.07,18.17,16.19,22.42,14.9,23.5,13.52,30.48,11.68,10.41,6.84,5.78,7.19,9.17,3.5,1.33,2.23
bitcoin,1.37,4.48,0.75,5.27,8.25,1.65,1.13,9.36,0.98,16.73,3.7,0.67,0.92,0.83,2.72,2.51,0.88,0.61,6.17,0.83,2.35,2.24,1.81,1.13,0.01,0.01,0.16
openhab,5.45,2.48,15.1,2.71,7.51,2.48,5.84,7.97,20.37,89.8,2.08,2.44,5.67,6.49,3.13,2.54,1.16,5.98,4.82,5.46,5.88,3.66,1.27,2.67,6.39,6.2,1.97
renovatebot,0.83,0.28,5.62,0.31,1.34,0.83,0.37,0.23,0.79,50.86,0.26,0.37,0.33,3.31,1.65,4.72,3.11,2.44,3.4,2.88,3.85,0.61,1.78,0.86,0.3,0.29,0.77
PowerShell,36.46,0.98,2.92,0.75,4.15,8.18,27.67,13.77,0.86,136.83,10.52,1.44,8.54,4.1,21.74,19.59,4.93,32.79,2.06,5.63,4.8,5.97,1.48,4.2,7.12,2.4,1.95
openjdk,42.93,22.79,18.21,12.8,26.23,29.28,56.53,30.15,25.21,101.59,10.31,22.33,28.93,25.26,15.62,13.26,12.46,26.72,22.31,9.24,7.34,7.13,7.09,11.2,6.84,4.24,3.03
Skyrat-SS13,3.41,10.64,9.93,2.15,21.5,10.45,5.01,18.85,5.59,24.19,1.41,3.26,7.52,25.33,15.47,14.41,20.59,17.98,14.39,4.55,14.57,34.19,18.13,24.17,14.89,18.89,3.22
vitejs,7.73,2.83,8.89,18.89,14.27,10.74,31.37,19.15,6.5,36.71,10.56,8.62,12.6,20.33,15.82,14.64,7.65,8.85,4.5,10.8,4.4,11.97,7.05,6.15,8.54,5.62,1.06
demisto,4.16,7.7,8.79,4.43,2.4,6.23,12.28,7.17,10.16,91.45,6.1,7.91,5.58,9.54,8.97,6.3,6.7,10.27,9.51,3.92,4.3,1.93,4.77,3.08,2.87,2.07,1.62
aws-amplify,6.49,4.52,10.49,0.91,0.85,10.53,0.62,6.82,26.22,22.24,2.02,3.22,8.54,6.75,5.51,0.31,8.24,10.25,5.2,1.46,7.48,1.55,3.41,5.11,6.22,2.06,1.89
element-plus,0.21,0.04,0,0,0,0.03,0.29,0,0.03,0.15,0.28,11.54,10.35,15.03,7.98,21.22,13.12,16.1,18.32,6.86,12.39,27.04,31.99,10.96,21.5,4.98,3.05
trustwallet,100.17,34.95,40.19,79.56,61.82,41.94,22.01,59.77,41.44,139.96,24.48,26.73,28.39,51.17,36.37,46.83,42.22,37.87,34.94,14.31,19.73,24.21,14.26,15.38,7.13,3.01,1.36
firebase,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0.01,0,0,0.09,0,0.02,0,0.02,2.46,4.51,0.9,3.58,0,0.26,1.47
opencv,14.18,7.82,1.38,19.38,13.49,2.06,23.16,20.69,1.4,77.62,14.84,9.8,8.99,26.82,7.83,16.42,12.7,24.51,18.79,7.38,11.84,3.11,13.14,9.37,5.32,8.42,4.17
xamarin,0.05,0.03,62.37,7.74,0.08,0.18,0.24,0.13,3.25,20.22,0.09,0.17,0.17,2.25,0.07,2.11,6.88,0.08,2.44,0.07,0.1,0.07,0.3,1.73,0.4,0.24,0.14
void-linux,24.46,21.13,29.96,35.8,35.82,30.19,37.35,76.8,38.77,119.73,11.32,23.62,25.99,35.63,43.21,32.46,38.53,29.13,20.53,9.48,16.56,16.58,16.2,10.95,11.23,9.07,3.94
PrestaShop,1.36,0.32,0.3,0.54,0.68,1.53,1.58,1.39,1.17,1.84,0.72,0.61,0.9,7.08,0.73,0.85,1.55,1.36,11.13,1.65,2.37,2.3,1.84,1.11,2.15,1.08,1.68
IntelRealSense,20.24,4.15,15.71,25.55,13.72,19.53,30.53,21.24,32.07,251.57,87.25,105.25,30.62,0.33,112.14,94.67,111.45,38,14.83,17.93,8.8,1.71,4.03,2.12,0.83,0.86,1.49
github,14.29,3.82,66.6,26.97,33.67,21.81,35.62,25.89,59.51,144.03,109.25,190.98,161.51,124.88,147.91,99.79,83.6,57.72,32.52,18.2,18.07,15.51,16.24,13.79,10.24,3.98,2.22
sourcegraph,10.9,8.32,8.64,10.13,13.97,11.49,11.47,13.52,19.14,48.41,7.89,9.36,7.66,6.41,8.37,5.89,9.77,10.19,6.6,6.39,4,2.76,3.66,2.14,2.11,1.79,0.7
openshift,0,0,0.02,0.03,17.16,14.29,16.47,109.67,17.87,156.83,11.02,10.88,8.93,20.03,20.31,21.33,20.42,55.05,61.68,6.35,6.28,6.98,0.9,1.02,0.42,0.38,0.19
facebook,2.65,0.05,2.46,6.6,2.39,0.38,0.79,0.02,0.06,3.73,0.07,0,7.17,0,0.03,0.01,0.06,0,0.07,0.04,0.17,1.02,0.82,0.01,0.06,0.38,0.09
cypress-io,7.35,4.35,11.27,3.28,16.56,14.97,13.51,26.74,15.93,125.42,2.6,14.73,1.98,4.11,6.78,3.47,1.7,6.37,5.95,8.58,7.56,5.36,2.71,3.73,3.04,2.21,1.08
