Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
woocommerce,71.69,155.34,111.09,86.43,102.74,77.7,75.8,50.21,65.8,70.78,47.32,45.76,34.97,26.41,9.43
logseq,105.59,111.35,102.59,98.09,80.02,63.95,58.17,67.9,53.24,38.9,43.27,23.04,22.18,17.16,7.43
Ultimaker,6.66,8.92,36.21,64.46,30.99,17.94,22.28,16.42,26.98,14.28,8.79,12.15,9.79,9.56,6.85
influxdata,63.31,44.3,64.22,55.75,54.7,47.02,15.44,36.96,30.59,12.64,13.27,17.19,7.37,2.79,2.5
docker,138.3,133.37,100.55,88.08,63.71,76.93,36.74,46.78,22.36,30.26,33.58,26.56,22.72,13.22,6.7
ValveSoftware,108.12,78.65,77,59.79,36.95,68.64,73.99,47.78,59.65,27.29,32.39,26.79,26.36,7.29,8.06
magento,33.04,30.23,24.63,18.66,20.61,14.33,8.35,5.66,14.69,33.07,7.53,15.08,8.43,4.79,1.78
vercel,129.55,130.98,153,136.03,99.63,85.02,83,66.82,64.6,43.93,41.29,40.38,28.42,17.24,9.13
department-of-veterans-affairs,92.78,115.11,88.47,83.66,78.41,78.78,65.59,50.69,50.35,59.3,47.74,45.53,30.28,23.12,10.37
zephyrproject-rtos,75.23,111.2,76.2,66.39,67.95,54.79,59.41,39.9,31.49,52.27,41.75,33.06,20.62,16.24,6.58
Automattic,112.11,110.46,99.44,80.61,77.39,93.76,68.9,47.99,37.95,42.65,42.03,37.99,29.37,19.35,7.53
qmk,136.53,57.59,31.81,70.57,39.31,36.62,23.21,26.84,57.39,30.16,19.39,22.77,15,9.9,5.58
mrdoob,21.81,30,31.13,23.55,16.06,56.14,23.86,12.02,4.25,17.4,4,12.9,8.61,6,0.85
termux,36.7,59.95,50.4,94.91,53.28,53.32,22.78,25.55,28.34,26.19,17.2,14.64,10.57,8.98,2.82
rapid7,112.44,104.95,63.24,61.61,87.55,55.03,95.52,51,67.42,31.12,31.82,29.62,20.39,13.87,8.21
Regalis11,15.84,32.65,26.02,23.72,21.67,32.65,29.23,23.68,11.84,12.74,12,11.73,10.55,8.72,5.35
Koenkk,80.01,100.47,92.3,63.51,82.92,65.43,70.52,43.38,56.48,41.06,39.62,30.26,24.38,18.79,9.61
ccxt,16.79,42.71,28.15,35.66,20.57,26.19,20.65,5.67,13.6,12.97,14.98,9.14,8.05,5.7,2.67
JuliaLang,91.41,53.48,77.99,58.8,65.63,48.11,40.14,28.19,33.22,29.19,22.33,15.16,11.02,11.6,4.68
jitsi,53.59,71.38,21.88,15.02,46.51,30.02,41.42,19.76,23.53,14.68,15.94,17.85,2.78,3.21,4.96
WordPress,79.18,99.59,81.42,70.37,77.57,61.85,69.45,51.19,52.12,54.53,39.02,22.99,19.4,14.44,6.19
istio,17.02,29.72,19.33,35.61,31.44,38.32,17,21.95,18.09,20.86,25.1,21.76,13.47,11.13,4.13
qbittorrent,49.01,89.87,70.78,83.9,50.2,80.81,63.53,65.21,46.6,59.99,35.48,25.92,30.14,17.25,6.3
yt-dlp,29.57,37.59,43.14,27.27,22.73,17.07,14.97,24.29,24.42,18.69,6.03,12.8,5.69,3.21,2.4
DefinitelyTyped,170.16,250.14,116.72,177.62,181.76,83.15,103.29,99.33,47.85,43.79,56.75,73,53,27.38,13.82
mastodon,115.4,115.77,88.14,80.58,108.93,101.26,107.11,86.29,87.82,25.51,36.57,35.18,30.8,15.21,9.86
grpc,67.52,54.31,53.45,74.09,59.68,42.95,65.93,40.26,47.64,24.27,40.51,19.3,19.12,9.46,4.56
elastic,27.94,34.44,25.44,21.96,18.58,20.19,9.91,9.86,8.07,13.47,9.07,7.85,4.61,3.04,2.55
sveltejs,32.33,30.92,22.29,22.14,24.8,34.48,18.92,5.29,12.69,9.03,11.24,9.52,8.12,4.3,4.27
unifyai,172.22,45.75,59.85,59.39,66.04,56.93,37.99,35.03,32.57,32.56,23.15,21.32,21.66,12.26,10.93
hashicorp,110.46,101.29,94.9,79.06,100.53,105.51,73.11,86.19,85.31,76.58,54.11,51.98,32.86,28.13,10.36
redis,34.31,33.93,18.35,25.22,25.81,16.31,12.54,32.79,33,7.31,9.82,16.96,11.63,4.91,6.44
Azure,127.27,111.21,94.13,132.06,127.73,84.73,79.19,68.12,73.49,72.6,45.78,30.57,33.29,22.49,9.84
golang,16.32,24.74,19.51,27.74,26.08,24.61,25.06,14.16,22.72,20.33,8.99,10.95,11.11,5.68,2.28
MicrosoftDocs,3.26,7.22,3.71,2.93,4.1,8.84,7.79,1.81,2.12,1.54,2.15,2.54,2.24,1.29,0.91
ArduPilot,118.44,137.68,66.29,56.19,74.51,87.62,54.16,69.9,63.08,33.36,48.78,41.62,20.9,17.54,8.56
systemd,51.23,71.7,48.08,56.13,60.43,52.74,69.06,26.96,31.52,37.95,25.12,22.04,14.49,10.64,6.96
TeamNewPipe,47.43,30.83,33.59,13.43,20.89,14.91,60.47,21.79,15.28,24.43,51.59,29.05,56.15,29.64,11.56
ppy,78.73,91.09,69.37,47.12,35.01,65.98,58.27,50.62,42.86,24.46,26.84,30.58,17.85,18.73,3.44
qgis,80.56,95.82,115.96,112.18,77.42,102.82,74.53,65.93,54.61,66.2,52.28,33.38,21.92,12.55,6.12
o3de,167.23,187.16,201.99,132.67,103.28,116.57,91.67,78.73,78.32,68.94,51.95,54.72,38.03,24.44,10.9
openjournals,1.27,1.16,3.37,0.61,1.58,1.05,1.59,1.01,1.57,1.79,1,0.54,1.53,0.61,1.35
microsoft,74.92,85.39,78.19,38.05,79.44,38.2,39.9,47.42,47.54,27.46,31.09,22.86,20.64,11.71,4.73
odoo,142.95,238.07,168.8,236.99,241.77,163.12,179.42,148.1,111.9,69.53,70.02,61.8,46.21,24.56,10.02
dbeaver,37.67,46.86,66.2,48.85,37.06,33.76,44.11,33.22,28.48,24.99,16.67,19.61,7.87,3.32,3.87
helix-editor,77.54,1.86,50.3,38.8,36.25,31.62,30.54,31.96,27.29,29.81,23.01,21.79,15.71,7.62,3.92
Lightning-AI,37.53,46.13,51.55,47.87,38.88,23.96,53.17,20.27,48.5,37.89,21.8,25.81,20.85,18.62,6.09
cloudflare,29.29,85.15,29.76,53.24,62,46.88,64.39,72.97,35.88,33.79,40.72,21.2,14.76,21.55,12.39
lensapp,91.58,155.22,99.33,138.28,53.65,62.61,85.94,69.26,59.16,61.11,32.13,28.02,12.69,19.41,8.87
bitnami,0.89,7.52,10.33,10.36,15.33,24.54,17.84,6.98,8.2,14.2,3.7,6.61,6.02,3.22,3.13
appsmithorg,115.75,81.64,75.65,100.71,83.02,98.64,82.81,82.35,67.39,65.31,55.72,43.82,34.65,22.73,10.49
prisma,99.5,88.29,95.53,108.36,94.53,91.89,77.59,58.02,69.84,57.24,35.46,44.15,33.07,21.32,8.86
llvm,62.67,43.15,52.83,47.15,47.13,48.39,34.48,25.29,36.31,28.7,21.52,17.03,11.22,7.01,2.87
darktable-org,58.67,46.85,47.09,23.89,17.57,31.02,35.46,17.4,34.66,21.19,14.42,11.86,5.34,3.04,1.84
go-gitea,64.5,82.19,66.82,55.42,60.58,66.31,70.31,54.66,49.48,43.42,30.3,29.58,20.15,11.59,4.71
Homebrew,1.26,0.44,12.19,16.3,16.65,30.89,15.94,0.97,2.17,6.46,5.64,14.36,7.08,5.39,1
tachiyomiorg,46.47,93.49,92.6,93.15,112.5,119.51,78.01,71.25,61.4,42.97,38.63,35.05,23.63,18.52,9.51
mlflow,180.66,94.89,28.44,3.94,15.1,26.29,7.83,5.69,5.11,7.61,2.93,4.43,2.1,3.05,1.21
flybywiresim,42,30.75,22.41,9.49,1.9,6.5,2.06,67.4,18.46,43.71,32.31,25.93,26.52,7.15,5.65
angular,65.89,82.8,61.89,55.07,57.04,53.97,45.87,21.84,25.89,35.37,23.39,33.47,19.12,12.37,4.11
bevyengine,77.64,122.47,101.84,42.83,87.61,86.38,60.09,50.85,47.35,40.23,44.9,21.02,24.58,16.51,3.67
zulip,22.36,16.41,18.46,18.22,22.73,27.55,7.4,6.81,6.2,9.96,2.55,2.92,2.69,1.32,0.67
trinodb,115.83,106.31,125.38,86.75,88.1,102.01,57.69,43.52,55.08,47.38,44.18,30.68,32.48,18.44,8.06
ray-project,119.81,82.78,99.13,78.64,102.83,88.63,54.65,65.21,62.89,39.34,34.88,34.89,25.38,20.78,8.82
rstudio,83.71,65.79,67.24,60.97,53.63,62.78,43.85,29.74,31.53,31.51,32.77,21.22,21.33,14.21,7.48
grafana,89.62,111.41,95.01,83.22,101.93,87.85,92,60.55,63.97,44.86,53.74,40.86,29.49,21.63,11.84
desktop,63.12,55.99,23.63,19.2,40.35,29.54,38.68,16.01,12.5,23.38,14.12,9.24,10.08,4.1,3.06
open-telemetry,32.63,49.25,69.83,49.47,100.24,75.43,40.21,27.81,33.82,41.32,38.4,21.27,19.83,12.97,6.47
getsentry,35.24,52.6,46.78,33.58,55.73,39.16,47.46,33.25,42.76,28.97,21.11,22.82,25.53,16.58,8.19
CleverRaven,55.18,48.09,52.28,67.2,67.56,42.55,48.14,39.66,41.26,35.08,28.61,29.02,18.99,11.18,5.88
quarkusio,36.3,30.64,36.35,46.45,40.21,29.46,22.79,21.84,15.59,17.88,20.32,12.56,9.22,5.72,3.78
SerenityOS,69.67,68.35,55.32,89.72,91.09,52.59,94.05,44.2,35.3,68.38,54.68,10,18.58,14.73,8.35
open-mmlab,34.26,28.47,19.6,20.72,20.13,23.38,38.15,17.76,15.72,6.13,10.97,15.69,15.48,13.27,8.59
brave,109.54,105.61,119.75,78.7,85.82,76.55,59.38,58.52,43.48,46.25,35.99,32.08,24,16.49,8.01
expo,52.52,76.07,103.93,55.83,31.49,24.86,29.11,19.6,27.62,25.47,9.03,15.4,17.17,4.14,2.83
php,16.06,14.36,16.96,18.69,29.08,13.45,21.47,14.18,23.17,7,7.67,4.72,7.94,7.27,3.22
conda-forge,258,71.33,175.71,54.88,197.7,101,177.67,18,60.17,20.5,31,64.5,51.33,35.2,9.14
alibaba,61.65,54.07,22.24,5.86,13.74,11.95,11.66,5.73,7.03,5.43,7.32,4.7,6.48,2.15,1.93
elementor,96.29,143.14,167.56,130.98,154.04,140.34,137.16,74.06,39.58,2.78,5.81,10.66,32.31,2.08,8.79
argoproj,91.61,120.92,132.66,111.08,136.22,78.58,71.84,72.03,61.42,43.27,61.98,46.58,36.7,21.09,9.53
azerothcore,72.65,105.88,80.39,78.38,75.71,80.54,73.83,53.32,41.78,77,55.13,59.62,43.04,22.4,6.21
Chia-Network,45.02,74.96,70.2,46.7,74.25,25.94,41.56,26.25,63.26,44.15,29.56,19.4,14.38,15.75,5.52
files-community,36.77,30.19,22.7,12.76,31.9,41.86,11.65,15.29,22.12,10.36,7.35,4.54,2.39,2.46,3.2
type-challenges,416.01,370.57,325.89,319.84,296.86,265.13,215.54,194.42,181.54,144.96,115.23,97.98,70.34,42.36,16.2
mdn,72.89,72.85,66.71,68,59.79,63.92,54.29,64.51,53.72,24.3,32.41,10.89,14.47,13.96,6.23
gradle,119.13,141.7,87.25,96.83,111.55,103.1,101.47,63.08,63.73,63.55,31.87,25,18.48,13.15,8.02
dotnet,88.61,78.84,51.9,59.29,43.91,59.64,41.69,45.88,41.75,28.31,27.58,27.51,16.1,13.22,7.88
ansible,10.32,10.96,2.79,1.15,2.31,5.19,3.36,1.28,2.46,0.25,0.39,0.91,1,0.81,0.36
bitcoin,22.4,12.57,17.88,13.39,16.38,2.1,10.64,1,38.53,6.36,8.79,6.74,4.53,3.91,4.39
openhab,98.01,118.14,100.53,40.92,56.9,56.73,65.8,25.55,35.86,40.36,24.64,22.58,22.4,20.13,7.6
renovatebot,73.17,86.49,66.97,65.8,76.43,84.73,64.99,60.04,54.35,40.76,36.73,35.14,20.69,14.44,7.08
PowerShell,38.37,53.73,75.59,25.4,72.57,45.2,57.09,27.7,20.32,29.95,15.23,22.51,14.44,8.85,2.19
Skyrat-SS13,52.91,70.4,97.1,76.34,37.06,53.85,43.71,34.76,40.95,37.2,37,32.02,20.65,30.45,8.17
vitejs,59.17,56.78,36.22,39.04,42.17,51.61,35.73,37.95,30.24,38.68,22.2,31.93,20.89,9.28,4.06
filecoin-project,21.87,59.05,53.91,30.14,23.41,14.61,16.93,110.11,41.93,27.7,30.05,9.84,1.64,3.26,1.83
aws-amplify,49.92,53.73,49.29,44.04,67.76,116.93,137.43,113.07,91.71,63.07,61.31,42.28,17.7,10.96,5.47
element-plus,83.81,94.75,84.57,75.69,60.11,83.13,48.92,35.66,33.45,27.15,24.01,33.61,30.43,10.12,5.37
trustwallet,20.78,0.15,10.23,13.12,28.94,26.86,42.18,0.58,0.25,0.07,1.06,5.62,0.1,5.6,3.22
firebase,1.7,0.82,0.12,1,14.18,0.69,0.57,0.3,0,0.03,5.44,0,0.11,1.29,0.18
opencv,124.05,128.43,73.52,57.91,79.77,123.47,83.47,56.9,37.7,42.03,40.92,23,27.53,9.06,3.26
xamarin,53.49,49.09,94.82,46.48,50.8,57.74,43.49,46.19,20.62,18.57,47.95,39.76,25.58,10.1,7.91
void-linux,102.38,95.18,92.44,108.06,84.97,67.45,42.35,43.18,35.89,34.18,26.17,30.98,27.75,16.36,4.87
PrestaShop,39.99,22.73,21.07,37.53,49.16,36.15,38.54,29.96,22.35,21.6,10.09,6.63,6.78,9.1,5.54
IntelRealSense,18.75,13.82,14.7,13.01,10.99,6.03,0.77,8.77,3.26,2.33,2.51,0.25,0.67,0.59,0.48
github,46.09,34.25,53.48,40.29,17.71,16.85,9.54,12.63,18.91,12.23,7.26,4.03,4.31,9.32,3.63
sourcegraph,105.45,138.36,107.31,53.12,56.22,72.12,46.4,71.32,78.8,55.54,54.98,60.33,41.25,26.31,10.51
facebook,108.24,110.47,103.67,72.58,52.07,72.84,66.33,56.13,38.92,40.61,37.55,40.16,18.78,11.17,6.35
cypress-io,95.43,72.13,106.76,116.88,67.38,47.25,39.24,61.7,38.79,31.64,25.05,23.96,18.05,8.78,5.11
ankidroid,58.24,1.48,24.36,16.93,78.38,54.8,57.54,26.32,16.96,2.92,14.82,8.43,11.38,6.23,4.61
Expensify,9.97,7.66,38.55,127.08,30.99,43.51,28.25,12.76,9.4,12.28,5.76,6.21,3.51,2.02,3.51
RPCS3,44.48,35.64,51.96,51,28.04,60.45,53.59,15,22.89,33.47,11.61,31.23,20.46,18.38,5.62
gravitational,180.88,139.17,130.47,111.34,127.21,89.21,102.09,86.22,70.27,60.47,58.97,44.17,32.36,26.47,11.29
metersphere,6.48,13.79,16.86,18.5,7.66,7.89,12.35,8.31,10.08,13.81,9.53,14.04,9.62,2.91,1.92
kubevirt,10.43,38.81,36.66,30.7,16.32,28.29,35.81,20.97,19.49,26.36,25.32,31.55,14.31,19,5.13
MetaMask,142.7,133.98,122.52,100.24,134.09,108.55,82.5,90.77,68.88,62.72,52.94,31.46,32.41,16.25,10.22
yuzu-emu,104.36,89.75,88.65,72.49,55.38,67.19,45.13,29.46,54.61,20.89,47.97,22.76,19.72,15.6,5.67
taosdata,26.87,29.24,42.2,36.63,68.57,70.98,53.62,64.79,49.51,37.29,21.3,23.83,15.01,7.46,4.74
mui,57.11,77.21,24.1,65.56,51.87,48.12,45.24,20.04,22.3,17.86,18.26,14.05,14.79,7.06,4.71
raycast,27.59,98.56,69.28,85.29,99.72,105,103.54,87.09,86.37,83.32,40.15,3.55,1.2,1.18,0.86
matrix-org,74.01,62.92,44.63,69.64,60.16,60.5,53.35,51.07,39.2,48.59,18.56,17.79,23.13,9.23,5.51
tensorflow,8.75,21.43,19.26,22.73,16.73,32.02,23.77,10.95,11.07,9.64,5.49,4.27,6.6,4.91,2.68
rust-lang,76.45,76.03,79.01,57.92,68.59,64.02,49.17,43.95,42.88,37.08,32.79,27.74,17.76,10.37,5.12
openvinotoolkit,2.13,1.2,0.44,8.35,1.11,8.52,1.66,1.45,0.95,1,0.67,5.93,0.75,1.24,1.61
remix-run,66.1,44.49,28.87,43.52,30.38,42.23,10.67,33.6,37.36,53.78,39.23,28.1,12.15,17.29,7.41
DataDog,84.52,138.82,128.91,144.27,123,171.19,20.75,47.64,25.43,53.33,44.74,18.54,36.67,15.45,11.94
tailscale,25.2,28.37,37.81,34.37,37.19,38.23,48.81,32.91,38.32,23.25,28.4,19.01,13.15,8.4,5.58
home-assistant,70.45,69.45,67.89,57.98,60.37,55.42,54.63,51.88,32.37,27.68,33.14,31.03,17.89,13.55,6.62
matplotlib,26.23,26.44,59.97,21.49,39.46,34.42,30.73,9.03,26.66,7.53,8.64,10.18,6,3.57,2.93
rancher,150.16,138.33,129,117.37,133.39,125.87,86.43,88.97,77.37,75.52,62.52,52.82,34.65,24.89,10.47
envoyproxy,64.08,38.12,43.51,58.9,19.37,46.05,24.08,27.86,26.46,25.36,24.1,30.78,13.85,9.68,5.04
godotengine,55.21,61.54,44.32,47.78,56.31,49.16,41.52,40.56,32.38,32.61,21.86,18.04,12.02,11.11,5.05
aws,79.01,106.11,85.32,78.36,80.52,66.69,56.78,39.39,22.2,37.22,22.35,19.39,18.95,6.03,3.74
LeetCode-Feedback,4.51,8.73,10.07,5.31,8.8,12.96,7.76,4.8,7.74,6.3,4.27,3.6,3.71,2.06,1.68
NixOS,90.47,104.53,104.48,59.41,91.06,74.3,64.11,54.6,57.13,44.47,39.73,33.16,27.21,19.71,7.67
newrelic,75.32,149.08,104.38,93.82,22.48,51.58,34.81,40.74,27.22,48.45,20.86,28.17,3.25,13.89,7.17
TP-Lab,79,6.27,1.06,2.4,1.54,1.43,0.71,1.2,1.33,1.4,2,0.86,2,2.2,5.08
metabase,59.58,79.1,70.85,63.4,61.84,60.87,55.47,71.1,67.31,41.02,43.36,48.89,27.23,22.95,9.29
huggingface,42.64,54.35,46.25,50.27,49.71,57.18,38.64,22.4,25.01,14.15,12.09,11.56,7.78,3.25,2.22
denoland,87.82,121.8,88.9,71.19,75.7,79.46,71.29,58.49,60.49,42.43,30.52,29.96,19.59,16.5,8.82
symfony,50.23,68.16,59.99,51.62,52.35,55.26,39.67,39.38,47.55,27.76,25.13,16.49,12.46,10.37,7.83
containers,9.93,10.05,17.24,7.31,17.85,13.38,10.94,6.35,6.92,15.33,5.78,8.83,4.39,6.83,4.58
storybookjs,133.81,161.56,171.68,134.25,102.66,110.19,109.06,92.32,85.33,77.28,56.61,33.61,28.49,15.95,6.83
cockroachdb,201.91,123.34,146.97,103.67,98.55,112.01,89.68,77.61,64.81,60.15,52.77,39.73,25.24,22.89,8.1
coolsnowwolf,15.4,16.08,19.52,13.47,22.36,31.07,20.99,14.26,7.29,20.34,7.54,8.3,7.89,5.99,2.09
xbmc,49.42,21.45,66.82,36.65,39.65,30.13,36.9,29.35,22.75,27.63,13.12,4.75,10.89,7.89,5.6
pytorch,112.66,104.43,105.4,94.38,87.38,89.96,57.19,59.14,49.4,47.3,37.59,31.03,18.18,18.84,4.74
airbytehq,102.82,128.47,145.22,97.51,102.72,96.07,73.58,59.95,107.37,69.62,55.41,46.81,35.36,29.68,10.26
ultralytics,25.34,46.51,22.83,24.45,28.42,33.45,14.8,22.18,17.97,24.1,18.61,21.92,46.12,30.92,12.29
kubernetes,39.67,60.19,27.34,34.01,30.19,24.95,21.13,17.55,18.34,25.32,50.53,38.03,26.13,20.8,9.03
tgstation,47.76,45.86,31.43,28.98,56.74,62.83,54.23,28.1,34.55,21.27,21.82,21.8,17.4,10.38,3.09
gitpod-io,58.46,87.77,64.85,88.02,85.07,84.84,72,53.74,52.02,44.64,42.21,41.1,29.47,17.72,10.65
neovim,49.98,38.35,23.27,25.62,33.83,39.42,33.98,27.64,19.61,23.96,16.04,17.79,6.61,7.83,2.46
keycloak,119.14,113.63,110.74,102.2,113.89,104.96,80.23,82.65,65.35,68.91,53.19,46.1,27.31,18.48,13.87
ruffle-rs,157.04,148.15,140.43,101.25,79.36,68.43,90.81,80.5,47.6,41.66,48.53,31.75,30.63,18.47,8.27
spack,111.43,107,104.13,93.71,87.43,119.01,113.43,92.87,76.29,64.82,53.52,44.4,26.85,25.28,10.97
electron,56.85,64.76,76.87,68.06,58.15,48.19,28.77,23.42,29.27,44.32,25.62,28.95,17.49,11.22,4.59
openssl,32.87,58.6,50.83,40.67,39.87,53.93,18.94,20.07,27.76,24.49,24.08,12.15,9.48,8.66,2.37
backstage,30.81,36.93,35.24,41.4,44.45,31.9,32.66,28.9,22.22,14.44,11.36,11.31,12.36,7.93,4.95
cilium,102.85,61.95,62.59,93.34,76.88,62.26,45.7,66.79,53.63,46.14,48.45,40.98,26.5,17.35,8.54
oppia,66.29,143.37,144,55.24,149.8,108.96,47.2,78.19,93.5,70.71,51.24,20.56,28.44,9.16,6.08
postmanlabs,131.18,98.17,78.75,100.86,116.63,94.41,66.39,77.23,85.87,45.02,57.84,60.38,23.68,20.59,7.47
obsproject,19.92,28.62,17.77,44.16,34.9,17.23,28.16,10.43,4.82,16.33,22.66,13.78,12.6,3.68,1.88
flathub,2.57,180.75,16.8,67.63,43.18,7.36,7.67,0.33,30.94,15.78,41.44,39.21,12.13,13.76,4.88
spyder-ide,3.31,16.07,20.68,18.63,11.51,20.45,13.51,0.17,4.92,5.7,5.99,2.99,2.1,3.6,1.26
strapi,12.43,32.2,29.33,17.54,31.54,30.82,27.64,21.71,25.26,11.56,22.14,18.85,22,16.66,7.64
GoogleChrome,102.75,76.11,87.23,70.41,68.6,85.47,83.91,49.31,42.22,58.79,33.25,24.24,20.22,11.95,6.78
nrwl,40.48,67.25,71.47,64.01,47.99,55.03,55.7,50.79,39.52,26.31,26.34,26.82,19.23,10.58,6.24
scipy,62.3,32,31.7,55.89,41.66,34.37,32.37,24.5,10.97,19.45,30.92,17.08,9.49,6.52,4.3
project-chip,196.64,80.34,101.74,78.07,54.33,55.8,33.71,41.14,56.19,50.88,52.25,49.14,27.82,14.18,9.41
ziglang,84.95,93.76,77.18,75.77,99.64,95.36,78.89,38.55,48.44,33.89,34.55,24.04,25.33,14.53,7.39
espressif,44.72,33.09,32.88,23.48,38.79,43.17,22.12,28.54,25.38,32.75,16.26,19.57,17.01,9.37,6.36
apache,3.36,1.88,8.31,2.81,11.75,3.4,4.27,7.81,10.02,5.17,10.51,14.64,6.79,4.76,3.19
ShadowMario,6.34,8.69,7.69,11.23,6.69,7.55,16.99,19.4,20.38,17,18.14,16.32,7.98,4.26,2.49
joomla,6.8,30.27,36.75,37.67,26.28,32.13,14.17,18.89,22.92,21.05,13.21,10.83,8.13,3.16,2.93
scikit-learn,25.33,37.35,19.33,46.57,21.88,24.08,29.83,26.57,16.42,7.77,10.09,9.59,4.69,7.06,2.65
RocketChat,134.67,120.94,128.59,104.09,106.89,95.27,84.49,54.33,27.99,41.58,28.2,29.46,15.39,9.62,5.63
laravel,29.08,23.81,26.13,27.19,21.17,23.56,17.96,6.36,2.88,6.57,13.24,25.81,8.07,2.38,2.61
ethereum,17.92,56.75,40.38,58.08,57.22,48.47,47.84,54.41,55.6,28.31,51.05,46.96,22.89,22.78,5.63
ant-design,61.67,56.13,62.9,71.56,50.39,49.57,42.78,44.96,34.73,29.34,17.24,18.53,10.34,4.86,2.02
directus,26,55.91,58.7,72.24,93.64,68.32,53.19,38.86,31.49,32.65,24.25,19.99,14.98,11.02,2.84
rails,31.22,16.43,37.71,41,7.06,28.89,13.7,20.26,7.28,15.48,19.41,12.23,3.1,7.27,5.87
vectordotdev,147.17,122.66,146.67,112.08,90.48,98.01,111.43,78.44,69.05,63.06,53.8,43.29,15.72,13.56,8.99
gatsbyjs,77.15,46.16,80.16,58.24,71.8,64.31,76.63,47.57,45.08,52.11,38.38,32.31,1.1,10.27,9.71
uBlockOrigin,6.63,16.6,6.82,5.31,11.62,12.26,5.65,0.95,17.74,8.9,4.16,5.47,3.74,1.64,1.25
webcompat,6.55,21.92,14.62,16.63,14.02,24.05,13.2,6.27,7.72,9.92,7.19,6.01,2.96,2.26,1.51
