Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
mrdoob,9.4,6.54,4.5,35.65,22.38,52.81,21.47,37.09,41.33,52.95,8.06,10.1,7.38,10.5,21.26,1.85,8.29,11.72,5.11,7.71,8.86,7,1.97,7.73,6.65,2.44,0.61
termux,53.28,40.94,33.38,44.31,29.88,22.65,57.27,18,30.82,70.15,24.85,15.81,16.72,18.81,9.23,10.98,28.23,46.85,34.84,22.92,12.35,12.1,11.26,5.21,2.08,3.89,1.43
rapid7,23.64,36.41,34.75,44.98,35.93,50.75,25.47,23.55,38.2,77.06,46.88,42.23,35.11,37.82,33.55,38.97,39.8,50.42,41.76,30.21,37.07,29.49,21.4,32.5,26,11.04,3.7
Regalis11,75.02,46.54,61.87,56.01,30.15,55.81,41.25,64.47,26.23,35.4,43.35,36.65,28.09,36.14,25.73,24.01,28.26,40.09,40.95,28.21,16.01,24.92,21.97,19.58,6.9,2.72,2.23
Koenkk,26.68,30.42,27.35,32.7,33.74,35.01,22.79,25.35,38.36,38.78,49.75,31.46,28.59,37.02,31.69,32.8,34.8,32.06,35.29,31.05,34.88,32.7,31.31,29.98,26.81,19.39,2.76
ccxt,35.61,33.02,37.35,64.02,42.58,50.53,39.97,84.36,37.58,29.37,15.78,20,16.5,9.08,22.12,18.65,11.12,12.69,19.8,17.45,16.57,9.39,8.05,7.46,3.78,2.73,1.43
JuliaLang,85.1,75.93,116.98,79.17,67.58,39.08,76.31,41,53.83,61.08,60.76,52.47,34.26,28.43,30.67,63.68,45.45,38.19,19.64,25.11,22.7,12.37,14.3,16.94,8.21,5.71,3.17
jitsi,119.03,106.88,87.33,98.55,106.33,158.71,103,99.58,97.28,97.97,43.64,57.51,27.69,7.17,18.59,7.91,12.43,26.52,20.48,20.38,15.15,5.17,14.39,13.57,7.04,5.76,0.57
WordPress,92.9,112.62,138.91,134.44,81.89,75.65,92.08,131.72,141.03,145.06,82.95,78.81,70.48,83.93,95.04,66.5,58.23,51.67,52.02,31.35,29.93,29.23,23.28,20.5,17.19,9.48,4.52
istio,71.02,60.62,68.3,79.06,74.59,72.34,82.18,70.78,91.9,95.98,85.83,56.33,70.17,84.95,67.14,81.8,78.94,63.72,47.59,57.87,50.26,61.33,53.53,47.88,13.02,6.41,2.78
qbittorrent,165.97,148.59,53.32,52.29,68.73,46.31,69.82,37.68,61.57,99.86,79.42,41.09,30.44,28.69,43.73,22.15,13.8,19.3,26.2,14.76,12.86,15.68,11.26,12.8,8.43,4.12,3.46
yt-dlp,16.58,15.37,13.91,13.53,59.46,41.81,13.3,20.48,23.85,44.95,35.5,16.24,17.26,22.52,22.28,23.17,16.26,11.8,11.42,10.29,12.31,9.59,7.68,10.13,11.42,3.52,1.82
DefinitelyTyped,107.96,55.48,31.13,33.36,102.19,4.11,11,2.68,10.67,4.33,4.77,17,10.8,8.71,37,86.5,26.29,39,11,11.17,8.2,12.5,5,25,8,1.33,0
mastodon,122.29,76.69,99.71,104.14,24.27,21.56,3.69,40.36,89.09,125.43,25.57,42.45,20.19,29.82,17.54,30.16,17.73,47.53,9.23,22.85,40.78,13.62,7.76,7.02,5.09,7.56,2.35
python,581.62,521.7,522.08,454.29,489.68,431.22,378.94,346.7,286.45,273.17,217.7,221.03,200.17,144.52,110.99,44.02,28.54,31.81,27.57,27.57,9.88,17.32,12.1,13.24,7.56,6.39,2.39
grpc,199.45,176.65,137.16,126.6,118.25,104.08,94.44,141.8,93.9,107.08,94.53,100.97,55.52,69.2,48.44,31.13,52.4,27.37,45.44,33.6,37.81,22.89,17.96,19.52,7.91,9.54,3.06
elastic,109.96,107.41,112.95,104.75,114.35,87.13,73.63,76.45,82.3,98.04,73.37,68.1,72.37,69.48,64.32,49.57,63.88,50.07,45.34,39.61,33.69,37.3,34.58,26.36,17.83,12.04,6.25
sveltejs,120.17,89,71.62,59.36,71.86,68.37,46.15,72.19,39.55,127.46,61.07,65.43,37.26,47.08,41.29,42.29,31.99,32.84,20.48,8.38,15.39,14.18,7.42,13.58,7.3,4.25,2.32
hashicorp,154.31,131.61,157.19,77.92,82.56,88.47,132.85,76.02,100.69,95.08,57.89,64.5,51.54,51.27,28.68,17.89,41.14,55.82,47.71,42.16,56.46,22.7,24.08,20.18,14.36,9.84,3.42
redis,69.62,34.32,57.97,26.72,54.46,34.95,41,44,17.24,34.73,47.9,45.11,30.95,15.93,18.42,30.87,7.42,13.44,18.59,32.77,32.12,9.71,10.95,16.55,16,5.92,3.76
Azure,154.87,96.39,128.97,92.19,112.49,111.48,86.15,104.35,104.45,109.54,73.36,84.45,88.73,82.69,65.74,83.01,60.78,61.64,54.74,46.58,46.33,44.74,34.55,33.69,22.65,10.43,6.21
golang,62.53,64.14,48.78,58.77,54.98,45.34,55,37.72,40.8,70.99,38.97,35.58,31.8,35.06,30.26,28.1,27.37,31.22,20.8,19.82,11.74,18.79,17.2,10.57,7.25,5.65,1.86
MicrosoftDocs,59.66,55.1,56.12,63.99,74.78,54.93,51.32,74.26,69.08,98.99,64.12,59.73,48.21,47.25,40.96,36.37,32.55,33.36,34.97,32.3,27.25,20.28,21.57,13.75,10.37,6.85,4.12
ArduPilot,88.87,82.4,93.5,65.46,89.36,55.52,57.31,99.89,48.71,55,63.15,80.77,43,58.55,23.13,46.56,23.62,31.84,18.13,18.08,26.67,12.3,10.4,15.23,3.64,6,3.82
systemd,73.07,48.01,47.76,48,33.45,49.57,50.55,23.96,16.69,53.36,22.31,40.56,13.87,38.33,34.25,32.44,27.8,22.67,26.11,16.75,11.45,14.71,14.44,6.73,7.79,2.92,1.68
TeamNewPipe,75.45,49.86,47.56,46.58,46,38.72,22.82,29.49,13.35,45.5,30.98,19.1,14.17,6.53,5.02,8.31,15.24,10.43,20.53,8.31,10.44,8.96,9.85,8.26,5.63,4.35,0.07
ppy,24.39,24.21,24.2,20.88,37.23,26.51,15.62,39.17,22.17,37.88,10.34,4.12,32.65,6.65,19.67,9.98,16.6,28.77,6.96,9.22,6.12,5.7,11.87,5.62,5.6,4.17,1.36
qgis,45.18,63.06,61.97,60.81,43.16,40.73,54.52,43.97,44.2,59.18,45.12,32.08,39.28,35.29,47.28,53.83,29.86,38.02,45.11,34.77,32.67,25.16,26.84,26.8,16.45,8.94,2.37
openjournals,68.18,60.59,62.48,56.88,61.53,79.62,49.37,43.04,72.6,60.16,49.62,60.4,52.85,63.22,56.24,50.46,62.36,64.23,52.65,52.35,47.64,56.12,53.81,39.76,31.89,16.95,9.28
microsoft,18.24,3.57,12.14,7.48,47.8,16.4,20.58,19.33,37.27,87.57,20.58,33.88,35.16,13.5,31.09,12.49,15.86,5.2,20.71,15.24,18.81,15.63,7.06,10.23,7.37,5.53,2.65
odoo,56.13,24.94,26.81,7.78,42.35,20.3,25.69,25.89,26.89,70.84,47.46,30.68,42.68,49.96,39.39,24.87,50.1,67.14,79.71,35.62,25.46,23.18,27.67,17.07,20.3,12.44,4.79
dbeaver,64.76,54.59,51.51,64.07,50.42,50.02,69.77,65.82,54.51,69.43,59.45,59.39,60.54,56.92,47.78,46.19,41.44,48.43,40.11,47.62,42.79,33.79,26.51,23.89,13.99,9.94,5.14
Lightning-AI,48.85,42.24,54.07,31,52.42,59.28,64.73,51.28,61.2,73.61,70.4,63.52,67.19,46.42,51.39,52.07,42.15,47.88,36.01,26.28,27.48,24.61,13.42,14.24,14.11,11.96,3.54
cloudflare,47.79,57.2,33.2,34.9,31.24,59.68,58.95,50.57,71.63,82,69.82,22.42,17.63,45.14,35.08,29.74,25.7,60.03,51.28,21.81,32.36,20.08,20.87,34.93,11.17,13.27,3.5
lensapp,75.25,78.48,99.88,59.94,65.06,35.66,41.85,93.16,53.93,73.97,9.44,69.13,45.3,102.62,73.34,62.38,24.89,28.91,13.92,38.96,35.92,15.45,12.17,18.65,15.79,5.35,3.05
bitnami,56.55,85.51,56.49,57.28,62.08,44.75,31.96,45.71,50.02,46.62,32.98,34.32,21.33,24.2,23.72,25.02,23.38,26.08,24.44,22.09,27.89,25.92,21.75,23.69,18.18,18.81,8.12
appsmithorg,75.47,81.28,108.5,90.75,82.61,68.42,76.67,62.92,70.04,86.62,76.51,75.29,55.64,70.06,53.52,61.66,52.33,60.93,36.85,43.37,36.11,30.65,26.53,20.52,21.34,14.44,6.71
prisma,50.92,47.64,60.03,119.28,85.09,92.56,77.34,108.1,98.56,123.18,80.8,89.85,62.34,46.34,82.42,63.28,52.91,55.96,35.34,29.27,23.49,23.53,14.71,19.87,11.56,7.13,4.58
llvm,504.09,507.87,440.12,429.25,361.02,324.88,311.22,273.81,241.58,229.76,143.75,46.41,49,52.41,62.28,45.17,39.25,44.97,42.41,23.77,25.17,28.01,24.26,18.55,10.04,8.09,4.15
darktable-org,96.65,114.95,139.86,144.53,89.88,48.36,127.18,157.79,150.51,230.55,141.24,132.19,157.9,117.41,114.84,39.76,32.09,32.92,32.95,28.38,5.63,21,9.8,20.94,9.01,7.25,2.52
go-gitea,91.62,72.3,55.44,73.31,46.39,80.1,56.99,57.35,48.92,48.71,50.55,33.16,38.41,49.35,20.8,37.03,36.38,46.01,22.8,33.03,14.11,18.4,17.49,16.9,9.72,4.78,2.03
Homebrew,16.12,8.51,9.82,22.35,12.37,19.19,12.96,4.85,18.97,30.37,5.9,12.79,7.12,13.86,16.18,20.29,17.64,14,12,5.71,26.67,4.61,19.9,9.55,16.56,6.51,1.27
tachiyomiorg,49.22,36.17,50.07,68.61,52.32,89.25,55.54,64.54,38.39,68.16,31.95,37.46,38.74,44.75,42.72,30.52,39.96,33.16,29.41,34.98,33.6,11.56,10.56,5.16,3.66,3.99,1.16
mlflow,85.81,194.25,179.33,179,121.21,63.5,16.38,114.46,77.5,63.29,82.27,81.47,51.71,15,19.43,20.88,16.44,39.61,15.26,16.55,9.71,4.73,10.95,8.3,4.68,4.48,3.81
flybywiresim,78.22,56.92,41.43,36.2,42.97,35.96,23.63,49.4,35.61,60.03,34.66,31.89,33.82,26.45,23.65,9.64,10.08,13.17,3.57,43.12,1.11,10.9,17.88,16,16.46,1.58,6.6
angular,44.81,47.94,33.12,28.9,42.3,29.94,43.74,37.84,55.85,64.95,28.32,46.24,32.99,26.77,20.59,31.94,15.37,13.68,11.59,13.2,9.52,21.09,6.03,9.42,3.3,3.42,1.64
bevyengine,182.29,139.02,148.73,229.3,168.14,181.72,166.67,145.94,109.48,178.86,117.45,80.86,97.35,98.24,109.22,62.6,70.75,52.73,49.59,51.07,30.14,25.06,18.58,14.11,9.83,8.12,2.94
zulip,67.71,66.15,42.33,77.99,85,110.9,96.04,115.33,109.6,100.39,71.67,56.44,57.75,62.41,61.94,77,63.66,47.53,46.58,25.27,50.09,26.35,25.5,26.69,15.9,15.27,5.06
trinodb,85.07,106.85,133.55,146.9,128.53,80.56,56.18,132.48,81.83,102.39,70.59,47.38,58.5,41.35,48.64,30.75,38.07,50.98,34.66,27.55,28.63,27.2,18.2,14.85,11.92,9.08,3.12
ray-project,102.82,123.71,135.05,114.38,113.78,121.85,95.98,105.51,87.38,104.56,98.99,92.33,125.58,90.58,83.83,65.78,75.85,72.38,45.83,57.52,43.44,25.77,23.73,23.91,15.91,15.49,5.08
rstudio,146.71,162.95,163.44,133.68,131.37,173.49,118.11,130.12,127.67,111.5,91.58,98.49,106.65,90.98,89.25,69.12,98.73,117.12,104.13,90.6,63.58,19.2,34.78,40.91,15.29,10.05,2.67
grafana,59.01,91.59,79.73,39.96,30.41,38.79,71.38,103.5,165.52,119.05,76.58,72.58,53.86,46.19,19.9,31.09,33.91,16.14,20.17,23.22,19.92,24.66,25.3,12.49,13.31,6.18,5.81
desktop,14.61,11.74,21.09,9.62,22.68,11.02,7.03,17.36,3.51,19.98,15.45,4.45,13.41,12.51,7.45,11.6,9.05,5.85,6.19,10.24,7.35,7.04,9.64,8.03,5.95,3.18,1.7
open-telemetry,263.59,300.03,221.62,281.47,299.66,290.05,214.59,291.85,242.5,151.13,107.86,82.85,65.9,58.03,65.49,53.89,73.19,33.57,41,33.68,29.96,38.86,32.04,25.01,13.41,11.78,3.89
getsentry,48.55,42.98,56.03,33.29,66.25,48.47,51.86,103.31,95.1,18.85,41.52,74.57,75.5,30.64,18.16,35.33,19.06,26.74,33.59,29.24,32.45,28.25,19.87,19.66,17.57,14.25,4.8
CleverRaven,224.02,217.34,198.62,235.12,175.68,165.86,133.43,139.46,149.09,178.07,129.3,123.8,139.58,145.45,112.7,130.99,136.3,116.12,67.15,27.13,53.14,60.14,43.04,40.28,34.56,7.3,2.74
quarkusio,56.73,55.94,81.79,75.61,71.38,79.52,53.3,56.05,51.43,74.18,34.99,50.26,38.63,40.16,49.45,44.17,31.43,41.88,38.51,20.83,20.17,16.75,16.03,14.93,9.55,6.87,4.31
SerenityOS,34.62,55.55,52.79,50.31,27.95,40.57,21.1,40.08,36.06,41.15,19.44,26.44,41.88,34.38,33.07,51.06,61.52,46.25,40.8,26.64,16.5,36.79,16.8,13.07,16.14,7.06,2
open-mmlab,33.24,39.3,53.45,77.62,33.27,33.5,43.67,28.36,40.71,68.03,36.55,61.92,49.36,24.64,27.47,36.96,50.37,54.47,59.54,43.82,35.68,21.19,27.25,31.5,19.59,12.52,6.27
brave,66.52,64.58,70.17,61.73,49.2,42.58,43.8,39.51,28.33,53.59,43.52,34.1,37.04,42.75,44.3,28.26,33.78,23.76,20.4,18.94,16.59,11.83,11.81,13.72,8.01,6.13,3.27
expo,111.71,165.96,121.75,103.59,98.82,99.34,80.23,81.95,89,79.92,45.74,39.26,52.14,61.07,84.85,74.21,41.41,21.71,37.25,32.37,32.07,30.12,11.44,26.91,17.59,3.67,1.46
conda-forge,18.33,15.5,23.33,36.75,42,0,34,17.2,4.5,106,72.8,134.67,140,33.4,91.4,13,62.5,63.2,32.5,1,27,26.5,24.67,2,4.5,6.5,3
alibaba,17.58,37.07,20.34,17.06,20.17,26.89,21.25,38.24,163.46,168.16,162.09,144.49,111.69,103.5,34.37,12.4,21.17,20.45,10,9.1,8.77,9,11.94,9.95,12.87,8.08,5.6
elementor,74.7,75.57,98.15,37.46,54.63,54.82,60.23,63.43,60.65,96.33,94.17,62.55,53.25,64.44,68.52,62.56,80.37,54.84,51.42,24.28,24.15,7.8,13.32,15.61,20.16,5.2,8.98
argoproj,88.31,90.71,82.24,86.39,59.55,51.97,28.39,53.29,45.5,96,44.53,55.17,38.21,61.27,53.2,60.1,43.24,35.49,35.76,27.06,25.92,27.65,10.45,27.59,14.39,5.66,1.3
azerothcore,179.05,47.76,31.78,57.54,74.73,66.39,54.22,48.51,39.56,43.25,39.17,38.04,53.47,63.96,33.73,80.6,87.64,60.84,53.47,34.69,31.96,26.53,26.49,19.94,14.99,8.28,2.37
Chia-Network,18.88,25.88,25.65,28.96,46.58,26.64,14.22,14.91,16.78,30.61,22.85,37.82,32.6,22.1,39.93,31.89,39.57,27.53,25.38,40.66,28.11,25.65,21.08,19.41,19.54,13.69,5.44
files-community,69.61,54.63,85.52,75.09,52.5,47.12,79.75,87.32,78.59,122.56,89.5,60.28,55.52,43.92,40.45,30.32,37.21,19.19,35.28,24.29,19.68,16.51,6.98,7.69,4.69,4.21,1.75
type-challenges,18,0.41,0.24,59,62.45,5.63,7,68.31,32.68,198.13,125.24,13.95,17.71,18.17,14.71,30.28,39.69,16.42,3.99,7.06,4.81,2.16,3.52,2.65,3.25,1.6,0.09
mdn,139.72,148,67.37,94.79,62.49,20.36,63.68,51.3,137.33,148.9,91.79,108.38,79.19,39.76,64.55,88.86,49.48,33.62,47.92,29.76,24.38,15.41,22.72,19.22,13.62,11.56,3.72
gradle,132.12,147.18,169.31,162.05,114.63,97.63,129.8,117.88,72.96,102.44,66.03,71.11,52.91,49.54,81.76,56.72,57.57,38.63,35.58,32.79,29.49,25.59,29.66,24.67,17.38,11.51,4.43
dotnet,49.66,55.77,39.4,38.42,43.87,40.72,26.26,28.17,36.51,57.5,37.59,33.59,32.9,43,34.2,29.01,21.68,30.77,17.95,19.47,17.72,18.84,16.59,14.82,11.07,7.83,4.08
ansible,38.12,31.07,47.88,46.73,55.44,53.6,21.67,49.73,50.29,53.04,27.79,45.93,37.77,45.16,27.15,31,23.86,17.75,7.32,20.3,7.32,5.66,7.57,11,8.65,3.05,2.42
bitcoin,78.16,60.82,99.12,81.99,51.57,74.15,68.62,94.96,78.57,96.03,30.18,46.25,26.81,60.67,19.16,33.1,22.86,17.65,48.55,14.82,22.12,13.3,13.03,6.75,5,2.33,1.45
openhab,119.13,161.49,162.17,114.08,83.67,126.78,170.52,112.08,83.11,131.37,88.89,69.43,65.58,73.74,84.71,74.57,42.53,50.46,30.61,23.37,44.92,29.46,31.53,10.91,16.25,10.94,5.81
renovatebot,59.08,79.72,42.51,99.64,61.72,72.85,71.63,58.73,38.21,97.36,59.05,66,63.49,39.66,51.03,44.7,21.71,36.6,35.43,28.24,19.67,26.52,17.96,21.75,15.56,8.34,1.1
PowerShell,56.94,94.58,70.41,64.06,109.53,77.3,42.62,43.53,46.26,72.91,54.06,45.77,27.82,30.82,37.59,25,5.1,31.67,27.83,8.38,5.07,10.05,16.54,15.78,6.98,6.69,3.53
Skyrat-SS13,226.3,213.36,187.44,93.09,136.27,147.79,140,99.24,104.21,113.72,83.53,73.19,91.62,89.5,64.5,78.39,43.12,101.32,44.14,61.85,40.5,45.89,34.26,37.22,21.69,19.54,4.4
vitejs,5.86,26.15,85.92,112.52,104.66,97.07,107.29,97.79,70.08,119.09,75.95,49.76,69.05,62.49,36.09,21.16,15.18,23.11,17.46,15.49,12.97,18.49,11.8,8.21,8.52,5.49,2.76
aws-amplify,76.54,49.31,38.6,45.34,56.96,38.64,36.77,69.02,77.01,81.02,30.57,28.62,36.83,51.3,44.44,43.59,28.14,24.19,18.79,39,27.37,22.69,29.19,31.2,17.57,8.62,5.3
element-plus,24.25,66.43,24.48,48.47,39.03,24.39,26.57,34.64,28.88,39.26,29.04,21.49,24.19,13.39,18.17,40.75,28.2,29.93,22.61,17.02,10.25,10.94,9.94,15.9,12.47,3.93,1.91
trustwallet,7.57,3.8,20.88,16.09,4.96,2.59,2.5,4.68,1.67,5.21,1.86,1.8,1.68,0.14,1.08,0.7,0.27,0.68,0.74,1.29,0.36,0.16,2.06,0.27,0.11,0.25,0.32
firebase,56.11,168.14,32.89,72.6,61.33,57.42,55.57,67.21,47.11,56.06,16.53,15.48,27,24.71,7,8.29,47.35,31.21,17.65,19.52,12.29,9.84,8.09,10.39,10.67,5.27,5.64
opencv,67.16,57.91,89.96,73.46,43.25,44.64,59.05,69.52,31.18,67.77,43.07,22.44,58.17,40.25,12.91,20.41,33.52,32.55,33.44,29.84,29.94,19.97,17.85,15.44,16.92,8.64,1.82
xamarin,132.77,92.86,174.43,48.07,83.38,66.89,59.33,35.14,92.52,79.32,57.74,50.6,62.78,49.58,49.71,42.44,35.2,38.43,14.16,32.83,15.87,24,36.02,23.3,8.06,6.09,5.11
void-linux,58.94,71.93,97.79,92.43,121.71,67.97,64.96,125.64,73.4,117.91,92.76,90.61,63.64,54.58,51.42,68.06,64.48,40.1,22.93,20.67,24.61,6,14,7.36,5.32,0.52,3.33
PrestaShop,46.53,42.52,50.53,23.16,46.79,54.38,36.91,37.41,46.1,40.37,39.56,33.31,42.84,46.49,31.79,51.66,34.52,40.03,50.73,42.26,28.71,27.05,21.37,9.98,9.98,9.93,3.91
IntelRealSense,19.05,22.87,26.83,20.7,36.21,16.05,17.48,12.64,11.16,39.9,12.71,16.97,11.27,13.92,16.61,13.31,14.16,13.5,15.1,16.64,11.09,15.96,12.18,11.28,13.81,11.87,8.98
github,13.29,12.76,21.8,3.12,18.1,20.97,13.39,15.3,5.17,31.05,16.34,17.98,24,21.56,19.17,25.74,26.46,18.17,21.76,13.57,11.46,8.99,11.84,11.93,4.83,3.76,1.19
sourcegraph,70.26,80.04,81.15,61.92,51.1,68.33,55.34,61.65,67.21,84.73,59.3,61.22,32.16,51.68,45.92,49.15,43.52,37.84,31.69,25.33,24.75,24.32,21.98,28.08,21.46,11.89,4.22
facebook,97.88,244.99,173.82,115.56,137.65,119.9,117.31,116.52,95.08,169.19,135.76,141.13,117.77,148.85,117.13,111.65,88.8,80.4,87.16,68.59,60.85,17.15,15.99,14.04,10.21,7.36,2.86
cypress-io,55.03,51.3,42.65,53.16,112.38,73.31,76.02,106.78,78.59,164.4,86.52,67.5,49.87,35.92,67.68,46.56,92.21,34.26,32.15,21.88,21.34,27.21,25.51,18.19,13.25,8.44,5.73
ankidroid,91.08,68.15,53.3,52.07,46.63,60.33,20.16,92.56,40.29,73.18,78.17,104.58,70.24,68.88,59.27,46.65,73.54,65.44,42.67,30.33,42.1,26.49,28.08,26.62,16.93,5.31,3.74
Expensify,30.92,19.39,23.3,23.72,34.48,33.62,35.21,30.19,84,98.35,29.55,30.55,48.25,51.37,52.31,54.83,34.78,44.73,33.05,34.05,29.31,28.77,18.59,20.99,17.03,12.17,6.11
