Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
JuliaLang,25.35,26.41,34.81,24.76,34.82,25.16,26.82,32.28,19.93,43.85,18.06,24.07,13.8,16.33,20.26,26.14,19.55,21.96,15.33,15.61,10.59,10.14,13.24,8.04,5.67,3.33,2.6
jitsi,6.73,14,15.28,13.18,30.25,22.67,15.7,14.06,6.18,32.43,5.37,5.54,5.64,6.61,2.87,5.16,2.43,3.22,2.26,4.1,2.86,6.18,4.68,9.56,3.74,2.68,1.21
WordPress,26.2,19.6,23.67,26.51,30.62,25.63,24.18,28.81,18.36,54.37,21.25,21.06,11.31,14.8,16.64,12.62,18.03,15.53,15.88,9,11.5,11.96,10.07,8.93,7.4,4.34,2.7
istio,6.19,6.45,5.74,5.34,5.82,7.67,6.36,6.93,5.87,22.99,8.91,10.63,9.95,6.87,5.83,5.28,5.45,5.92,4.69,5.94,5.21,5.52,5.22,7.44,4.18,2.12,1.34
qbittorrent,24.35,27.26,12.49,9.35,23.86,3.89,11.87,17.14,19.52,26.53,18.66,22.25,6.28,10.46,22.9,11.55,10.98,12.47,4.13,5.74,8.68,7.88,6.98,14.98,12.65,3.46,2.09
yt-dlp,31.58,3.86,5.91,2.08,7.34,32.05,3.89,8.54,17.57,21.43,14.98,9.55,11.57,25.44,10.85,21.41,18.35,10.24,7.78,9,14.19,10.89,11.08,16.11,16.2,7.33,1.55
DefinitelyTyped,8.35,9.63,9.56,10.37,6.56,10.65,8.43,8.94,5.02,19.51,7.76,11.29,8.4,9.89,10.07,9.14,9.12,12.2,13.2,12.26,18.06,8.28,9.54,14.98,11.48,7.56,3.21
mastodon,23.02,18.67,11.42,2.77,15.99,15.96,35.95,18.66,17.44,45,6.96,18.46,10.53,10.41,11.55,16.7,25.48,24.02,10.59,12.24,6.62,2.73,8.43,11.29,6.5,3.57,1.81
python,38.35,40.03,46.45,22.76,16.65,22.33,7.63,14.68,12.39,42.56,10.69,13.26,12.24,17.98,13.2,10.51,11.62,11.19,9.97,7.75,7.37,4.32,5.1,5.1,3.44,3.28,1.6
grpc,11.57,11.4,18.02,14.39,19.62,21.42,29.17,19.8,19.13,41.25,18.11,15.34,17.86,15.45,17.53,14.1,14.88,16.66,10.96,6.78,6.59,9.79,9.12,14.75,4.3,3.25,2.92
elastic,5.13,4.92,6.37,4.88,7.08,5.63,4.54,4.49,5.06,15.6,6.02,7.86,6.74,8.26,8.73,7.28,7.77,6.82,7.98,6.33,5.23,5.83,6.01,6.65,4.79,3.28,2.87
hashicorp,30.2,38.83,18.28,33.01,37.11,24.99,20.01,22.15,46.01,55.54,25.25,12.14,13.32,12.29,5.95,3.99,5.58,10.62,10.67,9.32,10.4,7.44,6.7,9.67,5.91,3.29,1.66
redis,19.16,11.93,13.55,7.8,28.02,12.91,22.94,30.89,19.42,18.5,14.57,10.32,6.98,16.92,9.77,17.9,14.33,6.39,17.38,17.39,14.67,5.64,12.13,10.42,8.97,4.65,3.48
Azure,7.67,13.22,5.65,6.66,6.73,6.26,9.59,13.71,4.29,29.1,4.7,5.9,6.42,6.77,5.43,5.24,5.36,7.35,7.71,7.32,7.63,8.68,7.08,9.77,2.95,2.3,1.65
golang,108.74,57.61,18.27,27.49,60.39,36.83,59.66,82.75,56.38,139.85,54.51,36.48,97.71,45.69,19.76,21.59,19.06,46.05,47.53,8.07,12.06,6.83,13.24,11.55,5.9,2.82,2.5
ceph,30.74,21.69,30.34,36.95,40.84,45.91,38.19,31.64,44.84,67.47,51.63,62.4,55.87,38.61,39.68,46.77,28.62,21.37,17.98,18.94,30.21,20.99,16.86,15.74,14.39,7.89,3.34
MicrosoftDocs,11.96,21.95,21.86,20.11,21.96,28.74,21.76,29.7,27.14,48.15,25.27,29.7,18.46,22.45,31.16,33.69,35.14,23.78,21.05,23.39,19.52,16.58,14.41,14.71,8.87,5.32,2.42
ArduPilot,19.57,28.11,26.61,13.48,23.64,23.86,22.41,23.26,12.75,33.97,15.11,14.89,18.1,19.35,11.91,24.84,17.04,23.35,15.39,9.7,10.22,13.16,9.13,8.59,4.16,4.71,2.31
systemd,10.99,7.2,13.04,6.31,11.32,13.2,14.3,11.73,9.51,28.15,4.44,6.51,8.88,10.84,12.04,9.39,6.88,12.97,5.6,2.18,3.8,5.41,5.53,3.32,2.89,2.3,1.36
TeamNewPipe,43.92,37.89,24.57,14.59,23.37,27.81,7.56,31.54,15.13,80.7,31.19,19.69,46,4.62,10.09,28.91,15.1,29.35,23.37,62.03,19.73,14.83,17,15.62,8.24,8.59,6
ppy,20.02,8.73,5.27,5.77,3.86,3.64,6.51,7.85,8.85,38.08,6.98,2.42,6.49,0.86,3.95,5.2,3.71,3.04,3.6,5,3.63,4.31,3.31,6.66,3.06,3.66,2.53
qgis,3.1,6.53,3.59,4.7,4.37,4.27,3.08,3.43,8.57,9.86,4.24,8.43,5.16,7.1,4.21,5.08,3.13,7.21,9.23,4.38,9.31,11.1,4.15,8.04,6.13,4.85,2.64
google,89.3,96.46,63.56,79.63,47.11,70.05,64.3,106.92,75.26,155.24,73.41,73.34,58.68,50.97,59.78,72.04,37.74,41.25,45.02,20.9,19.89,17.64,13.93,7.5,6.79,2.28,1.39
odoo,23.35,18.03,21.29,24.03,19.15,26.72,18.85,28.69,18.07,53.44,22.14,15.16,16.04,15.64,14.96,15.95,11.78,10.72,10.87,9.63,8.1,6.74,8.43,7.64,4.69,3.42,2.03
dbeaver,1.29,3.7,1.73,2.98,0.91,5.83,2.42,7.63,2.54,0.94,3.35,5.02,1.71,1.8,1.71,4.45,5.9,10.52,3.59,5.76,3.92,5.37,6.86,6.46,5.16,4.56,4.51
Lightning-AI,8.32,9.28,11.38,12.2,10.59,13.89,11.69,17.26,11.47,46.46,8.81,18.44,22.63,18.7,18.21,13.67,14.68,13.74,12.74,13.39,8.32,6.27,5.84,4.83,3.11,3.95,2.31
cloudflare,11.92,12.96,14.77,7.78,5.86,4.97,9.01,9.41,4.85,52.54,7.53,7.71,8.88,6.95,5.76,3.57,3.32,7.02,6.88,6.39,6.18,4.33,3.73,6.62,3.37,3.07,1.04
lensapp,13.82,14.53,21.28,5.6,6.89,7.38,27.93,4.66,7.64,18.14,5.18,20.9,10.61,15.38,2.04,11.28,8.28,4.86,2.66,8.3,3.05,1.39,1.34,2.75,3.39,2.62,1.06
bitnami,7.11,13.49,3.56,6.25,13.83,12.47,6.16,4.78,17.82,29.21,6.01,8.92,3.11,2.03,4.75,5.01,3.78,3.99,4.41,2.5,3.26,2.31,2.83,2.64,2.91,1.7,0.9
appsmithorg,7.78,5.81,6.07,8.73,17.73,9.31,7.52,9.53,10.5,29.9,12.89,11.06,9.1,10.93,10.37,10.31,10.61,13.83,10.31,9.09,7.24,8.58,8.2,7.39,7.81,5.6,3.29
prisma,0.6,3.63,6.3,3.65,5.53,7.45,3.44,13.02,2.82,36.35,5.33,7.88,6.59,4.91,11.01,7.59,8.78,5.53,5.82,2.94,4.6,7.33,5.09,4.43,2.09,2.48,1.57
darktable-org,7.85,8.34,2,14.57,8.79,4.23,8.79,2.08,6.9,17.29,13.78,17.9,18.63,9.89,7.97,5.07,9.84,5.77,16.32,11.12,1.98,3.97,3.22,6.58,2.63,1.62,0.72
go-gitea,16.88,34.3,29.32,13.77,12.56,13.98,9.86,8.83,9.89,31.58,15.64,20.61,10.53,7.55,4.03,7.99,7.19,13.16,12.54,9.42,7.46,7.19,7.14,6.14,4.51,3.79,1.32
Homebrew,2.03,1.73,2.1,1.8,1.38,1.06,1.5,1.89,2.22,5.5,1.95,2.27,1.74,1.54,2.45,2.06,2.39,2.3,2.32,2.02,2.11,2.99,1.96,1.6,1.26,0.84,0.42
tachiyomiorg,0.39,0.56,0.34,1.26,0.86,0.37,0.58,1.05,1.21,11.15,5.64,1.19,1.71,2.37,1.09,1.71,1.93,0.63,0.73,0.8,0.7,1.49,1.79,1.16,0.54,0.78,1.66
mlflow,18.89,25.69,32.15,17.08,9.75,13.35,6.68,11.35,5.24,37.38,7.3,10.72,6.28,6.71,6.64,7.64,5.77,2.82,6.64,4.53,2.95,4.42,2.84,2.77,4.93,2.77,1.7
flybywiresim,13.87,12.41,12.26,8.49,14.49,24.5,33.11,14.87,13.45,63.12,20.95,25.69,13.84,7.8,10.83,9.24,9.47,14.79,15.91,29.7,21.17,15.68,18.97,15.35,15.08,5.71,3.95
angular,22.43,10.17,17.74,7.24,6.98,14.85,13.14,15.37,13.19,38.88,12.55,14.96,5.15,9.86,11.15,7.46,8.53,3.29,9.2,6.78,9.46,11.49,15.15,11.97,4.78,3.81,2.55
bevyengine,30.44,28.83,42.93,52.27,65.43,69.67,71.38,70.06,69,128.2,30.14,29.15,50.79,39.63,43.79,36.2,33.08,26.56,25.15,23.35,17.79,14.28,11.96,13.58,5.19,4.06,2.38
zulip,56.79,20.49,23.04,16.55,10.64,17.69,18.63,31.98,19.21,82.32,18.24,25.6,18.04,22.73,21.48,21.68,20.37,19.6,20.42,14.04,15.09,8.1,9.98,16.84,9.72,6.39,2.84
trinodb,59.94,20.46,40.37,35.91,46.54,52.28,66.42,65.59,24.8,83.03,43.07,35.12,29.57,29.11,28.26,25.96,21.42,18.91,13.79,14.34,13.87,10.75,12.4,10.25,9.67,7.4,3.16
ray-project,15.7,16.31,11.63,23.25,18.11,11.76,10.61,12.71,19,32.47,15.02,19.09,14.6,11.91,13.3,11.34,15.51,12.9,8.19,10.63,12.93,8.32,9.94,13.36,6.97,4.33,2.79
rstudio,1.48,1.54,12.38,5.52,15.93,0.96,5.92,6.36,1.14,5.25,4.75,5.83,2.82,1.47,3.16,2.39,2.57,2.61,5.58,2.43,7.16,1.21,2,7.38,4.16,2.73,1.35
grafana,8.89,17.86,29.95,16.22,7.05,13.27,3.99,5.62,19.98,25.5,10.15,20.8,7.47,14.53,18.07,12.05,19.1,14.32,21.69,11.61,16.9,12.41,11.01,11.65,3.95,4.9,3.56
desktop,12.67,17.53,6.91,5.23,16.18,6.59,27.88,2.96,9.23,41,3.83,7.44,7.77,2.99,5.03,2.5,9.74,7.83,8.12,14.19,7.8,6.79,10.24,10.48,9.6,4.32,3.47
open-telemetry,2.34,2.42,2.93,4.58,2.78,2.62,4.76,3.7,4.25,14.87,5.42,5.35,3.84,4.08,4.5,5.69,6.52,3.08,5.16,4.77,2.94,4.19,5.56,4.79,2.23,2.02,0.99
getsentry,3.59,3.42,3.31,3.83,7.74,3.51,3.83,7.15,4.06,20.55,4.54,6.92,3.98,5.23,4.02,3.4,3.41,4.44,4.62,4.63,3.69,2.61,3.23,5.09,2.9,2.78,1.49
CleverRaven,14.7,21.66,21.25,18.65,24.03,13.64,11.67,8.14,5.48,20.47,6.13,7.41,5.08,8.49,12.19,7.07,11.11,11.78,10.79,8.87,12.13,14.22,16.63,18.96,14.96,6.79,1.93
quarkusio,6.09,7.13,3.49,7.5,6.05,7.18,5.13,5.65,5.8,23.5,6.52,5.71,3.98,3.87,5.06,6.63,8.21,5.84,7.89,5.32,4.21,4.25,4.65,6.8,3.82,2.38,1.93
SerenityOS,4.1,4.08,2.41,3.49,2.79,2.71,2.77,5.57,3.07,9.45,4.33,5.42,4.25,6.22,5.01,7.39,7.46,7.47,6.26,7.81,7.68,5.82,7.18,7.87,5.05,2.97,1.65
open-mmlab,28.83,12.09,9.31,16.12,9.88,16.71,12.05,27.06,5.97,35.08,15.11,11.33,20.65,14.48,13.64,13.93,20.45,41.31,10.28,10.1,14.08,9.78,7.97,9.42,6.13,3.91,4.17
brave,0.82,1.8,3.57,2.65,0.68,2.45,3,9.77,1.67,45.6,0.85,20.25,7.1,5,3.2,15.19,7.45,4.77,7.71,0.12,4,11.33,5.08,0.38,0.36,0.1,0.2
expo,38.02,21.43,15.92,12.44,21.56,15.11,12.37,14.29,20.05,13.87,11.19,9.57,8.07,10.48,8.41,5.26,8.03,7.3,5.15,7.45,6.39,3.59,6.11,3.81,4.08,2.49,2.14
php,52.93,28.91,32.25,13.35,17.67,9.43,8.86,24.62,29.95,17.3,17.29,35.42,45.89,39.62,32.84,39.39,13.39,12.86,7.41,8.53,6.8,12.82,10.09,10.79,6.26,5.65,2.41
conda-forge,20.98,12.95,16.62,22.31,17.2,25.1,24.93,20.75,23.92,78.07,17.01,27.5,19.88,26.08,23.27,23.85,15.35,13.27,16.67,11.08,8.15,9.46,6.1,8.64,9.56,7.24,2.72
alibaba,3.55,3.95,4.51,1.71,2.85,1.76,3.12,2.49,5.72,12.17,31.36,40.49,11.25,31.55,4.05,11.29,4.19,4.68,8.24,4.5,4.38,3.31,3.58,5.29,7.74,4.77,1.85
elementor,19.79,32.54,15.76,15.21,15.44,14.64,7.5,24.71,31.16,32.65,8.65,29.55,40.93,32.81,20.96,28.29,26.3,17.41,7.03,5.75,8.62,9.81,8.18,8.27,6.65,5.01,3.02
argoproj,18.95,18.98,23.94,7.54,12.42,32.41,19.67,7.96,8.63,63.53,26.87,13.67,8.57,18.89,11.87,14.32,8.89,17.47,13.43,12.73,16.39,14.2,13.12,19.84,10.25,9.49,1.8
azerothcore,16.19,13.48,15.96,14.19,22.56,15.58,13.58,12.32,11.72,24.28,5.64,10.55,12.72,12.68,10.77,8.33,9.22,22.04,10.74,9.24,16.4,10.77,12.05,14.67,6.8,4.15,1.64
JetBrains,4.26,5.18,4.09,5.43,4.7,3.54,5.98,3.25,3.52,3.43,2.92,3.51,5.39,6.78,3.49,4.59,4.66,4.6,4.27,2.8,3.79,4.02,2.88,5.9,3.98,5.94,2.56
Chia-Network,1.27,1.08,5.02,9.31,52.99,19.24,24.3,22.29,26.12,75.98,30.36,20.92,9.04,18.68,20.54,10.94,14.09,8.46,4.52,5.41,7.81,8.97,8.86,10.39,6.56,4.3,2.52
files-community,2.75,2.68,2.08,2.53,4,2.05,2.12,1.86,3.23,7.46,4.72,1.93,4.12,4.35,4.66,4.72,8.76,5.86,7.09,3.61,3.63,3.26,5.59,5.06,3.25,1.53,1.23
type-challenges,0.11,0.5,0.78,352.5,0.17,0.17,3.38,0.44,14.08,64.5,2.22,0.24,2.75,0.6,2,21,51.33,6.27,14,22.25,14.75,2.73,2.57,8.11,9,0.12,0.45
mdn,43.77,6.94,10.64,9.02,7.73,12.27,11.27,8.74,12.57,32.66,15.16,10.7,9.18,9.32,10.99,10.69,7.16,5.76,4.87,5.68,6.42,4.78,4.5,5.93,4.73,3.35,2.06
gradle,8.14,5.42,13.81,4.85,35.19,13.34,11.87,8.55,9.22,62.16,13.65,9.46,14.75,17.52,13.15,7.88,15.14,8.34,13.5,7.99,6.03,8.45,5.57,4.5,5.03,3.58,1.56
dotnet,7.64,5.92,6.35,9.35,7.89,7.2,6.03,4.21,3.36,14.78,5.62,9.43,5.62,12.29,10.44,15.94,11.6,4.65,10.45,4.61,6.13,6,6.89,9.6,5.88,4.29,2
ansible,36.96,30.61,27.66,17.52,21.05,31.15,49.26,35.1,20.01,99.19,19.6,35.39,7.09,9.83,7.05,11.99,11.23,8.79,5.22,14.69,7.82,5.14,6.55,7.25,5.45,3.01,2.34
bitcoin,32.41,50.41,40.57,36.27,44.89,44.12,47.44,49.25,42.56,84.87,48.91,22.85,35.84,33.03,25.22,31.72,30.91,29.89,35.62,29.37,22.08,20.94,21.28,16.74,9.32,4.68,2.79
openhab,19.54,22.85,32.23,8.91,29.09,10.78,24.73,33.72,22.07,17.61,8.02,9.95,19.05,18.94,11.31,6.23,8.39,12.64,7.87,13.56,8.39,8.74,7.28,7.21,8.29,6.13,2
renovatebot,8.35,8.28,8.65,4.83,7.36,4.97,5.59,6.54,3.36,31.34,5.63,9.97,7.43,8.38,10.81,9.55,5.89,9.08,9.53,5.55,7.8,4.23,4.28,3.57,2.7,2.3,1
PowerShell,71.58,12.77,12.53,25.87,13.34,34.16,33.14,28.15,21.28,14.05,33.65,23.26,25.77,12.24,17.13,8.72,4.91,12.3,5.26,3.82,4.34,3.67,9.71,14.08,9.88,4.32,2.09
openjdk,17.21,15.7,9.64,10.54,12.5,9.61,12.73,11.3,16.72,41.26,14.01,14.54,15.34,13.51,18.65,14.82,10.84,14.92,17.15,14.96,14.55,14.87,11.78,13.04,9.41,6.65,4.02
Skyrat-SS13,1.92,1.41,0.92,0.96,0.89,1.46,2.31,2.26,2.44,4.75,2.17,2.61,2.26,1.94,2.68,1.32,2.52,1.89,2.69,2.51,3.66,3.38,3.78,6.54,4.14,6.81,2.11
vitejs,10.56,9.38,35.06,41.52,23.24,23.74,45.59,24.38,24.26,72.7,30.68,23.35,41.19,42.31,14.28,22.29,8.6,13.17,13.23,14.49,13.59,8.47,8.76,7.49,9.12,4.44,1.19
demisto,9.43,9.65,10.59,9.22,8.94,7.11,7.58,5.02,6.28,17.85,10.01,7.76,6.43,8.58,9.84,10.74,9.43,11.84,10.18,7.51,9.75,9.33,6.74,5.73,4.81,3.97,1.84
aws-amplify,27.17,19.73,10.88,7.75,12.89,10.25,18.81,24.9,20.7,33.67,2.48,14.08,14.75,20.75,19.22,6.52,12.39,9.45,13.31,19.72,21.91,5.73,6.16,9.02,5.46,2.53,1.5
element-plus,3.89,29.62,15.59,23.32,13.81,5.52,7.45,7.02,5.01,27.64,17.79,9.8,7.95,7,8.77,10.48,12.07,11.86,13.22,6.61,10.41,13.39,6.15,11.2,19.85,5.1,1.65
trustwallet,2.42,3.38,2.23,1.77,1.08,0.61,0.78,1.19,0.87,1.32,0.48,0.51,0.66,0.71,0.5,0.73,0.65,0.75,0.53,0.81,0.69,0.76,1.02,0.51,0.43,0.39,0.32
firebase,7.29,6.59,6.92,42.15,47.22,34.2,12.68,13.71,9.36,36.73,14.77,10.87,3.59,11.73,8.79,9.31,6.12,26.14,9.25,9.12,5.92,8.18,6.32,7.42,4.99,3.57,1.67
opencv,26.33,6.21,6.66,23.85,15.71,16,37.86,13.12,14.14,30.14,10.39,12.92,18.46,31.23,26.64,19.41,24.91,26.76,17.22,19.45,13.29,11.07,9.82,9.75,10.11,12.85,3.6
xamarin,1.45,4.38,1.32,1.52,2.04,3.05,3.22,2.71,4.02,11.7,2.47,3.87,3.74,4.67,4.92,2.97,5.53,5.52,8.4,3.91,3.15,1.96,3.2,4.25,2.76,2.67,1.84
void-linux,29.04,22.99,29.91,32.06,35.17,37.16,25.68,38.97,27.99,57.95,19.6,25.77,22.43,26.02,30.93,26.42,25.27,17.07,19.19,13.92,15.66,12.06,14.74,9.36,6.55,4.79,2.37
PrestaShop,30.53,20.02,27.96,24.72,24.75,31.5,32.88,35.68,43.2,49.77,31.97,17.96,44.51,41.23,30.26,21.51,59.36,41.74,49.87,40.11,30.39,18.67,10.75,7.9,5.23,5.04,2.76
IntelRealSense,24.39,20.09,9.84,12.35,9.86,13.94,10.88,6.38,14.93,61,3.57,1.67,5.83,1.4,1.57,1,42,25.81,20.17,5.89,4.57,6.91,10.9,4.82,1.89,2.88,1.53
github,9.11,19.43,2.76,10.57,12.37,3.58,4.64,1.51,2.53,9.26,5.04,4.98,6.15,9.23,6.56,3.03,3.55,3.06,2.94,3.48,1.15,1.03,1.84,3.96,1.98,0.51,0.58
sourcegraph,8.37,5.8,5.56,7.6,10.04,11.1,5.5,8.11,8.75,17.82,4.77,6.58,7.82,5.64,6.69,6.06,4.77,4.83,4.74,4.33,4.89,3.92,4.04,3.47,3.35,2.5,0.95
openshift,5.18,4.79,7.28,8.02,6.58,5.75,5.14,7.44,5.22,10.53,5.36,7.7,5.23,6.48,5.35,8.04,8.04,6.71,5.61,6.97,8.65,9.58,6.54,6.51,4.35,4.35,1.74
facebook,129.67,148,76.36,133.86,69.69,54.5,47.69,29.78,36.49,42.85,27.9,34.91,29,16.37,37.65,36.06,9.24,6.44,12.94,10.69,16.55,8.02,7.03,9.36,3.32,3.24,2.12
