Company,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
qmk,1241,1309,900,981,1052,985,1464,1285,1664,1301,1024,1119,1451,707,812,525,634,657,814,827,771,823,794,659,878,977,1258
mrdoob,161,150,165,99,86,98,114,122,109,94,74,80,161,173,164,226,168,137,86,106,101,113,122,148,126,246,236
termux,52,11,24,14,90,63,52,110,68,81,75,93,39,69,89,38,74,69,24,55,60,103,41,76,62,55,37
rapid7,232,308,396,427,441,405,514,312,294,323,371,291,290,317,467,294,307,203,358,344,356,404,333,355,539,552,343
ccxt,6,12,6,16,31,22,6,7,15,150,189,520,518,480,146,330,336,130,123,202,131,199,341,287,190,220,145
JuliaLang,449,438,427,526,401,361,335,335,523,436,439,328,736,594,623,300,488,263,300,354,487,506,434,360,505,319,312
jitsi,124,156,340,177,130,69,179,166,247,208,209,156,145,257,304,327,105,186,221,237,326,108,120,154,40,160,80
WordPress,1210,1050,1625,1665,1459,1293,1282,1105,1563,1305,1263,1004,1052,1620,1768,1252,1282,991,1292,1607,1372,1304,1660,1127,1417,1556,1562
istio,882,620,905,925,489,857,1177,616,485,465,406,405,359,528,648,456,571,431,377,588,392,430,378,334,595,693,645
qbittorrent,349,225,368,187,228,221,124,144,255,188,133,205,322,279,254,189,255,225,267,157,110,153,186,72,42,81,86
yt-dlp,11,118,165,115,112,102,165,407,570,492,408,590,567,352,704,428,437,540,494,293,538,508,450,323,380,373,344
DefinitelyTyped,520,510,430,543,520,407,479,590,424,463,488,369,527,322,486,482,449,269,342,460,274,305,272,188,223,294,254
mastodon,19,35,36,29,32,25,49,8,31,36,51,43,106,100,106,41,47,67,7,30,7,101,383,115,74,134,134
python,544,414,591,984,823,561,980,623,832,758,653,967,1310,961,1377,1237,1343,971,1091,1428,627,1000,1399,662,819,912,942
grpc,175,324,285,258,272,175,352,396,535,365,261,180,408,335,396,433,301,522,374,367,534,290,450,430,692,339,595
elastic,3104,4179,3573,4067,2627,4278,2976,3481,3065,2856,2495,2583,2333,2538,4076,2240,3303,2668,3115,2923,3704,3073,3078,2260,2861,3058,2471
hashicorp,334,343,211,378,291,181,119,147,52,83,52,166,133,220,123,107,135,180,83,94,63,139,65,71,105,47,66
redis,508,311,293,201,267,360,568,456,627,744,700,1410,955,603,388,458,334,305,323,393,306,424,448,271,273,523,468
Azure,1335,1411,2008,1270,1178,1504,1005,1158,806,855,822,746,530,766,1097,849,1005,967,691,975,885,699,681,431,549,656,697
ceph,1345,1138,1348,1179,1254,1303,1728,1275,851,1021,995,1222,1032,913,1058,1446,1234,1168,1528,1258,918,918,966,788,895,1092,1403
MicrosoftDocs,48,110,87,186,90,113,85,107,104,97,88,91,144,108,115,118,134,113,180,177,204,157,179,111,195,162,186
ArduPilot,618,695,871,412,489,685,510,690,546,525,476,426,595,488,248,406,236,284,292,591,393,274,421,345,404,274,381
systemd,1027,936,726,1006,791,643,622,1109,927,923,985,581,443,632,859,633,513,545,1280,1302,1187,666,1208,729,1047,609,1181
TeamNewPipe,155,51,145,69,44,146,67,174,98,131,153,116,158,134,112,23,205,29,77,53,3,79,45,34,83,58,6
ppy,543,355,269,497,637,713,421,556,427,447,491,285,427,252,528,412,473,287,354,459,296,234,214,231,530,418,167
qgis,403,328,390,316,323,405,352,264,488,351,276,291,422,293,366,299,225,119,179,310,200,142,211,153,303,195,369
odoo,1467,1595,2081,1657,1418,2121,1795,2557,2579,2358,2336,1695,2273,2064,2798,2514,2318,2108,1679,3009,2887,1802,1884,1869,2517,1909,2657
Lightning-AI,1863,1914,1317,1273,879,1768,1472,1658,1991,1748,1708,1363,1354,1804,1237,662,530,276,1503,1438,1475,1411,1059,606,559,616,568
cloudflare,18,115,133,265,355,694,691,768,562,543,530,306,568,446,545,511,693,498,516,619,935,652,606,326,501,508,618
lensapp,405,618,494,425,509,401,423,188,128,241,371,257,342,187,292,201,586,316,155,168,45,110,93,179,220,170,170
bitnami,296,331,259,253,214,270,365,179,278,212,192,138,173,231,418,396,353,295,195,260,165,135,286,120,100,159,196
appsmithorg,284,314,365,197,333,446,637,570,803,547,353,379,340,422,571,499,538,609,468,445,831,545,492,635,540,536,860
prisma,79,46,69,46,66,203,99,152,70,101,75,182,186,178,94,196,286,435,153,387,190,162,214,118,381,242,74
darktable-org,338,192,148,133,132,70,108,103,106,83,69,40,102,168,118,99,85,12,61,60,99,146,88,67,118,168,120
go-gitea,269,266,398,336,279,344,349,193,486,566,805,569,684,570,709,410,589,657,660,479,474,667,387,514,546,788,1047
Homebrew,823,526,1016,775,996,857,965,900,826,838,891,681,764,613,653,512,662,833,1055,1151,725,589,445,502,672,542,768
tachiyomiorg,45,29,23,101,82,101,63,50,18,26,15,46,35,33,20,65,75,50,53,52,143,75,38,41,88,70,42
mlflow,204,389,243,477,212,360,524,409,214,422,691,293,380,348,764,1354,422,357,632,830,1114,701,437,390,348,375,513
flybywiresim,184,421,336,197,256,297,251,205,258,191,118,194,122,174,198,110,76,46,42,68,58,112,17,82,96,207,148
angular,854,697,847,977,731,506,625,565,678,542,454,405,477,400,425,607,617,299,423,495,446,526,233,225,274,318,578
bevyengine,212,383,644,475,691,429,362,173,266,257,232,377,725,481,998,582,861,997,975,528,881,672,981,705,1265,1078,763
zulip,204,459,944,966,706,926,683,238,301,346,431,362,398,440,661,481,286,373,527,667,580,406,487,405,697,719,1141
trinodb,1350,1758,2188,1523,1563,1988,2135,1397,1792,1670,1459,2148,2248,2248,2498,2091,2326,1830,1491,2616,2268,2530,2549,1548,1829,2074,1887
ray-project,1008,1135,1311,782,914,1223,1718,1562,1625,1794,2309,1222,1395,1428,3176,2178,2276,1988,2666,2254,1779,2204,1941,1573,2433,1805,2785
rstudio,15,52,13,105,37,45,93,71,62,78,103,65,186,141,93,123,229,124,32,82,132,276,44,57,108,22,38
grafana,165,82,71,23,53,103,203,110,136,206,333,172,609,338,383,442,279,375,224,447,451,309,242,258,487,440,644
desktop,103,141,118,98,131,85,6,66,74,69,73,51,77,53,133,36,51,64,24,34,58,64,28,27,42,28,31
open-telemetry,235,358,359,279,504,349,210,360,500,622,780,798,922,508,567,631,917,681,724,890,977,910,796,622,706,671,797
getsentry,974,1157,1539,1364,922,1552,1401,697,1435,1110,1011,996,995,1250,1906,1840,1389,1270,1453,1384,1732,2240,1810,1143,1530,1485,1773
CleverRaven,1059,518,693,411,261,349,1151,628,663,479,281,361,464,296,457,439,316,409,455,431,364,437,442,264,292,345,1028
quarkusio,665,738,697,749,873,877,950,565,587,603,658,551,660,558,540,276,536,351,505,611,615,422,510,451,662,731,791
SerenityOS,559,394,349,1113,1494,1255,1371,869,840,761,714,579,1493,962,762,710,665,590,580,474,703,1480,1103,1206,985,1081,1195
open-mmlab,193,118,262,205,155,241,307,557,309,297,188,262,84,176,606,331,124,23,84,517,311,281,269,249,177,192,170
expo,171,283,258,452,450,385,576,556,486,440,356,410,502,317,544,406,262,310,491,733,570,546,510,310,368,371,479
php,234,268,325,467,536,362,379,247,230,209,195,153,100,140,141,309,330,334,623,353,257,237,154,209,371,434,413
conda-forge,484,426,563,654,382,685,470,379,468,492,529,574,518,897,725,585,677,461,575,518,443,456,622,408,455,527,600
elementor,158,450,266,295,389,401,282,386,154,294,456,153,348,375,292,215,347,400,476,322,364,273,490,467,589,691,420
argoproj,72,89,102,127,46,134,44,75,55,70,81,73,245,193,224,293,163,221,222,264,120,294,177,175,179,259,294
azerothcore,345,181,213,263,219,181,231,279,200,261,315,258,278,196,156,107,135,91,89,108,35,69,66,124,152,172,142
Chia-Network,56,167,130,310,380,179,234,146,349,247,190,244,480,453,523,443,418,284,252,568,356,158,302,283,258,209,254
files-community,294,143,317,150,145,109,145,143,72,106,143,59,171,134,59,51,33,69,12,278,263,215,161,252,275,440,483
gradle,260,351,286,240,255,321,343,201,613,477,555,256,448,322,364,283,220,303,264,658,812,531,608,598,506,486,788
dotnet,474,1056,1002,1200,934,1345,1348,1053,722,592,387,309,657,606,515,677,596,729,848,744,362,304,294,316,700,682,564
ansible,346,369,359,483,286,435,179,129,139,154,152,217,268,215,176,157,191,138,112,286,365,202,192,63,189,175,223
bitcoin,1194,1078,1367,1255,895,821,1000,964,1113,1041,1063,899,985,798,789,993,830,956,966,1231,980,781,659,606,814,607,671
openhab,1441,1113,823,506,414,378,384,267,259,496,637,952,1275,587,454,671,902,495,529,549,456,542,749,939,696,517,844
renovatebot,154,286,396,549,492,370,359,654,534,630,808,417,1123,768,549,893,749,888,1040,1318,532,721,649,573,591,775,685
PowerShell,210,227,217,209,150,255,217,286,100,163,162,186,223,86,109,53,195,42,157,193,268,250,200,264,256,451,307
openjdk,1354,1514,2028,1762,1663,1210,814,1163,1198,1156,1260,805,917,1199,1459,1509,1637,1297,1016,1569,1671,1485,2162,1153,1734,2132,2395
Skyrat-SS13,97,123,112,201,215,252,365,626,278,493,662,464,612,493,544,434,392,383,423,322,677,747,418,235,366,142,198
vitejs,49,34,256,238,283,150,227,167,124,172,207,209,176,201,279,256,457,297,323,314,148,100,277,176,86,171,294
demisto,1139,1437,1211,1138,1387,898,984,1155,894,912,819,927,953,800,893,680,1004,754,695,823,958,767,1152,946,1489,2171,1661
aws-amplify,94,70,176,372,193,110,461,313,379,364,497,70,176,127,200,128,124,72,94,68,276,363,338,386,314,411,318
element-plus,75,19,69,53,38,53,164,83,369,213,153,120,197,296,270,96,213,151,167,106,205,100,161,134,26,186,134
firebase,241,197,122,30,85,127,252,144,251,217,188,277,228,128,172,198,137,190,261,238,202,126,144,176,276,163,324
opencv,462,578,562,299,449,554,387,492,423,515,528,724,330,474,496,144,79,172,178,212,387,377,279,368,158,215,87
xamarin,59,119,230,131,157,410,453,398,242,199,109,112,248,183,347,173,256,73,135,366,172,117,157,53,88,74,99
void-linux,406,471,442,442,249,361,424,496,292,312,318,158,194,280,366,278,283,198,399,461,256,496,456,323,382,329,285
PrestaShop,684,947,1073,1145,602,962,622,431,605,626,763,548,792,600,806,752,936,337,347,513,412,669,756,377,647,523,705
IntelRealSense,366,330,303,240,408,339,322,225,90,83,36,37,49,50,30,60,100,175,63,110,202,405,317,408,294,395,213
github,121,86,107,69,208,118,62,90,97,89,91,63,72,76,62,124,47,21,78,71,71,53,68,31,52,50,50
sourcegraph,847,931,1168,1541,1182,1336,1697,1388,1326,1446,1672,1256,1720,1869,1973,1437,1787,1764,1767,1716,1544,1946,2015,1851,2309,2298,2565
openshift,378,364,353,366,380,454,427,491,365,463,573,408,450,321,470,565,396,399,520,585,666,527,475,387,475,649,1239
facebook,53,74,81,87,61,57,66,22,72,45,39,18,111,57,59,93,72,114,64,145,337,301,308,90,148,153,130
cypress-io,187,218,346,182,195,192,211,217,276,339,458,330,746,998,1031,1069,619,544,406,1043,950,461,737,703,413,477,354
ankidroid,37,14,977,1050,473,481,544,364,80,146,164,41,309,353,689,1029,451,660,417,823,591,484,617,158,137,318,234
Expensify,945,418,1558,1295,1012,954,617,718,880,754,668,697,867,1033,951,736,840,749,837,1115,916,905,1219,1149,971,955,1338
RPCS3,360,186,198,165,88,98,268,84,149,96,62,61,139,54,54,87,218,220,87,107,178,254,102,174,148,178,93
gravitational,628,896,981,685,764,758,463,806,798,693,543,687,1051,1595,1687,1369,1403,1472,1769,1926,1534,1667,1846,1510,2058,2284,2446
kubevirt,745,846,734,846,805,797,1017,579,414,540,588,684,635,367,515,662,592,657,1022,1035,539,531,529,434,581,619,604
macports,327,109,240,321,259,173,153,238,345,333,367,319,264,210,139,142,311,216,141,227,212,157,197,240,213,117,135
MetaMask,126,307,358,346,339,492,343,208,589,658,857,802,653,563,831,366,296,335,460,757,504,472,550,597,480,871,1214
yuzu-emu,218,195,55,70,156,238,234,147,65,112,156,82,55,48,114,156,91,226,121,68,105,93,170,102,89,49,69
mui,957,223,300,821,651,623,758,593,641,571,560,410,365,530,621,476,686,451,494,504,392,432,506,392,448,444,405
matrix-org,502,495,589,529,463,514,597,575,679,802,1119,574,612,496,611,710,800,389,591,866,1105,756,457,274,394,502,441
tensorflow,570,463,754,466,485,790,423,309,344,290,234,278,424,183,329,130,214,162,272,378,275,251,186,359,417,153,254
rust-lang,2111,1660,1800,1502,1667,1472,1826,1429,1542,1420,1357,1270,1623,1373,1449,1991,1728,1795,1937,2225,1995,1595,1842,1323,1856,1880,1926
openvinotoolkit,1604,1888,2134,1765,1790,1899,2405,1536,2004,2321,2707,2946,2017,1585,2067,633,1425,1043,1300,1795,1818,2174,2400,1456,2275,1953,2496
DataDog,533,743,592,544,543,500,503,531,1054,855,748,963,820,770,715,591,569,515,532,514,650,962,606,978,733,933,1030
tailscale,197,276,374,231,198,444,382,271,260,218,190,129,109,299,496,305,198,263,210,436,478,289,776,161,312,303,536
openwrt,478,568,271,263,464,800,155,326,271,277,291,210,170,477,189,212,155,205,387,486,475,323,139,344,382,256,217
home-assistant,2637,2707,2826,3089,3212,2321,2694,3566,2825,3245,3455,3415,4972,3029,2944,2074,2306,2202,1906,3066,2582,2491,2548,2067,3095,2113,2857
matplotlib,354,294,202,398,447,481,488,291,231,332,414,420,580,260,310,319,287,329,152,482,197,354,385,436,335,366,242
rancher,74,98,497,273,318,350,205,255,266,242,241,174,275,299,194,164,190,146,111,132,271,119,255,302,349,212,370
envoyproxy,1329,1434,2192,2230,1671,1610,1202,1150,1928,1294,1015,611,1064,1048,1734,1121,1092,992,817,1278,928,606,1257,771,1196,1044,1275
godotengine,441,682,870,601,590,611,830,1178,763,741,664,429,730,679,636,629,719,719,985,1302,1272,920,1007,939,1101,734,494
aws,533,783,733,411,612,1261,1775,550,517,739,999,838,729,514,439,402,268,182,313,481,470,410,384,373,271,452,438
NixOS,5258,3596,4164,5233,4475,3707,3352,3096,3078,3431,4357,2429,3472,2276,3438,3190,3561,2943,3622,4261,3490,3341,3369,3674,4245,3358,3991
newrelic,179,229,192,217,248,159,402,221,203,241,317,170,463,291,408,226,183,124,145,142,206,269,363,401,752,556,580
mattermost,326,528,516,512,344,362,375,540,426,417,481,125,485,498,564,379,440,515,377,466,536,761,732,492,552,349,176
metabase,459,451,353,366,471,451,464,357,336,297,244,267,563,332,672,832,548,739,753,562,717,629,903,838,1010,1377,1265
huggingface,970,907,908,689,871,949,479,865,910,788,599,864,1358,1535,1469,1065,1742,982,1129,1097,991,1185,1266,1430,1329,1286,1227
denoland,464,307,326,383,306,359,276,317,349,326,294,357,254,204,411,307,170,251,380,351,416,342,332,230,293,351,474
symfony,994,679,693,952,630,511,901,537,448,524,502,739,375,308,366,369,309,432,456,436,433,455,520,579,477,882,680
containers,476,289,318,338,342,554,646,568,511,477,400,488,441,308,400,442,272,401,520,366,395,448,344,405,320,268,262
storybookjs,181,197,129,168,179,184,116,130,257,148,96,36,160,104,109,258,108,112,181,197,129,355,390,394,332,324,211
cockroachdb,212,396,313,257,273,386,426,537,351,444,553,313,501,721,504,598,325,590,712,873,607,450,915,595,838,541,615
xbmc,117,169,300,270,381,134,67,190,247,292,381,291,479,140,284,226,338,156,85,183,288,180,110,188,284,480,267
pytorch,3069,3129,4263,5074,3770,3624,3229,3118,2739,2659,2618,2109,2272,2259,2390,3166,3586,3311,2604,3693,3414,3335,3475,2821,2873,2961,3613
nrfconnect,824,1331,1077,1273,1409,1683,726,1208,1599,1598,1977,1099,1488,1321,1462,1146,1860,925,975,1886,1236,2060,2417,1132,1916,1672,1344
airbytehq,477,360,619,770,902,1346,1671,1265,1196,1181,1120,1206,746,783,1044,914,1281,1184,1051,1608,1471,2128,2254,1704,1795,1439,1036
kubernetes,220,280,280,186,260,304,87,75,135,147,184,159,111,67,63,53,167,50,51,52,53,83,55,30,132,149,68
leanprover-community,1846,2223,2822,2583,1742,1918,2122,2000,2512,2221,2027,2217,2701,2293,2626,2307,2119,2296,2582,2411,1485,2015,1376,1126,1389,1021,883
tgstation,2002,2155,1991,1588,1379,1452,1244,736,1465,1211,1324,829,1341,891,1210,1468,1547,851,1144,905,1030,1383,1782,1374,1100,774,1405
gitpod-io,194,149,579,324,225,327,346,333,324,358,351,478,569,594,619,752,777,801,724,1025,1055,744,729,521,594,621,587
neovim,225,137,201,239,337,207,343,538,771,568,411,493,428,430,460,628,848,491,493,511,527,623,601,395,428,368,691
keycloak,221,224,396,250,178,206,219,64,109,154,194,255,670,507,586,293,343,297,227,276,212,252,99,235,252,349,279
gentoo,706,627,1081,841,715,656,698,512,284,362,324,482,467,554,515,539,377,458,527,466,615,529,527,460,572,424,383
ruffle-rs,84,68,44,47,16,39,23,59,112,69,45,32,95,38,34,45,76,68,148,185,113,62,36,39,54,231,207
spack,928,746,979,558,813,607,549,693,996,815,757,649,862,764,812,729,695,502,444,879,817,839,865,723,729,857,1030
electron,78,71,158,110,358,257,165,182,209,122,60,4,133,52,149,88,109,157,82,142,333,221,148,39,73,169,158
openssl,907,1104,961,935,1390,997,190,377,238,271,253,284,561,328,515,335,627,569,549,784,620,914,1021,470,575,269,631
backstage,1066,1096,971,683,537,373,598,463,671,694,718,922,971,610,769,564,552,461,507,498,689,811,919,664,748,749,771
cilium,636,656,1209,1011,654,538,927,557,530,542,686,219,468,336,655,666,511,620,635,565,722,685,471,506,659,590,944
oppia,1449,1320,2189,2312,2082,3368,2762,2347,674,1402,1651,1573,2622,1142,1830,1192,793,1196,1737,1792,1717,1883,1960,414,648,575,317
obsproject,80,47,152,120,67,144,95,96,79,105,133,111,74,48,121,185,212,118,310,245,103,98,114,101,156,243,319
flathub,313,198,151,415,425,241,270,380,357,424,432,608,812,403,731,832,1002,523,470,710,827,398,582,574,623,406,670
spyder-ide,53,36,92,28,101,53,64,27,34,65,123,40,35,28,34,90,38,135,77,211,92,62,82,13,14,134,71
strapi,157,327,292,88,157,108,56,221,425,302,296,112,161,425,415,175,237,208,306,550,294,451,722,421,719,620,423
GoogleChrome,170,62,166,264,84,360,155,454,484,392,358,195,393,246,447,469,288,214,274,601,364,265,533,220,461,527,463
nrwl,67,31,66,119,128,179,135,110,72,109,129,145,101,88,204,134,129,93,59,94,150,134,189,247,290,269,387
scipy,835,670,785,1013,949,581,760,823,335,462,379,592,649,533,477,466,581,306,520,548,382,570,421,426,603,531,644
project-chip,714,907,1408,1310,1345,1510,1900,1432,1737,1903,2457,1471,2355,2012,1851,1785,1580,1751,1141,1356,934,639,778,691,1283,1133,1267
ziglang,213,79,298,185,235,391,122,132,156,152,161,139,268,263,319,219,179,88,161,161,135,252,118,142,178,194,186
espressif,1,2,10,3,26,10,11,5,2,19,48,4,3,10,5,2,4,5,6,8,17,10,39,24,89,27,17
apache,697,506,384,415,342,556,778,506,519,689,905,765,841,857,1270,652,629,460,1156,789,1209,680,762,514,684,710,564
joomla,265,198,387,573,548,181,284,859,471,497,386,458,533,212,257,296,425,380,89,159,163,178,182,129,298,335,435
scikit-learn,589,682,550,574,367,873,738,544,716,732,844,699,803,769,1021,770,572,966,563,516,730,556,989,599,909,508,746
RocketChat,126,102,282,219,159,168,224,184,211,203,213,183,270,313,170,129,355,288,279,303,270,127,263,175,220,429,343
laravel,109,86,61,159,114,56,96,153,112,127,121,149,148,124,134,81,65,68,48,185,136,79,51,77,69,122,59
ethereum,101,155,155,105,70,80,41,168,341,230,122,287,315,156,462,285,756,784,556,516,400,325,254,288,289,278,266
ant-design,197,184,119,77,92,71,40,57,137,79,38,59,100,161,396,303,254,163,121,122,231,313,366,616,370,318,588
directus,23,57,28,105,10,65,80,80,205,148,159,56,144,43,118,163,148,160,84,116,57,141,102,109,192,116,172
rails,215,407,211,254,307,743,426,290,218,240,242,237,259,266,208,112,316,381,288,331,344,191,182,216,530,401,402
vectordotdev,846,616,668,730,539,545,634,859,827,748,729,497,655,642,648,664,609,620,594,654,645,460,706,480,777,442,654
gatsbyjs,383,423,280,312,274,392,253,108,281,171,130,76,263,208,162,118,196,154,171,178,146,112,36,68,65,14,133
