Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
zephyrproject-rtos,529.54,534.02,572.4,559.65,551.96,600.48,620.72,645.25,639.09,628.55,612.71,580.93,619.17,610.03,645.31
Automattic,427.96,413.72,406.67,383.64,391.08,409.49,402.74,417,427.88,447.37,433.43,424.96,431.6,423.71,430.83
qmk,407.74,379.95,383.73,356.07,343.96,339.91,351.56,357.01,344.22,342.04,334.15,313.88,324.25,321.4,334.03
mrdoob,179.64,177.61,165.28,166.64,168.48,156.76,135,147.83,145.18,139.91,135.25,139.85,133.89,137.04,145.13
termux,149.34,156.04,155.62,196.07,208.23,164.31,159,152.44,161.74,178.76,182.83,198.58,198.94,192.26,194.21
rapid7,161.61,153.79,168.89,164.86,159.86,159.11,162.78,164.36,166.33,175.29,173.77,170.45,172.37,183.1,171.68
Regalis11,155.2,157.02,141.57,169.11,166.51,166.72,143.92,140.92,137.35,159.67,173.28,170.52,164.9,160.24,204.24
Koenkk,370.91,328.72,312.81,313.03,318.38,298.08,290.45,290.15,310.17,330.87,371.7,400.75,461.65,436.75,382.43
ccxt,201.19,205.71,208.59,216.17,230.49,242.83,245.65,254.41,250.24,251.31,255.67,256.04,266.45,246.76,256.69
JuliaLang,210.59,215.17,220.91,200.23,217.62,202.24,196.59,185.03,204.22,213.86,212.32,213.19,223.5,212.4,194.26
jitsi,182.06,169.74,183.79,188.48,170.04,161.16,159.91,147.06,167.23,156.4,144.7,134.35,114.12,123.04,114.29
WordPress,518.26,551.04,566.44,560.66,555.23,531.23,544.38,553.77,546.6,528.04,561.76,550.79,530.99,522.79,538.9
istio,335.93,344.16,345.98,354.79,363.58,338.05,328.07,338.56,315.15,299.65,265.89,274.12,277.93,292.84,288.34
qbittorrent,348.88,325.02,321.91,302.36,298.68,283.4,279.14,272.78,242.18,222.78,220.79,225.2,205.63,190.35,184.27
yt-dlp,306.4,307.02,340.54,349.17,370.58,371.39,377.64,370.69,366.18,367.63,361.64,347.36,333.99,372.42,375.85
DefinitelyTyped,522.21,494.76,489.21,475.09,461.09,430.1,422.33,417.62,401.11,402.71,393.95,333.7,310.09,321.05,332.39
mastodon,51.89,61.18,71.51,90.64,111.22,94.76,73.78,85.14,69.57,107.65,593.63,532.62,378.64,321.42,260.1
python,370.74,375.77,403.49,491.36,590.9,573.96,578.17,600.93,598.59,652.35,650.17,614.29,607.39,594.78,595.01
grpc,185.2,181.03,188.35,199.92,198.09,205.94,192.86,191.34,199.47,208.56,213.43,212.13,219.55,206.69,208.07
elastic,902.36,887.82,908.5,871.77,867.23,862.12,850.36,857.17,878.57,854.88,871.5,850.27,835.95,841.2,825.23
sveltejs,205.94,238.25,232.62,221.99,223.57,182.7,230,270.84,289.53,252.53,244.44,217.83,268.18,261.28,214.39
idsb3t1,245.66,248.32,247.45,250.16,267.45,259.54,318.82,375.63,370.32,350.99,335.13,307.9,286.74,269.68,253.27
unifyai,1.06,60.5,84.83,71.75,77.79,103.05,156.69,232.58,232.03,256.85,285.37,279.29,284.02,292.14,349.8
hashicorp,350.48,388.94,392.47,387.69,381.21,379.82,347.82,368.4,348.56,357.22,379.22,348.49,370.64,362.86,402.51
redis,167.68,173.29,172.17,173.31,165.75,148.38,156.62,163.44,156.98,149.68,153.42,141.05,140.05,138.03,141.56
Azure,271.68,276.76,281.45,268.53,277.15,287.02,272.84,279.09,271.21,274.53,267.3,262.47,266.71,262.16,251.87
golang,414.24,407.21,431.18,435.97,424.97,424.87,418.12,423.81,445.11,439.07,414.24,426.7,424.93,431.34,437.67
ceph,286.54,273.12,271.77,286.26,280.59,283.32,286.25,290.8,291.78,279.98,265.06,266.86,255.91,252.62,261.54
MicrosoftDocs,1232.92,1276.38,1365.28,1270.14,1288.75,1271.9,1288.43,1304.09,1289.56,1269.87,1272.3,1173.61,1193.9,1201.82,1259.5
ArduPilot,223.57,200.65,177.56,195.14,197.48,194.15,191.59,195.66,189.31,179.07,186.5,184.73,197.37,191.04,200.75
systemd,290.45,276.3,272.64,267.77,275.3,267.54,293.31,291.67,287.73,291.51,316.73,314.26,315.67,298.67,310.42
TeamNewPipe,170.18,209.23,181.7,210.47,190.24,157.33,163.25,183.56,147.27,170.7,194.97,145.71,124.73,134.31,110.1
ppy,158.15,141.26,182.34,194.03,188.89,192.67,202.48,220.91,206.25,218.66,205.05,190.71,236.29,210.16,186.75
qgis,321.26,328.2,347.4,317.7,310.27,291.63,293.52,306.18,296.32,283.07,273.34,254.67,261.78,266.19,279.81
google,351.39,362.48,689.42,518.82,416.74,413.3,413.95,447.45,466.43,467.83,397.6,401.93,418.93,419.54,890.45
o3de,147.92,147.26,149.69,154.79,153.24,159.99,159.63,165.27,165.72,168.03,166.53,156.45,147.6,147.42,132.43
openjournals,289.21,297.13,250.95,258.51,255.29,270.84,286.85,293.9,287.69,314.78,316.12,302.62,294.12,310.34,325.18
microsoft,206.67,202.93,203.13,216.59,199.28,180.72,168.6,185.63,229.76,242.06,280.4,287.45,319.26,306.82,325.16
helium,39.28,306.76,403.91,451.5,363.58,280.82,263.1,241.43,218.29,228.84,115.06,79.12,68.79,62.96,48.42
odoo,1183.05,1100.62,1146.21,1170.88,1116.41,999.31,970.9,978.33,1134.91,1121.39,1011.2,922.02,893.07,874.54,877.05
dbeaver,253.32,257.23,265.71,273.05,266.22,261.57,252.31,263.08,260.9,268.8,279.75,270.69,284.96,308.4,307.54
google-test,237.27,227.4,214.21,200.88,189.35,177.34,166.4,156.06,146.79,137.98,129.38,121.27,113.7,107.22,100.97
helix-editor,86.85,79.45,81.56,145.85,144.63,155.32,161.22,170.12,195.08,216.26,201.55,217.01,233.07,232.05,231.01
Lightning-AI,319.16,338.48,351.95,338.02,302.67,268.92,288.01,310.34,297.53,289.13,285.53,252.61,231.08,228.5,246.18
cloudflare,149.18,158.9,172.46,175.64,180.07,186.69,194.42,194.69,200.87,202.5,203.45,186.2,193.01,193.78,203.1
lensapp,154.36,151.93,144.13,144.05,180.63,196.81,160.48,166.88,157.47,148.4,145.04,134.91,139.97,133.45,141.09
bitnami,215.77,216.71,244.91,241.01,271.78,285.03,243.26,233.41,205.04,187.78,189.03,166.95,170.07,163.65,175.59
appsmithorg,171.85,178.24,198.5,204.56,212.94,220.91,219.79,233.93,235.47,243.8,252.58,255.2,259.49,258.68,274.34
prisma,239.8,259.91,275.35,263.59,289.75,291.13,301.12,324.41,349.88,312.64,288.09,341.17,360.9,365.8,365.35
llvm,182.41,228.82,268.5,295.3,313.6,313.54,302.29,310.19,314.62,315,313.36,311.22,324.4,329.66,338.95
darktable-org,213.36,204.86,193.4,195,187.13,162.21,165.08,177.26,173.35,165.98,174.11,176.38,173.14,181.54,175.38
go-gitea,267.97,279.17,291.38,290.94,282.87,293.16,300.36,293.63,270.74,286.11,278.44,282.62,294.94,312.51,325.24
Homebrew,615.42,598.75,593.54,577.54,583.13,587.94,607.73,598.22,612.84,587.92,587.26,585.8,614.52,599.07,617.96
tachiyomiorg,254.14,238.32,253.47,262.79,249.63,254.73,286.34,311.28,284.72,271.34,274.16,249.52,287.13,270,298.5
mlflow,137.52,138.92,151.24,174.26,171.41,143.07,147.53,168.87,181.24,161.97,147.15,154.2,144.55,149.11,163.18
flybywiresim,230.69,218.33,210.57,199.76,182.81,147.1,119.5,118.97,115.51,110.63,105.02,97.64,98.35,99.44,99.67
angular,368.37,367.65,350.67,367.48,357.34,353.12,346.9,338.96,328.89,312.61,272.99,282.58,278.36,287.21,318.03
bevyengine,140.51,150,169.2,167.75,177.29,188.53,194.64,184.73,221.64,220.9,227.32,213.98,232.94,237.58,224.19
zulip,218.35,208.63,218.86,224.29,206.56,204.08,199.79,199.21,204.86,201.14,213.54,225.96,229.27,234.83,272.73
trinodb,274.17,275.27,286.38,279.12,290.48,286.62,277.49,281.01,288.49,302.55,313.73,297.53,293.46,318.2,334.7
ray-project,447.9,437.36,457.52,459.24,468.64,487.14,489.61,503.93,479.42,481.97,489.27,475.85,485.93,486.14,494.29
rstudio,137.68,149.44,153.9,167.98,176.29,175.72,161.65,160.69,160.1,161.33,137.22,138.37,150.5,141.33,144.17
grafana,148.38,152.66,165.18,179.02,186.15,186.57,165.96,179.28,208.29,202.9,210.13,214.71,227.9,221.58,214.75
desktop,161.54,170.54,197.67,229.42,202.03,196.95,203.82,191.66,197.69,184.88,183.85,167.97,170.56,175.93,178.32
open-telemetry,154.44,147.38,140.48,146.79,173.9,198.19,205.94,216.41,222.52,210.03,217.09,212.86,214.64,237.04,253.01
getsentry,269.54,269.65,297.27,299.3,299.7,302.21,302.78,306.59,318.81,324.13,333.45,325.23,330.59,365.72,389.4
CleverRaven,360.98,352.01,330.75,352.99,341.48,359.61,374.94,378.28,389.73,367.69,347.82,326.52,304.96,297.33,367.54
quarkusio,361.68,357.49,355.06,335.58,338.18,337.06,338.66,337.17,332.29,310.65,316.31,325.36,327.92,324.01,348.96
SerenityOS,220.39,236.03,247.56,238.33,191.39,186.08,176.65,182.61,187.76,216.52,223.23,240.45,229.73,221.34,218.99
open-mmlab,174.18,156.26,203.72,206.14,211.32,202.56,179.23,184.87,178.96,160.48,153.06,152.15,154.34,122.56,144.41
brave,224.02,227.59,236.32,252.94,248.49,234.94,217.3,204.12,208.59,203.85,216.37,200.77,204.86,194.79,215.72
expo,454.09,444.76,471.79,461.31,498.32,485.39,469.08,524.03,524.48,522.12,570.45,535.34,548.24,540.29,580.6
php,103.43,123.48,124.37,148.04,164.54,173.14,198.49,197.92,173.73,164.59,134.05,145.95,176.81,184.36,175.96
conda-forge,212.96,256.65,247.62,242.67,239.26,235.05,258.82,241.15,220.32,213.68,243.43,215.92,194.69,202.14,195.86
alibaba,161.09,141.85,159.97,158.1,166.24,166.83,166.92,173.75,174.64,163.26,144.33,137.7,122.03,119.81,158.31
elementor,545.73,561.83,525.02,523.1,495.98,509.44,461.42,532.93,551.22,543.86,577.86,566.52,584.72,591.48,600.48
argoproj,144.74,166.52,183.33,197.27,193.75,217.73,219.56,234.43,206.05,229.68,225.36,219.62,226.06,252.61,254.2
azerothcore,200.93,193.05,196.61,186.19,184.45,183.01,180.95,171.75,162.5,162.26,165.77,166.93,169.08,164.21,173.01
JetBrains,195.59,192.75,214.59,204.05,193.14,192.34,194.35,214.58,231.41,265.93,261.74,256.07,278.16,288.51,335.15
Chia-Network,355.68,368.32,371.15,367.79,323.13,300.9,297.62,297.31,258.81,208.31,204.68,189.49,178.19,178.58,158.08
files-community,373.74,378.38,333.1,276.51,247.01,228.73,208.21,196.87,195.49,211.52,211.6,240.38,222.12,243.96,250.92
mozilla-mobile,274.36,277.25,270.04,278.85,270.56,242.59,253.53,272.2,250.55,235.01,245.96,225.86,247.67,137.53,116.9
type-challenges,100.5,111.49,128.96,168.16,185.48,183.75,197.23,211.49,217.33,199.53,212.87,188.02,186.46,173.89,185.09
mdn,154.5,176.98,214.88,210.62,231.09,262.34,276.99,303.1,324.96,334.91,342.46,314.56,322,323.25,314.42
gradle,279.26,284.55,284.93,294.88,269.28,258.37,266.48,276.05,296.02,277.74,283.69,298.65,302.25,291.57,299.95
dotnet,473.81,456.01,449,435.86,438.97,466.35,447.28,449.61,430.99,379.68,373.88,375.44,410.59,431.52,423.47
ansible,165.21,157.46,168.87,166.93,159.61,163.19,158.57,160.03,175.76,164.87,157.21,119.85,143.6,146.32,153.08
bitcoin,273.81,270.84,268.51,282.65,274.51,262.65,271.02,275.89,266.31,259.34,246.94,241.83,226.68,205.91,204.18
openhab,245.32,232.93,228.84,209.09,206.78,207.29,200.68,211.32,207.17,205.08,203.94,217.63,224.14,205.37,209.36
renovatebot,193.49,211.59,199.5,216.03,220.49,224.11,241.33,255.26,246.33,257.8,245.27,233.48,227.3,244.92,234.12
PowerShell,186.07,162.67,163.62,149.27,166.93,138.82,139.05,141.48,153.7,161.5,190.04,190.24,182.41,187.21,193.32
openjdk,228.6,251.28,267.63,271.27,296.94,286.71,283.1,302.07,302.37,297.47,319.93,299.58,310.22,327.37,336.81
flutter,169.85,203.84,185.84,241.73,225.25,176.31,141.76,137,144.59,127.92,113.05,122.17,135.78,132.18,112.35
Skyrat-SS13,157.47,161.57,163.25,164.18,149.47,156.84,169.8,165.05,183.46,192.72,181.79,177.91,171.9,152.52,153.16
vitejs,203.15,205.97,229.74,262.78,290.69,270.28,294.46,278.66,246.76,220.01,238.89,227.96,185.2,205.6,225.12
filecoin-project,71.35,79.27,62.96,51.45,67.81,106.93,120.37,287.72,242.55,251.76,263.95,278.26,252.98,271.89,291.26
demisto,188.93,181.32,180.76,185.21,191.69,189.42,194.82,204.91,210.08,199.86,204.25,195.08,193.33,186.45,179.89
aws-amplify,264.85,244.33,241.81,231.44,203.95,168.46,152.48,135.75,140.63,167.25,172.16,175.76,197.12,194.47,196.36
element-plus,309.6,328.3,349.87,355.3,349.69,323.86,321.1,320.93,314.81,251.21,267.54,233.98,181.18,197.28,229.08
trustwallet,406.9,397.9,395.2,370.46,322.62,268.93,239.85,226.58,205.62,194.53,167.14,144.44,150.16,142.61,135.39
firebase,183.63,176.57,184.01,169.22,158.75,161.92,176.75,168.38,154.86,142.67,132.05,141.85,150.78,147.56,161.53
opencv,213.01,202.97,205.11,179.84,141.37,128.57,126.16,153.5,172.77,176.99,191.51,196.6,181.21,177.79,179.59
xamarin,155.07,159.62,168.86,167.96,168.51,159.56,156.81,161.9,200.97,203.31,198.27,190.23,186.79,177.1,185.28
void-linux,270.4,273.83,270.3,280.69,277.62,287.08,297.02,292.34,289.99,292.98,295.02,286.67,288.89,283.5,283.85
PrestaShop,359.86,336.94,351.42,349.01,348.54,343.44,307.43,305.69,307.02,318.21,323.23,315.57,334.22,342.16,348.39
IntelRealSense,179.72,152.27,146.12,144.79,152.64,147.4,145.6,155.97,153.92,156.44,162.19,161.91,161.16,164.46,174.57
github,314.8,325.89,312.27,309.19,287.03,233.9,213.3,211.46,221.64,216.25,201.38,186.65,190.77,188.7,189.05
sourcegraph,247.26,251.56,261.53,266.74,271.4,278.68,281.41,285.81,274.43,271.28,289.76,296.33,283.44,293.54,306.01
openshift,206.44,187.09,176.82,180.97,185.48,218.3,226.44,241.5,248.14,246.35,249.02,249.89,261.44,284.17,313.77
facebook,266.16,243.17,262.78,266.79,280.25,299.56,300.55,295.95,364.56,431.06,551.99,467.34,458.02,436.34,432.47
cypress-io,408.28,433.34,486.07,494.8,485.65,560.39,530.75,561.14,578.23,556.67,520.15,500.74,478.1,492.29,482.59
ankidroid,140.05,148.68,184.8,210.84,198.4,204.02,194.28,215.13,219.37,211.56,190.65,166.6,148.02,164.45,164.76
Expensify,207.94,218.82,236.92,237.26,227.43,232.63,246.63,261.23,277.59,288.75,327.63,333.64,341.22,365.64,409.36
RPCS3,182.01,187.19,179.47,184.98,213.71,211.65,203.43,214.62,217.52,216.58,204.51,208.83,236.29,221.99,227.78
gravitational,120.48,135.07,146.45,157.32,161.72,180.88,188.27,201.77,214.16,222.25,230.34,229.52,242.98,271.82,284.12
metersphere,164.11,170.35,188.67,188.17,205.78,221.08,219.18,233.04,236.2,229.23,235.25,236.66,226.69,226.15,236.87
kubevirt,141.06,125.29,136.54,144.76,138.69,159.15,189.78,188.55,173.16,164.22,158.76,151.41,146.63,154.76,163.51
macports,186.82,187.04,171.11,174.79,165.92,170.39,153.85,161.71,162.15,157.23,167.04,159.86,167.9,158.82,153.29
MetaMask,306.96,308.87,306.11,264.42,227,228.32,237.9,245.57,232.17,219.25,217.69,221.81,217.26,222.67,259.86
yuzu-emu,155.97,151.03,158.09,157.32,128.76,145.5,157.46,169.79,171.31,156.47,176.2,173.57,165.5,166.26,152.31
taosdata,125.26,117.27,135.1,148.63,158.61,159.19,175.79,199.97,205.43,198.12,202.97,242.98,233.04,220.6,213.09
mui,453.16,447.54,573.03,510.23,504.12,477.38,476.46,459.57,420.7,430.76,411.06,422.72,408.09,407.34,424.56
raycast,113.55,135,156.22,181.29,192.4,195.25,210.72,230.38,238.4,231.34,252.04,253.04,284.41,334.66,383.87
matrix-org,147.99,148.59,164.47,173.17,196.21,174.93,186.25,188.35,198.23,189.64,171.2,159.05,141.79,150.15,141.2
tensorflow,511.55,454.77,463.97,432.87,413.58,409.76,405.58,438.11,434.58,423.28,381.1,389.48,375.41,347.57,355.63
rust-lang,835.03,823.61,828.06,846.94,825.8,862.56,885.85,942.75,950.42,906.49,926.27,941.79,940.71,921.3,948.9
openvinotoolkit,332.76,324.14,326.82,304.48,228.87,221.37,260.69,269.58,282.64,291.34,295.53,282.34,287.75,304.12,308.39
remix-run,206.17,228.57,226.08,225.35,223.54,218.52,196.53,173.4,140.68,119.95,130.61,152.18,156.94,151.51,155.28
solana-labs,1692.95,1533.58,1338.92,1230.77,1023.73,752.74,639.83,235.16,199.88,169.9,144.42,122.75,104.34,88.69,75.39
DataDog,179.31,183.57,194.95,196.01,183.1,181,174.15,170.64,182.68,190.14,192.29,186.04,184.55,201.89,214.94
tailscale,146.85,155.61,166.91,173.44,176.66,193,200.21,213.32,222.01,243.71,257.49,238.89,235.45,232.88,242.47
openwrt,183.61,218.52,254.43,243.02,230.39,236.35,248.34,262.03,319.74,310.04,280.98,307.48,324.25,315.92,304.34
home-assistant,2048.63,2168.17,2157.66,2241.15,2159.29,2127.45,2200.64,2263.59,2238.24,2275.51,2241.96,2210.53,2332.18,2371.61,2387.11
JacksonKearl,374.92,452.33,438.13,420.64,369.81,131.98,44.96,20.08,17.07,14.51,4.76,3.42,2.07,1.5,1.28
nuxt,170.44,167.39,207.22,250.82,226.89,221.64,225.73,280.27,332.18,312.22,361.31,279.79,184.01,60.18,19.68
matplotlib,188.74,171.49,169.58,182.24,180.11,171.03,151.88,174.39,167.63,174.07,177.21,200.09,188.75,178.75,169.69
rancher,232.87,226.53,228.68,235,224.76,210.41,211.87,200.81,225.06,203.54,185.18,192.7,200.91,201.87,197.86
envoyproxy,301.14,312.91,331.22,340.28,325.33,321.84,309.72,320.56,314.6,301.86,304.95,304.63,319.25,327.27,339.98
godotengine,764.16,759.89,796.58,802.55,798.46,813.65,845.07,948.85,1023.14,1039.95,1041.65,1061.78,1094.01,1138,1158.5
aws,516.21,515.92,515.63,473.2,433.63,443.12,450.63,447.85,457.21,431.59,442.34,432.88,432.45,417.1,406.68
LeetCode-Feedback,248.04,255.45,263.75,272.76,293.44,307.49,337.25,352.68,350.35,348.72,349.74,408.32,467.88,462.94,473.56
NixOS,1815.68,1797.7,1831.69,1914.88,1953.23,1924.8,1953.35,1981.03,1968.92,1985.09,1988.2,2027.75,2066.65,2049.43,2080.5
newrelic,146.49,146.47,154.62,162.75,149.09,155.16,161.42,161.83,161.96,169.4,166.54,175.79,186.13,186.7,201.25
mattermost,129.23,136.82,144.17,136.29,142.88,151.47,158.43,151.9,164.74,173.19,172.17,168.81,162.33,164.41,117.57
TP-Lab,345.8,375.17,403.61,361.24,317.88,298.18,275.96,248.85,214.84,210.92,189.58,157.93,131.16,117.86,125.14
metabase,245.96,249.24,251.43,258.09,268.32,269.55,263.87,271.11,277.69,281.79,282.29,273.03,271.43,280.16,295.44
huggingface,427.26,437.85,466.43,480.7,496.91,468.63,446.3,444.41,410.36,441.93,433.96,444.47,468.44,480.47,503.12
denoland,160.27,151.31,171.99,176.72,161.59,163.25,162.38,178.52,206.5,199.45,199.64,189.82,196.45,199.62,226.04
freddier,212.37,198.89,194.29,187.58,168.72,164.8,162.77,154.3,148.52,152.98,143.47,152.05,173.86,159.71,147.71
symfony,299.85,274.96,288.95,281.83,278.78,297.16,284.92,269.91,272.74,259.3,265.35,281.97,261.62,285.15,290.21
containers,230.41,227.75,229.04,235.38,227.02,244.47,238.22,251.99,243.24,244.27,249.65,256.7,236.24,228.93,212.28
storybookjs,243.28,223.13,241.98,259.43,256.64,235.38,243.2,245.33,241.35,262.69,274.2,287.05,316.49,338.49,353.82
cockroachdb,281.34,283.8,295.13,293.47,289.11,288.14,293.3,304.65,299.72,296.93,297.69,296.64,303.34,298.82,297.63
coolsnowwolf,201.33,181.81,172.55,161.47,156.85,164.91,167.09,154.51,161.18,124.7,140.79,145.45,135.58,116.9,100.41
xbmc,181.81,176,174.46,177.56,169.92,163.51,154.11,147.97,156.93,159.84,150.7,152.26,192,192.89,181.34
section-engineering-education,419.37,429.64,435.92,402.47,303.51,228.14,166.71,119.4,63.86,30.36,28.53,22.29,20.25,16.1,17.92
pytorch,1164.64,1122.63,1103.54,1122.61,1152.79,1189.14,1185.98,1190.61,1126.56,1181,1215.72,1223.64,1238.96,1258.7,1328.6
nrfconnect,187.65,184.58,176.82,172.71,196.51,181.46,172.7,196.86,202.46,219.29,239.85,234.34,239.86,246.12,236.29
airbytehq,282.77,300,317.27,347.26,387,394.77,422.31,454.46,476.89,506.72,535.39,525.95,538.76,511.06,516.51
ultralytics,295.63,269.64,306.41,328.42,323.78,303.43,314.23,321.96,331.84,299.77,302.56,289.93,218.03,163.94,146.89
kubernetes,173.79,156.27,148.03,153.69,158.45,161.87,167.49,167.63,164.59,168.57,152.6,131.49,136.45,146.45,153.8
leanprover-community,186.58,197.95,204.26,201.12,197.35,198.58,197.06,193.64,184.25,183.39,164.98,136.7,126.39,111.17,101.73
tgstation,390.38,374.08,387.81,396.18,396.08,385.95,388.03,375.13,362.16,371.9,384.26,401.19,398.09,374.51,396.59
gitpod-io,265.38,272.05,281.68,293.47,297.77,292.39,293.34,301.59,298.7,304.95,305.13,290.27,292.36,262.1,239.86
neovim,235.68,218.95,237.8,262.15,291.64,296.41,292.7,278.11,284.82,288.59,271.77,258.47,279,259.03,283.26
keycloak,158.53,187.49,220.53,234.04,239.95,258.23,245.53,279.6,295.14,277.41,275.69,264.87,283.27,308.73,419.8
gentoo,269.63,263.74,267.16,272.93,268.44,281.29,285.01,282.04,286.67,285.04,279.86,286.62,290.93,295.68,287.38
ruffle-rs,164.7,148.75,143.51,162.07,173.28,163.84,160.8,176.47,201.89,197.75,177.04,192.85,204.43,224.47,261.33
spack,247.99,240.88,253.12,264.36,264.36,250.59,226.64,254.48,253.85,259.65,272.41,264.59,271.72,259.93,266.56
electron,224.6,229.2,249.51,253.32,260.46,250.93,255.4,252.97,273.36,276.75,251.12,220.23,227.75,226.74,230.83
openssl,208.12,183.11,201.45,193.13,194.8,243.3,248.84,259.17,260.41,251.66,264.58,246.56,247.43,230.32,251.17
backstage,246.12,242.68,262.99,262.1,273.65,284.73,283.06,280.42,288.7,296.84,300.88,310.1,317.7,323.3,319.16
zero-to-mastery,133.72,143.16,140,140.27,129.96,147.58,173.6,168.75,183.37,179.34,172.4,207.64,227.76,202.67,183.3
cilium,187.94,191.22,195.97,204.03,197.97,202.15,209.62,206.62,216.19,223.48,223.29,225.1,242.21,251.15,262.34
oppia,190.93,186.57,184.9,178.6,163.92,158.68,155.19,152.06,156.86,171.95,171.78,161.15,174.36,193.78,201.01
postmanlabs,151.01,159.36,194.43,171.63,169.28,175.61,162.59,186.4,162.8,184.69,203.14,183.65,181.99,177.18,185.25
obsproject,149.94,149.41,159.9,175.15,179.58,170.37,178.99,196.33,232.7,227.39,216.32,192.14,203.99,207.08,201.04
flathub,166.3,155.77,181.61,191.19,223.72,192.24,165.3,172.53,176.76,148.42,148.85,153.86,169,153.58,163.48
spyder-ide,137.78,149.89,151.96,181.89,202.48,288.25,315.47,359.09,391.02,328.95,276.85,228.29,189.41,186.37,175.83
strapi,278.7,283.48,319.25,299.88,303.36,287,272.57,292.09,295.12,274.77,302.86,301.52,316.31,324.14,317.85
GoogleChrome,124.21,132.93,141.77,166.14,155.62,151.22,147.48,168.43,171.79,155.38,193.95,182.94,204.02,225.31,210.5
nrwl,283.25,285.63,304.58,295.31,307.39,314.87,309.38,323.53,346.09,353.32,363.57,374.83,402.05,421.7,432.99
