Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
lensapp,267.92,219.62,278,216.65,482.22,385.28,207.95,261.41,219.47,248.48,271.22,250.53,307.02,207.42,271.45
bitnami,686.69,685.48,770.58,675.52,753.67,791.72,659.32,806.05,648.58,626.23,686.99,523.3,670.2,625.19,716.55
appsmithorg,736.41,739.98,917.98,859.51,806.33,797.15,727.16,858.38,919.39,931.92,804.06,903.55,930.09,909.41,1015.27
prisma,739.53,692.56,766.54,691.88,764.93,673.91,762.8,878.43,824.29,700.19,810.17,852.12,941.3,822,838.92
llvm,1082.81,1119.78,1117.15,1090.74,1138.25,1034.72,1019.4,1290.08,1209.72,1183.6,1148.94,1060.1,1318.74,1312.04,1379.13
darktable-org,515.94,409.22,356.08,377.89,382.86,249.11,350.61,363.85,308.99,324.74,426.89,375.67,435.75,426.14,408.51
go-gitea,619.19,608.91,572.47,520.26,568.46,529.24,626.78,673.49,606.94,634.23,572.54,560.2,688.45,696.52,813.14
Homebrew,1176.68,1148.32,1266.85,1116.19,1159.17,1190.67,1227.25,1271.14,1275.22,1162.8,1176.93,1178.27,1263.51,1221.1,1259.76
tachiyomiorg,469.86,442.44,477.07,544.33,470.81,466.56,604.44,680.65,504.91,534.56,507.82,419.89,581.53,473.5,562.71
mlflow,274.71,276.32,373.98,506.55,374.89,312.39,353.32,466.97,486.83,420.67,341.83,359.6,330.97,291.53,419.6
flybywiresim,355.43,348.02,360.32,301.53,229.73,122.06,135.55,172.16,144.01,147.56,107.17,136.03,173.28,202.4,183.55
angular,688.3,613.31,637.13,665.42,665.19,678.96,655.32,686.76,609.63,613.42,613.94,577.79,548.53,637.26,639.83
bevyengine,682.67,489.21,611.3,567.82,554.1,639.47,715.38,644.8,660.72,630.4,748.06,626.01,789.47,802.34,791.05
zulip,509.65,423.89,553.18,557.44,328.52,382.21,421.71,428.89,457.13,442.74,498.21,530.49,570.57,604,809.18
trinodb,895.49,778.26,883.96,835.9,907.67,818.42,719.93,992.94,926.54,957.48,978.03,751.56,793.89,912.16,930.27
ray-project,982.8,948.78,1268.15,1160.95,1151.69,1130.19,1259.05,1229.32,1049.29,1131.96,1115.88,917.03,1104.05,990.79,1221.58
rstudio,346.53,358,323.34,335.79,397.09,324.75,292.39,358.25,336.11,355.99,255.36,274.65,385.87,311.18,367.48
grafana,605.16,419.01,541.84,592.59,506.93,540.83,440.4,539.65,648.8,563.21,618.08,533.17,697.98,635,650.21
desktop,364.94,416.31,469.89,525.57,343.59,395.14,365.09,382.47,396.84,354.97,342.91,299.51,404.74,437.5,383.11
open-telemetry,683.11,566.43,565.1,550.87,673.2,739.84,766.64,835.66,797.8,775.69,802.63,651.61,773.84,828.9,910.85
getsentry,667.11,694.47,921.09,917.67,860.15,889.32,928.46,943.43,1033.08,1095.11,1095.46,859.23,1067.12,1167.91,1259.03
CleverRaven,1089.2,879.57,834.27,953.16,808.82,971.11,1044.43,1016.04,991.24,881.09,735.29,641.69,629.59,662.94,1190.68
quarkusio,1009.72,979.82,930.51,881.38,962.16,848.98,888.56,961.08,1009.03,879.04,987.17,829.48,1073.22,1065.29,1104.23
SerenityOS,901.89,798.44,765.08,698.5,531.96,463.2,444.45,533.88,539.65,782.49,740.17,827.88,637.18,596.08,630.79
open-mmlab,374.42,389.53,651.44,594.84,445.49,369.64,352.54,471.26,429.09,411.61,398.15,303.32,325.52,269.84,387.96
brave,715.85,643,744.68,750.59,672.18,699.33,630.46,723.75,699.55,673.71,713.44,589.81,662.13,661.89,730.31
expo,990.21,845.45,885.92,756.06,988.19,866.68,778.43,1096.37,919.18,949.23,1134.45,828.32,967.41,940.78,1132.95
php,356.78,339.73,314.31,424.59,446.29,455.19,578.18,497.93,387.81,412.72,360.21,415.73,485.93,496.65,442.38
conda-forge,808.32,1025.24,923.86,892.61,839.3,762.52,846.26,845.75,805.1,863.4,995.53,671.88,782.35,848.45,880.62
alibaba,374.47,254.07,397.68,386.63,409.37,375.85,374.82,422.06,406.97,360.15,331.65,285.77,231.05,282.86,455.08
elementor,710.64,728.89,668.23,562.19,538.82,526.95,582.42,857.32,743.35,600.43,805.05,660.07,679.36,683.09,687.1
argoproj,528.36,583.82,643.25,618.67,541.88,657.3,614.63,721.21,600.01,817.83,793.54,656.32,699.76,893.31,838.43
azerothcore,386.16,348.07,372.9,305.2,313.54,283.55,305.43,294.25,242.06,290.77,266.38,320.35,373.36,332.97,353.11
JetBrains,487.77,409.91,498.8,444.12,443.93,400.06,413.45,526.62,601.46,704.16,604.87,541.48,635.08,665.94,839.18
Chia-Network,495.33,491.34,570.5,509.83,412.86,346.12,380.84,463.43,325.42,267.12,371,232.27,265.67,279.39,272.59
files-community,1106.32,712.22,470.79,335.61,331.42,282.86,282.61,375.17,304.71,383.82,329.08,458.69,341.88,468.02,405.37
type-challenges,385.08,410.71,605.82,747.42,768.43,725.67,807.05,827.34,795.96,712.87,822.41,624.15,726.1,680.53,785.99
mdn,474,583.44,782.26,614.45,690.18,679.59,670.88,800.31,743.63,729.01,725.65,531.75,678.31,744.97,715.83
gradle,559.39,544.3,554.19,617.54,478.08,501.01,507.51,628.76,761.57,554.87,627.29,662.05,636.37,627.03,718.96
dotnet,1142.82,1046.13,1057.67,934.34,992.69,997.01,960.36,1153.6,988.94,952.97,1102.05,840.11,1080.15,1110.94,1064.61
ansible,510.28,423.06,481.37,442.26,402.59,379.39,381.23,440.08,455.83,500.13,408.89,237.04,410.44,397.45,407.1
bitcoin,677.5,580.69,605.72,767.61,649.45,579.39,621.95,735.83,612.27,639.74,661.5,541.87,555.95,523.18,549.45
openhab,713.29,488.31,439.4,416.27,464.09,380.48,377.29,395.34,388.8,462.14,516.42,631.57,579.98,479.37,568.06
renovatebot,660.86,594.36,499.73,539.98,550.2,557.05,578.35,703.78,549.1,636.21,549.23,464.8,569.47,634.56,561.45
PowerShell,435.55,295.42,360.62,357.09,479.21,334.22,393.13,449.61,373.63,421.25,495.18,424.18,432.11,461.02,455.94
openjdk,947.34,1045.11,1219.29,1196.59,1278.88,1087.37,1013.31,1194.08,1270.77,1185.3,1467.45,1078.69,1325.09,1431.62,1441.78
Skyrat-SS13,568.16,436.75,439.69,494.39,451.27,433.21,459.35,397.41,476.59,516.48,399.07,386.16,432.92,274.13,359.02
vitejs,673.59,729.36,742.4,793.41,734.3,652.28,850.86,759.03,621.86,660.03,702.99,644.56,554.33,646.25,667.5
filecoin-project,204.73,197,150.54,125.3,228.44,374.7,316.04,811.76,456.85,482.18,545.07,585.17,479.49,657.9,707.2
demisto,813.83,662.86,693.95,669.79,756.22,732.39,689.02,767.67,824.82,700.61,886.89,795.2,962.13,944.94,897.71
aws-amplify,592.99,517.25,555.3,459.83,395.63,322.61,303.49,305.03,326.91,440.41,412.83,352.87,428.05,416.47,393.68
element-plus,666.38,710.19,733.37,722.21,771.3,677.41,730.11,678.35,620.44,469.18,591.14,405.92,307.54,544.89,628.21
trustwallet,1005.91,1027.54,1035.01,972.06,764.45,602.75,567.61,617.53,505.17,475.12,468.72,367.25,464.29,416.26,384.77
firebase,249.04,250.18,281.55,267.69,241.25,259.74,286.85,315.51,286.39,261.44,251.33,238.07,262.7,262.22,302.5
opencv,443.28,371.5,433.82,328.67,312.34,324.56,317.2,394.53,445.49,388.49,404.89,411.57,351.06,349.36,363.08
xamarin,297.65,247,306.76,294.66,304.28,245.87,241.68,304.9,436.98,346.6,330.25,226.22,300.69,255.2,261.44
void-linux,745.66,698.31,702.77,720,655.66,683.13,785.44,748.91,696.79,823.69,773.74,662.77,777.83,666.88,711.26
PrestaShop,710.6,588.47,674.21,649.48,594.23,531.24,480.99,538.41,557.15,647.72,641.51,541.97,731.03,662.86,660.95
IntelRealSense,262.13,218.8,266.33,269.88,263.2,244.47,242.5,299.45,280.81,300.11,292.96,269.97,243.02,262.19,293.3
github,1066.89,914.12,796.48,785.67,685.92,429.41,442.47,531.22,490.01,576.82,465.03,411.27,516.42,471.59,445.1
sourcegraph,949.87,1025.07,1080.63,1033.41,1125.79,1151.48,1127.38,1080.54,1012.62,1055.98,1100.51,962.8,966.18,1016.47,1217.53
openshift,1272.46,1138.04,1296.68,1326.41,1293.76,1385.32,1379.97,1674.9,1637.09,1454.8,1527.65,1255.45,1619.72,1892.48,2252.64
facebook,871.83,669.31,795.7,742.97,799.22,872.68,815.71,880.87,1123.33,1222.59,1537.71,936.25,1115.32,1095.98,1140.13
cypress-io,968.84,866.55,906.64,873.44,787.45,1173.38,874.04,1196.96,1002,907.76,914.36,875.63,811.45,785.38,794.09
ankidroid,224.78,196.87,385.45,494.57,317.71,330.06,274.56,376.75,365.33,344.2,313.07,252.25,290.16,310.04,241.6
Expensify,843.54,869.26,946.08,854.45,851.42,779.24,861.97,1049.89,1140.29,1353.72,1697.42,1404.3,1406.69,1502.91,1694.02
RPCS3,375.92,287.41,238.97,366.84,501.34,358.17,304.71,373.55,371.41,370.57,244.03,305.48,405.44,293.56,308.56
gravitational,569.92,666.66,787.24,727.31,696.17,782.5,845.67,890.07,866.42,856,891.85,800.16,974.64,1063.11,1062.05
metersphere,322.1,289.2,410.08,408.9,491.38,519.7,418.22,595.23,437.57,366.7,468.25,369.7,310.56,442.6,437.15
kubevirt,509.06,381.22,542.05,558.82,532.91,566.15,683.81,685.38,542.59,518.04,560.95,406.68,478.64,559.53,609.61
macports,474.22,461.5,410.98,400.01,383.6,368.15,368.78,419.96,384.97,355.37,456.59,382.6,433.06,363.3,367.76
MetaMask,639.79,629.91,669.9,492.28,451.25,432.67,470.97,612.14,497.84,441.41,578.32,494.61,547.11,655.22,809.19
yuzu-emu,319.02,288.94,319.04,345.47,265.82,301.62,416.26,409.19,358.93,321.33,417.46,378.42,373.68,373.73,302.84
taosdata,362.28,261.99,426.46,482.18,572.76,498.35,570.47,610.36,471.13,442.06,496.78,544.7,384.52,376.9,396.59
mui,865.85,817.75,1415.17,824.91,929.19,794.08,781.56,807.78,723.64,798.23,720.81,780.54,740.06,696.57,779.75
raycast,517.58,518.89,570.58,637.53,577.45,544.75,637.43,683.96,680.38,610.48,742.85,686.46,869.6,1112.5,1218.39
matrix-org,382.44,389.1,382.31,403.83,477.59,315.39,415.25,427.11,443.1,454.67,385.66,272.83,318.9,325.79,303.59
tensorflow,1190.25,1071.4,1230.43,992.76,994.25,1001.06,1016.54,1252.09,1070.82,1089.02,968.7,1058.07,1044.54,954.96,1112.22
rust-lang,2315.1,1999.79,2141.41,2236.08,2180.93,2217.62,2461.57,2824.77,2359.71,2295.19,2390.57,2104.47,2357.55,2237.31,2329.43
openvinotoolkit,1216.07,1112.75,1165.95,664.34,556.72,642.63,845.07,1032.71,1051.94,1083.43,1233.16,949.21,1068.23,1101.79,1187.61
remix-run,804.68,775.09,678.42,591.97,571.38,477.4,460.43,402.12,361.64,306.71,405.96,380.95,469.17,408.66,453.71
DataDog,608.82,591.02,631.78,533.68,570.86,534.2,540.81,594.03,626.64,709.09,654.58,671.83,703.02,781.72,806.62
tailscale,356.67,338.44,431.21,351.87,357.23,431.94,444.82,502.91,547.82,585.68,615.82,477.65,532.46,526.05,580.35
openwrt,463.28,700.03,789.46,660.98,626.14,627.62,693.58,722.27,950.01,822.54,658.19,760.5,856.51,699.33,754.12
home-assistant,4023.09,4676.27,3864.39,3983.44,3577.48,3451.45,3962.79,4318.84,3998.84,4465.51,4311.88,4158.24,5049.57,4481.29,4327.19
nuxt,548.01,435.26,566.61,800.82,598.24,602.53,627.7,872.25,902.48,822.37,1086.21,606.96,463.61,19.85,7.48
matplotlib,455.81,306.18,377.76,408.16,382.25,342.86,280.26,403.35,375.6,410.43,408.85,440.47,394.82,403.34,410.81
rancher,690.54,658.1,718.64,763.86,712.73,568.08,638.48,614.54,709.35,573.06,565.86,571.24,614.11,640.76,628.25
envoyproxy,878.74,889.09,1051.05,947.15,873.86,844.29,844.34,992.28,909.39,841.8,948.56,747.53,900.48,865.48,972.93
godotengine,1685.2,1598.3,1603.02,1468.89,1453.05,1477.8,1856.92,2230.37,2368.24,2254.76,2188.12,2221.46,2601.54,2693.41,2570.24
aws,1185.44,992.11,987.92,921.3,864.07,860.08,916.72,1098.73,1081.96,959,995.48,876.7,926.81,989.98,1053.99
LeetCode-Feedback,558.45,433.49,425.03,443.64,518.1,541.78,627.2,593.84,572.79,601.82,594.8,747.38,859.76,730.99,733.29
NixOS,4709.28,3957.32,4152.01,4504.33,4466.66,4039.08,4306.16,4732.87,4423.74,4702.48,4690.57,4561.93,5121,4815.61,5060.68
newrelic,601.32,536.1,609,580.14,525.37,512.48,525.93,499.36,562.58,606.17,551.54,536.67,656.3,661.12,756.8
mattermost,381.23,439.32,467.09,395.87,410.22,464.29,403.65,420.68,473.19,638.33,548.49,465.05,492.18,415.42,315.17
TP-Lab,923.69,1092.22,1215.09,846.97,645.26,608.52,551.09,475.21,382.54,419.24,350.62,258.48,206.44,229.63,283.39
metabase,524.65,472.93,559.26,619.7,610.25,549.45,578.05,598.27,586.56,533.55,615.96,551.89,568.85,680.98,747.81
huggingface,977.17,932.14,1284.45,1116.94,1224.28,1028.14,1037.68,1167.95,1017.67,1380.22,1120.9,1066.7,1126.97,1148.63,1457.42
denoland,453.44,366.99,498.19,432.21,425.08,445.74,485.01,501.3,587.5,508.54,532.61,479.32,542.88,505.57,639.09
freddier,748.11,574.21,559.45,538.14,455.95,454.3,522.74,464.45,417.86,477.59,413.68,468.04,557.38,449.3,419.05
symfony,837.38,640.59,683.58,627.25,674.61,647.99,667.52,675.11,635.81,690.24,698.1,848.25,712.05,782.65,722.99
containers,737.9,646.76,708.06,601.44,654.25,679.03,647.55,760.5,709.18,638.79,665.96,599.31,639.78,660.07,595.08
storybookjs,814.85,558.22,609.55,682.2,708.55,571.04,602.87,572.2,488.71,716.04,659.52,664.42,769.33,803.24,848.15
cockroachdb,921.75,930.09,1031.9,987.23,857.79,930.23,964.43,1149.56,1019.64,978.49,1032.34,927.36,1058.49,944.29,1148.48
coolsnowwolf,538.52,338.05,426.08,398.86,360.75,408.86,352.49,333.14,381.28,268.24,399.28,382.25,320.87,275.6,245.33
xbmc,470.73,305.54,354.68,315.88,386.87,319.74,274.75,263.36,350.24,317.39,283.22,331.24,607.18,520.98,396.99
section-engineering-education,1042.82,1001.75,998.34,617.26,199.81,168.83,93.66,45.94,22.07,6,16.73,5.65,20.69,8.97,10.35
pytorch,2212.7,2200.29,2282.24,2387.52,2570.49,2752.27,2633.18,2921.55,2672.38,2839.17,2743.02,2496.53,2638.62,2894.57,3257.17
nrfconnect,784.76,815.08,802.62,684.7,950.76,662.82,612.76,958.37,834.08,965.09,1126.29,721.01,993.32,965.41,841.17
airbytehq,892.41,899.71,956.4,1006.06,1115.34,1076.55,1095.37,1385.08,1414.73,1672.94,1676.45,1346.36,1454.91,1460.16,1299.58
ultralytics,643.94,493.02,725.18,735.44,678.15,585.03,678.33,686.7,672.99,540.58,632.56,560.01,522.49,394.52,397.81
kubernetes,479.39,365.5,377.83,390.33,381.77,449.19,438.12,437.9,378.16,416.62,382.44,294.62,392.08,420.01,392.8
leanprover-community,815.47,812.4,861.96,804.24,756.62,801.81,892.96,798.5,657.9,761.72,637.6,500.91,563.38,381.28,363.88
tgstation,1373.92,1085.41,1176.61,1321.93,1317.95,1064.22,1167.6,1080.77,994.42,1130.07,1166.89,1211.3,1158.68,887.97,1184.71
gitpod-io,699.32,664.29,639.03,683.1,718.95,674.16,656.01,791.19,771.06,723.46,664.52,502.9,565.81,464.82,449.91
neovim,690.02,480.47,558.64,751.78,702.04,575.65,621.04,612.08,634.48,725.65,565.54,559.19,762.24,559.78,682.46
keycloak,527.74,642.68,688.82,656.88,586.56,628.58,592.35,828.92,872.81,662.48,628.82,522.77,642.71,781.33,1271.75
gentoo,647.96,611.37,691.29,675.81,637.52,627.14,706.26,680.76,651.73,704.63,644.45,641.77,714.77,719.19,679.3
ruffle-rs,282.72,201.94,219.52,291.74,301.87,202.65,272.65,329.18,384.31,342.72,272.54,336.31,387.7,444.69,582.94
spack,851,847.59,932.06,952.63,906.95,761.84,667.3,976.45,831.03,924.56,975.78,813.61,843.02,873.21,1022.73
electron,710.43,676,731.28,679.81,594.51,599.87,560.2,670.17,696.62,752.81,602.36,482.35,629.69,612.55,593.64
openssl,531.64,406.2,497.65,477.7,503.26,496.07,510.6,509.03,498.67,555.71,613.51,426.76,528.88,489.06,624.39
backstage,764.17,690.93,797.94,688.81,758.66,751.65,717.52,729.96,780.31,879.22,897.07,845.67,908.09,965.34,870.85
zero-to-mastery,592.53,626.35,525.44,548.26,497.37,639.03,700.37,677.37,775.9,798.57,577.48,854.61,909.86,685.89,661.87
cilium,568.65,531.9,628.17,640.65,588.18,642.63,657.02,692.4,715.61,687.29,760.11,662.88,851.83,856.78,981.58
oppia,890.37,630.22,672.93,544.5,377.08,477.62,545.42,537.51,558.88,751.64,606.6,397.98,623.69,642.95,607.56
postmanlabs,415.54,407.33,485.44,336.86,378.94,365.38,354.26,433.74,322.96,414.59,452.55,365.11,427.75,451.77,439.02
obsproject,428.48,379.23,421.99,388.63,413.1,330.13,413.54,506.84,608.67,493.01,473.43,324.96,504.27,479.15,470.63
flathub,491.05,347.33,510.5,530.05,548.72,387.78,319.12,422.82,473.11,395.87,347.9,363.96,455.64,372.55,461.05
spyder-ide,268.02,317.75,316.51,386.49,455.26,633.52,544.94,587.44,639.96,446.18,317.4,268.94,257.36,273.57,289.01
strapi,733.32,715.2,753.44,529.19,566.98,530.88,546.5,707.04,528.56,550.55,680.29,589.66,705.4,639.52,625.7
