Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
unifyai,8.14,18.94,43.67,54.03,59.82,62.82,60.73,54.1,65.91,75.97,92.2,70.19,89.9,105.43,98.25
hashicorp,665.84,675.41,692.52,712.44,727.68,741.51,759.84,769.87,781.47,792.82,805.17,817.74,831.14,841.31,855.93
Azure,362.53,372.49,387.69,402.15,418.36,439.11,449.01,463.01,477.28,473.24,484.31,515.62,530.01,535.9,553.3
golang,975.93,989.77,992.9,1003.77,1023.44,1039.12,1054.82,1072.37,1079.24,1092.05,1110.26,1126.59,1134.25,1143.34,1161.56
MicrosoftDocs,547.64,548.05,555.49,568.06,584.76,596.97,607.96,613.31,613.86,620.17,635.16,657.76,677.17,684.61,694.87
ArduPilot,1273.44,1280.76,1297.29,1304.39,1321.15,1332.26,1352.74,1361.13,1398.18,1415.99,1429.29,1445.16,1462.27,1471.4,1467.35
systemd,1008.88,1019.7,1039.1,1039.24,1050.02,1047.58,1060.46,1072.84,1092.43,1100.14,1106.23,1119.28,1136.38,1151.26,1147.82
TeamNewPipe,708.38,717.69,730.39,751.26,767.99,786.87,797.59,802.61,809.85,820.04,802.97,814.71,822.93,817.55,814.13
ppy,655.38,678.59,680.33,684.85,688.58,684.62,686.58,679.95,684.03,679.4,683.14,674.04,678.72,692.27,699.45
qgis,435.84,444.82,447.3,455.51,473.52,482.61,494.91,506.26,519.11,537.77,551.66,563.83,582.89,596.52,607.51
google,396.46,424.46,432.74,421.7,433.24,453.61,474.49,495.6,495.27,526.27,556.27,576.25,574.31,581.75,583.15
o3de,112.04,120.6,125.63,135.84,155.54,174.09,189.04,202.68,217.64,233.77,252.22,272.55,291.88,304.54,317.03
openjournals,437.71,431.69,453.03,450.62,444.23,445.52,439.21,450.83,461.97,473.29,484.4,509.17,514.37,524.46,521.96
microsoft,720.98,730.62,737.4,753.44,770.75,785.74,794.44,802.85,792.58,794.57,797.23,800.1,807.78,813.65,820.23
helium,2.45,13.63,30.06,37.26,54.46,78.95,101.27,125.19,147.5,169.57,199.6,230.24,260.26,288.15,318.91
odoo,845.98,853.78,868.46,872.95,873.98,880.08,889.54,899.57,909.61,911.15,912.14,923.74,935.1,943.24,812.96
dbeaver,773.63,778.54,791.03,799.12,815.08,822.75,833.5,842.62,851.84,868.07,883.43,891.73,901.88,916.49,914.82
helix-editor,103.52,120.31,134.04,116.45,126.04,139.54,149.77,163.24,167.75,178.45,192.4,199.57,209.26,218.87,235.98
cloudflare,150.38,144.67,153.92,173.71,170.21,180.27,182.33,189.24,188.43,201.52,208.7,231.89,242.32,247.33,265.73
lensapp,349.02,359.61,363.21,377.7,391.21,402.27,418.38,441.05,457.53,483.74,500.24,520.5,542.15,564.33,583.91
bitnami,316.89,328.83,344.11,360.57,374.96,370.45,388.98,401.84,428.12,380.61,386.64,407.13,408.6,417.76,436.19
appsmithorg,174.55,182.22,190.35,188.75,205.32,218.32,235.71,241.62,251.51,266.3,283.09,295.78,299.88,311.42,322.71
prisma,355.42,367.49,374.91,384.28,399.35,422.4,435.21,446.01,462.58,479.63,497.73,507.87,516.45,526.81,541.88
llvm,93.04,82.21,87.94,93.51,103.47,115.68,130.27,142.72,153.39,165.52,179,195.46,206.04,217.27,226.11
darktable-org,345.85,356.52,370.3,381.28,399.94,422.79,439.29,459.65,478.18,495.43,512.71,526.89,537.31,550.04,565.75
go-gitea,721.04,715.18,727.79,747.66,757.65,762.74,776.66,772.37,782.68,799.28,804.23,815.98,818.87,829.49,830.44
Homebrew,902.39,924.8,938.43,969.07,990.08,1006.54,998.29,1015.94,1003.45,1018.16,997.48,1039.81,1056.37,1053.79,1112.08
tachiyomiorg,374.3,385.61,395.57,412.14,423.09,439.96,464.59,467.36,483.09,501.51,507.45,532.46,552.41,549.73,564.06
mlflow,505.02,520.22,543.47,557.43,578.54,568.36,593.63,609.44,624.67,656.19,669.63,684.18,709.66,729.32,738.98
flybywiresim,335.21,350.03,368.19,402.34,438.22,468.79,500.63,518.85,544.04,565.12,592.94,613.77,637.21,662.42,686.47
angular,999.19,1001.53,1002.5,1008.24,1028.34,1037.4,1046.06,1067.77,1089.92,1101.85,1105.63,1115.93,1134.04,1139,1152.89
bevyengine,242.3,253.99,250.15,259.84,274.72,282.5,287.06,289.69,307.47,323.98,331.8,350.67,345.87,356.41,366.41
zulip,872.5,889.13,896.9,888.26,903.74,928.05,949.96,977.33,980.82,1002.45,1017.69,1027.93,1034.62,1052.31,1075.44
trinodb,429.53,442.26,449.96,466.87,478.3,492.28,507.69,520.67,528.28,541.36,555.66,577.39,592.83,605.89,614.46
ray-project,381.5,394.91,399.38,415.31,414.92,419.3,429.68,440.86,450.55,463.77,480.52,498.89,512.09,517.64,520.98
rstudio,578.89,572.52,583.61,582.91,595.43,600.68,609.1,604.71,623.49,641.4,662.12,673.37,685.86,707.17,714.55
grafana,252.64,258.27,266.32,319.24,322.61,318.96,317.7,320.62,311.47,321.72,323.75,329.18,342.99,346.61,352.2
desktop,800.18,795.71,814.95,811.32,829.1,834.59,842.83,854.83,868.38,886.06,895.06,909.78,923.4,939.01,951.6
open-telemetry,223.56,235.67,240.17,251.79,242.5,241.05,252.61,264.15,274.77,285.52,292.97,306.48,321.11,323.85,288.21
getsentry,586.59,597.41,578.09,580.76,560.72,568.55,558.22,547.2,550.15,543.57,557,547.81,529.02,485.68,471.17
CleverRaven,583.08,587.09,598.78,599.43,608.56,613.68,604.98,610.23,619.69,630.91,648.9,691.58,743.73,785.84,823.21
quarkusio,428.5,433.07,450.92,459.93,474.68,489.23,505,518.4,538.21,553.72,569.06,581.71,597.68,610.14,621.79
SerenityOS,377.49,388.89,399.83,402.39,420.2,437.32,463.91,486.42,518.96,532.07,549.9,576.34,595.28,613.58,615.36
open-mmlab,265.32,277.86,271.9,287.6,297.77,294.92,260.25,277.39,290.83,312.82,339.99,359.2,383.39,402.26,407.59
brave,516.65,521.84,526.91,532.12,542.4,553.72,569.4,573.88,575.95,589.28,597.97,613,629.77,639.96,649.72
expo,616.5,662.66,654.37,652.53,658.65,716.71,739.4,736.98,745.76,729.01,788.35,776.37,786.16,878.56,861.51
php,29.19,40.59,57.07,70.12,79.17,94.96,98.82,111.48,128.38,140.42,153.56,171.93,181.35,189.5,215.75
conda-forge,1103.75,1128.22,1145.03,1144.09,1132.27,1138.88,1166.14,1206.94,1217.92,1261.01,1264.02,1286.91,1310.55,1318.66,1316.23
alibaba,391.43,403.93,418.39,465.01,482.98,505.73,519.35,562.38,559.13,610.72,646.15,650.53,688.41,703.34,703.32
elementor,649.48,656.72,670.81,685.2,691.62,706.8,719.69,728.39,743.9,772.82,798.14,812.04,828.94,853.82,865.85
argoproj,437.77,446.03,446.3,445.13,454.37,460.76,468.03,472.74,483.2,487.46,491.5,502.41,501.51,502.89,513.22
azerothcore,328.39,335.38,357.36,356.95,363.62,373.04,386.21,404.46,425.5,418.37,441.55,435.81,442.32,448.47,463.74
JetBrains,634,662,693,723,754,784,815,846,876,907,937,968,999,1027,1058
Chia-Network,182.93,177.49,183.9,194.6,220.86,241.84,259.75,277.5,299.41,317.1,327.61,348.06,391.52,395.27,416.31
files-community,253.5,261.5,280.16,302.27,329.25,349.37,385.34,398.43,414.54,441.71,474.63,489.75,524.9,548.87,558.01
mozilla-mobile,433.55,443.72,453.05,473.44,489.12,505.56,526.3,541.23,555.23,573.07,609.46,624.14,712.83,752.51,783.51
type-challenges,170.77,178.42,182.27,181.84,186.18,191.63,203.74,212.47,219.41,232.97,242.14,258.36,269.99,280.25,293.42
mdn,113.46,123.01,115.2,130.3,141.74,156.78,153.22,163.08,182.95,209.44,239.25,269.07,283.39,275.11,301.76
gradle,817.5,827.43,845.17,862.81,877.58,897.69,912.66,921.07,726.72,745.42,754.95,763.85,777.63,780.04,795.17
dotnet,661.05,677.71,696.63,716.6,737.2,755.73,778.53,800.09,819.95,842.79,856.26,875.29,897.23,909.14,928.51
ansible,1086,1103.74,1095.58,1119.38,1137.79,1165.05,1180.22,1208.61,1225.98,1259.61,1281.53,1299.82,1313.63,1339.98,1353.2
bitcoin,802.28,818.96,838.65,850.49,873.17,898.26,891.41,919.17,924.06,931.5,933.88,951.23,964.43,997.17,993.45
openhab,541.5,555.92,566.17,581.84,599.33,616.44,624.28,654.03,661.28,685.31,704.87,707.28,720.41,732.27,748.31
renovatebot,635.32,642.11,652.02,653.81,672.77,675.76,676.49,682.46,686.65,690.83,701.29,722.99,724.8,723.26,745.55
PowerShell,937.2,955.69,973.19,994.65,1014.57,1032.26,1052.69,1074.46,1093.59,1110.9,1121.04,1134.07,1151.6,1167.77,1191.5
flutter,563,591,622,652,683,713,744,775,805,836,866,897,928,956,987
Skyrat-SS13,196.2,206.85,170.6,152.44,182.85,191.97,192.05,180.37,202.28,210,221.11,224.95,234.29,237.6,261.15
vitejs,184.21,189.22,197,217.71,238.54,240.29,245.55,252.29,264.86,271.19,286.04,296.11,309.11,325.03,345.3
filecoin-project,68.62,80.93,97.02,114.46,123.43,125.65,131.04,92.56,107.52,120.41,129.74,145.88,167.59,177.33,187.9
aws-amplify,494.04,508.03,504.44,526.16,548.79,560.77,577.28,586.14,596.29,597.21,610.9,622.1,630.54,650.71,671.72
element-plus,96.99,102.39,108.95,110.99,121.21,132.23,145.47,163.54,189.07,214.21,225.75,249.69,266.66,284,292.83
trustwallet,249.46,267.24,287.58,278,289.72,263.77,263,280.43,329.7,360.7,373.56,378.38,434,452.41,385.31
firebase,444.57,450.15,460.29,474.99,489.71,493.04,508.62,525.44,541.4,553.13,567.66,582.99,605.23,611.36,627.22
opencv,1474.25,1484.82,1495.81,1509.39,1522.66,1531.94,1540.06,1550.63,1561.62,1570.74,1572.62,1594.91,1603.89,1612.68,1625.56
xamarin,703.24,719.43,740.47,762.34,768.05,772.64,792.43,798.11,754.51,789.61,779.32,797.64,828,840.96,860.08
void-linux,522.59,527.71,542.02,532.63,547.23,579.41,599.8,616.94,630.47,642.22,655.54,667.02,671.18,683.65,701.4
PrestaShop,644.02,663.22,679.58,695.54,712.47,720.1,730.97,743.09,762.46,780.49,801.67,826.74,844.33,854.13,874.73
IntelRealSense,707.76,731.15,757.9,770.41,795.41,824.16,829.8,852.18,894.34,921.61,931.55,971.96,997.85,1017.35,1032.21
github,182.44,201.03,223.71,249.09,264.47,287.89,309.63,335.58,360.52,383.74,404.17,414.37,440.61,455.77,475.03
sourcegraph,408.38,407.19,420.51,412.37,413.26,421.05,428.64,434.61,444.61,457.23,474.27,496.32,503.09,515.19,541.99
openshift,1060.64,1088.64,1119.64,1149.64,1140.66,1170.66,1201.66,1272.64,1302.64,1333.64,1363.64,1394.64,1425.64,1453.64,1484.64
facebook,714.07,725.73,736.57,745.94,771.02,802.64,820.09,845.39,855.63,878.56,885.87,897.02,922.53,941.41,951.16
cypress-io,483.1,506.01,529.64,548.47,545.49,562.54,586.62,606.13,630.29,655.21,676.17,701.44,725.93,754.91,781.57
ankidroid,763.03,772.24,744.27,710.22,730.87,701.77,731.09,747,750.6,775.43,822.74,839.05,841.79,894.67,880.21
Expensify,95.05,95.05,108,115.81,136.34,161.86,172.53,171.81,151.25,139.47,161.68,169.66,173.02,172.77,142.45
RPCS3,671.84,679.71,686.55,683.55,680.64,674.68,670.96,676.46,691.56,695.52,713.1,708.21,696.23,698.78,713.98
gravitational,442.34,434.81,424.32,430.47,434.03,427.03,432.89,428.2,436.92,437.43,456.44,474.1,473.73,469.14,465.35
metersphere,154.34,172.01,173.42,210.2,227.64,261.63,260.87,275.06,298.45,301.94,287.87,343.48,368.4,357.76,363.14
kubevirt,465.15,456.13,467.13,481.69,482.55,492.89,500.18,514.39,508.41,525.17,540.43,579.68,581.83,606.09,603.18
MetaMask,668.1,659.66,661.97,671.23,675.8,663.77,675.33,678.63,679.36,686.29,679.44,691.22,691.09,700.22,706.44
yuzu-emu,332.64,343.98,359.63,370.87,391.36,414.29,423.2,435.31,429.78,446.58,455.72,476.12,490.7,498.58,519
taosdata,305.81,319.94,333.71,280.51,248.96,259.03,255.59,229.42,223.99,231.4,243.03,243.5,260.44,279.83,298.2
raycast,52.03,49.64,56.29,57.04,60.99,72.05,75.54,81.35,80.17,89.35,115.57,121.21,109.73,98.52,100.51
matrix-org,730.81,734.7,745.88,738.25,740.1,745.16,739.46,743.61,754.23,758.4,773.82,794.87,817.21,833.63,859.11
tensorflow,746.59,764.01,781.61,801.67,812.59,823.54,837.4,850.84,866.96,877.61,902.27,921.6,919.82,956.52,977.83
rust-lang,942.7,955.41,967.69,980.52,994.8,1007.19,1017.7,1027.08,1035.64,1044.39,1052.77,1063.37,1076.19,1093.84,1103.95
openvinotoolkit,701.37,726.27,774.1,780.97,781.72,775.24,799.72,824.27,835.22,838.36,860.89,903.11,938.14,948.59,946.1
remix-run,43,61.86,79.17,87.71,108.87,125.42,146.61,167.39,182.17,193.7,199.85,214.82,219.77,217.64,219.82
solana-labs,54.9,53.49,63.82,49.26,64.79,84.98,115.98,146.98,176.98,207.98,237.98,268.98,299.98,327.98,358.98
DataDog,699.64,709.18,716.5,731.57,758.8,774.83,797.82,812.63,827.96,846.38,873.56,887.65,905.26,921.74,937.77
tailscale,231.67,248.91,261.43,273.77,285.58,286.48,289.63,310.76,314.97,318.17,326.15,338.62,351.37,371.78,380.14
openwrt,1753.62,1369.71,978.65,885.1,823.4,776.17,724.96,703.22,632.52,602.48,570.44,591.72,595.86,602.29,596.44
home-assistant,545.13,519.69,531.92,540.72,550.66,560.58,555.52,559.36,568.26,569.01,569.15,564.3,567.28,558.05,568.94
JacksonKearl,355.94,368.49,383.98,399.71,424.86,454.86,485.86,516.86,546.86,577.86,607.86,638.86,669.86,697.84,728.84
nuxt,60.28,73.27,80.28,80.45,90.15,103.75,124.51,129.01,136.55,149.93,153.29,170.29,192.94,220.94,251.69
matplotlib,1098.23,1101.08,1116.11,1127.91,1138.73,1150.27,1164.42,1178.93,1175.88,1197.12,1210.1,1215.14,1234.71,1250.83,1229.85
rancher,778.05,785.72,804.45,812.77,835.36,867.65,888.76,908.03,912.26,933.9,950.66,962.22,976.67,990.88,1013.9
envoyproxy,728.42,743.82,748.09,754.39,771.74,780.44,797.36,801.84,815.59,835.55,854.42,877.87,887.82,896.19,902.88
godotengine,859.89,863.41,873.4,885.8,901.2,912,914.09,917.55,906.13,901.72,902.63,907.9,919.4,925.24,917.24
aws,555.52,564.86,580.29,589.34,606.79,611.59,627.78,646.52,658.72,674.49,683.1,708.67,718.81,734.23,753.1
LeetCode-Feedback,127.08,142.92,154.24,155.63,180.34,195.19,193.47,215.58,219.72,225.97,256.08,256.41,279.62,293.03,295.96
NixOS,778.02,781.93,782.61,787.71,796.25,804.08,820.37,826.44,833.92,850.13,862.68,869.31,874.56,872.08,870.87
newrelic,213.06,204.17,213.73,231.55,247.77,280.31,308.94,328.56,346.92,353.55,387.08,416.53,456.97,479.73,504.04
TP-Lab,76.81,68.53,101.55,141.35,151.13,187.27,201.25,214.69,225.18,272.08,312.88,319,350,341,348.59
metabase,880.37,882.85,902.62,929.46,920.39,939.66,959.31,955.13,958.98,983.76,975.71,961.01,966.27,936.84,939.83
huggingface,330.12,340.97,351.41,354.41,372.16,389.01,392.64,416.15,443.5,451.79,466.86,485.81,512.01,531.72,520.41
denoland,402.17,408.84,417.18,422.58,434.27,454.91,470.92,471.81,484.33,496.89,503.99,512.38,518.84,514.52,509.91
freddier,429.79,457.79,488.79,518.79,549.79,579.79,610.79,641.79,671.79,702.79,732.79,763.79,794.79,822.79,853.51
symfony,569.24,577.79,592.32,608.11,606.33,627.59,640.07,659.8,670.96,682.45,682.29,699.31,702.14,704.64,721.56
containers,457.63,460.49,475.12,478.3,474.6,472.8,488.29,480.51,485.11,472.18,473.92,489.36,522.13,524.22,519.25
cockroachdb,775.32,784.35,777.08,786.19,796.24,798.29,800.39,820.85,830.24,838.15,851.23,851,871.91,882.78,886.01
coolsnowwolf,663.09,695.66,715.55,727.52,742.68,766.99,793.46,812.6,837.86,865.28,872.6,898.6,918.45,936.7,956.73
xbmc,669.78,683.27,681.21,667.09,684.1,704.83,718.05,709,732.58,740.59,759.91,763.99,742.84,759.45,764.39
section-engineering-education,153.48,168.09,183.68,215.93,256.33,316.92,351.36,378.92,406.37,437.37,466.79,496.75,528.88,556.02,586.92
pytorch,574.46,583.14,596.28,606.93,610.76,623.06,634.43,643.97,658.35,664.98,680.84,699.36,710.28,702.75,715.12
airbytehq,173.59,180.47,190.48,198.96,212.83,223.99,240.71,249.08,243.83,250.5,259.42,272.1,279.49,272.71,285.62
ultralytics,253.62,278.58,279.96,295.12,302.23,320.29,327.58,347.19,358.06,396.84,390.68,423.88,449.33,480.49,512.62
kubernetes,468.6,467.35,503.17,513.6,529.07,533.85,541.97,549.47,574.66,597.33,605.65,614.99,630.51,632.89,658.14
leanprover-community,600.36,623.05,644.05,657.24,675.46,678.03,675.74,691.06,710.43,746.45,770.25,785.56,806.05,831.31,873.57
tgstation,1120.23,1138.32,1154.94,1173.9,1172.08,1167.08,1161.9,1174.08,1187.13,1205.22,1213.4,1210.56,1212.09,1234.76,1267.58
gitpod-io,229.7,232.76,235.88,241.88,242.51,252.32,257.6,264.88,271.78,282.18,299.12,324.88,342.89,366.29,391.6
neovim,930.87,942.07,950.86,961.06,961,963.98,969.73,974.9,971.81,965.32,972.75,969.12,977.63,988.14,1000.54
keycloak,36.66,49.47,64.09,76.54,92.54,102.55,118.57,128.04,141.73,158.16,171.33,188.05,201.38,211.54,151.27
ruffle-rs,306.66,323.24,342.85,359.88,378.36,400.11,416.5,430.03,434.72,442.71,451.88,457,452.18,450.87,434.96
spack,948.57,958.14,968.56,987.3,1003.96,1013.76,1020.38,1022.5,1035.07,1048.89,1063.64,1081.61,1096.85,1105.98,1122.51
electron,861.95,861.84,874.15,875.12,894.51,903.38,921.55,943.2,960.62,985.29,1138.83,1134.87,1176.41,1217.32,1238.45
openssl,639.58,664.14,678.21,689.87,705.63,714.59,732.99,743.5,753.65,760.68,764.72,785.31,792.61,816,824.74
backstage,297.46,308.79,319.17,322.83,334.26,343.52,362.12,381.11,399.6,424.72,444.58,447.17,457.29,464.9,481.73
zero-to-mastery,432.18,460.18,491.18,521.18,552.18,580.98,610.7,639,672.87,703.73,730.75,761.65,792.65,820.65,849.94
cilium,532.48,535.95,552.49,564.92,573.33,591.56,616.91,638.94,653.82,663.9,647.54,646.98,640.21,638.55,635.37
oppia,654.03,675.02,679.36,697.4,723.1,730.73,748.97,774.18,752.88,704.45,699.3,724.86,681.37,692.87,702.69
postmanlabs,911.36,928.89,953.52,976.5,991.61,1019.3,1038.31,1048.09,1051.78,1061.11,1070.04,1075.65,1097.57,1102.2,1110.16
obsproject,348.98,362.02,374.88,399.82,413.3,428.83,449.16,456.8,438.33,403.41,393.22,403.58,415.83,434.14,468.15
flathub,694.38,692.4,742.54,710.34,691.66,685.5,734.23,774.52,768.35,798.78,767.63,762.84,757.65,748.98,778.02
spyder-ide,1319.5,1329.57,1337.41,1349.21,1356.32,1363.9,1367.44,1392.49,1398.7,1426.05,1435.31,1455.45,1469.07,1491.08,1532.45
strapi,563.17,556.06,571.38,588.76,628.99,646.71,642.93,666.71,668.09,700.01,687.42,733.93,717.51,752.34,741.53
GoogleChrome,199.5,219.79,230.53,237.12,255.18,270.57,276.38,291.19,269.92,274.6,290.38,305.42,313.03,325.32,340.31
nrwl,353.27,349.4,348.83,352.72,350.92,350.21,342.83,350.06,350.84,365.26,381.87,382.27,383.31,402.43,408.88
scipy,937.2,949.2,961.4,974.93,972.42,988.36,1009.66,1025.97,1034.99,1049.14,1045.95,1065.72,1071.68,1094.76,1118.39
project-chip,185.81,199.42,204.54,227.65,253.78,271.05,291.63,309.87,328.52,339.17,358.5,377.37,396.33,414.01,427.34
ziglang,667.73,682.66,689.77,707.78,727.78,743.66,747.76,743.71,748.69,760.39,771.56,768.96,774.22,778.91,777.01
espressif,611.68,616.45,624.93,633.31,644.87,649.55,665.02,669.43,673.26,678.5,685.13,691.57,698.92,716.37,722.31
apache,541.03,534.2,532.23,471.9,418.96,369.33,346.45,352.81,389.71,468.35,465.65,465.24,458.39,427.61,396.35
ShadowMario,37.9,49.69,59.55,60.02,65.64,72.31,89.72,95.76,104.67,116.25,128.41,142.01,161.4,181.27,200.46
joomla,702.55,728.6,774.35,783.39,783.96,799.77,811.18,780.78,772.05,780.22,783.71,792.3,807.87,834.43,835.62
scikit-learn,1003.59,1001.58,1022.23,1041.55,1064.38,1071.82,1077.18,1094.24,1112.29,1128.14,1140.79,1163.99,1186.76,1195.33,1210.56
RocketChat,966.1,978.72,987.72,1004.81,1020.57,1035.69,1052.21,1065.31,1087.99,1110.83,1137.89,1156.18,1173.41,1188.19,1195.8
laravel,1063.23,1047.52,1017.7,1003.7,1009.79,982.58,986.47,993.01,1027.55,1024.52,1039.62,1019.81,1026.29,1009.39,1023.51
ethereum,250.02,268.47,270.81,276.44,266.98,284,289.02,281.53,272.32,292.33,286.45,288.16,304.03,329.89,354.26
ant-design,734.64,745,755.6,769.19,782.66,796.46,808.09,818.04,829.72,839.54,838.65,846.06,853.38,867.94,888.41
